Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160401 15:42:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160401 15:42:00 EST,paperUSD,19997.9501456,20000.0,297507.28,0,-2.0498544,0.0,USD
20160401 15:42:00 EST,paperUSD,19983.9813776,20000.0,-400931.12,0,-16.0186224,0.0,USD
20160401 15:44:00 EST,paperUSD,19837.6086368,19855.68,-298294.08,0,-162.3913632,-144.32,USD
20160401 15:44:00 EST,paperUSD,19928.8191936,19952.48,-18821.92,0,-71.1808064,-47.52,USD
20160404 22:50:00 EST,paperUSD,19926.7819056,19952.48,-120686.32,0,-73.2180944,-47.52,USD
20160404 22:50:00 EST,paperUSD,20046.1518992,20077.44,158814.0,0,46.1518992,77.44,USD
20160404 23:27:00 EST,paperUSD,19957.8728864,19991.2,260764.64,0,-42.1271136,-8.8,USD
20160404 23:27:00 EST,paperUSD,19955.8338736,19991.2,158814.0,0,-44.1661264,-8.8,USD
20160404 23:27:00 EST,paperUSD,19855.3620736,19893.52,298404.0,0,-144.6379264,-106.48,USD
20160404 23:28:00 EST,paperUSD,19663.6868536,19703.88,400165.0,0,-336.3131464,-296.12,USD
20160404 23:28:00 EST,paperUSD,19660.9035368,19703.88,260999.16,0,-339.0964632,-296.12,USD
20160404 23:30:00 EST,paperUSD,20227.908824,20273.68,400734.8,0,227.908824,273.68,USD
20160404 23:34:00 EST,paperUSD,20225.8717912,20273.68,298883.16,0,225.8717912,273.68,USD
20160404 23:34:00 EST,paperUSD,20223.0768936,20273.68,159138.28,0,223.0768936,273.68,USD
20160404 23:35:00 EST,paperUSD,20232.0400808,20284.68,260978.92,0,232.0400808,284.68,USD
20160404 23:35:00 EST,paperUSD,20230.003268,20284.68,159138.28,0,230.003268,284.68,USD
20160404 23:35:00 EST,paperUSD,20067.4915648,20124.96,298723.44,0,67.4915648,124.96,USD
20160404 23:38:00 EST,paperUSD,20381.8084248,20441.32,400880.44,0,381.8084248,441.32,USD
20160404 23:38:00 EST,paperUSD,20379.7652848,20441.32,298723.44,0,379.7652848,441.32,USD
20160404 23:38:00 EST,paperUSD,20376.9784304,20441.32,159380.72,0,376.9784304,441.32,USD
20160404 23:40:00 EST,paperUSD,20489.7775872,20556.16,261422.88,0,489.7775872,556.16,USD
20160404 23:40:00 EST,paperUSD,20287.234728,20356.4,400565.84,0,287.234728,356.4,USD
