trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance,currency,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,unr_pnl
1.0,-2.0,,,,0.0,,USDJPY,short,,20160405 04:59:23 EST,open,20160405 04:59:23 EST,110.501,,,0.0,1.0,,USDJPY,,0.0,-1.0,19998.0,2.0,390275.912,20000.0,,,,,
2.0,-2.0,,,,0.0,,CADJPY,long,,20160405 04:59:24 EST,open,20160405 04:59:24 EST,84.203,,,0.0,1.0,,CADJPY,,0.0,1.0,19996.0,2.0,382866.048,20000.0,,,,,
3.0,-4.0,,,,,,USDJPY,short,,20160408 15:06:13 EST,open,20160407 01:05:03 EST,108.675,,,0.0,2.0,,USDJPY,,0.0,-1.0,19990.0,4.0,356384.296,20000.0,JPY,20107.176,20121.176,26.928,24.928
4.0,-4.0,,,,,,CADJPY,long,,20160408 15:06:51 EST,open,20160407 01:05:28 EST,83.4665,,,0.0,2.0,,CADJPY,,0.0,1.0,19988.0,4.0,349049.144,20000.0,JPY,20126.296,20142.296,1.32,-0.68
