permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl,mark_to_mkt,pure_mark_to_mkt
1,Paper,Paper,22.069872,USD,IDEALPRO,1.0,,,1.0,125.397,1000000.0,-1000000.0,-22.069872,SLD,EUR,JPY,20160405 05:48:05 EST,,0.0,19977.930128,-703493.6,125.397,20000.0,-22.069872,,
2,Paper,Paper,14.787872,USD,IDEALPRO,2.0,,,1.0,84.022,1000000.0,1000000.0,-14.787872,BOT,CAD,JPY,20160405 05:48:06 EST,,0.0,19963.142256,-1442887.2,84.022,20000.0,-14.787872,,
3,Paper,Paper,22.06512,USD,IDEALPRO,3.0,,,1.0,125.37,1000000.0,0.0,215.53488,BOT,EUR,JPY,20160405 05:49:07 EST,,237.6,20178.677136,-339631.2,125.397,20237.6,215.53488,,
4,Paper,Paper,14.775904,USD,IDEALPRO,4.0,,,1.0,83.954,1000000.0,0.0,-613.175904,SLD,CAD,JPY,20160405 05:49:07 EST,,-598.4,19565.501232,399164.0,84.022,19639.2,-613.175904,,
5,Paper,Paper,14.773968,USD,IDEALPRO,5.0,,,1.0,83.943,1000000.0,1000000.0,-14.773968,BOT,CAD,JPY,20160405 05:55:45 EST,,0.0,19550.727264,-339534.4,83.943,19639.2,-14.773968,,
6,Paper,Paper,22.055088,USD,IDEALPRO,6.0,,,1.0,125.313,1000000.0,-1000000.0,-22.055088,SLD,EUR,JPY,20160405 05:56:20 EST,,0.0,19528.672176,-1442288.8,125.313,19639.2,-22.055088,,
7,Paper,Paper,14.779248,USD,IDEALPRO,7.0,,,1.0,83.973,1000000.0,0.0,249.220752,SLD,CAD,JPY,20160405 06:14:34 EST,,264.0,19777.892928,-703326.4,83.943,19903.2,249.220752,,
8,Paper,Paper,22.067056,USD,IDEALPRO,8.0,,,1.0,125.381,1000000.0,0.0,-620.467056,BOT,EUR,JPY,20160405 06:15:05 EST,,-598.4,19157.425872,400026.4,125.313,19304.8,-620.467056,,
9,Paper,Paper,14.779424,USD,IDEALPRO,9.0,,,1.0,83.974,1000000.0,1000000.0,-14.779424,BOT,CAD,JPY,20160405 06:15:42 EST,,0.0,19142.646448,-338944.8,83.974,19304.8,-14.779424,,
10,Paper,Paper,22.066176,USD,IDEALPRO,10.0,,,1.0,125.376,1000000.0,-1000000.0,-22.066176,SLD,EUR,JPY,20160405 06:16:13 EST,,0.0,19120.580272,-1442253.6,125.376,19304.8,-22.066176,,
11,Paper,Paper,22.064592,USD,IDEALPRO,11.0,,,1.0,125.367,1000000.0,0.0,57.135408,BOT,EUR,JPY,20160405 06:45:10 EST,,79.2,19177.71568,-339024.0,125.376,19384.0,57.135408,,
12,Paper,Paper,14.77608,USD,IDEALPRO,12.0,,,1.0,83.955,1000000.0,0.0,-181.97608,SLD,CAD,JPY,20160405 06:45:11 EST,,-167.2,18995.7396,399780.0,83.974,19216.8,-181.97608,,
13,Paper,Paper,22.063888,USD,IDEALPRO,13.0,,,1.0,125.363,1000000.0,-1000000.0,-22.063888,SLD,EUR,JPY,20160405 06:47:42 EST,,0.0,18973.675712,-703414.4,125.363,19216.8,-22.063888,,
14,Paper,Paper,14.775376,USD,IDEALPRO,14.0,,,1.0,83.951,1000000.0,1000000.0,-14.775376,BOT,CAD,JPY,20160405 06:47:43 EST,,0.0,18958.900336,-1442183.2,83.951,19216.8,-14.775376,,
15,Paper,Paper,22.071104,USD,IDEALPRO,15.0,,,1.0,125.404,1000000.0,0.0,-382.871104,BOT,EUR,JPY,20160405 06:48:44 EST,,-360.8,18576.029232,-338628.0,125.363,18856.0,-382.871104,,
