Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160322 07:04:31 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160322 07:04:31 EST,paperUSD,19998.0,20000.0,350862.751,0,-2.0,0.0,USD
20160322 07:25:36 EST,paperUSD,19992.4573,19996.4573,399996.4573,0,-7.5427,-3.5427,USD
20160322 07:25:36 EST,paperUSD,19990.4573,19996.4573,350862.751,0,-9.5427,-3.5427,USD
20160322 07:37:01 EST,paperUSD,19995.0366,20003.0366,399989.878,0,-4.9634,3.0366,USD
20160322 07:37:01 EST,paperUSD,19993.0366,20003.0366,350862.751,0,-6.9634,3.0366,USD
20160322 08:45:07 EST,paperUSD,19949.0303,19961.0303,399947.8717,0,-50.9697,-38.9697,USD
20160322 08:45:07 EST,paperUSD,19947.0303,19961.0303,350862.751,0,-52.9697,-38.9697,USD
20160322 08:55:13 EST,paperUSD,19954.1401,19970.1401,399938.7619,0,-45.8599,-29.8599,USD
20160322 08:55:13 EST,paperUSD,19952.1401,19970.1401,350862.751,0,-47.8599,-29.8599,USD
20160322 09:06:16 EST,paperUSD,19991.1342,20011.1342,399979.756,0,-8.8658,11.1342,USD
20160322 09:06:16 EST,paperUSD,19989.1342,20011.1342,350862.751,0,-10.8658,11.1342,USD
20160322 09:25:13 EST,paperUSD,19936.5242,19960.5242,400030.366,0,-63.4758,-39.4758,USD
20160322 09:25:13 EST,paperUSD,19934.5242,19960.5242,350862.751,0,-65.4758,-39.4758,USD
20160322 10:02:31 EST,paperUSD,19884.4447,19912.4447,399982.2865,0,-115.5553,-87.5553,USD
20160322 10:02:31 EST,paperUSD,19882.4447,19912.4447,350862.751,0,-117.5553,-87.5553,USD
20160322 10:11:17 EST,paperUSD,19855.1397,19887.1397,400007.5915,0,-144.8603,-112.8603,USD
20160322 10:11:17 EST,paperUSD,19853.1397,19887.1397,350862.751,0,-146.8603,-112.8603,USD
20160322 10:22:17 EST,paperUSD,19833.4262,19869.4262,399989.878,0,-166.5738,-130.5738,USD
20160322 10:22:17 EST,paperUSD,19831.4262,19869.4262,350862.751,0,-168.5738,-130.5738,USD
20160322 10:41:15 EST,paperUSD,19867.8898,19907.8898,399951.4144,0,-132.1102,-92.1102,USD
20160322 10:41:15 EST,paperUSD,19865.8898,19907.8898,350862.751,0,-134.1102,-92.1102,USD
20160322 10:51:58 EST,paperUSD,19876.0362,19920.0362,399963.5608,0,-123.9638,-79.9638,USD
20160322 10:51:58 EST,paperUSD,19874.0362,19920.0362,350862.751,0,-125.9638,-79.9638,USD
20160322 11:18:09 EST,paperUSD,19838.1275,19886.1275,399997.4695,0,-161.8725,-113.8725,USD
20160322 11:18:09 EST,paperUSD,19836.1275,19886.1275,350862.751,0,-163.8725,-113.8725,USD
20160322 11:53:08 EST,paperUSD,19814.3896,19866.3896,399977.7316,0,-185.6104,-133.6104,USD
20160322 11:53:08 EST,paperUSD,19812.3896,19866.3896,350862.751,0,-187.6104,-133.6104,USD
20160322 12:03:09 EST,paperUSD,19793.1822,19849.1822,399994.939,0,-206.8178,-150.8178,USD
20160322 12:03:09 EST,paperUSD,19791.1822,19849.1822,350862.751,0,-208.8178,-150.8178,USD
20160322 12:11:52 EST,paperUSD,19812.9689,19872.9689,400018.7257,0,-187.0311,-127.0311,USD
20160322 12:11:52 EST,paperUSD,19810.9689,19872.9689,350862.751,0,-189.0311,-127.0311,USD
20160322 12:19:32 EST,paperUSD,19792.7737,19856.7737,400034.9209,0,-207.2263,-143.2263,USD
20160322 12:19:32 EST,paperUSD,19790.7737,19856.7737,350862.751,0,-209.2263,-143.2263,USD
20160322 12:27:38 EST,paperUSD,19794.8469,19862.8469,400040.9941,0,-205.1531,-137.1531,USD
20160322 12:27:38 EST,paperUSD,19792.8469,19862.8469,350862.751,0,-207.1531,-137.1531,USD
20160322 12:54:37 EST,paperUSD,19773.6395,19845.6395,400058.2015,0,-226.3605,-154.3605,USD
20160322 12:54:37 EST,paperUSD,19771.6395,19845.6395,350862.751,0,-228.3605,-154.3605,USD
20160322 13:01:16 EST,paperUSD,19782.7981,19858.7981,400071.3601,0,-217.2019,-141.2019,USD
20160322 13:01:16 EST,paperUSD,19780.7981,19858.7981,350862.751,0,-219.2019,-141.2019,USD
20160322 13:19:52 EST,paperUSD,19802.5848,19882.5848,400047.5734,0,-197.4152,-117.4152,USD
20160322 13:19:52 EST,paperUSD,19800.5848,19882.5848,350862.751,0,-199.4152,-117.4152,USD
20160322 13:56:26 EST,paperUSD,19824.902,19908.902,400073.8906,0,-175.098,-91.098,USD
20160322 13:56:26 EST,paperUSD,19822.902,19908.902,350862.751,0,-177.098,-91.098,USD
20160322 14:15:28 EST,paperUSD,19783.4506,19871.4506,400111.342,0,-216.5494,-128.5494,USD
20160322 14:15:28 EST,paperUSD,19781.4506,19871.4506,350862.751,0,-218.5494,-128.5494,USD
20160322 14:42:50 EST,paperUSD,19780.4628,19872.4628,400112.3542,0,-219.5372,-127.5372,USD
20160322 14:42:50 EST,paperUSD,19778.4628,19872.4628,350862.751,0,-221.5372,-127.5372,USD
20160322 15:09:17 EST,paperUSD,19777.475,19873.475,400111.342,0,-222.525,-126.525,USD
20160322 15:09:17 EST,paperUSD,19775.475,19873.475,350862.751,0,-224.525,-126.525,USD
20160322 15:27:43 EST,paperUSD,19756.2676,19856.2676,400094.1346,0,-243.7324,-143.7324,USD
20160322 15:27:43 EST,paperUSD,19754.2676,19856.2676,350862.751,0,-245.7324,-143.7324,USD
20160322 16:40:17 EST,paperUSD,19750.7493,19854.7493,400095.6529,0,-249.2507,-145.2507,USD
20160322 16:40:17 EST,paperUSD,19748.7493,19854.7493,350862.751,0,-251.2507,-145.2507,USD
20160322 16:58:12 EST,paperUSD,19738.6517,19846.6517,400087.5553,0,-261.3483,-153.3483,USD
20160322 16:58:12 EST,paperUSD,19736.6517,19846.6517,350862.751,0,-263.3483,-153.3483,USD
20160322 19:17:06 EST,paperUSD,19717.9504,19829.9504,400104.2566,0,-282.0496,-170.0496,USD
20160322 19:17:06 EST,paperUSD,19715.9504,19829.9504,350862.751,0,-284.0496,-170.0496,USD
