symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
USDJPY,USD,,-20000.0,-20000.0,108.356,108.356,19035.632,2.0,-1763849.3312,4743.85891712,4938.56,Paper,JPY,-1760000.0
