trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,-4.7,20160403 15:23:00 EST,20160403 15:23:00 EST,20160403 15:23:00 EST,420.04,,BTCUSD_bitfinexUSD,short,,20160403 15:17:00 EST,closed,20160403 15:17:00 EST,419.97,,,10.0,10.0,,BTCUSD_bitfinexUSD,,-0.7,10.0,19993.3,4.0,395822.4,19999.3
2.0,-2.4,20160403 15:23:00 EST,20160403 15:23:00 EST,20160403 15:23:00 EST,417.99,,BTCUSD_bitstampUSD,long,,20160403 15:17:00 EST,closed,20160403 15:17:00 EST,417.83,,,10.0,10.0,,BTCUSD_bitstampUSD,,1.6,-10.0,19992.9,4.0,400002.3,20000.9
3.0,-5.5,20160403 15:36:00 EST,20160403 15:36:00 EST,20160403 15:36:00 EST,420.32,,BTCUSD_bitfinexUSD,short,,20160403 15:31:00 EST,closed,20160403 15:31:00 EST,420.17,,,10.0,10.0,,BTCUSD_bitfinexUSD,,-1.5,10.0,19985.4,4.0,395825.6,19999.4
4.0,2.8,20160403 15:36:00 EST,20160403 15:36:00 EST,20160403 15:36:00 EST,418.5,,BTCUSD_bitstampUSD,long,,20160403 15:31:00 EST,closed,20160403 15:31:00 EST,417.82,,,10.0,10.0,,BTCUSD_bitstampUSD,,6.8,-10.0,19990.2,4.0,400010.6,20006.2
5.0,-4.3,20160403 15:43:00 EST,20160403 15:43:00 EST,20160403 15:43:00 EST,420.33,,BTCUSD_bitfinexUSD,short,,20160403 15:42:00 EST,closed,20160403 15:42:00 EST,420.3,,,10.0,10.0,,BTCUSD_bitfinexUSD,,-0.3,10.0,19983.9,4.0,395830.0,20005.9
6.0,-0.9,20160403 15:43:00 EST,20160403 15:43:00 EST,20160403 15:43:00 EST,418.4,,BTCUSD_bitstampUSD,long,,20160403 15:42:00 EST,closed,20160403 15:42:00 EST,418.09,,,10.0,10.0,,BTCUSD_bitstampUSD,,3.1,-10.0,19985.0,4.0,400014.0,20009.0
7.0,1.7,20160404 23:49:00 EST,20160404 23:49:00 EST,20160404 23:49:00 EST,423.01,,BTCUSD_bitfinexUSD,short,,20160404 23:35:00 EST,closed,20160404 23:35:00 EST,423.58,,,10.0,10.0,,BTCUSD_bitfinexUSD,,5.7,10.0,19984.7,4.0,395794.6,20014.7
8.0,-3.8,20160404 23:49:00 EST,20160404 23:49:00 EST,20160404 23:49:00 EST,421.39,,BTCUSD_bitstampUSD,long,,20160404 23:35:00 EST,closed,20160404 23:35:00 EST,421.37,,,10.0,10.0,,BTCUSD_bitstampUSD,,0.2,-10.0,19982.9,4.0,400008.5,20014.9
9.0,-5.2,20160405 00:16:00 EST,20160405 00:16:00 EST,20160405 00:16:00 EST,423.63,,BTCUSD_bitfinexUSD,short,,20160404 23:51:00 EST,closed,20160404 23:51:00 EST,423.51,,,10.0,10.0,,BTCUSD_bitfinexUSD,,-1.2,10.0,19975.7,4.0,395795.9,20013.7
10.0,0.8,20160405 00:16:00 EST,20160405 00:16:00 EST,20160405 00:16:00 EST,421.86,,BTCUSD_bitstampUSD,long,,20160404 23:51:00 EST,closed,20160404 23:51:00 EST,421.38,,,10.0,10.0,,BTCUSD_bitstampUSD,,4.8,-10.0,19978.5,4.0,400014.5,20018.5
11.0,-2.0,,,,0.0,,BTCUSD_bitfinexUSD,short,,20160405 00:17:00 EST,open,20160405 00:17:00 EST,423.83,,,0.0,10.0,,BTCUSD_bitfinexUSD,,0.0,-10.0,19976.5,2.0,395776.2,20018.5
12.0,-2.0,,,,0.0,,BTCUSD_bitstampUSD,long,,20160405 00:17:00 EST,open,20160405 00:17:00 EST,421.86,,,0.0,10.0,,BTCUSD_bitstampUSD,,0.0,10.0,19974.5,2.0,391557.6,20018.5
