symbol,sym,exp,qty,openqty,price,openprice,value,avg_cost,unr_pnl,real_pnl,PurePL,accountid,currency,pure_unr_pnl
USDJPY,USD,,-20000.0,-20000.0,110.551,110.551,933987.824,18.67975648,2099350.6688,19365.8632675,19404.0,Paper,JPY,2103200.0
GBPJPY,GBP,,20000.0,20000.0,157.023,157.023,1319342.64,26.3868528,-4760952.0992,-34877.7349008,-34823.712,Paper,JPY,-4755520.0
