symbol,open_or_closed,long_or_short,quant_opened,quant_closed,opening_price_VWAP,closing_price_VWAP,PL,PurePL,commission,trade_id,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,expir,instrument,markToMarket_time,openVWAP_timestamp,openedWhen,qty,currency,unr_pnl,pure_unr_pnl,balance,margin_available,purebalance
NZDJPY,open,short,2.0,0.0,73.629,0.0,-2.0,0.0,2.0,176.0,,,,,NZDJPY,,20160408 16:49:14 EST,20160408 16:49:14 EST,-2.0,JPY,153.584,155.584,19279.528,386854.296,20011.528
