trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,-148.4225952,20160401 15:44:00 EST,20160401 15:44:00 EST,20160401 15:44:00 EST,116.633,,CHFJPY,short,,20160401 15:42:00 EST,closed,20160401 15:42:00 EST,116.469,,,100000.0,100000.0,,CHFJPY,,-144.32,100000.0,19837.6086368,4.1025952,-298294.08,19855.68
3.0,-90.3163008,20160404 23:27:00 EST,20160404 23:27:00 EST,20160404 23:27:00 EST,115.853,,CHFJPY,short,,20160404 22:50:00 EST,closed,20160404 22:50:00 EST,115.755,,,100000.0,100000.0,,CHFJPY,,-86.24,100000.0,19957.8728864,4.0763008,260764.64,19991.2
2.0,96.1399824,20160404 23:27:00 EST,20160404 23:27:00 EST,20160404 23:27:00 EST,158.7642,,GBPJPY,long,,20160401 15:42:00 EST,closed,20160401 15:42:00 EST,158.736,,,500000.0,500000.0,,GBPJPY,,124.08,-100000.0,19855.3620736,27.9400176,298404.0,19893.52
4.0,-193.7142328,20160404 23:28:00 EST,20160404 23:28:00 EST,20160404 23:28:00 EST,115.6375,,CHFJPY,long,,20160404 23:27:00 EST,closed,20160404 23:27:00 EST,115.853,,,100000.0,100000.0,,CHFJPY,,-189.64,-100000.0,19663.6868536,4.0742328,400165.0,19703.88
5.0,564.2219704,20160404 23:30:00 EST,20160404 23:30:00 EST,20160404 23:30:00 EST,158.7905,,GBPJPY,long,,20160404 23:28:00 EST,closed,20160404 23:28:00 EST,158.143,,,100000.0,100000.0,,GBPJPY,,569.8,-100000.0,20227.908824,5.5780296,400734.8,20273.68
6.0,6.9261544,20160404 23:35:00 EST,20160404 23:35:00 EST,20160404 23:35:00 EST,115.728,,CHFJPY,short,,20160404 23:34:00 EST,closed,20160404 23:34:00 EST,115.7405,,,100000.0,100000.0,,CHFJPY,,11.0,100000.0,20232.0400808,4.0738456,260978.92,20284.68
7.0,-165.3066008,20160404 23:35:00 EST,20160404 23:35:00 EST,20160404 23:35:00 EST,158.6195,,GBPJPY,long,,20160404 23:34:00 EST,closed,20160404 23:34:00 EST,158.801,,,100000.0,100000.0,,GBPJPY,,-159.72,-100000.0,20067.4915648,5.5866008,298723.44,20124.96
8.0,312.2800472,20160404 23:38:00 EST,20160404 23:38:00 EST,20160404 23:38:00 EST,116.0875,,CHFJPY,long,,20160404 23:35:00 EST,closed,20160404 23:35:00 EST,115.728,,,100000.0,100000.0,,CHFJPY,,316.36,-100000.0,20381.8084248,4.0799528,400880.44,20441.32
9.0,110.7560168,20160404 23:40:00 EST,20160404 23:40:00 EST,20160404 23:40:00 EST,115.957,,CHFJPY,short,,20160404 23:38:00 EST,closed,20160404 23:38:00 EST,116.0875,,,100000.0,100000.0,,CHFJPY,,114.84,100000.0,20489.7775872,4.0839832,261422.88,20556.16
10.0,-205.3297136,20160404 23:40:00 EST,20160404 23:40:00 EST,20160404 23:40:00 EST,158.117,,GBPJPY,long,,20160404 23:38:00 EST,closed,20160404 23:38:00 EST,158.344,,,100000.0,100000.0,,GBPJPY,,-199.76,-100000.0,20287.234728,5.5697136,400565.84,20356.4
