permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
1,Paper,Paper,2.2336776,USD,IDEALPRO,1.0,,,1.0,126.9135,100000.0,-100000.0,-2.2336776,SLD,EUR,JPY,20160404 09:38:00 EST,,0.0,19997.7663224,288316.12,126.9135,20000.0,-2.2336776
2,Paper,Paper,2.0,USD,IDEALPRO,2.0,,,1.0,111.627,100000.0,-100000.0,-2.0,SLD,USD,JPY,20160404 09:38:00 EST,,0.0,19995.7663224,190084.36,111.627,20000.0,-2.0
3,Paper,Paper,2.2278256,USD,IDEALPRO,3.0,,,1.0,126.581,100000.0,-200000.0,-2.2278256,SLD,EUR,JPY,20160404 09:39:00 EST,,0.0,19993.5384968,78693.08,126.74725,20000.0,-2.2278256
4,Paper,Paper,2.0,USD,IDEALPRO,4.0,,,1.0,111.442,100000.0,0.0,160.8,BOT,USD,JPY,20160404 09:41:00 EST,,162.8,20154.3384968,176762.04,111.627,20162.8,160.8
5,Paper,Paper,4.4683936,USD,IDEALPRO,5.0,,,1.0,126.943,200000.0,0.0,-348.9883936,BOT,EUR,JPY,20160404 09:48:00 EST,,-344.52,19805.3501032,400181.72,126.74725,19818.28,-348.9883936
6,Paper,Paper,4.4629376,USD,IDEALPRO,6.0,,,1.0,126.788,200000.0,-200000.0,-4.4629376,SLD,EUR,JPY,20160404 13:48:00 EST,,0.0,19800.8871656,177034.84,126.788,19818.28,-4.4629376
7,Paper,Paper,2.0,USD,IDEALPRO,7.0,,,1.0,111.306,100000.0,-100000.0,-2.0,SLD,USD,JPY,20160404 13:48:00 EST,,0.0,19798.8871656,79085.56,111.306,19818.28,-2.0
8,Paper,Paper,4.4564432,USD,IDEALPRO,8.0,,,1.0,126.6035,200000.0,0.0,320.2635568,BOT,EUR,JPY,20160404 14:51:00 EST,,324.72,20119.1507224,301907.72,126.788,20143.0,320.2635568
9,Paper,Paper,2.0,USD,IDEALPRO,9.0,,,1.0,111.6455,100000.0,0.0,-300.76,BOT,USD,JPY,20160404 14:51:00 EST,,-298.76,19818.3907224,400155.76,111.306,19844.24,-300.76
10,Paper,Paper,6.6945912,USD,IDEALPRO,10.0,,,1.0,126.7915,300000.0,-300000.0,-6.6945912,SLD,EUR,JPY,20160404 21:31:00 EST,,0.0,19811.6961312,65426.2,126.7915,19844.24,-6.6945912
11,Paper,Paper,2.0,USD,IDEALPRO,11.0,,,1.0,110.828,100000.0,100000.0,-2.0,BOT,USD,JPY,20160404 21:31:00 EST,,0.0,19809.6961312,-32102.44,110.828,19844.24,-2.0
12,Paper,Paper,4.4476784,USD,IDEALPRO,12.0,,,1.0,126.3545,200000.0,-100000.0,764.6723216,BOT,EUR,JPY,20160404 21:33:00 EST,,769.12,20574.3684528,190281.48,126.7915,20613.36,764.6723216
13,Paper,Paper,2.0,USD,IDEALPRO,13.0,,,1.0,111.3195,100000.0,0.0,430.52,SLD,USD,JPY,20160404 21:33:00 EST,,432.52,21004.8884528,288242.64,110.828,21045.88,430.52
