Date,accountid,balance,purebalance,buy_power,unr_pnl,real_pnl,PurePL,currency
20160403 15:17:00 EST,paperUSD,20000.0,20000.0,400000.0,0,0.0,0.0,USD
20160403 15:17:00 EST,paperUSD,19998.0,20000.0,395800.3,0,-2.0,0.0,USD
20160403 15:17:00 EST,paperUSD,20017.4,20021.4,395800.3,0,17.4,21.4,USD
20160403 15:23:00 EST,paperUSD,20037.5,20043.5,400000.7,0,37.5,43.5,USD
20160403 15:31:00 EST,paperUSD,20035.5,20043.5,395799.0,0,35.5,43.5,USD
20160403 15:31:00 EST,paperUSD,20057.0,20067.0,395799.0,0,57.0,67.0,USD
20160403 15:36:00 EST,paperUSD,20080.0,20092.0,400002.2,0,80.0,92.0,USD
20160403 15:42:00 EST,paperUSD,20078.0,20092.0,395799.2,0,78.0,92.0,USD
20160403 15:42:00 EST,paperUSD,20098.1,20114.1,395799.2,0,98.1,114.1,USD
20160403 15:43:00 EST,paperUSD,20118.5,20136.5,400002.5,0,118.5,136.5,USD
20160404 23:35:00 EST,paperUSD,20116.5,20136.5,395766.7,0,116.5,136.5,USD
20160404 23:35:00 EST,paperUSD,20136.6,20158.6,395766.7,0,136.6,158.6,USD
20160404 23:49:00 EST,paperUSD,20151.0,20175.0,399996.8,0,151.0,175.0,USD
20160404 23:51:00 EST,paperUSD,20149.0,20175.0,395761.7,0,149.0,175.0,USD
20160404 23:51:00 EST,paperUSD,20168.3,20196.3,395761.7,0,168.3,196.3,USD
20160405 00:16:00 EST,paperUSD,20188.8,20218.8,399998.0,0,188.8,218.8,USD
20160405 00:17:00 EST,paperUSD,20186.8,20218.8,395759.7,0,186.8,218.8,USD
20160405 00:17:00 EST,paperUSD,20204.5,20238.5,395759.7,0,204.5,238.5,USD
