trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,-33103.75,20160322 07:31:43 EST,20160322 07:31:43 EST,20160322 07:31:43 EST,415.46,,BTCUSD,long,,20160322 07:21:07 EST,closed,20160322 07:21:07 EST,416.69,,,1.0,1.0,,BTCUSD,,-12300.0,-1.0,-13103.75,20803.75,387700.0,7700.0
2.0,-20271.75,20160322 11:15:46 EST,20160322 11:15:46 EST,20160322 11:15:46 EST,415.41,,BTCUSD,short,,20160322 07:31:43 EST,closed,20160322 07:31:43 EST,415.46,,,1.0,1.0,,BTCUSD,,500.0,1.0,-33375.5,20771.75,387200.0,8200.0
3.0,-24361.5,20160322 11:25:38 EST,20160322 11:25:38 EST,20160322 11:25:38 EST,415.05,,BTCUSD,long,,20160322 11:15:46 EST,closed,20160322 11:15:46 EST,415.41,,,1.0,1.0,,BTCUSD,,-3600.0,-1.0,-57737.0,20761.5,383600.0,4600.0
4.0,-21354.0,20160322 11:47:29 EST,20160322 11:47:29 EST,20160322 11:47:29 EST,415.11,,BTCUSD,short,,20160322 11:25:38 EST,closed,20160322 11:25:38 EST,415.05,,,1.0,1.0,,BTCUSD,,-600.0,1.0,-79091.0,20754.0,384200.0,4000.0
5.0,-11877.75,20160322 11:50:47 EST,20160322 11:50:47 EST,20160322 11:50:47 EST,416.0,,BTCUSD,long,,20160322 11:47:29 EST,closed,20160322 11:47:29 EST,415.11,,,1.0,1.0,,BTCUSD,,8900.0,-1.0,-90968.75,20777.75,393100.0,12900.0
6.0,-20088.225,20160322 12:51:15 EST,20160322 12:51:15 EST,20160322 12:51:15 EST,415.929,,BTCUSD,short,,20160322 11:50:47 EST,closed,20160322 11:50:47 EST,416.0,,,1.0,1.0,,BTCUSD,,710.0,1.0,-111056.975,20798.225,392390.0,13610.0
7.0,-15100.725,20160322 12:52:56 EST,20160322 12:52:56 EST,20160322 12:52:56 EST,416.5,,BTCUSD,long,,20160322 12:51:15 EST,closed,20160322 12:51:15 EST,415.929,,,1.0,1.0,,BTCUSD,,5710.0,-1.0,-126157.7,20810.725,398100.0,19320.0
8.0,-16113.25,20160322 13:16:53 EST,20160322 13:16:53 EST,20160322 13:16:53 EST,416.03,,BTCUSD,short,,20160322 12:52:56 EST,closed,20160322 12:52:56 EST,416.5,,,1.0,1.0,,BTCUSD,,4700.0,1.0,-142270.95,20813.25,393400.0,24020.0
9.0,-15105.775,20160322 13:20:18 EST,20160322 13:20:18 EST,20160322 13:20:18 EST,416.601,,BTCUSD,long,,20160322 13:16:53 EST,closed,20160322 13:16:53 EST,416.03,,,1.0,1.0,,BTCUSD,,5710.0,-1.0,-157376.725,20815.775,399110.0,29730.0
10.0,-8579.5,20160322 14:01:49 EST,20160322 14:01:49 EST,20160322 14:01:49 EST,415.379,,BTCUSD,short,,20160322 13:20:18 EST,closed,20160322 13:20:18 EST,416.601,,,1.0,1.0,,BTCUSD,,12220.0,1.0,-165956.225,20799.5,386890.0,41950.0
