trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance,mark_to_mkt,pure_mark_to_mkt,pure_unr_pnl,unr_pnl,currency
8.0,-10.952,20160323 00:59:34 EST,20160323 00:59:34 EST,20160323 00:59:34 EST,75.729,,NZDJPY,short,,20160323 00:33:06 EST,closed,20160323 00:33:06 EST,75.65,,,1.0,1.0,,NZDJPY,,-6.952,1.0,19901.38025,4.0,258158.87331,19981.38025,,,,,
26.0,-5.144,20160323 01:02:08 EST,20160323 01:02:08 EST,20160323 01:02:08 EST,85.608,,AUDJPY,long,,20160323 00:53:57 EST,closed,20160323 00:53:57 EST,85.621,,,1.0,1.0,,AUDJPY,,-1.144,-1.0,19896.23625,4.0,259028.22531,19980.23625,,,,,
22.0,-11.8,20160323 01:03:43 EST,20160323 01:03:43 EST,20160323 01:03:43 EST,0.76165,,AUDUSD,short,,20160323 00:45:15 EST,closed,20160323 00:45:15 EST,0.76087,,,1.0,1.0,,AUDUSD,,-7.8,1.0,19884.43625,4.0,259111.22131,19972.43625,,,,,
28.0,-11.128,20160323 01:07:59 EST,20160323 01:07:59 EST,20160323 01:07:59 EST,75.648,,NZDJPY,long,,20160323 00:59:34 EST,closed,20160323 00:59:34 EST,75.729,,,1.0,1.0,,NZDJPY,,-7.128,-1.0,19873.30825,4.0,258151.74531,19965.30825,,,,,
20.0,-16.496,20160323 01:12:17 EST,20160323 01:12:17 EST,20160323 01:12:17 EST,159.509,,GBPJPY,long,,20160323 00:43:33 EST,closed,20160323 00:43:33 EST,159.651,,,1.0,1.0,,GBPJPY,,-12.496,-1.0,19856.81225,4.0,265531.51331,19952.81225,,,,,
29.0,-1.888,20160323 01:12:21 EST,20160323 01:12:21 EST,20160323 01:12:21 EST,85.584,,AUDJPY,short,,20160323 01:02:08 EST,closed,20160323 01:02:08 EST,85.608,,,1.0,1.0,,AUDJPY,,2.112,1.0,19854.92425,4.0,259026.11331,19954.92425,,,,,
27.0,0.2315,20160323 01:16:20 EST,20160323 01:16:20 EST,20160323 01:16:20 EST,0.78958,,EURGBP,long,,20160323 00:58:00 EST,closed,20160323 00:58:00 EST,0.78928,,,1.0,1.0,,EURGBP,,4.2315,-1.0,19855.15575,4.0,262631.74721,19959.15575,,,,,
31.0,-6.552,20160323 01:18:15 EST,20160323 01:18:15 EST,20160323 01:18:15 EST,75.677,,NZDJPY,short,,20160323 01:07:59 EST,closed,20160323 01:07:59 EST,75.648,,,1.0,1.0,,NZDJPY,,-2.552,1.0,19848.60375,4.0,258154.29731,19956.60375,,,,,
30.0,-4.0,20160323 01:24:22 EST,20160323 01:24:22 EST,20160323 01:24:22 EST,0.76165,,AUDUSD,long,,20160323 01:03:43 EST,closed,20160323 01:03:43 EST,0.76165,,,1.0,1.0,,AUDUSD,,0.0,-1.0,19844.60375,4.0,259111.22131,19956.60375,,,,,
34.0,-5.1284,20160323 01:30:41 EST,20160323 01:30:41 EST,20160323 01:30:41 EST,0.78966,,EURGBP,short,,20160323 01:16:20 EST,closed,20160323 01:16:20 EST,0.78958,,,1.0,1.0,,EURGBP,,-1.1284,1.0,19839.47535,4.0,262632.87561,19955.47535,,,,,
9.0,1.896,20160323 01:32:42 EST,20160323 01:32:42 EST,20160323 01:32:42 EST,85.844,,CADJPY,short,,20160323 00:33:08 EST,closed,20160323 00:33:08 EST,85.911,,,1.0,1.0,,CADJPY,,5.896,1.0,19841.37135,4.0,259048.99331,19961.37135,,,,,
24.0,-11.744,20160323 01:32:56 EST,20160323 01:32:56 EST,20160323 01:32:56 EST,115.294,,CHFJPY,long,,20160323 00:51:44 EST,closed,20160323 00:51:44 EST,115.382,,,1.0,1.0,,CHFJPY,,-7.744,-1.0,19829.62735,4.0,261640.59331,19953.62735,,,,,
32.0,0.575999999999,20160323 01:35:02 EST,20160323 01:35:02 EST,20160323 01:35:02 EST,159.457,,GBPJPY,short,,20160323 01:12:17 EST,closed,20160323 01:12:17 EST,159.509,,,1.0,1.0,,GBPJPY,,4.576,1.0,19830.20335,4.0,265526.93731,19958.20335,,,,,
33.0,-8.928,20160323 01:35:07 EST,20160323 01:35:07 EST,20160323 01:35:07 EST,85.528,,AUDJPY,long,,20160323 01:12:21 EST,closed,20160323 01:12:21 EST,85.584,,,1.0,1.0,,AUDJPY,,-4.928,-1.0,19821.27535,4.0,259021.18531,19953.27535,,,,,
35.0,-4.968,20160323 01:38:50 EST,20160323 01:38:50 EST,20160323 01:38:50 EST,75.666,,NZDJPY,long,,20160323 01:18:15 EST,closed,20160323 01:18:15 EST,75.677,,,1.0,1.0,,NZDJPY,,-0.968,-1.0,19816.30735,4.0,258153.32931,19952.30735,,,,,
36.0,-0.999999999999,20160323 01:42:50 EST,20160323 01:42:50 EST,20160323 01:42:50 EST,0.76135,,AUDUSD,short,,20160323 01:24:22 EST,closed,20160323 01:24:22 EST,0.76165,,,1.0,1.0,,AUDUSD,,3.0,1.0,19815.30735,4.0,259108.22131,19955.30735,,,,,
40.0,-7.52,20160323 01:43:22 EST,20160323 01:43:22 EST,20160323 01:43:22 EST,159.417,,GBPJPY,long,,20160323 01:35:02 EST,closed,20160323 01:35:02 EST,159.457,,,1.0,1.0,,GBPJPY,,-3.52,-1.0,19807.78735,4.0,265523.41731,19951.78735,,,,,
41.0,-6.816,20160323 01:43:26 EST,20160323 01:43:26 EST,20160323 01:43:26 EST,85.56,,AUDJPY,short,,20160323 01:35:07 EST,closed,20160323 01:35:07 EST,85.528,,,1.0,1.0,,AUDJPY,,-2.816,1.0,19800.97135,4.0,259024.00131,19948.97135,,,,,
42.0,-5.672,20160323 01:49:00 EST,20160323 01:49:00 EST,20160323 01:49:00 EST,75.685,,NZDJPY,short,,20160323 01:38:50 EST,closed,20160323 01:38:50 EST,75.666,,,1.0,1.0,,NZDJPY,,-1.672,1.0,19795.29935,4.0,258155.00131,19947.29935,,,,,
38.0,-3.648,20160323 01:49:09 EST,20160323 01:49:09 EST,20160323 01:49:09 EST,85.848,,CADJPY,long,,20160323 01:32:42 EST,closed,20160323 01:32:42 EST,85.844,,,1.0,1.0,,CADJPY,,0.352,-1.0,19791.65135,4.0,259049.34531,19947.65135,,,,,
44.0,-4.44,20160323 01:51:33 EST,20160323 01:51:33 EST,20160323 01:51:33 EST,159.422,,GBPJPY,short,,20160323 01:43:22 EST,closed,20160323 01:43:22 EST,159.417,,,1.0,1.0,,GBPJPY,,-0.44,1.0,19787.21135,4.0,265523.85731,19947.21135,,,,,
45.0,-5.232,20160323 01:53:40 EST,20160323 01:53:40 EST,20160323 01:53:40 EST,85.546,,AUDJPY,long,,20160323 01:43:26 EST,closed,20160323 01:43:26 EST,85.56,,,1.0,1.0,,AUDJPY,,-1.232,-1.0,19781.97935,4.0,259022.76931,19945.97935,,,,,
43.0,-7.1,20160323 01:55:04 EST,20160323 01:55:04 EST,20160323 01:55:04 EST,0.76104,,AUDUSD,long,,20160323 01:42:50 EST,closed,20160323 01:42:50 EST,0.76135,,,1.0,1.0,,AUDUSD,,-3.1,-1.0,19774.87935,4.0,259105.12131,19942.87935,,,,,
37.0,-6.2568,20160323 01:57:32 EST,20160323 01:57:32 EST,20160323 01:57:32 EST,0.7895,,EURGBP,long,,20160323 01:30:41 EST,closed,20160323 01:30:41 EST,0.78966,,,1.0,1.0,,EURGBP,,-2.2568,-1.0,19768.62255,4.0,262630.61881,19940.62255,,,,,
50.0,-8.6,20160323 02:05:16 EST,20160323 02:05:16 EST,20160323 02:05:16 EST,0.7615,,AUDUSD,short,,20160323 01:55:04 EST,closed,20160323 01:55:04 EST,0.76104,,,1.0,1.0,,AUDUSD,,-4.6,1.0,19760.02255,4.0,259109.72131,19936.02255,,,,,
46.0,-5.76,20160323 02:09:24 EST,20160323 02:09:24 EST,20160323 02:09:24 EST,75.665,,NZDJPY,long,,20160323 01:49:00 EST,closed,20160323 01:49:00 EST,75.685,,,1.0,1.0,,NZDJPY,,-1.76,-1.0,19754.26255,4.0,258153.24131,19934.26255,,,,,
47.0,-1.976,20160323 02:11:51 EST,20160323 02:11:51 EST,20160323 02:11:51 EST,85.825,,CADJPY,short,,20160323 01:49:09 EST,closed,20160323 01:49:09 EST,85.848,,,1.0,1.0,,CADJPY,,2.024,1.0,19752.28655,4.0,259047.32131,19936.28655,,,,,
7.0,-5.94324,20160323 02:15:29 EST,20160323 02:15:29 EST,20160323 02:15:29 EST,1.30808,,USDCAD,long,,20160323 00:33:02 EST,closed,20160323 00:33:02 EST,1.30834,,,1.0,1.0,,USDCAD,,-1.94324,-1.0,19746.34331,4.0,261271.31123,19934.34331,,,,,
51.0,-8.93675,20160323 02:20:05 EST,20160323 02:20:05 EST,20160323 02:20:05 EST,0.78985,,EURGBP,short,,20160323 01:57:32 EST,closed,20160323 01:57:32 EST,0.7895,,,1.0,1.0,,EURGBP,,-4.93675,1.0,19737.40656,4.0,262635.55556,19929.40656,,,,,
54.0,2.072,20160323 02:22:07 EST,20160323 02:22:07 EST,20160323 02:22:07 EST,85.894,,CADJPY,long,,20160323 02:11:51 EST,closed,20160323 02:11:51 EST,85.825,,,1.0,1.0,,CADJPY,,6.072,-1.0,19739.47856,4.0,259053.39331,19935.47856,,,,,
49.0,-9.016,20160323 02:26:23 EST,20160323 02:26:23 EST,20160323 02:26:23 EST,85.603,,AUDJPY,short,,20160323 01:53:40 EST,closed,20160323 01:53:40 EST,85.546,,,1.0,1.0,,AUDJPY,,-5.016,1.0,19730.46256,4.0,259027.78531,19930.46256,,,,,
52.0,1.5,20160323 02:27:40 EST,20160323 02:27:40 EST,20160323 02:27:40 EST,0.76205,,AUDUSD,long,,20160323 02:05:16 EST,closed,20160323 02:05:16 EST,0.7615,,,1.0,1.0,,AUDUSD,,5.5,-1.0,19731.96256,4.0,259115.22131,19935.96256,,,,,
56.0,-5.1284,20160323 02:32:24 EST,20160323 02:32:24 EST,20160323 02:32:24 EST,0.78977,,EURGBP,long,,20160323 02:20:05 EST,closed,20160323 02:20:05 EST,0.78985,,,1.0,1.0,,EURGBP,,-1.1284,-1.0,19726.83416,4.0,262634.42716,19934.83416,,,,,
57.0,-3.824,20160323 02:34:25 EST,20160323 02:34:25 EST,20160323 02:34:25 EST,85.892,,CADJPY,short,,20160323 02:22:07 EST,closed,20160323 02:22:07 EST,85.894,,,1.0,1.0,,CADJPY,,0.176,1.0,19723.01016,4.0,259053.21731,19935.01016,,,,,
59.0,-6.4,20160323 02:35:51 EST,20160323 02:35:51 EST,20160323 02:35:51 EST,0.76229,,AUDUSD,short,,20160323 02:27:40 EST,closed,20160323 02:27:40 EST,0.76205,,,1.0,1.0,,AUDUSD,,-2.4,1.0,19716.61016,4.0,259117.62131,19932.61016,,,,,
53.0,-10.072,20160323 02:42:03 EST,20160323 02:42:03 EST,20160323 02:42:03 EST,75.734,,NZDJPY,short,,20160323 02:09:24 EST,closed,20160323 02:09:24 EST,75.665,,,1.0,1.0,,NZDJPY,,-6.072,1.0,19706.53816,4.0,258159.31331,19926.53816,,,,,
25.0,-12.184,20160323 02:45:36 EST,20160323 02:45:36 EST,20160323 02:45:36 EST,112.351,,USDJPY,long,,20160323 00:53:24 EST,closed,20160323 00:53:24 EST,112.444,,,1.0,1.0,,USDJPY,,-8.184,-1.0,19694.35416,4.0,261381.60931,19918.35416,,,,,
62.0,0.600000000001,20160323 02:46:04 EST,20160323 02:46:04 EST,20160323 02:46:04 EST,0.76275,,AUDUSD,long,,20160323 02:35:51 EST,closed,20160323 02:35:51 EST,0.76229,,,1.0,1.0,,AUDUSD,,4.6,-1.0,19694.95416,4.0,259122.22131,19922.95416,,,,,
63.0,-10.688,20160323 02:54:25 EST,20160323 02:54:25 EST,20160323 02:54:25 EST,75.658,,NZDJPY,long,,20160323 02:42:03 EST,closed,20160323 02:42:03 EST,75.734,,,1.0,1.0,,NZDJPY,,-6.688,-1.0,19684.26616,4.0,258152.62531,19916.26616,,,,,
61.0,-1.712,20160323 02:54:49 EST,20160323 02:54:49 EST,20160323 02:54:49 EST,85.918,,CADJPY,long,,20160323 02:34:25 EST,closed,20160323 02:34:25 EST,85.892,,,1.0,1.0,,CADJPY,,2.288,-1.0,19682.55416,4.0,259055.50531,19918.55416,,,,,
64.0,-0.832,20160323 03:01:58 EST,20160323 03:01:58 EST,20160323 03:01:58 EST,112.315,,USDJPY,short,,20160323 02:45:36 EST,closed,20160323 02:45:36 EST,112.351,,,1.0,1.0,,USDJPY,,3.168,1.0,19681.72216,4.0,261378.44131,19921.72216,,,,,
65.0,5.0,20160323 03:02:32 EST,20160323 03:02:32 EST,20160323 03:02:32 EST,0.76185,,AUDUSD,short,,20160323 02:46:04 EST,closed,20160323 02:46:04 EST,0.76275,,,1.0,1.0,,AUDUSD,,9.0,1.0,19686.72216,4.0,259113.22131,19930.72216,,,,,
55.0,-10.87608,20160323 03:04:36 EST,20160323 03:04:36 EST,20160323 03:04:36 EST,1.309,,USDCAD,short,,20160323 02:15:29 EST,closed,20160323 02:15:29 EST,1.30808,,,1.0,1.0,,USDCAD,,-6.87608,1.0,19675.84608,4.0,261278.18731,19923.84608,,,,,
66.0,7.968,20160323 03:06:45 EST,20160323 03:06:45 EST,20160323 03:06:45 EST,75.522,,NZDJPY,short,,20160323 02:54:25 EST,closed,20160323 02:54:25 EST,75.658,,,1.0,1.0,,NZDJPY,,11.968,1.0,19683.81408,4.0,258140.65731,19935.81408,,,,,
67.0,11.84,20160323 03:07:03 EST,20160323 03:07:03 EST,20160323 03:07:03 EST,85.738,,CADJPY,short,,20160323 02:54:49 EST,closed,20160323 02:54:49 EST,85.918,,,1.0,1.0,,CADJPY,,15.84,1.0,19695.65408,4.0,259039.66531,19951.65408,,,,,
48.0,-29.608,20160323 03:09:11 EST,20160323 03:09:11 EST,20160323 03:09:11 EST,159.131,,GBPJPY,long,,20160323 01:51:33 EST,closed,20160323 01:51:33 EST,159.422,,,1.0,1.0,,GBPJPY,,-25.608,-1.0,19666.04608,4.0,265498.24931,19926.04608,,,,,
69.0,-11.4,20160323 03:10:42 EST,20160323 03:10:42 EST,20160323 03:10:42 EST,0.76111,,AUDUSD,long,,20160323 03:02:32 EST,closed,20160323 03:02:32 EST,0.76185,,,1.0,1.0,,AUDUSD,,-7.4,-1.0,19654.64608,4.0,259105.82131,19918.64608,,,,,
70.0,0.783359999998,20160323 03:14:49 EST,20160323 03:14:49 EST,20160323 03:14:49 EST,1.30964,,USDCAD,long,,20160323 03:04:36 EST,closed,20160323 03:04:36 EST,1.309,,,1.0,1.0,,USDCAD,,4.78336,-1.0,19655.42944,4.0,261282.97067,19923.42944,,,,,
39.0,14.48,20160323 03:19:23 EST,20160323 03:19:23 EST,20160323 03:19:23 EST,115.084,,CHFJPY,short,,20160323 01:32:56 EST,closed,20160323 01:32:56 EST,115.294,,,1.0,1.0,,CHFJPY,,18.48,1.0,19669.90944,4.0,261622.11331,19941.90944,,,,,
58.0,-34.976,20160323 03:21:30 EST,20160323 03:21:30 EST,20160323 03:21:30 EST,85.251,,AUDJPY,long,,20160323 02:26:23 EST,closed,20160323 02:26:23 EST,85.603,,,1.0,1.0,,AUDJPY,,-30.976,-1.0,19634.93344,4.0,258996.80931,19910.93344,,,,,
68.0,-8.84,20160323 03:22:24 EST,20160323 03:22:24 EST,20160323 03:22:24 EST,112.26,,USDJPY,long,,20160323 03:01:58 EST,closed,20160323 03:01:58 EST,112.315,,,1.0,1.0,,USDJPY,,-4.84,-1.0,19626.09344,4.0,261373.60131,19906.09344,,,,,
74.0,7.8,20160323 03:23:02 EST,20160323 03:23:02 EST,20160323 03:23:02 EST,0.75993,,AUDUSD,short,,20160323 03:10:42 EST,closed,20160323 03:10:42 EST,0.76111,,,1.0,1.0,,AUDUSD,,11.8,1.0,19633.89344,4.0,259094.02131,19917.89344,,,,,
71.0,-11.656,20160323 03:27:09 EST,20160323 03:27:09 EST,20160323 03:27:09 EST,75.435,,NZDJPY,long,,20160323 03:06:45 EST,closed,20160323 03:06:45 EST,75.522,,,1.0,1.0,,NZDJPY,,-7.656,-1.0,19622.23744,4.0,258133.00131,19910.23744,,,,,
76.0,3.04,20160323 03:29:33 EST,20160323 03:29:33 EST,20160323 03:29:33 EST,115.164,,CHFJPY,long,,20160323 03:19:23 EST,closed,20160323 03:19:23 EST,115.084,,,1.0,1.0,,CHFJPY,,7.04,-1.0,19625.27744,4.0,261629.15331,19917.27744,,,,,
78.0,-10.072,20160323 03:32:40 EST,20160323 03:32:40 EST,20160323 03:32:40 EST,112.329,,USDJPY,short,,20160323 03:22:24 EST,closed,20160323 03:22:24 EST,112.26,,,1.0,1.0,,USDJPY,,-6.072,1.0,19615.20544,4.0,261379.67331,19911.20544,,,,,
79.0,-3.7,20160323 03:33:14 EST,20160323 03:33:14 EST,20160323 03:33:14 EST,0.75996,,AUDUSD,long,,20160323 03:23:02 EST,closed,20160323 03:23:02 EST,0.75993,,,1.0,1.0,,AUDUSD,,0.3,-1.0,19611.50544,4.0,259094.32131,19911.50544,,,,,
75.0,-6.84012,20160323 03:35:25 EST,20160323 03:35:25 EST,20160323 03:35:25 EST,1.31002,,USDCAD,short,,20160323 03:14:49 EST,closed,20160323 03:14:49 EST,1.30964,,,1.0,1.0,,USDCAD,,-2.84012,1.0,19604.66532,4.0,261285.81079,19908.66532,,,,,
15.0,7.1,20160323 03:35:46 EST,20160323 03:35:46 EST,20160323 03:35:46 EST,0.67196,,NZDUSD,short,,20160323 00:33:21 EST,closed,20160323 00:33:21 EST,0.67307,,,1.0,1.0,,NZDUSD,,11.1,1.0,19611.76532,4.0,258214.32131,19919.76532,,,,,
72.0,-4.088,20160323 03:39:37 EST,20160323 03:39:37 EST,20160323 03:39:37 EST,85.737,,CADJPY,long,,20160323 03:07:03 EST,closed,20160323 03:07:03 EST,85.738,,,1.0,1.0,,CADJPY,,-0.0880000000004,-1.0,19607.67732,4.0,259039.57731,19919.67732,,,,,
82.0,0.752,20160323 03:42:58 EST,20160323 03:42:58 EST,20160323 03:42:58 EST,112.383,,USDJPY,long,,20160323 03:32:40 EST,closed,20160323 03:32:40 EST,112.329,,,1.0,1.0,,USDJPY,,4.752,-1.0,19608.42932,4.0,261384.42531,19924.42932,,,,,
85.0,-4.7,20160323 03:54:06 EST,20160323 03:54:06 EST,20160323 03:54:06 EST,0.67189,,NZDUSD,long,,20160323 03:35:46 EST,closed,20160323 03:35:46 EST,0.67196,,,1.0,1.0,,NZDUSD,,-0.7,-1.0,19603.72932,4.0,258213.62131,19923.72932,,,,,
86.0,-14.56,20160323 04:06:07 EST,20160323 04:06:07 EST,20160323 04:06:07 EST,85.857,,CADJPY,short,,20160323 03:39:37 EST,closed,20160323 03:39:37 EST,85.737,,,1.0,1.0,,CADJPY,,-10.56,1.0,19589.16932,4.0,259050.13731,19913.16932,,,,,
81.0,-8.664,20160323 04:06:09 EST,20160323 04:06:09 EST,20160323 04:06:09 EST,115.217,,CHFJPY,short,,20160323 03:29:33 EST,closed,20160323 03:29:33 EST,115.164,,,1.0,1.0,,CHFJPY,,-4.664,1.0,19580.50532,4.0,261633.81731,19908.50532,,,,,
88.0,-7.7,20160323 04:15:29 EST,20160323 04:15:29 EST,20160323 04:15:29 EST,0.67226,,NZDUSD,short,,20160323 03:54:06 EST,closed,20160323 03:54:06 EST,0.67189,,,1.0,1.0,,NZDUSD,,-3.7,1.0,19572.80532,4.0,258217.32131,19904.80532,,,,,
80.0,-17.024,20160323 04:17:19 EST,20160323 04:17:19 EST,20160323 04:17:19 EST,75.583,,NZDJPY,short,,20160323 03:27:09 EST,closed,20160323 03:27:09 EST,75.435,,,1.0,1.0,,NZDJPY,,-13.024,1.0,19555.78132,4.0,258146.02531,19891.78132,,,,,
60.0,7.0019,20160323 04:17:29 EST,20160323 04:17:29 EST,20160323 04:17:29 EST,0.78899,,EURGBP,short,,20160323 02:32:24 EST,closed,20160323 02:32:24 EST,0.78977,,,1.0,1.0,,EURGBP,,11.0019,1.0,19562.78322,4.0,262623.42526,19902.78322,,,,,
89.0,9.904,20160323 04:19:25 EST,20160323 04:19:25 EST,20160323 04:19:25 EST,86.015,,CADJPY,long,,20160323 04:06:07 EST,closed,20160323 04:06:07 EST,85.857,,,1.0,1.0,,CADJPY,,13.904,-1.0,19572.68722,4.0,259064.04131,19916.68722,,,,,
90.0,2.424,20160323 04:19:29 EST,20160323 04:19:29 EST,20160323 04:19:29 EST,115.29,,CHFJPY,long,,20160323 04:06:09 EST,closed,20160323 04:06:09 EST,115.217,,,1.0,1.0,,CHFJPY,,6.424,-1.0,19575.11122,4.0,261640.24131,19923.11122,,,,,
77.0,-34.184,20160323 04:21:58 EST,20160323 04:21:58 EST,20160323 04:21:58 EST,85.594,,AUDJPY,short,,20160323 03:21:30 EST,closed,20160323 03:21:30 EST,85.251,,,1.0,1.0,,AUDJPY,,-30.184,1.0,19540.92722,4.0,259026.99331,19892.92722,,,,,
93.0,-5.26945,20160323 04:26:01 EST,20160323 04:26:01 EST,20160323 04:26:01 EST,0.7889,,EURGBP,long,,20160323 04:17:29 EST,closed,20160323 04:17:29 EST,0.78899,,,1.0,1.0,,EURGBP,,-1.26945,-1.0,19535.65777,4.0,262622.15581,19891.65777,,,,,
95.0,-12.008,20160323 04:27:59 EST,20160323 04:27:59 EST,20160323 04:27:59 EST,115.381,,CHFJPY,short,,20160323 04:19:29 EST,closed,20160323 04:19:29 EST,115.29,,,1.0,1.0,,CHFJPY,,-8.008,1.0,19523.64977,4.0,261648.24931,19883.64977,,,,,
91.0,-5.4,20160323 04:36:20 EST,20160323 04:36:20 EST,20160323 04:36:20 EST,0.67212,,NZDUSD,long,,20160323 04:15:29 EST,closed,20160323 04:15:29 EST,0.67226,,,1.0,1.0,,NZDUSD,,-1.4,-1.0,19518.24977,4.0,258215.92131,19882.24977,,,,,
92.0,-2.416,20160323 04:39:57 EST,20160323 04:39:57 EST,20160323 04:39:57 EST,75.601,,NZDJPY,long,,20160323 04:17:19 EST,closed,20160323 04:17:19 EST,75.583,,,1.0,1.0,,NZDJPY,,1.584,-1.0,19515.83377,4.0,258147.60931,19883.83377,,,,,
98.0,-7.08,20160323 04:40:15 EST,20160323 04:40:15 EST,20160323 04:40:15 EST,115.346,,CHFJPY,long,,20160323 04:27:59 EST,closed,20160323 04:27:59 EST,115.381,,,1.0,1.0,,CHFJPY,,-3.08,-1.0,19508.75377,4.0,261645.16931,19880.75377,,,,,
87.0,-13.416,20160323 04:43:53 EST,20160323 04:43:53 EST,20160323 04:43:53 EST,112.49,,USDJPY,short,,20160323 03:42:58 EST,closed,20160323 03:42:58 EST,112.383,,,1.0,1.0,,USDJPY,,-9.416,1.0,19495.33777,4.0,261393.84131,19871.33777,,,,,
83.0,-19.2,20160323 04:43:59 EST,20160323 04:43:59 EST,20160323 04:43:59 EST,0.76148,,AUDUSD,short,,20160323 03:33:14 EST,closed,20160323 03:33:14 EST,0.75996,,,1.0,1.0,,AUDUSD,,-15.2,1.0,19476.13777,4.0,259109.52131,19856.13777,,,,,
3.0,17.9,20160323 04:56:00 EST,20160323 04:56:00 EST,20160323 04:56:00 EST,1.41797,,GBPUSD,short,,20160323 00:32:26 EST,closed,20160323 00:32:26 EST,1.42016,,,1.0,1.0,,GBPUSD,,21.9,1.0,19494.03777,4.0,265674.42131,19878.03777,,,,,
