trade_id,PL,closeVWAP_timestamp,closedWhen,closedWhenUnixTimeStamp,closing_price_VWAP,expir,instrument,long_or_short,markToMarket_time,openVWAP_timestamp,open_or_closed,openedWhen,opening_price_VWAP,ptValue,putcall,quant_closed,quant_opened,strike,symbol,symbol_description,PurePL,qty,balance,commission,margin_available,purebalance
1.0,-15.0,20160322 07:23:16 EST,20160322 07:23:16 EST,20160322 07:23:16 EST,111.666,,USDJPY,long,,20160322 07:04:31 EST,closed,20160322 07:04:31 EST,111.691,,,5.0,5.0,,USDJPY,,-11.0,-5.0,19985.0,4.0,399989.0,19989.0
2.0,-49.76,20160322 07:33:33 EST,20160322 07:33:33 EST,20160322 07:33:33 EST,111.77,,USDJPY,short,,20160322 07:23:16 EST,closed,20160322 07:23:16 EST,111.666,,,5.0,5.0,,USDJPY,,-45.76,5.0,19935.24,4.0,400034.76,19943.24
3.0,-14.12,20160322 07:44:54 EST,20160322 07:44:54 EST,20160322 07:44:54 EST,111.747,,USDJPY,long,,20160322 07:33:33 EST,closed,20160322 07:33:33 EST,111.77,,,5.0,5.0,,USDJPY,,-10.12,-5.0,19921.12,4.0,400024.64,19933.12
4.0,17.56,20160322 08:00:40 EST,20160322 08:00:40 EST,20160322 08:00:40 EST,111.698,,USDJPY,short,,20160322 07:44:54 EST,closed,20160322 07:44:54 EST,111.747,,,5.0,5.0,,USDJPY,,21.56,5.0,19938.68,4.0,400003.08,19954.68
5.0,-10.16,20160322 10:00:27 EST,20160322 10:00:27 EST,20160322 10:00:27 EST,111.684,,USDJPY,long,,20160322 08:00:40 EST,closed,20160322 08:00:40 EST,111.698,,,5.0,5.0,,USDJPY,,-6.16,-5.0,19928.52,4.0,399996.92,19948.52
6.0,4.8,20160322 10:08:43 EST,20160322 10:08:43 EST,20160322 10:08:43 EST,111.664,,USDJPY,short,,20160322 10:00:27 EST,closed,20160322 10:00:27 EST,111.684,,,5.0,5.0,,USDJPY,,8.8,5.0,19933.32,4.0,399988.12,19957.32
7.0,-15.0,20160322 10:19:01 EST,20160322 10:19:01 EST,20160322 10:19:01 EST,111.639,,USDJPY,long,,20160322 10:08:43 EST,closed,20160322 10:08:43 EST,111.664,,,5.0,5.0,,USDJPY,,-11.0,-5.0,19918.32,4.0,399977.12,19946.32
8.0,10.08,20160322 10:28:40 EST,20160322 10:28:40 EST,20160322 10:28:40 EST,111.607,,USDJPY,short,,20160322 10:19:01 EST,closed,20160322 10:19:01 EST,111.639,,,5.0,5.0,,USDJPY,,14.08,5.0,19928.4,4.0,399963.04,19960.4
9.0,365.6,20160323 00:43:56 EST,20160323 00:43:56 EST,20160323 00:43:56 EST,112.447,,USDJPY,long,,20160322 10:28:40 EST,closed,20160322 10:28:40 EST,111.607,,,5.0,5.0,,USDJPY,,369.6,-5.0,20294.0,4.0,400332.64,20330.0
10.0,-2.24,20160323 00:53:00 EST,20160323 00:53:00 EST,20160323 00:53:00 EST,112.443,,USDJPY,short,,20160323 00:43:56 EST,closed,20160323 00:43:56 EST,112.447,,,5.0,5.0,,USDJPY,,1.76,5.0,20291.76,4.0,400330.88,20331.76
11.0,-42.72,20160323 02:45:20 EST,20160323 02:45:20 EST,20160323 02:45:20 EST,112.355,,USDJPY,long,,20160323 00:53:00 EST,closed,20160323 00:53:00 EST,112.443,,,5.0,5.0,,USDJPY,,-38.72,-5.0,20249.04,4.0,400292.16,20293.04
12.0,-6.64,20160323 03:01:28 EST,20160323 03:01:28 EST,20160323 03:01:28 EST,112.361,,USDJPY,short,,20160323 02:45:20 EST,closed,20160323 02:45:20 EST,112.355,,,5.0,5.0,,USDJPY,,-2.64,5.0,20242.4,4.0,400294.8,20290.4
13.0,-36.12,20160323 03:20:56 EST,20160323 03:20:56 EST,20160323 03:20:56 EST,112.288,,USDJPY,long,,20160323 03:01:28 EST,closed,20160323 03:01:28 EST,112.361,,,5.0,5.0,,USDJPY,,-32.12,-5.0,20206.28,4.0,400262.68,20258.28
14.0,-25.12,20160323 03:31:49 EST,20160323 03:31:49 EST,20160323 03:31:49 EST,112.336,,USDJPY,short,,20160323 03:20:56 EST,closed,20160323 03:20:56 EST,112.288,,,5.0,5.0,,USDJPY,,-21.12,5.0,20181.16,4.0,400283.8,20237.16
15.0,18.44,20160323 03:42:11 EST,20160323 03:42:11 EST,20160323 03:42:11 EST,112.387,,USDJPY,long,,20160323 03:31:49 EST,closed,20160323 03:31:49 EST,112.336,,,5.0,5.0,,USDJPY,,22.44,-5.0,20199.6,4.0,400306.24,20259.6
16.0,-43.6,20160323 04:42:49 EST,20160323 04:42:49 EST,20160323 04:42:49 EST,112.477,,USDJPY,short,,20160323 03:42:11 EST,closed,20160323 03:42:11 EST,112.387,,,5.0,5.0,,USDJPY,,-39.6,5.0,20156.0,4.0,400345.84,20220.0
17.0,-2.0,,,,0.0,,USDJPY,long,,20160323 04:42:49 EST,open,20160323 04:42:49 EST,112.477,,,0.0,5.0,,USDJPY,,0.0,5.0,20154.0,2.0,350855.96,20220.0
