permid,account,clientid,commission,commission_currency,exchange,execid,expiry,level_0,orderid,price,qty,openqty,realized_PnL,side,symbol,symbol_currency,times,yield_redemption_date,PurePL,balance,margin_available,openprice,purebalance,real_pnl
76,Paper,Paper,2.0,USD,IDEALPRO,76.0,,,1.0,84.184,100000.0,-100000.0,-2.0,SLD,AUD,JPY,20160404 20:45:00 EST,,0.0,19533.6190448,327198.48,84.184,19687.6,-2.0
77,Paper,Paper,2.0,USD,IDEALPRO,77.0,,,1.0,75.4985,100000.0,100000.0,-2.0,BOT,NZD,JPY,20160404 20:45:00 EST,,0.0,19531.6190448,260759.8,75.4985,19687.6,-2.0
78,Paper,Paper,2.0,USD,IDEALPRO,78.0,,,1.0,84.1735,100000.0,0.0,7.23999999999,BOT,AUD,JPY,20160404 20:47:00 EST,,9.23999999999,19538.8590448,334832.48,84.184,19696.84,7.23999999999
79,Paper,Paper,2.0,USD,IDEALPRO,79.0,,,1.0,75.5145,100000.0,0.0,12.08,SLD,NZD,JPY,20160404 20:47:00 EST,,14.08,19550.9390448,401285.24,75.4985,19710.92,12.08
80,Paper,Paper,2.0,USD,IDEALPRO,80.0,,,1.0,84.2605,100000.0,-100000.0,-2.0,SLD,AUD,JPY,20160404 20:50:00 EST,,0.0,19548.9390448,327136.0,84.2605,19710.92,-2.0
81,Paper,Paper,2.0,USD,IDEALPRO,81.0,,,1.0,75.5795,100000.0,100000.0,-2.0,BOT,NZD,JPY,20160404 20:50:00 EST,,0.0,19546.9390448,260626.04,75.5795,19710.92,-2.0
82,Paper,Paper,2.0,USD,IDEALPRO,82.0,,,1.0,84.2235,100000.0,0.0,30.56,BOT,AUD,JPY,20160404 20:53:00 EST,,32.56,19577.4990448,334742.72,84.2605,19743.48,30.56
83,Paper,Paper,2.0,USD,IDEALPRO,83.0,,,1.0,75.555,100000.0,0.0,-23.56,SLD,NZD,JPY,20160404 20:53:00 EST,,-21.56,19553.9390448,401231.12,75.5795,19721.92,-23.56
84,Paper,Paper,2.0,USD,IDEALPRO,84.0,,,1.0,84.232,100000.0,-100000.0,-2.0,SLD,AUD,JPY,20160404 20:55:00 EST,,0.0,19551.9390448,327106.96,84.232,19721.92,-2.0
85,Paper,Paper,2.0,USD,IDEALPRO,85.0,,,1.0,75.548,100000.0,100000.0,-2.0,BOT,NZD,JPY,20160404 20:55:00 EST,,0.0,19549.9390448,260624.72,75.548,19721.92,-2.0
86,Paper,Paper,2.0,USD,IDEALPRO,86.0,,,1.0,84.2385,100000.0,0.0,-7.71999999999,BOT,AUD,JPY,20160404 20:58:00 EST,,-5.71999999999,19542.2190448,334754.6,84.232,19716.2,-7.71999999999
87,Paper,Paper,2.0,USD,IDEALPRO,87.0,,,1.0,75.587,100000.0,0.0,32.32,SLD,NZD,JPY,20160404 20:58:00 EST,,34.32,19574.5390448,401271.16,75.548,19750.52,32.32
88,Paper,Paper,2.0,USD,IDEALPRO,88.0,,,1.0,84.283,100000.0,-100000.0,-2.0,SLD,AUD,JPY,20160404 21:05:00 EST,,0.0,19572.5390448,327102.12,84.283,19750.52,-2.0
89,Paper,Paper,2.0,USD,IDEALPRO,89.0,,,1.0,75.601,100000.0,100000.0,-2.0,BOT,NZD,JPY,20160404 21:05:00 EST,,0.0,19570.5390448,260573.24,75.601,19750.52,-2.0
90,Paper,Paper,2.0,USD,IDEALPRO,90.0,,,1.0,84.2615,100000.0,0.0,16.92,BOT,AUD,JPY,20160404 21:06:00 EST,,18.92,19587.4590448,334723.36,84.283,19769.44,16.92
91,Paper,Paper,2.0,USD,IDEALPRO,91.0,,,1.0,75.6,100000.0,0.0,-2.88,SLD,NZD,JPY,20160404 21:06:00 EST,,-0.880000000004,19584.5790448,401251.36,75.601,19768.56,-2.88
