,system,avgSafef,cumCAR,MAXDD,sortinoRatio,sharpeRatio,marRatio,k_ratio,avgSafefmm,cumCARmm,MAXDDmm,sortinoRatiomm,marRatiomm,sharpeRatiomm,k_ratiomm,scoremm
0,bothBTCUSD_ALL_DF1_rbf1SVR_i300 DPS wl24.0 maxL10 dd95_0.010 thres_0.0,0.225664496331,23.8747157521,-7.34315670337,0.0126718282025,0.272086668719,3.25128779304,0.140738320042,0.0,1.0,1.0,0.999544067354,1.0,1.0,0.821761776147,5.8213058435
2,bothBTCUSD_ALL_DF1_rbf1SVR_i300 DPS wl24.0 maxL20 dd95_0.010 thres_0.0,0.229956720632,21.2632955577,-7.90257007931,0.0126876628611,0.248227515385,2.69068104987,0.198123159785,0.0055431066781,0.966167987457,0.958631422182,1.0,0.911539058486,0.973172739674,1.0,5.81505431448
4,bothBTCUSD_ALL_DF1_rbf1SVR_i300 DPS wl12.0 maxL10 dd95_0.007 thres_0.0,0.394583883562,-13.3221625996,-14.5823889582,-0.00460442271444,-0.110731038066,-0.913578881878,0.123463812136,0.218147542545,0.518099286483,0.464659309632,0.502103169288,0.3428048595,0.569559316148,0.76810688017,3.38348036377
3,bothBTCUSD_ALL_DF1_rbf1SVR_i300 DPS wl12.0 maxL20 dd95_0.007 thres_0.0,0.403335349829,-51.5012304422,-16.6884055559,-0.0172012807971,-0.486438125601,-3.08604859042,-0.0214475601696,0.229449447503,0.0234739079542,0.308919537837,0.139397601537,0.0,0.14711382102,0.318009855746,1.1663641716
1,bothBTCUSD_ALL_DF1_rbf1SVR_i300,1.0,-53.3131308484,-20.8658206538,-0.0220425955155,-0.617275608469,-2.55504596407,-0.123832695156,1.0,0.0,0.0,0.0,0.0837895598752,0.0,0.0,1.08378955988
