2017-08-28 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-08-28 00:00:00,Close2017-08-28 00:00:00,group,RiskOn,Custom,PC2017-08-25 00:00:00,Close2017-08-25 00:00:00,vSTART,LastSEA,SEA2017-08-28 00:00:00,LastSRUN,SRUN2017-08-28 00:00:00,SEA2017-08-25 00:00:00,SRUN2017-08-25 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-08-25 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-08-25 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-08-25 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-08-25 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,69.83,1.0755,0.0246515040352,1.0,-1.0,-1.0,-1.0,1.0,7.0,2017-08-16,537.75,1.0,1.0,1.0,34915.0,1.0,0.0246515040352,69.83,soft,1.0,1.0,,,2017-08-16,1.0,1.0,8.0,8.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
CU,@EUU7,1.1993,0.008975,0.00849310460814,1.0,1.0,1.0,1.0,1.0,8.0,2017-08-15,1121.875,1.0,1.0,1.0,149912.5,1.0,0.00849310460814,1.1993,currency,1.0,1.0,,,2017-08-15,1.0,1.0,9.0,9.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,1273.22254457,1273.22254457,1273.22254457,-1273.22254457,1273.22254457,-1273.22254457,1273.22254457,-1273.22254457,1273.22254457,1273.22254457,1273.22254457,1273.22254457,-1273.22254457,-1273.22254457,-1273.22254457,1273.22254457,1273.22254457,-1273.22254457,1273.22254457,-1273.22254457,1273.22254457,1273.22254457,-1273.22254457,1273.22254457,1273.22254457,0.0,1273.22254457,1273.22254457,-1273.22254457,0.0,-1273.22254457,1273.22254457,1273.22254457,1273.22254457,-1273.22254457
DX,@DXU7,92.14,0.54715,-0.0057943178998,-1.0,1.0,-1.0,1.0,-1.0,8.0,2017-08-15,547.15,1.0,1.0,1.0,92140.0,1.0,-0.0057943178998,92.14,currency,-1.0,-1.0,,,2017-08-15,-1.0,-1.0,9.0,9.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
EBL,BDU7,164.96,0.5285,0.00115312253444,1.0,1.0,-1.0,1.0,1.0,35.0,2017-07-07,633.0373,1.0,1.0,1.0,197589.088,0.834863917181,0.00115312253444,164.96,rates,-1.0,1.0,,,2017-07-07,1.0,1.0,36.0,36.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
EBM,BLU7,133.15,0.185,0.00120309797729,1.0,1.0,-1.0,1.0,1.0,36.0,2017-07-06,221.593,4.0,1.0,1.0,159487.07,0.834863917181,0.00120309797729,133.15,rates,-1.0,1.0,,,2017-07-06,1.0,1.0,37.0,37.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
EBS,EZU7,112.255,0.04175,0.000311887364106,1.0,1.0,-1.0,1.0,-1.0,39.0,2017-07-03,50.00815,19.0,4.0,4.0,134459.039,0.834863917181,0.000311887364106,112.255,rates,-1.0,1.0,,,2017-07-03,1.0,1.0,40.0,40.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
ED,@EDZ7,98.58,0.01875,0.000101450745663,1.0,-1.0,-1.0,-1.0,1.0,-10.0,2017-08-11,46.875,21.0,5.0,5.0,246450.0,1.0,0.000101450745663,98.58,rates,-1.0,1.0,,,2017-07-03,1.0,1.0,39.0,39.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
EMD,@EMDU7,1707.7,16.1,-0.000351226365392,-1.0,1.0,1.0,1.0,1.0,-11.0,2017-08-10,1610.0,1.0,1.0,1.0,170770.0,1.0,-0.000351226365392,1707.7,index,1.0,1.0,,,2017-08-10,1.0,1.0,-12.0,-12.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-59.9789264181,59.9789264181,-59.9789264181,59.9789264181,-59.9789264181,59.9789264181,-59.9789264181,59.9789264181,-59.9789264181,-59.9789264181,-59.9789264181,-59.9789264181,59.9789264181,59.9789264181,59.9789264181,-59.9789264181,-59.9789264181,59.9789264181,-59.9789264181,59.9789264181,-59.9789264181,-59.9789264181,59.9789264181,-59.9789264181,-59.9789264181,-0.0,-59.9789264181,-59.9789264181,59.9789264181,-0.0,59.9789264181,-59.9789264181,-59.9789264181,-59.9789264181,59.9789264181
ES,@ESU7,2443.75,17.5375,0.000511770726714,1.0,-1.0,-1.0,-1.0,-1.0,14.0,2017-08-07,876.875,1.0,1.0,1.0,122187.5,1.0,0.000511770726714,2443.75,index,1.0,1.0,,,2017-08-07,-1.0,-1.0,15.0,15.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,62.5319856704,62.5319856704,62.5319856704,-62.5319856704,62.5319856704,-62.5319856704,62.5319856704,-62.5319856704,62.5319856704,-62.5319856704,-62.5319856704,-62.5319856704,62.5319856704,62.5319856704,62.5319856704,-62.5319856704,-62.5319856704,62.5319856704,-62.5319856704,62.5319856704,62.5319856704,-62.5319856704,62.5319856704,0.0,62.5319856704,62.5319856704,62.5319856704,-62.5319856704,62.5319856704,0.0,62.5319856704,-62.5319856704,62.5319856704,62.5319856704,62.5319856704
FC,@GFV7,146.4,2.8214657275,0.0241343126967,1.0,-1.0,-1.0,-1.0,-1.0,8.0,2017-08-15,1410.73286375,1.0,1.0,1.0,73200.0,1.0,0.0241343126967,146.4,meat,1.0,-1.0,,,2017-08-21,1.0,1.0,-5.0,-5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,1766.6316894,1766.6316894,1766.6316894,-1766.6316894,1766.6316894,-1766.6316894,-1766.6316894,1766.6316894,1766.6316894,-1766.6316894,-1766.6316894,-1766.6316894,1766.6316894,1766.6316894,1766.6316894,-1766.6316894,1766.6316894,1766.6316894,-1766.6316894,1766.6316894,1766.6316894,-1766.6316894,1766.6316894,0.0,1766.6316894,1766.6316894,1766.6316894,-1766.6316894,1766.6316894,0.0,1766.6316894,-1766.6316894,1766.6316894,1766.6316894,1766.6316894
FCH,MTU7,5079.0,55.066099222,-0.00470311581423,-1.0,1.0,-1.0,1.0,1.0,5.0,2017-08-18,659.581736481,1.0,1.0,1.0,60836.262,0.834863917181,-0.00470311581423,5079.0,index,1.0,1.0,,,2017-08-18,1.0,1.0,6.0,6.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
FDX,DXMU7,12132.5,135.65,-0.00332703524193,-1.0,1.0,-1.0,1.0,-1.0,-11.0,2017-08-10,812.40785,1.0,1.0,1.0,72661.5425,0.834863917181,-0.00332703524193,12132.5,index,1.0,1.0,,,2017-08-10,1.0,1.0,-12.0,-12.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
FEI,IEH8,100.31,0.009,4.98479637105e-05,1.0,1.0,-1.0,1.0,1.0,40.0,2017-06-30,26.9505,37.0,9.0,9.0,300378.295,0.834863917181,4.98479637105e-05,100.31,rates,-1.0,1.0,,,2017-06-30,1.0,1.0,41.0,41.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
FFI,LFU7,7407.5,65.525,,-1.0,-1.0,-1.0,-1.0,1.0,10.0,2017-08-11,847.434825,1.0,1.0,1.0,95801.1975,0.773215804531,,,index,1.0,1.0,-0.00107882138763,7407.5,2017-08-11,1.0,,10.0,,1.0,10.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLG,LGU7,128.08,0.502,,1.0,1.0,1.0,1.0,1.0,36.0,2017-07-06,649.2366,1.0,1.0,1.0,165645.864,0.773215804531,,,rates,-1.0,1.0,0.000468676769255,128.08,2017-07-06,1.0,,36.0,,1.0,36.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSS,LLZ7,99.64,0.019,,1.0,1.0,-1.0,1.0,1.0,-32.0,2017-07-12,30.715875,32.0,8.0,8.0,161080.515,0.773215804531,,,rates,-1.0,-1.0,0.0,99.64,2017-07-12,1.0,,-32.0,,1.0,-32.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
