2017-10-31 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-10-31 00:00:00,Close2017-10-31 00:00:00,group,RiskOn,Custom,PC2017-10-30 00:00:00,Close2017-10-30 00:00:00,vSTART,LastSEA,SEA2017-10-31 00:00:00,LastSRUN,SRUN2017-10-31 00:00:00,SEA2017-10-30 00:00:00,SRUN2017-10-30 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-10-30 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-10-30 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-10-30 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-10-30 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACZ7,1.436,0.0219714075,0.0126939351199,1.0,1.0,-1.0,1.0,1.0,-25.0,2017-09-25,637.1708175,1.0,1.0,1.0,41644.0,1.0,0.0126939351199,1.436,energy,1.0,1.0,,,2017-10-20,1.0,1.0,7.0,7.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
AD,@ADZ7,0.7652,0.00522,-0.00351608282328,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,2017-10-13,522.0,1.0,1.0,1.0,76520.0,1.0,-0.00351608282328,0.7652,currency,1.0,1.0,,,2017-10-13,-1.0,-1.0,12.0,12.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,-269.050657638,269.050657638,-269.050657638,269.050657638,-269.050657638,269.050657638,-269.050657638,269.050657638,-269.050657638,269.050657638,269.050657638,269.050657638,-269.050657638,-269.050657638,-269.050657638,269.050657638,269.050657638,-269.050657638,269.050657638,-269.050657638,-269.050657638,269.050657638,-269.050657638,-0.0,-269.050657638,-269.050657638,-269.050657638,269.050657638,-269.050657638,-0.0,-269.050657638,269.050657638,-269.050657638,-269.050657638,-269.050657638
AEX,AEXX7,551.65,3.4757327785,0.00739590942294,1.0,-1.0,-1.0,1.0,1.0,25.0,2017-09-25,809.637193424,1.0,1.0,1.0,128501.351,0.8585901949,0.00739590942294,551.65,index,1.0,1.0,,,2017-09-25,1.0,1.0,26.0,26.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
BO,@BOZ7,34.75,0.454,0.0020184544406,1.0,-1.0,1.0,-1.0,1.0,19.0,2017-10-03,272.4,3.0,1.0,1.0,20850.0,1.0,0.0020184544406,34.75,grain,1.0,1.0,,,2017-10-03,1.0,1.0,20.0,20.0,,,-1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,126.25432526,126.25432526,-126.25432526,126.25432526,126.25432526,-126.25432526,126.25432526,-126.25432526,126.25432526,-126.25432526,126.25432526,-126.25432526,126.25432526,126.25432526,-126.25432526,126.25432526,126.25432526,-126.25432526,126.25432526,-126.25432526,126.25432526,126.25432526,126.25432526,126.25432526,126.25432526,126.25432526,126.25432526,126.25432526,126.25432526,126.25432526,126.25432526,126.25432526,-126.25432526,126.25432526,-126.25432526
BP,@BPZ7,1.3301,0.010235,0.00620319237461,1.0,1.0,1.0,1.0,1.0,13.0,2017-10-11,639.6875,1.0,1.0,1.0,83131.25,1.0,0.00620319237461,1.3301,currency,1.0,1.0,,,2017-10-11,-1.0,-1.0,14.0,14.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,515.679136092,515.679136092,515.679136092,-515.679136092,515.679136092,-515.679136092,515.679136092,-515.679136092,515.679136092,515.679136092,515.679136092,515.679136092,-515.679136092,-515.679136092,-515.679136092,515.679136092,-515.679136092,-515.679136092,515.679136092,-515.679136092,515.679136092,515.679136092,-515.679136092,515.679136092,515.679136092,0.0,515.679136092,515.679136092,-515.679136092,0.0,-515.679136092,515.679136092,515.679136092,515.679136092,-515.679136092
C,@CZ7,345.75,4.0,-0.00860215053763,-1.0,-1.0,-1.0,-1.0,1.0,-30.0,2017-09-18,200.0,5.0,1.0,1.0,17287.5,1.0,-0.00860215053763,345.75,grain,1.0,1.0,,,2017-09-18,1.0,1.0,-31.0,-31.0,,,1.0,1.0,1.0,5.0,1.0,2.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-743.548387097,743.548387097,-743.548387097,743.548387097,-743.548387097,743.548387097,-743.548387097,743.548387097,-743.548387097,743.548387097,743.548387097,743.548387097,-743.548387097,-743.548387097,-743.548387097,-743.548387097,-743.548387097,743.548387097,-743.548387097,743.548387097,-743.548387097,743.548387097,743.548387097,743.548387097,-0.0,743.548387097,743.548387097,743.548387097,743.548387097,743.548387097,-0.0,743.548387097,-0.0,-743.548387097,743.548387097
CC,@CCH8,2089.0,47.4416549125,-0.0104216011369,-1.0,-1.0,-1.0,-1.0,-1.0,-25.0,2017-09-25,474.416549125,2.0,1.0,1.0,20890.0,1.0,-0.0104216011369,2089.0,soft,1.0,1.0,,,2017-09-25,1.0,1.0,-26.0,-26.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
CD,@CDZ7,0.77575,0.0049925,-0.00468308955607,-1.0,-1.0,1.0,-1.0,-1.0,24.0,2017-09-26,499.25,2.0,1.0,1.0,77575.0,1.0,-0.00468308955607,0.77575,currency,1.0,1.0,,,2017-09-26,-1.0,-1.0,25.0,25.0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-726.581344624,726.581344624,-726.581344624,726.581344624,-726.581344624,726.581344624,-726.581344624,726.581344624,-726.581344624,726.581344624,-726.581344624,726.581344624,-726.581344624,-726.581344624,726.581344624,726.581344624,726.581344624,-726.581344624,726.581344624,-726.581344624,-726.581344624,726.581344624,-726.581344624,-726.581344624,-726.581344624,-726.581344624,-726.581344624,-726.581344624,-726.581344624,-726.581344624,-726.581344624,726.581344624,-726.581344624,-726.581344624,-726.581344624
CGB,CBZ7,137.43,0.503,-0.000218245307726,-1.0,1.0,-1.0,1.0,-1.0,-19.0,2017-10-02,390.134181339,2.0,1.0,1.0,106592.724734,1.2893,-0.000218245307726,137.43,rates,-1.0,1.0,,,2017-10-02,-1.0,-1.0,-20.0,-20.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
CL,QCLZ7,54.38,1.0171986395,0.00424746075716,1.0,1.0,-1.0,1.0,-1.0,-16.0,2017-10-06,1017.1986395,1.0,1.0,1.0,54380.0,1.0,0.00424746075716,54.38,energy,1.0,1.0,,,2017-10-06,-1.0,-1.0,-17.0,-17.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,230.976915974,230.976915974,230.976915974,-230.976915974,230.976915974,-230.976915974,230.976915974,-230.976915974,230.976915974,230.976915974,-230.976915974,230.976915974,-230.976915974,-230.976915974,230.976915974,-230.976915974,-230.976915974,230.976915974,-230.976915974,230.976915974,-230.976915974,-230.976915974,-230.976915974,-230.976915974,-230.976915974,-230.976915974,230.976915974,-230.976915974,230.976915974,0.0,0.0,-230.976915974,230.976915974,0.0,-230.976915974
