2017-06-05 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-06-02 00:00:00,Close2017-06-02 00:00:00,group,RiskOn,Custom,PC2017-06-05 00:00:00,Close2017-06-05 00:00:00,vSTART,LastSEA,SEA2017-06-02 00:00:00,LastSRUN,SRUN2017-06-02 00:00:00,SEA2017-06-05 00:00:00,SRUN2017-06-05 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-06-02 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-06-02 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-06-02 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-06-02 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,73.12,1.501902156,,-1.0,-1.0,1.0,-1.0,-1.0,16.0,2017-05-15,750.951078,1.0,1.0,1.0,36560.0,1.0,-0.00517006802721,73.12,soft,1.0,1.0,,,2017-05-15,-1.0,-1.0,16.0,16.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CU,@EUM7,1.12855,0.007645,,1.0,-1.0,-1.0,1.0,1.0,-22.0,2017-05-02,955.625,1.0,1.0,1.0,141068.75,1.0,0.00552412349089,1.12855,currency,1.0,1.0,,,2017-05-02,1.0,1.0,-22.0,-22.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DX,@DXM7,96.67,0.52285,,-1.0,-1.0,-1.0,-1.0,1.0,-23.0,2017-05-02,522.85,1.0,1.0,1.0,96670.0,1.0,-0.00484862210601,96.67,currency,-1.0,-1.0,,,2017-05-02,1.0,1.0,-23.0,-23.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBL,BDM7,162.69,0.5475,,1.0,-1.0,-1.0,-1.0,-1.0,18.0,2017-05-09,616.266,1.0,1.0,1.0,183123.864,0.88841506752,0.00252649741188,162.69,rates,-1.0,1.0,,,2017-05-09,-1.0,-1.0,18.0,18.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBM,BLM7,132.28,0.2125,,1.0,-1.0,-1.0,1.0,-1.0,20.0,2017-05-05,239.19,4.0,1.0,1.0,148894.368,0.88841506752,0.000983730609156,132.28,rates,-1.0,1.0,,,2017-05-05,-1.0,-1.0,20.0,20.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0,1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1,-1,-1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBS,EZM7,112.275,0.05275,,1.0,1.0,-1.0,1.0,1.0,-5.0,2017-05-26,59.3754,16.0,4.0,4.0,126376.74,0.88841506752,0.000267272484298,112.275,rates,-1.0,1.0,,,2017-05-26,1.0,1.0,-5.0,-5.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ED,@EDZ7,98.585,0.03,,1.0,-1.0,1.0,-1.0,1.0,-11.0,2017-05-17,75.0,13.0,3.0,3.0,246462.5,1.0,5.07202272266e-05,98.585,rates,-1.0,1.0,,,2017-05-17,1.0,1.0,-11.0,-11.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMD,@EMDM7,1749.1,17.215,,1.0,1.0,1.0,1.0,-1.0,6.0,2017-05-24,1721.5,1.0,1.0,1.0,174910.0,1.0,0.00114475416404,1749.1,index,1.0,1.0,,,2017-05-24,-1.0,-1.0,6.0,6.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ES,@ESM7,2437.75,15.025,,1.0,1.0,-1.0,1.0,-1.0,11.0,2017-05-17,751.25,1.0,1.0,1.0,121887.5,1.0,0.00339576044454,2437.75,index,1.0,1.0,,,2017-05-17,-1.0,-1.0,11.0,11.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FC,@GFQ7,159.875,3.8475,0.00724523547015,1.0,1.0,1.0,1.0,1.0,4.0,2017-05-26,1923.75,1.0,1.0,1.0,79937.5,1.0,,,meat,1.0,-1.0,0.00724523547015,159.875,2017-05-26,1.0,,5.0,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,579.166010395,579.166010395,579.166010395,-579.166010395,579.166010395,-579.166010395,-579.166010395,579.166010395,579.166010395,579.166010395,579.166010395,579.166010395,-579.166010395,-579.166010395,-579.166010395,579.166010395,579.166010395,-579.166010395,579.166010395,-579.166010395,579.166010395,579.166010395,-579.166010395,579.166010395,579.166010395,0.0,579.166010395,579.166010395,-579.166010395,0.0,-579.166010395,579.166010395,579.166010395,579.166010395,-579.166010395
FCH,MTM7,5299.0,48.075,-0.00525624178712,-1.0,1.0,-1.0,1.0,-1.0,-23.0,2017-05-02,541.1322,1.0,1.0,1.0,59645.544,0.88841506752,,,index,1.0,1.0,-0.00525624178712,5299.0,2017-05-02,-1.0,,-24.0,,-1.0,-24.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
FDX,DXMM7,12817.0,107.1,,1.0,-1.0,1.0,-1.0,-1.0,-23.0,2017-05-02,602.7588,1.0,1.0,1.0,72134.076,0.88841506752,0.0120015791552,12817.0,index,1.0,1.0,,,2017-05-02,-1.0,-1.0,-23.0,-23.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FEI,IEU7,100.32,0.008,0.0,1.0,1.0,1.0,1.0,-1.0,10.0,2017-05-19,22.512,44.0,11.0,11.0,282300.48,0.88841506752,,,rates,-1.0,1.0,0.0,100.32,2017-05-25,-1.0,,-7.0,,-1.0,-7.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,1.0,0.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
FFI,LFM7,7513.5,56.05,-0.0023237285885,-1.0,1.0,1.0,1.0,-1.0,-17.0,2017-05-09,723.32525,1.0,1.0,1.0,96961.7175,0.77489345215,,,index,1.0,1.0,-0.0023237285885,7513.5,2017-05-09,-1.0,,-18.0,,-1.0,-18.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
FLG,LGU7,127.7,0.5312425595,-0.000469630557295,-1.0,1.0,-1.0,1.0,-1.0,17.0,2017-05-09,685.568523035,1.0,1.0,1.0,164796.85,0.77489345215,,,rates,-1.0,1.0,-0.000469630557295,127.7,2017-05-09,-1.0,,18.0,,-1.0,18.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
FSS,LLU7,99.69,0.016,0.000100321027287,1.0,1.0,-1.0,1.0,-1.0,-16.0,2017-05-10,25.81,38.0,9.0,9.0,160812.43125,0.77489345215,,,rates,-1.0,-1.0,0.000100321027287,99.69,2017-05-10,-1.0,,-17.0,,-1.0,-17.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FV,@FVU7,118.46875,0.242159646,,1.0,1.0,-1.0,1.0,1.0,16.0,2017-05-10,242.159646,4.0,1.0,1.0,118468.75,1.0,0.0019160885365,118.46875,rates,-1.0,1.0,,,2017-05-10,1.0,1.0,16.0,16.0,,,1.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC,QGCQ7,1280.2,12.5232051905,,1.0,1.0,-1.0,1.0,-1.0,-17.0,2017-05-09,1252.32051905,1.0,1.0,1.0,128020.0,1.0,0.00795212975356,1280.2,metal,-1.0,1.0,,,2017-05-09,-1.0,-1.0,-17.0,-17.0,,,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCM,HHIM7,10436.0,127.110145206,-0.00505291257508,-1.0,-1.0,-1.0,1.0,-1.0,-19.0,2017-05-05,815.603313527,1.0,1.0,1.0,66962.6815872,7.7924,,,index,1.0,1.0,-0.00505291257508,10436.0,2017-05-05,-1.0,,-20.0,,-1.0,-20.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
HG,QHGN7,257.45,4.255,,-1.0,-1.0,1.0,-1.0,-1.0,9.0,2017-05-19,1063.75,1.0,1.0,1.0,64362.5,1.0,-0.00502415458937,257.45,metal,1.0,1.0,,,2017-05-19,-1.0,-1.0,9.0,9.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HIC,HSIM7,25665.0,192.974041415,-0.00186676000467,-1.0,1.0,-1.0,1.0,-1.0,-19.0,2017-05-05,1238.21955633,1.0,1.0,1.0,164679.687901,7.7924,,,index,1.0,1.0,-0.00186676000467,25665.0,2017-05-05,-1.0,,-20.0,,-1.0,-20.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
HO,QHON7,1.4848,0.0377530095,,-1.0,1.0,1.0,-1.0,-1.0,7.0,2017-05-23,1585.626399,1.0,1.0,1.0,62361.6,1.0,-0.0112539122328,1.4848,energy,1.0,1.0,,,2017-05-23,-1.0,-1.0,7.0,7.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,0,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JY,@JYM7,0.90565,0.0072825,,1.0,1.0,-1.0,1.0,1.0,16.0,2017-05-10,910.3125,1.0,1.0,1.0,113206.25,1.0,0.00745313977418,0.90565,currency,-1.0,1.0,,,2017-05-10,1.0,1.0,16.0,16.0,,,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KC,@KCN7,125.55,2.9725,,-1.0,1.0,1.0,1.0,-1.0,10.0,2017-05-18,1114.6875,1.0,1.0,1.0,47081.25,1.0,-0.0168363351605,125.55,soft,1.0,1.0,,,2017-05-18,-1.0,-1.0,10.0,10.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
