2017-06-13 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-06-13 00:00:00,Close2017-06-13 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-06-13 00:00:00,LastSRUN,SRUN2017-06-13 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-06-12 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-06-12 00:00:00,0.5SIG2017-06-09 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-06-12 00:00:00,0.75SIG2017-06-09 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-06-12 00:00:00,1SIG2017-06-09 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,71.82,0.8898123485,-0.00855880728879,-1.0,1.0,-1.0,1.0,-1.0,-4.0,2017-06-06,444.90617425,2.0,1.0,1.0,35910.0,1.0,-0.00855880728879,71.82,soft,1.0,1.0,2017-06-06,-1.0,-1.0,-5.0,-5.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
CU,@EUM7,1.12155,0.0069075,0.000312165536925,1.0,1.0,1.0,1.0,1.0,-2.0,2017-05-25,863.4375,1.0,1.0,1.0,140193.75,1.0,0.000312165536925,1.12155,currency,1.0,1.0,2017-05-25,1.0,1.0,-3.0,-3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,43.7636572422,43.7636572422,43.7636572422,-43.7636572422,43.7636572422,-43.7636572422,43.7636572422,-43.7636572422,43.7636572422,43.7636572422,43.7636572422,43.7636572422,-43.7636572422,-43.7636572422,-43.7636572422,43.7636572422,43.7636572422,-43.7636572422,43.7636572422,-43.7636572422,43.7636572422,43.7636572422,-43.7636572422,43.7636572422,43.7636572422,0.0,43.7636572422,43.7636572422,-43.7636572422,0.0,-43.7636572422,43.7636572422,43.7636572422,43.7636572422,-43.7636572422
DX,@DXM7,96.942,0.46865,-0.00184306174772,-1.0,-1.0,-1.0,1.0,-1.0,-29.0,2017-05-02,468.65,2.0,1.0,1.0,96942.0,1.0,-0.00184306174772,96.942,currency,-1.0,-1.0,2017-05-02,-1.0,-1.0,-30.0,-30.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,1.0,,0,1,1,-1,1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,1.0,1.0,-1.0,-1.0,1,-1,-1.0,0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
EBL,BDU7,164.93,0.5028079555,-0.00102967898243,-1.0,-1.0,-1.0,-1.0,1.0,-3.0,2017-05-09,563.697998911,1.0,1.0,1.0,184903.023,0.891981090001,-0.00102967898243,164.93,rates,-1.0,1.0,2017-06-07,-1.0,-1.0,-4.0,-4.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
EBM,BLU7,133.07,0.192340468,-0.000675878642235,-1.0,-1.0,-1.0,-1.0,1.0,-5.0,2017-06-05,215.632898675,4.0,1.0,1.0,149184.777,0.891981090001,-0.000675878642235,133.07,rates,-1.0,1.0,2017-06-05,-1.0,-1.0,-6.0,-6.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
EBS,EZU7,112.17,0.0497176615,-0.000267379679144,-1.0,1.0,1.0,1.0,1.0,25.0,2017-05-08,55.7384703077,17.0,4.0,4.0,125753.787,0.891981090001,-0.000267379679144,112.17,rates,-1.0,1.0,2017-05-08,1.0,1.0,26.0,26.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
ED,@EDZ7,98.56,0.02675,-5.07279460255e-05,-1.0,-1.0,1.0,-1.0,1.0,-17.0,2017-05-17,66.875,14.0,3.0,3.0,246400.0,1.0,-5.07279460255e-05,98.56,rates,-1.0,1.0,2017-05-17,1.0,1.0,-18.0,-18.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
EMD,@EMDU7,1770.1,16.594493954,0.00625497555044,1.0,1.0,-1.0,1.0,-1.0,-6.0,2017-06-02,1659.4493954,1.0,1.0,1.0,177010.0,1.0,0.00625497555044,1770.1,index,1.0,1.0,2017-06-02,-1.0,-1.0,-7.0,-7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,1107.19322218,1107.19322218,1107.19322218,-1107.19322218,1107.19322218,-1107.19322218,1107.19322218,-1107.19322218,1107.19322218,1107.19322218,-1107.19322218,1107.19322218,-1107.19322218,-1107.19322218,1107.19322218,-1107.19322218,-1107.19322218,1107.19322218,-1107.19322218,1107.19322218,-1107.19322218,-1107.19322218,-1107.19322218,-1107.19322218,-1107.19322218,-1107.19322218,1107.19322218,-1107.19322218,1107.19322218,0.0,0.0,-1107.19322218,1107.19322218,0.0,-1107.19322218
ES,@ESU7,2438.0,15.6127663945,0.0047354333949,1.0,-1.0,1.0,-1.0,-1.0,-6.0,2017-06-02,780.638319725,1.0,1.0,1.0,121900.0,1.0,0.0047354333949,2438.0,index,1.0,1.0,2017-06-02,-1.0,-1.0,-7.0,-7.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,577.249330838,577.249330838,-577.249330838,577.249330838,577.249330838,-577.249330838,577.249330838,-577.249330838,577.249330838,-577.249330838,577.249330838,-577.249330838,577.249330838,577.249330838,-577.249330838,-577.249330838,-577.249330838,577.249330838,577.249330838,-577.249330838,-577.249330838,577.249330838,577.249330838,577.249330838,577.249330838,577.249330838,577.249330838,577.249330838,577.249330838,577.249330838,577.249330838,577.249330838,0.0,0.0,577.249330838
FC,@GFQ7,149.95,3.605,-0.0105575717585,-1.0,-1.0,1.0,-1.0,1.0,-5.0,2017-06-05,1802.5,1.0,1.0,1.0,74975.0,1.0,-0.0105575717585,149.95,meat,1.0,-1.0,2017-06-05,1.0,1.0,-6.0,-6.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-791.553942593,791.553942593,791.553942593,-791.553942593,-791.553942593,791.553942593,791.553942593,-791.553942593,-791.553942593,791.553942593,-791.553942593,791.553942593,-791.553942593,-791.553942593,791.553942593,-791.553942593,-791.553942593,791.553942593,-791.553942593,791.553942593,-791.553942593,-791.553942593,-791.553942593,-791.553942593,-791.553942593,-791.553942593,-791.553942593,-791.553942593,-791.553942593,-791.553942593,-791.553942593,-791.553942593,791.553942593,-791.553942593,791.553942593
FCH,MTN7,5252.5,49.194775729,0.00400725121557,1.0,-1.0,1.0,-1.0,-1.0,-29.0,2017-05-02,551.522630698,1.0,1.0,1.0,58885.7775,0.891981090001,0.00400725121557,5252.5,index,1.0,1.0,2017-05-02,-1.0,-1.0,-30.0,-30.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FDX,DXMU7,12754.5,117.230045055,0.00456531150405,1.0,-1.0,-1.0,-1.0,-1.0,-28.0,2017-05-02,657.133017553,1.0,1.0,1.0,71495.34975,0.891981090001,0.00456531150405,12754.5,index,1.0,1.0,2017-05-02,-1.0,-1.0,-29.0,-29.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FEI,IEU7,100.325,0.00725,0.0,1.0,1.0,-1.0,1.0,-1.0,-12.0,2017-05-25,20.3199375,49.0,12.0,12.0,281185.89375,0.891981090001,0.0,100.325,rates,-1.0,1.0,2017-05-25,1.0,1.0,-13.0,-13.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FFI,LFU7,7433.5,59.6739127515,-0.00193063045099,-1.0,-1.0,-1.0,1.0,-1.0,-23.0,2017-05-09,761.02140932,1.0,1.0,1.0,94799.4255,0.784129224496,-0.00193063045099,7433.5,index,1.0,1.0,2017-05-09,-1.0,-1.0,-24.0,-24.0,-1.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,,2.0,0.0,-1.0,,1.0,0.0,1.0,,0,-1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1.0,1,1,0.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
FLG,LGU7,127.96,0.546889718,-0.00466708151836,-1.0,-1.0,-1.0,1.0,-1.0,23.0,2017-05-09,697.448457365,1.0,1.0,1.0,163187.388,0.784129224496,-0.00466708151836,127.96,rates,-1.0,1.0,2017-05-09,-1.0,-1.0,24.0,24.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,2.0,0.0,1.0,,0,1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1,-1,-1.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
FSS,LLZ7,99.66,0.0154959365,-0.000100300895976,-1.0,1.0,-1.0,1.0,-1.0,-22.0,2017-05-10,24.7024597731,40.0,10.0,10.0,158870.4975,0.784129224496,-0.000100300895976,99.66,rates,-1.0,-1.0,2017-05-10,-1.0,-1.0,-23.0,-23.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
