Date,Contract,ACT,LastPctChg,contractValue,group,timestamp,QTY,chgValue,abs_chgValue,Anti-19,PNL_Anti-19,50/50,PNL_50/50,29,PNL_29,LowestEquity,PNL_LowestEquity,24,PNL_24,25,PNL_25,26,PNL_26,27,PNL_27,20,PNL_20,21,PNL_21,22,PNL_22,23,PNL_23,RiskOff,PNL_RiskOff,28,PNL_28,Anti-18,PNL_Anti-18,2,PNL_2,4,PNL_4,6,PNL_6,8,PNL_8,benchmark,PNL_benchmark,Anti-33,PNL_Anti-33,30,PNL_30,11,PNL_11,10,PNL_10,13,PNL_13,12,PNL_12,15,PNL_15,14,PNL_14,17,PNL_17,16,PNL_16,19,PNL_19,18,PNL_18,Anti-Custom,PNL_Anti-Custom,RiskOn,PNL_RiskOn,AntiLowestEquity,PNL_AntiLowestEquity,Previous,PNL_Previous,Anti-1,PNL_Anti-1,Anti-3,PNL_Anti-3,Anti-2,PNL_Anti-2,Anti-5,PNL_Anti-5,Anti-4,PNL_Anti-4,Anti-7,PNL_Anti-7,Anti-6,PNL_Anti-6,Anti-9,PNL_Anti-9,Anti-8,PNL_Anti-8,Custom,PNL_Custom,AntiHighestEquity,PNL_AntiHighestEquity,Anti-Seasonality,PNL_Anti-Seasonality,1,PNL_1,3,PNL_3,5,PNL_5,7,PNL_7,9,PNL_9,Anti-32,PNL_Anti-32,Anti-31,PNL_Anti-31,Anti-30,PNL_Anti-30,Anti-36,PNL_Anti-36,Anti-35,PNL_Anti-35,Anti-34,PNL_Anti-34,Anti-15,PNL_Anti-15,Off,PNL_Off,Anti-14,PNL_Anti-14,Anti-17,PNL_Anti-17,Anti50/50,PNL_Anti50/50,HighestEquity,PNL_HighestEquity,Anti-16,PNL_Anti-16,Anti-11,PNL_Anti-11,Anti-10,PNL_Anti-10,Anti-13,PNL_Anti-13,Seasonality,PNL_Seasonality,33,PNL_33,32,PNL_32,31,PNL_31,Anti-12,PNL_Anti-12,36,PNL_36,35,PNL_35,34,PNL_34,Anti-28,PNL_Anti-28,Anti-29,PNL_Anti-29,Anti-Previous,PNL_Anti-Previous,Anti-20,PNL_Anti-20,Anti-21,PNL_Anti-21,Anti-22,PNL_Anti-22,Anti-23,PNL_Anti-23,Anti-24,PNL_Anti-24,Anti-25,PNL_Anti-25,Anti-26,PNL_Anti-26,Anti-27,PNL_Anti-27
20170525,@YMM7,1.0,0.00376459375745,105320.0,index,1495745031,1.0,396.487014534,396.487014534,0.0,0.0,1.0,396.487014534,-1.0,-396.487014534,-1.0,-396.487014534,-1.0,-396.487014534,1.0,396.487014534,1.0,396.487014534,1.0,396.487014534,-1.0,-396.487014534,1.0,396.487014534,-1,-396.487014534,-1,-396.487014534,-1,-396.487014534,0.0,0.0,-1.0,-396.487014534,-1.0,-396.487014534,-1.0,-396.487014534,-1.0,-396.487014534,1.0,396.487014534,0,0.0,-1.0,-396.487014534,1.0,396.487014534,-1,-396.487014534,0,0.0,1.0,396.487014534,1.0,396.487014534,1.0,396.487014534,1.0,396.487014534,-1.0,-396.487014534,0.0,0.0,0.0,0.0,1.0,396.487014534,-1,-396.487014534,1.0,396.487014534,1,396.487014534,1.0,396.487014534,0.0,0.0,-1.0,-396.487014534,1.0,396.487014534,1.0,396.487014534,1.0,396.487014534,-1.0,-396.487014534,1.0,396.487014534,-1.0,-396.487014534,-1.0,-396.487014534,1.0,396.487014534,-1,-396.487014534,1,396.487014534,0.0,0.0,1.0,396.487014534,-1.0,-396.487014534,1.0,396.487014534,1.0,396.487014534,1.0,396.487014534,0.0,0.0,-1.0,-396.487014534,1.0,396.487014534,1.0,396.487014534,1.0,396.487014534,-1.0,-396.487014534,0,0.0,-1.0,-396.487014534,1.0,396.487014534,-1,-396.487014534,1.0,396.487014534,0.0,0.0,1,396.487014534,0,0.0,-1.0,-396.487014534,-1.0,-396.487014534,1.0,396.487014534,-1.0,-396.487014534,0.0,0.0,-1.0,-396.487014534,-1.0,-396.487014534,-1.0,-396.487014534,-1.0,-396.487014534,0.0,0.0,1.0,396.487014534,-1,-396.487014534,1.0,396.487014534,-1.0,-396.487014534,1,396.487014534,1,396.487014534,1.0,396.487014534,-1.0,-396.487014534,-1.0,-396.487014534,-1.0,-396.487014534
20170525,@USM7,1.0,0.00203541624262,153843.75,rates,1495745031,1.0,313.136067576,313.136067576,1.0,313.136067576,1.0,313.136067576,1.0,313.136067576,-1.0,-313.136067576,1.0,313.136067576,0.0,0.0,-1.0,-313.136067576,1.0,313.136067576,-1.0,-313.136067576,-1.0,-313.136067576,0,0.0,-1,-313.136067576,1,313.136067576,1.0,313.136067576,-1.0,-313.136067576,-1.0,-313.136067576,0.0,0.0,1.0,313.136067576,-1.0,-313.136067576,0,0.0,-1.0,-313.136067576,1.0,313.136067576,1,313.136067576,1,313.136067576,0.0,0.0,1.0,313.136067576,1.0,313.136067576,-1.0,-313.136067576,1.0,313.136067576,1.0,313.136067576,-1.0,-313.136067576,1.0,313.136067576,-1,-313.136067576,-1.0,-313.136067576,1,313.136067576,1.0,313.136067576,1.0,313.136067576,1.0,313.136067576,1.0,313.136067576,1.0,313.136067576,0.0,0.0,0.0,0.0,-1.0,-313.136067576,-1.0,-313.136067576,1.0,313.136067576,1.0,313.136067576,-1,-313.136067576,-1,-313.136067576,-1.0,-313.136067576,-1.0,-313.136067576,-1.0,-313.136067576,0.0,0.0,1.0,313.136067576,1.0,313.136067576,0.0,0.0,-1.0,-313.136067576,-1.0,-313.136067576,-1.0,-313.136067576,-1.0,-313.136067576,-1.0,-313.136067576,0,0.0,1.0,313.136067576,-1.0,-313.136067576,-1,-313.136067576,1.0,313.136067576,-1.0,-313.136067576,-1,-313.136067576,-1,-313.136067576,0.0,0.0,1.0,313.136067576,1.0,313.136067576,-1.0,-313.136067576,0.0,0.0,-1.0,-313.136067576,1.0,313.136067576,1.0,313.136067576,1.0,313.136067576,-1.0,-313.136067576,-1.0,-313.136067576,-1,-313.136067576,1.0,313.136067576,1.0,313.136067576,0,0.0,1,313.136067576,-1.0,-313.136067576,0.0,0.0,1.0,313.136067576,-1.0,-313.136067576
20170525,@TYM7,1.0,0.000743678730788,126156.25,rates,1495745031,2.0,187.639439762,187.639439762,1.0,187.639439762,-1.0,-187.639439762,-1.0,-187.639439762,-1.0,-187.639439762,1.0,187.639439762,-1.0,-187.639439762,-1.0,-187.639439762,-1.0,-187.639439762,-1.0,-187.639439762,-1.0,-187.639439762,0,0.0,-1,-187.639439762,1,187.639439762,0.0,0.0,-1.0,-187.639439762,-1.0,-187.639439762,0.0,0.0,1.0,187.639439762,-1.0,-187.639439762,0,0.0,-1.0,-187.639439762,1.0,187.639439762,1,187.639439762,1,187.639439762,0.0,0.0,1.0,187.639439762,1.0,187.639439762,-1.0,-187.639439762,1.0,187.639439762,1.0,187.639439762,-1.0,-187.639439762,1.0,187.639439762,-1,-187.639439762,-1.0,-187.639439762,1,187.639439762,1.0,187.639439762,1.0,187.639439762,1.0,187.639439762,1.0,187.639439762,1.0,187.639439762,0.0,0.0,0.0,0.0,-1.0,-187.639439762,-1.0,-187.639439762,1.0,187.639439762,1.0,187.639439762,-1,-187.639439762,-1,-187.639439762,-1.0,-187.639439762,-1.0,-187.639439762,-1.0,-187.639439762,0.0,0.0,1.0,187.639439762,1.0,187.639439762,0.0,0.0,-1.0,-187.639439762,-1.0,-187.639439762,-1.0,-187.639439762,-1.0,-187.639439762,-1.0,-187.639439762,0,0.0,1.0,187.639439762,-1.0,-187.639439762,1,187.639439762,1.0,187.639439762,-1.0,-187.639439762,-1,-187.639439762,-1,-187.639439762,0.0,0.0,1.0,187.639439762,1.0,187.639439762,-1.0,-187.639439762,0.0,0.0,-1.0,-187.639439762,1.0,187.639439762,1.0,187.639439762,1.0,187.639439762,0.0,0.0,1.0,187.639439762,-1,-187.639439762,1.0,187.639439762,1.0,187.639439762,0,0.0,1,187.639439762,-1.0,-187.639439762,1.0,187.639439762,1.0,187.639439762,1.0,187.639439762
20170525,@TUM7,1.0,0.0,216656.25,rates,1495745031,6.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-0.0,1.0,0.0,0.0,0.0,-1.0,-0.0,1.0,0.0,-1.0,-0.0,-1.0,-0.0,0,0.0,-1,-0.0,1,0.0,1.0,0.0,-1.0,-0.0,-1.0,-0.0,0.0,0.0,1.0,0.0,-1.0,-0.0,0,0.0,-1.0,-0.0,1.0,0.0,1,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,-0.0,1.0,0.0,1.0,0.0,-1.0,-0.0,1.0,0.0,-1,-0.0,-1.0,-0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,-1.0,-0.0,1.0,0.0,1.0,0.0,-1,-0.0,-1,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,0,0.0,1.0,0.0,-1.0,-0.0,-1,-0.0,1.0,0.0,-1.0,-0.0,-1,-0.0,-1,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,-0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1.0,-0.0,-1.0,-0.0,-1,-0.0,1.0,0.0,1.0,0.0,0,0.0,1,0.0,-1.0,-0.0,0.0,0.0,1.0,0.0,-1.0,-0.0
20170525,@SMN7,-1.0,-0.0048955613577,30490.0,grain,1495736297,2.0,-298.531331593,298.531331593,0.0,-0.0,1.0,-298.531331593,1.0,-298.531331593,1.0,-298.531331593,-1.0,298.531331593,1.0,-298.531331593,1.0,-298.531331593,1.0,-298.531331593,1.0,-298.531331593,-1.0,298.531331593,-1,298.531331593,-1,298.531331593,-1,298.531331593,0.0,-0.0,1.0,-298.531331593,1.0,-298.531331593,0.0,-0.0,-1.0,298.531331593,1.0,-298.531331593,0,-0.0,1.0,-298.531331593,-1.0,298.531331593,-1,298.531331593,-1,298.531331593,1.0,-298.531331593,-1.0,298.531331593,1.0,-298.531331593,1.0,-298.531331593,1.0,-298.531331593,0.0,-0.0,0.0,-0.0,-1.0,298.531331593,1,-298.531331593,1.0,-298.531331593,-1,298.531331593,-1.0,298.531331593,-1.0,298.531331593,-1.0,298.531331593,-1.0,298.531331593,-1.0,298.531331593,0.0,-0.0,0.0,-0.0,1.0,-298.531331593,1.0,-298.531331593,-1.0,298.531331593,-1.0,298.531331593,-1,298.531331593,1,-298.531331593,1.0,-298.531331593,1.0,-298.531331593,1.0,-298.531331593,0.0,-0.0,-1.0,298.531331593,-1.0,298.531331593,0.0,-0.0,1.0,-298.531331593,1.0,-298.531331593,1.0,-298.531331593,1.0,-298.531331593,-1.0,298.531331593,0,-0.0,-1.0,298.531331593,-1.0,298.531331593,-1,298.531331593,1.0,-298.531331593,0.0,-0.0,1,-298.531331593,1,-298.531331593,-1.0,298.531331593,-1.0,298.531331593,-1.0,298.531331593,1.0,-298.531331593,0.0,-0.0,1.0,-298.531331593,-1.0,298.531331593,-1.0,298.531331593,-1.0,298.531331593,0.0,-0.0,-1.0,298.531331593,1,-298.531331593,-1.0,298.531331593,1.0,-298.531331593,1,-298.531331593,1,-298.531331593,1.0,-298.531331593,-1.0,298.531331593,-1.0,298.531331593,-1.0,298.531331593
20170525,QSIN7,1.0,0.001635800666,85725.0,metal,1495745031,1.0,140.229012093,140.229012093,1.0,140.229012093,1.0,140.229012093,1.0,140.229012093,-1.0,-140.229012093,1.0,140.229012093,0.0,0.0,-1.0,-140.229012093,1.0,140.229012093,-1.0,-140.229012093,-1.0,-140.229012093,0,0.0,-1,-140.229012093,1,140.229012093,1.0,140.229012093,-1.0,-140.229012093,-1.0,-140.229012093,0.0,0.0,1.0,140.229012093,-1.0,-140.229012093,0,0.0,1.0,140.229012093,1.0,140.229012093,1,140.229012093,1,140.229012093,0.0,0.0,1.0,140.229012093,1.0,140.229012093,-1.0,-140.229012093,1.0,140.229012093,1.0,140.229012093,-1.0,-140.229012093,1.0,140.229012093,-1,-140.229012093,-1.0,-140.229012093,1,140.229012093,1.0,140.229012093,1.0,140.229012093,1.0,140.229012093,1.0,140.229012093,1.0,140.229012093,0.0,0.0,0.0,0.0,-1.0,-140.229012093,-1.0,-140.229012093,1.0,140.229012093,1.0,140.229012093,-1,-140.229012093,1,140.229012093,-1.0,-140.229012093,-1.0,-140.229012093,-1.0,-140.229012093,0.0,0.0,1.0,140.229012093,1.0,140.229012093,1.0,140.229012093,-1.0,-140.229012093,-1.0,-140.229012093,1.0,140.229012093,0.0,0.0,-1.0,-140.229012093,0,0.0,1.0,140.229012093,-1.0,-140.229012093,-1,-140.229012093,1.0,140.229012093,-1.0,-140.229012093,-1,-140.229012093,-1,-140.229012093,0.0,0.0,-1.0,-140.229012093,-1.0,-140.229012093,-1.0,-140.229012093,-1.0,-140.229012093,-1.0,-140.229012093,1.0,140.229012093,-1.0,-140.229012093,0.0,0.0,-1.0,-140.229012093,-1.0,-140.229012093,-1,-140.229012093,1.0,140.229012093,1.0,140.229012093,0,0.0,1,140.229012093,-1.0,-140.229012093,0.0,0.0,1.0,140.229012093,-1.0,-140.229012093
20170525,@SFM7,1.0,0.00185058926658,128575.0,currency,1495745031,1.0,237.939514951,237.939514951,0.0,0.0,-1.0,-237.939514951,-1.0,-237.939514951,-1.0,-237.939514951,-1.0,-237.939514951,0.0,0.0,-1.0,-237.939514951,1.0,237.939514951,-1.0,-237.939514951,1.0,237.939514951,-1,-237.939514951,-1,-237.939514951,-1,-237.939514951,-1.0,-237.939514951,-1.0,-237.939514951,-1.0,-237.939514951,-1.0,-237.939514951,-1.0,-237.939514951,1.0,237.939514951,0,0.0,-1.0,-237.939514951,-1.0,-237.939514951,-1,-237.939514951,0,0.0,1.0,237.939514951,1.0,237.939514951,1.0,237.939514951,1.0,237.939514951,-1.0,-237.939514951,0.0,0.0,0.0,0.0,1.0,237.939514951,-1,-237.939514951,1.0,237.939514951,1,237.939514951,1.0,237.939514951,0.0,0.0,-1.0,-237.939514951,1.0,237.939514951,1.0,237.939514951,1.0,237.939514951,-1.0,-237.939514951,1.0,237.939514951,-1.0,-237.939514951,-1.0,-237.939514951,1.0,237.939514951,-1,-237.939514951,-1,-237.939514951,0.0,0.0,1.0,237.939514951,-1.0,-237.939514951,1.0,237.939514951,1.0,237.939514951,-1.0,-237.939514951,-1.0,-237.939514951,1.0,237.939514951,-1.0,-237.939514951,1.0,237.939514951,0.0,0.0,-1.0,-237.939514951,0,0.0,-1.0,-237.939514951,1.0,237.939514951,1,237.939514951,1.0,237.939514951,0.0,0.0,1,237.939514951,0,0.0,-1.0,-237.939514951,1.0,237.939514951,1.0,237.939514951,1.0,237.939514951,1.0,237.939514951,-1.0,-237.939514951,1.0,237.939514951,-1.0,-237.939514951,0.0,0.0,1.0,237.939514951,1.0,237.939514951,-1,-237.939514951,1.0,237.939514951,-1.0,-237.939514951,1,237.939514951,1,237.939514951,1.0,237.939514951,0.0,0.0,1.0,237.939514951,-1.0,-237.939514951
20170525,@SN7,-1.0,-0.00922752438703,46975.0,grain,1495736297,1.0,-433.462958081,433.462958081,0.0,-0.0,1.0,-433.462958081,1.0,-433.462958081,1.0,-433.462958081,-1.0,433.462958081,1.0,-433.462958081,1.0,-433.462958081,1.0,-433.462958081,1.0,-433.462958081,-1.0,433.462958081,-1,433.462958081,-1,433.462958081,-1,433.462958081,0.0,-0.0,1.0,-433.462958081,1.0,-433.462958081,0.0,-0.0,-1.0,433.462958081,1.0,-433.462958081,0,-0.0,1.0,-433.462958081,-1.0,433.462958081,-1,433.462958081,-1,433.462958081,1.0,-433.462958081,-1.0,433.462958081,1.0,-433.462958081,1.0,-433.462958081,1.0,-433.462958081,0.0,-0.0,0.0,-0.0,-1.0,433.462958081,1,-433.462958081,1.0,-433.462958081,-1,433.462958081,-1.0,433.462958081,-1.0,433.462958081,-1.0,433.462958081,-1.0,433.462958081,-1.0,433.462958081,0.0,-0.0,0.0,-0.0,1.0,-433.462958081,1.0,-433.462958081,-1.0,433.462958081,-1.0,433.462958081,-1,433.462958081,1,-433.462958081,1.0,-433.462958081,1.0,-433.462958081,1.0,-433.462958081,0.0,-0.0,-1.0,433.462958081,-1.0,433.462958081,0.0,-0.0,1.0,-433.462958081,1.0,-433.462958081,1.0,-433.462958081,1.0,-433.462958081,-1.0,433.462958081,0,-0.0,-1.0,433.462958081,-1.0,433.462958081,-1,433.462958081,1.0,-433.462958081,0.0,-0.0,1,-433.462958081,1,-433.462958081,-1.0,433.462958081,-1.0,433.462958081,-1.0,433.462958081,1.0,-433.462958081,0.0,-0.0,1.0,-433.462958081,-1.0,433.462958081,-1.0,433.462958081,-1.0,433.462958081,0.0,-0.0,-1.0,433.462958081,1,-433.462958081,-1.0,433.462958081,1.0,-433.462958081,1,-433.462958081,1,-433.462958081,1.0,-433.462958081,-1.0,433.462958081,-1.0,433.462958081,-1.0,433.462958081
20170525,QRBN7,-1.0,-0.028951201748,67195.8,energy,1495745031,1.0,-1945.39916242,1945.39916242,0.0,-0.0,1.0,-1945.39916242,1.0,-1945.39916242,-1.0,1945.39916242,-1.0,1945.39916242,1.0,-1945.39916242,1.0,-1945.39916242,1.0,-1945.39916242,1.0,-1945.39916242,-1.0,1945.39916242,-1,1945.39916242,-1,1945.39916242,-1,1945.39916242,0.0,-0.0,1.0,-1945.39916242,1.0,-1945.39916242,-1.0,1945.39916242,-1.0,1945.39916242,1.0,-1945.39916242,0,-0.0,1.0,-1945.39916242,-1.0,1945.39916242,1,-1945.39916242,0,-0.0,1.0,-1945.39916242,-1.0,1945.39916242,1.0,-1945.39916242,1.0,-1945.39916242,1.0,-1945.39916242,0.0,-0.0,0.0,-0.0,-1.0,1945.39916242,-1,1945.39916242,1.0,-1945.39916242,1,-1945.39916242,-1.0,1945.39916242,0.0,-0.0,1.0,-1945.39916242,-1.0,1945.39916242,1.0,-1945.39916242,1.0,-1945.39916242,-1.0,1945.39916242,1.0,-1945.39916242,-1.0,1945.39916242,-1.0,1945.39916242,1.0,-1945.39916242,-1,1945.39916242,1,-1945.39916242,0.0,-0.0,-1.0,1945.39916242,-1.0,1945.39916242,1.0,-1945.39916242,1.0,-1945.39916242,-1.0,1945.39916242,0.0,-0.0,1.0,-1945.39916242,1.0,-1945.39916242,1.0,-1945.39916242,1.0,-1945.39916242,-1.0,1945.39916242,0,-0.0,-1.0,1945.39916242,-1.0,1945.39916242,-1,1945.39916242,1.0,-1945.39916242,0.0,-0.0,-1,1945.39916242,0,-0.0,-1.0,1945.39916242,-1.0,1945.39916242,-1.0,1945.39916242,1.0,-1945.39916242,0.0,-0.0,1.0,-1945.39916242,-1.0,1945.39916242,-1.0,1945.39916242,-1.0,1945.39916242,0.0,-0.0,-1.0,1945.39916242,1,-1945.39916242,-1.0,1945.39916242,1.0,-1945.39916242,1,-1945.39916242,1,-1945.39916242,1.0,-1945.39916242,-1.0,1945.39916242,-1.0,1945.39916242,-1.0,1945.39916242
20170525,QPLN7,1.0,0.00274464266864,47495.0,metal,1495745031,1.0,130.356803547,130.356803547,1.0,130.356803547,-1.0,-130.356803547,-1.0,-130.356803547,-1.0,-130.356803547,1.0,130.356803547,-1.0,-130.356803547,-1.0,-130.356803547,-1.0,-130.356803547,-1.0,-130.356803547,-1.0,-130.356803547,0,0.0,-1,-130.356803547,1,130.356803547,0.0,0.0,-1.0,-130.356803547,-1.0,-130.356803547,0.0,0.0,1.0,130.356803547,-1.0,-130.356803547,0,0.0,1.0,130.356803547,1.0,130.356803547,1,130.356803547,1,130.356803547,0.0,0.0,1.0,130.356803547,1.0,130.356803547,-1.0,-130.356803547,1.0,130.356803547,1.0,130.356803547,-1.0,-130.356803547,1.0,130.356803547,-1,-130.356803547,-1.0,-130.356803547,1,130.356803547,1.0,130.356803547,1.0,130.356803547,1.0,130.356803547,1.0,130.356803547,1.0,130.356803547,0.0,0.0,0.0,0.0,-1.0,-130.356803547,-1.0,-130.356803547,1.0,130.356803547,1.0,130.356803547,-1,-130.356803547,1,130.356803547,-1.0,-130.356803547,-1.0,-130.356803547,-1.0,-130.356803547,0.0,0.0,1.0,130.356803547,1.0,130.356803547,1.0,130.356803547,-1.0,-130.356803547,-1.0,-130.356803547,1.0,130.356803547,0.0,0.0,-1.0,-130.356803547,0,0.0,1.0,130.356803547,-1.0,-130.356803547,1,130.356803547,1.0,130.356803547,-1.0,-130.356803547,-1,-130.356803547,-1,-130.356803547,0.0,0.0,-1.0,-130.356803547,-1.0,-130.356803547,-1.0,-130.356803547,-1.0,-130.356803547,-1.0,-130.356803547,1.0,130.356803547,-1.0,-130.356803547,0.0,0.0,0.0,0.0,1.0,130.356803547,-1,-130.356803547,1.0,130.356803547,1.0,130.356803547,0,0.0,1,130.356803547,-1.0,-130.356803547,1.0,130.356803547,1.0,130.356803547,1.0,130.356803547
