,2017-02-03
ACC_ACT,1.0
L%_ACT,0.582278481013
ACC_prevACT,0.506329113924
L%_prevACT,0.569620253165
ACC_AntiPrevACT,0.493670886076
L%_AntiPrevACT,0.430379746835
ACC_RiskOn,0.582278481013
L%_RiskOn,0.721518987342
ACC_RiskOff,0.417721518987
L%_RiskOff,0.278481012658
ACC_Custom,0.569620253165
L%_Custom,0.810126582278
ACC_AntiCustom,0.430379746835
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.582278481013
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.481012658228
L%_0.75LastSIG,0.518987341772
ACC_0.5LastSIG,0.430379746835
L%_0.5LastSIG,0.443037974684
ACC_1LastSIG,0.569620253165
L%_1LastSIG,0.582278481013
ACC_Anti1LastSIG,0.430379746835
L%_Anti1LastSIG,0.417721518987
ACC_Anti0.75LastSIG,0.518987341772
L%_Anti0.75LastSIG,0.481012658228
ACC_Anti0.5LastSIG,0.569620253165
L%_Anti0.5LastSIG,0.556962025316
ACC_prevSEA,0.607594936709
L%_prevSEA,0.594936708861
ACC_LastSEA,0.607594936709
L%_LastSEA,0.594936708861
ACC_AntiSEA,0.392405063291
L%_AntiSEA,0.405063291139
ACC_AdjSEA,0.582278481013
L%_AdjSEA,0.696202531646
ACC_AntiAdjSEA,0.417721518987
L%_AntiAdjSEA,0.303797468354
ACC_Voting,0.493670886076
L%_Voting,0.556962025316
ACC_Voting2,0.544303797468
L%_Voting2,0.556962025316
ACC_Voting3,0.430379746835
L%_Voting3,0.443037974684
ACC_Voting4,0.367088607595
L%_Voting4,0.417721518987
ACC_Voting5,0.354430379747
L%_Voting5,0.430379746835
ACC_Voting6,0.316455696203
L%_Voting6,0.303797468354
ACC_Voting7,0.455696202532
L%_Voting7,0.518987341772
ACC_Voting8,0.506329113924
L%_Voting8,0.544303797468
ACC_Voting9,0.493670886076
L%_Voting9,0.455696202532
ACC_Voting10,0.253164556962
L%_Voting10,0.26582278481
ACC_Voting11,0.278481012658
L%_Voting11,0.291139240506
ACC_Voting12,0.556962025316
L%_Voting12,0.594936708861
ACC_Voting13,0.26582278481
L%_Voting13,0.379746835443
ACC_Voting14,0.367088607595
L%_Voting14,0.417721518987
ACC_Voting15,0.430379746835
L%_Voting15,0.316455696203
PNL_ACT,15720.2725393
PNL_prevACT,1601.54551722
PNL_AntiPrevACT,-1601.54551722
PNL_RiskOn,806.852582519
PNL_RiskOff,-806.852582519
PNL_Custom,1012.32938115
PNL_AntiCustom,-1012.32938115
PNL_LastSIG,806.852582519
PNL_0.75LastSIG,-5953.82038516
PNL_0.5LastSIG,69.2371858589
PNL_1LastSIG,-2607.25305299
PNL_Anti1LastSIG,2607.25305299
PNL_Anti0.75LastSIG,5953.82038516
PNL_Anti0.5LastSIG,-69.2371858589
PNL_prevSEA,4938.9863032
PNL_LastSEA,4938.9863032
PNL_AntiSEA,-4938.9863032
PNL_AdjSEA,1796.98391665
PNL_AntiAdjSEA,-1796.98391665
PNL_Voting,4951.00070471
PNL_Voting2,1468.49316275
PNL_Voting3,-659.544250751
PNL_Voting4,1633.09361337
PNL_Voting5,4630.49751488
PNL_Voting6,2319.57630813
PNL_Voting7,-2048.70706486
PNL_Voting8,77.2632293282
PNL_Voting9,-2591.67685135
PNL_Voting10,-2520.74125774
PNL_Voting11,110.07057363
PNL_Voting12,831.042945208
PNL_Voting13,-4104.66013585
PNL_Voting14,4494.34824224
PNL_Voting15,-1521.89559973
Vol_All,462.36095704
Chg_All,4.11298182582
L%_All,0.529411764706
Vol_currency,163.673080546
Vol_energy,732.969115167
Vol_grain,467.95494577
Vol_index,885.834995542
Vol_meat,140.024558987
Vol_metal,686.525396394
Vol_rates,214.340267204
Chg_currency,6.24258689226
Chg_energy,137.092114854
Chg_grain,-467.95494577
Chg_index,885.834995542
Chg_meat,81.7737172359
Chg_metal,-387.165620846
Chg_rates,-214.340267204
L%_currency,0.625
L%_energy,0.75
L%_grain,0.0
L%_index,1.0
L%_meat,0.666666666667
L%_metal,0.6
L%_rates,0.0
