,2017-10-26
ACC_ACT,1.0
L%_ACT,0.556962025316
ACC_prevACT,0.493670886076
L%_prevACT,0.405063291139
ACC_AntiPrevACT,0.506329113924
L%_AntiPrevACT,0.594936708861
ACC_RiskOn,0.53164556962
L%_RiskOn,0.721518987342
ACC_RiskOff,0.46835443038
L%_RiskOff,0.278481012658
ACC_Custom,0.493670886076
L%_Custom,0.810126582278
ACC_AntiCustom,0.506329113924
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.53164556962
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.620253164557
L%_0.75LastSIG,0.430379746835
ACC_0.5LastSIG,0.316455696203
L%_0.5LastSIG,0.405063291139
ACC_1LastSIG,0.696202531646
L%_1LastSIG,0.455696202532
ACC_Anti1LastSIG,0.303797468354
L%_Anti1LastSIG,0.544303797468
ACC_Anti0.75LastSIG,0.379746835443
L%_Anti0.75LastSIG,0.569620253165
ACC_Anti0.5LastSIG,0.683544303797
L%_Anti0.5LastSIG,0.594936708861
ACC_prevSEA,0.607594936709
L%_prevSEA,0.544303797468
ACC_LastSEA,0.607594936709
L%_LastSEA,0.544303797468
ACC_AntiSEA,0.392405063291
L%_AntiSEA,0.455696202532
ACC_AdjSEA,0.544303797468
L%_AdjSEA,0.683544303797
ACC_AntiAdjSEA,0.455696202532
L%_AntiAdjSEA,0.316455696203
ACC_Voting,0.455696202532
L%_Voting,0.46835443038
ACC_Voting2,0.493670886076
L%_Voting2,0.632911392405
ACC_Voting3,0.392405063291
L%_Voting3,0.556962025316
ACC_Voting4,0.341772151899
L%_Voting4,0.544303797468
ACC_Voting5,0.316455696203
L%_Voting5,0.53164556962
ACC_Voting6,0.240506329114
L%_Voting6,0.417721518987
ACC_Voting7,0.354430379747
L%_Voting7,0.544303797468
ACC_Voting8,0.443037974684
L%_Voting8,0.607594936709
ACC_Voting9,0.493670886076
L%_Voting9,0.632911392405
ACC_Voting10,0.189873417722
L%_Voting10,0.341772151899
ACC_Voting11,0.240506329114
L%_Voting11,0.417721518987
ACC_Voting12,0.569620253165
L%_Voting12,0.632911392405
ACC_Voting13,0.316455696203
L%_Voting13,0.303797468354
ACC_Voting14,0.227848101266
L%_Voting14,0.329113924051
ACC_Voting15,0.367088607595
L%_Voting15,0.405063291139
PNL_ACT,16902.903342
PNL_prevACT,-5040.21883979
PNL_AntiPrevACT,5040.21883979
PNL_RiskOn,2961.71506333
PNL_RiskOff,-2961.71506333
PNL_Custom,-4745.04470623
PNL_AntiCustom,4745.04470623
PNL_LastSIG,2961.71506333
PNL_0.75LastSIG,6982.89989722
PNL_0.5LastSIG,-10661.0165108
PNL_1LastSIG,10618.9212444
PNL_Anti1LastSIG,-10618.9212444
PNL_Anti0.75LastSIG,-6982.89989722
PNL_Anti0.5LastSIG,10661.0165108
PNL_prevSEA,4364.20044668
PNL_LastSEA,4364.20044668
PNL_AntiSEA,-4364.20044668
PNL_AdjSEA,3977.06887966
PNL_AntiAdjSEA,-3977.06887966
PNL_Voting,-4924.6261791
PNL_Voting2,2797.21266127
PNL_Voting3,-3767.61898723
PNL_Voting4,-3445.76670665
PNL_Voting5,-7265.11944571
PNL_Voting6,-6036.18791109
PNL_Voting7,-5421.18921788
PNL_Voting8,-42.2718172671
PNL_Voting9,4024.86502347
PNL_Voting10,-1610.22742832
PNL_Voting11,-572.446001658
PNL_Voting12,6658.53755972
PNL_Voting13,-1061.28570921
PNL_Voting14,-2825.87794704
PNL_Voting15,-8840.11040961
Vol_All,497.144215941
Chg_All,-84.1450843665
L%_All,0.382352941176
Vol_currency,684.601789452
Vol_energy,597.223173139
Vol_grain,349.307265585
Vol_index,470.357172237
Vol_meat,380.574994775
Vol_metal,575.162046945
Vol_rates,230.334731415
Chg_currency,-684.601789452
Chg_energy,443.782225702
Chg_grain,-175.296757704
Chg_index,470.357172237
Chg_meat,380.574994775
Chg_metal,-170.987117397
Chg_rates,-230.334731415
L%_currency,0.0
L%_energy,0.75
L%_grain,0.2
L%_index,1.0
L%_meat,1.0
L%_metal,0.2
L%_rates,0.0
