2016-10-25 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2016-10-25 00:00:00,Close2016-10-25 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2016-10-25 00:00:00,LastSRUN,SRUN2016-10-25 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2016-10-24 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-10-24 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-10-24 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-10-24 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
FSS,LLZ6,99.6,0.01675,0.0,1.0,-1.0,1.0,-1.0,1.0,-31.0,2016-09-09,25.51025,39.0,10.0,10.0,151690.8,0.820748522653,0.0,99.6,rates,-1.0,-1.0,2016-09-09,-1.0,-1.0,-32.0,-32.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,1,1,1,-1,-1,1,-1.0,1,1,1,1,-1,1,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
FV,@FVZ6,120.9453125,0.2328125,-6.45911380959e-05,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,2016-10-04,232.8125,4.0,2.0,2.0,120945.3125,1.0,-6.45911380959e-05,120.9453125,rates,-1.0,1.0,2016-10-04,-1.0,-1.0,15.0,15.0,-1.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,-1.0,0,1,-1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,0.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,-31.2479815269,31.2479815269,31.2479815269,-31.2479815269,31.2479815269,-31.2479815269,-31.2479815269,31.2479815269,-31.2479815269,31.2479815269,31.2479815269,31.2479815269,-31.2479815269,-31.2479815269,-31.2479815269,31.2479815269,-31.2479815269,31.2479815269,-31.2479815269,31.2479815269,-31.2479815269,-31.2479815269,-31.2479815269,-0.0,-31.2479815269,-31.2479815269,-31.2479815269,-31.2479815269,-0.0,-31.2479815269,31.2479815269,31.2479815269,31.2479815269,-31.2479815269
GC,QGCZ6,1273.6,13.81,0.00783413784917,1.0,1.0,1.0,-1.0,-1.0,18.0,2016-09-28,1381.0,1.0,1.0,1.0,127360.0,1.0,0.00783413784917,1273.6,metal,-1.0,1.0,2016-09-28,-1.0,-1.0,19.0,19.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,0,1,-1,1,-1,-1,1,1,-1.0,1,-1,1,1,-1,-1,1.0,1.0,0.0,-1.0,0.0,-1.0,1,0,0.0,1,997.755796471,997.755796471,-997.755796471,997.755796471,-997.755796471,997.755796471,997.755796471,-997.755796471,997.755796471,997.755796471,997.755796471,-997.755796471,997.755796471,-997.755796471,-997.755796471,-997.755796471,997.755796471,-997.755796471,997.755796471,-997.755796471,997.755796471,997.755796471,0.0,0.0,997.755796471,-997.755796471,-997.755796471,997.755796471,997.755796471,0.0,-997.755796471,0.0,-997.755796471,997.755796471
HCM,HHIV6,9859.0,174.5,0.000913705583756,1.0,1.0,1.0,1.0,1.0,6.0,2016-10-13,1124.8485161,1.0,1.0,1.0,63552.329629,7.7566,0.000913705583756,9859.0,index,1.0,1.0,2016-10-13,1.0,1.0,7.0,7.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,58.0681184427,58.0681184427,58.0681184427,-58.0681184427,58.0681184427,-58.0681184427,58.0681184427,-58.0681184427,-58.0681184427,58.0681184427,58.0681184427,58.0681184427,-58.0681184427,-58.0681184427,-58.0681184427,58.0681184427,-58.0681184427,58.0681184427,-58.0681184427,58.0681184427,-58.0681184427,-58.0681184427,-58.0681184427,0.0,-58.0681184427,-58.0681184427,-58.0681184427,-58.0681184427,0.0,-58.0681184427,58.0681184427,58.0681184427,58.0681184427,-58.0681184427
HG,QHGZ6,213.85,2.98,0.0217391304348,1.0,1.0,1.0,-1.0,1.0,16.0,2016-09-30,745.0,1.0,1.0,1.0,53462.5,1.0,0.0217391304348,213.85,metal,1.0,1.0,2016-09-30,1.0,1.0,17.0,17.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,0,-1,-1,1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1,-1,0.0,-1,1162.22826087,1162.22826087,1162.22826087,-1162.22826087,1162.22826087,-1162.22826087,1162.22826087,-1162.22826087,-1162.22826087,1162.22826087,1162.22826087,-1162.22826087,1162.22826087,-1162.22826087,-1162.22826087,1162.22826087,-1162.22826087,1162.22826087,-1162.22826087,1162.22826087,-1162.22826087,-1162.22826087,-1162.22826087,0.0,-1162.22826087,-1162.22826087,-1162.22826087,-1162.22826087,0.0,-1162.22826087,-1162.22826087,1162.22826087,1162.22826087,-1162.22826087
HIC,HSIX6,23605.0,351.218910391,4.23495532054e-05,1.0,-1.0,1.0,-1.0,1.0,-15.0,2016-09-29,2264.00040218,1.0,1.0,1.0,152160.740531,7.7566,4.23495532054e-05,23605.0,index,1.0,1.0,2016-09-29,1.0,1.0,-16.0,-16.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,-1,-1.0,1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,6.44393937687,6.44393937687,6.44393937687,-6.44393937687,6.44393937687,-6.44393937687,6.44393937687,-6.44393937687,-6.44393937687,-6.44393937687,6.44393937687,-6.44393937687,6.44393937687,6.44393937687,-6.44393937687,6.44393937687,-6.44393937687,-6.44393937687,6.44393937687,6.44393937687,6.44393937687,-6.44393937687,6.44393937687,6.44393937687,0.0,6.44393937687,6.44393937687,-6.44393937687,0.0,0.0,-6.44393937687,0.0,6.44393937687,-6.44393937687
HO,QHOF7,1.5998,0.03637774,-0.0103921811209,-1.0,-1.0,-1.0,1.0,-1.0,-28.0,2016-09-14,1527.86508,1.0,1.0,1.0,67191.6,1.0,-0.0103921811209,1.5998,energy,1.0,1.0,2016-09-14,-1.0,-1.0,-29.0,-29.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0,-1,-1,-1,1,1,1,-1,1.0,-1,-1,-1,1,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0.0,0,-698.267277001,698.267277001,-698.267277001,698.267277001,-698.267277001,698.267277001,-698.267277001,698.267277001,-698.267277001,698.267277001,698.267277001,-698.267277001,698.267277001,-698.267277001,-698.267277001,698.267277001,-698.267277001,-698.267277001,698.267277001,698.267277001,698.267277001,-698.267277001,-0.0,-0.0,-0.0,-698.267277001,-698.267277001,-698.267277001,-0.0,-698.267277001,-698.267277001,-698.267277001,-698.267277001,-698.267277001
JY,@JYZ6,0.9611,0.00815,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-14.0,2016-10-04,1018.75,1.0,1.0,1.0,120137.5,1.0,0.0,0.9611,currency,-1.0,1.0,2016-10-04,-1.0,-1.0,-15.0,-15.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,1,-1,1,1,1,1,1,1.0,-1,-1,-1,1,1,1,1.0,0.0,1.0,1.0,-1.0,-1.0,1,0,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
KC,@KCZ6,164.5,3.275,0.0417986067131,1.0,1.0,-1.0,1.0,-1.0,12.0,2016-10-06,1228.125,1.0,1.0,1.0,61687.5,1.0,0.0417986067131,164.5,soft,1.0,1.0,2016-10-06,1.0,1.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1.0,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,1.0,-1,-1,-1.0,-1,2578.45155161,2578.45155161,2578.45155161,-2578.45155161,2578.45155161,-2578.45155161,2578.45155161,-2578.45155161,2578.45155161,2578.45155161,-2578.45155161,2578.45155161,-2578.45155161,-2578.45155161,2578.45155161,-2578.45155161,2578.45155161,-2578.45155161,2578.45155161,-2578.45155161,-2578.45155161,-2578.45155161,-2578.45155161,-2578.45155161,-2578.45155161,2578.45155161,-2578.45155161,2578.45155161,0.0,0.0,-2578.45155161,2578.45155161,2578.45155161,-2578.45155161
KW,@KWZ6,413.5,9.8125,0.00242424242424,1.0,-1.0,1.0,-1.0,-1.0,8.0,2016-10-12,490.625,2.0,1.0,1.0,20675.0,1.0,0.00242424242424,413.5,grain,1.0,1.0,2016-10-12,-1.0,-1.0,9.0,9.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,-1,1,1,-1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,0.0,-1.0,1,1,0.0,1,100.242424242,100.242424242,-100.242424242,100.242424242,100.242424242,-100.242424242,100.242424242,-100.242424242,100.242424242,-100.242424242,100.242424242,-100.242424242,100.242424242,100.242424242,-100.242424242,-100.242424242,100.242424242,-100.242424242,100.242424242,-100.242424242,100.242424242,100.242424242,100.242424242,0.0,100.242424242,100.242424242,100.242424242,100.242424242,100.242424242,100.242424242,-100.242424242,0.0,-100.242424242,100.242424242
LB,@LBF7,318.8,7.01959854,-0.00250312891114,-1.0,-1.0,1.0,-1.0,1.0,-11.0,2016-10-07,772.1558394,1.0,1.0,1.0,35068.0,1.0,-0.00250312891114,318.8,soft,1.0,-1.0,2016-10-07,1.0,1.0,-12.0,-12.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,1,1,1,-1,-1,1,-1.0,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
LC,@LEZ6,103.9,2.2475,-0.00335731414868,-1.0,1.0,-1.0,1.0,-1.0,-7.0,2016-10-13,899.0,1.0,1.0,1.0,41560.0,1.0,-0.00335731414868,103.9,meat,1.0,-1.0,2016-10-13,-1.0,-1.0,-8.0,-8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,1,1,-1,1.0,-1,-1,-1,-1,1,-1,1.0,0.0,0.0,1.0,1.0,1.0,-1,-1,-1.0,-1,-139.529976019,139.529976019,-139.529976019,139.529976019,-139.529976019,139.529976019,139.529976019,-139.529976019,-139.529976019,-139.529976019,139.529976019,-139.529976019,139.529976019,139.529976019,-139.529976019,139.529976019,-139.529976019,-139.529976019,139.529976019,139.529976019,139.529976019,139.529976019,139.529976019,139.529976019,139.529976019,-139.529976019,139.529976019,-139.529976019,-0.0,-0.0,-139.529976019,-139.529976019,-139.529976019,139.529976019
LCO,EBF7,51.79,1.3150666595,-0.0122067518596,-1.0,-1.0,1.0,-1.0,-1.0,-26.0,2016-09-16,1315.0666595,1.0,1.0,1.0,51790.0,1.0,-0.0122067518596,51.79,energy,1.0,1.0,2016-09-16,-1.0,-1.0,-27.0,-27.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,-1,1,1,1.0,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,-1.0,1,1,0.0,1,-632.18767881,632.18767881,632.18767881,-632.18767881,-632.18767881,632.18767881,-632.18767881,632.18767881,-632.18767881,632.18767881,-632.18767881,632.18767881,-632.18767881,-632.18767881,632.18767881,632.18767881,-632.18767881,-632.18767881,632.18767881,632.18767881,-632.18767881,-632.18767881,-632.18767881,-0.0,-632.18767881,-632.18767881,-632.18767881,-632.18767881,-632.18767881,-632.18767881,-632.18767881,-0.0,632.18767881,-632.18767881
LGO,GASZ6,463.25,12.0,-0.00429876410532,-1.0,-1.0,-1.0,-1.0,-1.0,-19.0,2016-09-27,1200.0,1.0,1.0,1.0,46325.0,1.0,-0.00429876410532,463.25,energy,1.0,1.0,2016-09-27,-1.0,-1.0,-20.0,-20.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,1,1,1,1.0,-1,-1,-1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0.0,0,-199.140247179,199.140247179,199.140247179,-199.140247179,-199.140247179,199.140247179,-199.140247179,199.140247179,-199.140247179,199.140247179,199.140247179,199.140247179,-199.140247179,-199.140247179,-199.140247179,199.140247179,-199.140247179,-199.140247179,199.140247179,199.140247179,199.140247179,-199.140247179,-0.0,-0.0,-0.0,-199.140247179,-199.140247179,-199.140247179,-199.140247179,-199.140247179,-199.140247179,-0.0,-199.140247179,-199.140247179
LH,@HEZ6,44.625,1.66375,0.0329861111111,1.0,1.0,-1.0,1.0,-1.0,-2.0,2016-10-13,665.5,1.0,1.0,1.0,17850.0,1.0,0.0329861111111,44.625,meat,1.0,-1.0,2016-10-13,-1.0,-1.0,-3.0,-3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,1,1,-1,1.0,-1,-1,-1,-1,1,-1,1.0,0.0,0.0,1.0,1.0,1.0,-1,-1,-1.0,-1,588.802083333,588.802083333,588.802083333,-588.802083333,588.802083333,-588.802083333,-588.802083333,588.802083333,588.802083333,588.802083333,-588.802083333,588.802083333,-588.802083333,-588.802083333,588.802083333,-588.802083333,588.802083333,588.802083333,-588.802083333,-588.802083333,-588.802083333,-588.802083333,-588.802083333,-588.802083333,-588.802083333,588.802083333,-588.802083333,588.802083333,0.0,0.0,588.802083333,588.802083333,588.802083333,-588.802083333
LRC,LRCF7,2178.0,28.95574374,0.0078667283665,1.0,1.0,-1.0,1.0,1.0,-7.0,2016-10-13,289.5574374,3.0,1.0,1.0,21780.0,1.0,0.0078667283665,2178.0,soft,1.0,1.0,2016-10-13,1.0,1.0,-8.0,-8.0,1.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,-1,-1,-1,-1,1,-1,-1,-1.0,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,0.0,-1,514.012031467,514.012031467,514.012031467,-514.012031467,514.012031467,-514.012031467,514.012031467,-514.012031467,-514.012031467,514.012031467,-514.012031467,514.012031467,-514.012031467,-514.012031467,514.012031467,514.012031467,-514.012031467,-514.012031467,514.012031467,514.012031467,-514.012031467,-514.012031467,-514.012031467,0.0,-514.012031467,-514.012031467,-514.012031467,-514.012031467,-514.012031467,-514.012031467,-514.012031467,514.012031467,514.012031467,-514.012031467
LSU,QWZ6,596.4,11.565,-0.0150289017341,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,2016-09-28,578.25,1.0,1.0,1.0,29820.0,1.0,-0.0150289017341,596.4,soft,1.0,1.0,2016-09-28,1.0,1.0,25.0,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,1,-1,-1.0,1,1,-1,1,1,1,1.0,0.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-448.161849711,448.161849711,-448.161849711,448.161849711,-448.161849711,448.161849711,-448.161849711,448.161849711,-448.161849711,448.161849711,448.161849711,448.161849711,-448.161849711,-448.161849711,-448.161849711,448.161849711,-448.161849711,448.161849711,-448.161849711,-448.161849711,448.161849711,-448.161849711,-448.161849711,-448.161849711,-448.161849711,-448.161849711,-448.161849711,-448.161849711,-0.0,-448.161849711,448.161849711,-448.161849711,-448.161849711,-448.161849711
MEM,@MMEZ6,919.3,12.34,0.000653096767171,1.0,1.0,1.0,1.0,-1.0,-19.0,2016-09-27,617.0,1.0,1.0,1.0,45965.0,1.0,0.000653096767171,919.3,index,1.0,1.0,2016-09-27,-1.0,-1.0,-20.0,-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,1,-1,1.0,1.0,0.0,1.0,1.0,-1.0,-1,-1,-1.0,-1,30.019592903,30.019592903,30.019592903,-30.019592903,30.019592903,-30.019592903,30.019592903,-30.019592903,30.019592903,30.019592903,30.019592903,30.019592903,-30.019592903,-30.019592903,-30.019592903,-30.019592903,30.019592903,30.019592903,-30.019592903,-30.019592903,-30.019592903,-30.019592903,-30.019592903,-30.019592903,-30.019592903,30.019592903,-30.019592903,30.019592903,30.019592903,0.0,30.019592903,30.019592903,-30.019592903,-30.019592903
MFX,IBX6,9075.0,133.905476084,-0.0107050974578,-1.0,1.0,-1.0,1.0,1.0,7.0,2016-10-13,1457.82891813,1.0,1.0,1.0,98799.525,0.9185266832,-0.0107050974578,9075.0,index,1.0,1.0,2016-10-13,1.0,1.0,8.0,8.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-1057.65854391,1057.65854391,-1057.65854391,1057.65854391,-1057.65854391,1057.65854391,-1057.65854391,1057.65854391,1057.65854391,-1057.65854391,1057.65854391,-1057.65854391,1057.65854391,1057.65854391,-1057.65854391,-1057.65854391,1057.65854391,-1057.65854391,1057.65854391,-1057.65854391,1057.65854391,1057.65854391,1057.65854391,-0.0,1057.65854391,1057.65854391,1057.65854391,1057.65854391,1057.65854391,1057.65854391,-1057.65854391,-1057.65854391,-1057.65854391,1057.65854391
MP,@PXZ6,0.05367,0.000562,0.00261535587521,1.0,1.0,-1.0,1.0,1.0,-3.0,2016-09-26,281.0,3.0,1.0,1.0,26835.0,1.0,0.00261535587521,0.05367,currency,1.0,1.0,2016-10-19,1.0,1.0,-4.0,-4.0,1.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,-1,-1,-1,-1,1,-1,-1,-1.0,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,0.0,-1,210.549224734,210.549224734,210.549224734,-210.549224734,210.549224734,-210.549224734,210.549224734,-210.549224734,-210.549224734,210.549224734,-210.549224734,210.549224734,-210.549224734,-210.549224734,210.549224734,210.549224734,-210.549224734,-210.549224734,210.549224734,210.549224734,-210.549224734,-210.549224734,-210.549224734,0.0,-210.549224734,-210.549224734,-210.549224734,-210.549224734,-210.549224734,-210.549224734,-210.549224734,210.549224734,210.549224734,-210.549224734
MW,@MWZ6,524.0,8.6625,-0.00142925202477,-1.0,-1.0,-1.0,-1.0,-1.0,37.0,2016-08-31,433.125,2.0,1.0,1.0,26200.0,1.0,-0.00142925202477,524.0,grain,1.0,1.0,2016-08-31,-1.0,-1.0,38.0,38.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,-1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,0.0,1.0,1,1,1.0,1,-74.8928060981,74.8928060981,74.8928060981,-74.8928060981,-74.8928060981,74.8928060981,-74.8928060981,74.8928060981,-74.8928060981,74.8928060981,74.8928060981,74.8928060981,-74.8928060981,-74.8928060981,-74.8928060981,74.8928060981,-74.8928060981,74.8928060981,-74.8928060981,74.8928060981,-74.8928060981,-74.8928060981,-74.8928060981,-74.8928060981,-74.8928060981,-74.8928060981,-74.8928060981,-74.8928060981,-74.8928060981,-74.8928060981,74.8928060981,-0.0,-74.8928060981,-74.8928060981
NE,@NEZ6,0.7147,0.006335,0.0039331366765,1.0,-1.0,1.0,-1.0,1.0,9.0,2016-10-11,633.5,1.0,1.0,1.0,71470.0,1.0,0.0039331366765,0.7147,currency,1.0,1.0,2016-10-11,1.0,1.0,10.0,10.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,1.0,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,281.101278269,281.101278269,-281.101278269,281.101278269,281.101278269,-281.101278269,281.101278269,-281.101278269,281.101278269,-281.101278269,281.101278269,-281.101278269,281.101278269,281.101278269,-281.101278269,281.101278269,-281.101278269,281.101278269,-281.101278269,281.101278269,281.101278269,281.101278269,281.101278269,281.101278269,281.101278269,281.101278269,281.101278269,281.101278269,281.101278269,281.101278269,281.101278269,-281.101278269,281.101278269,-281.101278269
NG,QNGF7,3.316,0.1086061785,-0.0430014430014,-1.0,-1.0,-1.0,1.0,-1.0,-16.0,2016-09-30,1086.061785,1.0,1.0,1.0,33160.0,1.0,-0.0430014430014,3.316,energy,1.0,1.0,2016-10-13,-1.0,-1.0,8.0,8.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,1.0,1.0,1.0,0,-1,-1,-1,1,1,1,1,1.0,-1,-1,-1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0.0,0,-1425.92784993,1425.92784993,1425.92784993,-1425.92784993,-1425.92784993,1425.92784993,-1425.92784993,1425.92784993,-1425.92784993,1425.92784993,1425.92784993,-1425.92784993,1425.92784993,-1425.92784993,-1425.92784993,1425.92784993,-1425.92784993,-1425.92784993,1425.92784993,1425.92784993,1425.92784993,-1425.92784993,-0.0,-0.0,-0.0,-1425.92784993,-1425.92784993,-1425.92784993,-1425.92784993,-1425.92784993,-1425.92784993,-0.0,-1425.92784993,-1425.92784993
NIY,@NKDZ6,17350.0,199.5,0.000576701268743,1.0,1.0,-1.0,1.0,1.0,-19.0,2016-09-27,957.20180405,1.0,1.0,1.0,83245.3699261,104.21,0.000576701268743,17350.0,index,1.0,-1.0,2016-09-27,1.0,1.0,-20.0,-20.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,1,-1,-1,-1.0,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,-1,0.0,-1,48.0077104533,48.0077104533,48.0077104533,-48.0077104533,48.0077104533,-48.0077104533,-48.0077104533,48.0077104533,-48.0077104533,48.0077104533,-48.0077104533,48.0077104533,-48.0077104533,-48.0077104533,48.0077104533,48.0077104533,-48.0077104533,-48.0077104533,48.0077104533,48.0077104533,-48.0077104533,-48.0077104533,-48.0077104533,0.0,-48.0077104533,-48.0077104533,-48.0077104533,-48.0077104533,-48.0077104533,-48.0077104533,-48.0077104533,48.0077104533,48.0077104533,-48.0077104533
NQ,@NQZ6,4886.0,47.8875,-0.00341644995156,-1.0,-1.0,1.0,-1.0,1.0,15.0,2016-10-03,957.75,1.0,1.0,1.0,97720.0,1.0,-0.00341644995156,4886.0,index,1.0,1.0,2016-10-03,1.0,1.0,16.0,16.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1.0,-1,1,-1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,0,0.0,-1,-333.855489266,333.855489266,-333.855489266,333.855489266,-333.855489266,333.855489266,-333.855489266,333.855489266,333.855489266,333.855489266,-333.855489266,333.855489266,-333.855489266,-333.855489266,333.855489266,-333.855489266,333.855489266,-333.855489266,333.855489266,-333.855489266,333.855489266,333.855489266,-0.0,-0.0,333.855489266,-333.855489266,-333.855489266,333.855489266,-0.0,-0.0,333.855489266,-0.0,-333.855489266,333.855489266
O,@OZ6,212.0,5.7375,-0.00586166471278,-1.0,-1.0,-1.0,1.0,-1.0,27.0,2016-09-15,286.875,3.0,1.0,1.0,10600.0,1.0,-0.00586166471278,212.0,grain,1.0,-1.0,2016-09-15,-1.0,-1.0,28.0,28.0,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,0,-1,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,1.0,1,1,1.0,1,-186.400937866,186.400937866,186.400937866,-186.400937866,-186.400937866,186.400937866,186.400937866,-186.400937866,-186.400937866,186.400937866,186.400937866,-186.400937866,186.400937866,-186.400937866,-186.400937866,186.400937866,-186.400937866,186.400937866,-186.400937866,186.400937866,-186.400937866,-186.400937866,-186.400937866,-186.400937866,-186.400937866,-186.400937866,-186.400937866,-186.400937866,-186.400937866,-186.400937866,-186.400937866,-0.0,-186.400937866,-186.400937866
