2016-09-01 00:00:00,Contract,LastClose,ATR20,PC2016-09-01 00:00:00,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,Close2016-09-01 00:00:00,group,RiskOn,Excess,SEA2016-09-01 00:00:00,SRUN2016-09-01 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-08-31 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-08-31 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-08-31 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-08-31 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting4,Voting5,Voting6,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13
HCM,HHIU6,9613.0,144.606500633,0.00659685863874,1.0,-1.0,-1.0,1.0,1.0,-22.0,2016-08-01,930.543762117,3.0,1.0,1.0,61859.7168597,9613.0,index,1.0,1.0,1.0,-22.0,-1.0,1.0,-21.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,-1,-1,-1,1,-1,1,-1.0,1,-1,-1,-1,-1,-1,-1,-1,1,0.0,0,-1,1,1,1224.23942267,1224.23942267,-1224.23942267,1224.23942267,1224.23942267,-1224.23942267,1224.23942267,-1224.23942267,1224.23942267,-1224.23942267,-1224.23942267,1224.23942267,-1224.23942267,1224.23942267,1224.23942267,-1224.23942267,-1224.23942267,1224.23942267,-1224.23942267,-1224.23942267,-1224.23942267,-1224.23942267,-1224.23942267,-1224.23942267,-1224.23942267,1224.23942267,0.0,0.0,-1224.23942267,1224.23942267,1224.23942267
HG,QHGZ6,207.55,2.9061676405,-0.000962695547533,-1.0,-1.0,1.0,-1.0,1.0,-11.0,2016-08-17,726.541910125,3.0,1.0,1.0,51887.5,207.55,metal,1.0,1.0,1.0,-11.0,1.0,1.0,-10.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,-1,1,0.0,-1,-1,1,-1,-149.855595668,149.855595668,-149.855595668,149.855595668,-149.855595668,149.855595668,-149.855595668,149.855595668,-149.855595668,149.855595668,-149.855595668,149.855595668,-149.855595668,-149.855595668,-149.855595668,149.855595668,149.855595668,-149.855595668,149.855595668,149.855595668,149.855595668,149.855595668,-149.855595668,149.855595668,149.855595668,-149.855595668,-0.0,149.855595668,149.855595668,-149.855595668,149.855595668
HIC,HSIU6,23177.0,278.653883281,0.0108159972088,1.0,-1.0,-1.0,-1.0,1.0,-22.0,2016-08-01,1793.13953205,2.0,1.0,1.0,149144.144144,23177.0,index,1.0,1.0,1.0,-22.0,-1.0,1.0,-21.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,-1,1,0.0,0,-1,1,1,3226.28529354,3226.28529354,-3226.28529354,3226.28529354,3226.28529354,-3226.28529354,3226.28529354,-3226.28529354,3226.28529354,-3226.28529354,-3226.28529354,-3226.28529354,3226.28529354,3226.28529354,3226.28529354,-3226.28529354,-3226.28529354,3226.28529354,-3226.28529354,-3226.28529354,-3226.28529354,-3226.28529354,3226.28529354,-3226.28529354,-3226.28529354,3226.28529354,0.0,0.0,-3226.28529354,3226.28529354,3226.28529354
HO,QHOV6,1.3819,0.0414319765,-0.0307217507189,-1.0,1.0,1.0,1.0,-1.0,-10.0,2016-08-18,1740.143013,2.0,1.0,1.0,58039.8,1.3819,energy,1.0,1.0,-1.0,-10.0,-1.0,1.0,22.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,1,1,1,1.0,0,-1,1,-1,-3566.16853475,3566.16853475,3566.16853475,-3566.16853475,-3566.16853475,3566.16853475,-3566.16853475,3566.16853475,-3566.16853475,-3566.16853475,-3566.16853475,-3566.16853475,3566.16853475,3566.16853475,-3566.16853475,3566.16853475,-3566.16853475,3566.16853475,3566.16853475,-3566.16853475,-3566.16853475,-3566.16853475,3566.16853475,-3566.16853475,-3566.16853475,-3566.16853475,-3566.16853475,-0.0,3566.16853475,-3566.16853475,3566.16853475
JY,@JYU6,0.9682,0.00859,0.000826958858797,1.0,-1.0,1.0,-1.0,1.0,-10.0,2016-08-18,1073.75,2.0,1.0,1.0,121025.0,0.9682,currency,-1.0,1.0,1.0,-10.0,-1.0,1.0,-9.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,-1,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,1,1.0,0,-1,1,1,200.165391772,200.165391772,-200.165391772,200.165391772,-200.165391772,200.165391772,200.165391772,-200.165391772,200.165391772,-200.165391772,200.165391772,-200.165391772,200.165391772,200.165391772,200.165391772,-200.165391772,-200.165391772,200.165391772,-200.165391772,200.165391772,-200.165391772,-200.165391772,200.165391772,200.165391772,200.165391772,200.165391772,200.165391772,0.0,-200.165391772,200.165391772,200.165391772
KC,@KCZ6,151.4,3.327608965,0.0295817749065,1.0,-1.0,1.0,-1.0,1.0,11.0,2016-08-17,1247.85336188,2.0,1.0,1.0,56775.0,151.4,soft,1.0,1.0,1.0,11.0,1.0,1.0,10.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,-1,-1,1.0,-1,-1,1,-1,-1,1,-1,-1,1,0.0,-1,-1,1,-1,3359.01054063,3359.01054063,3359.01054063,-3359.01054063,3359.01054063,-3359.01054063,3359.01054063,-3359.01054063,3359.01054063,-3359.01054063,3359.01054063,-3359.01054063,3359.01054063,3359.01054063,3359.01054063,-3359.01054063,3359.01054063,-3359.01054063,-3359.01054063,3359.01054063,-3359.01054063,-3359.01054063,3359.01054063,-3359.01054063,-3359.01054063,3359.01054063,0.0,-3359.01054063,-3359.01054063,3359.01054063,-3359.01054063
KW,@KWZ6,406.5,9.154893904,0.022641509434,1.0,1.0,1.0,1.0,1.0,-24.0,2016-07-29,457.7446952,5.0,1.0,1.0,20325.0,406.5,grain,1.0,1.0,1.0,-24.0,1.0,1.0,-23.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,1,0.0,-1,1,-1,-1,2300.94339623,2300.94339623,2300.94339623,-2300.94339623,2300.94339623,-2300.94339623,2300.94339623,-2300.94339623,2300.94339623,2300.94339623,2300.94339623,2300.94339623,-2300.94339623,-2300.94339623,2300.94339623,-2300.94339623,-2300.94339623,2300.94339623,2300.94339623,-2300.94339623,-2300.94339623,-2300.94339623,2300.94339623,-2300.94339623,-2300.94339623,2300.94339623,0.0,-2300.94339623,2300.94339623,-2300.94339623,-2300.94339623
LB,@LBX6,311.1,6.1659230035,-0.0250705108117,-1.0,-1.0,-1.0,-1.0,-1.0,-26.0,2016-07-27,678.251530385,3.0,1.0,1.0,34221.0,311.1,soft,1.0,-1.0,-1.0,-26.0,-1.0,1.0,-25.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,-1,1,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,-1,1,-1.0,0,-1,1,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
LC,@LEV6,103.575,1.84625,-0.0281491907108,-1.0,-1.0,1.0,-1.0,1.0,19.0,2016-08-05,738.5,3.0,1.0,1.0,41430.0,103.575,meat,1.0,-1.0,1.0,19.0,-1.0,-1.0,18.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1,1.0,1,-1,1,1,-3498.66291344,3498.66291344,3498.66291344,-3498.66291344,-3498.66291344,3498.66291344,3498.66291344,-3498.66291344,-3498.66291344,3498.66291344,-3498.66291344,3498.66291344,-3498.66291344,-3498.66291344,3498.66291344,-3498.66291344,3498.66291344,-3498.66291344,3498.66291344,-3498.66291344,-3498.66291344,-3498.66291344,-3498.66291344,-3498.66291344,-3498.66291344,-3498.66291344,-3498.66291344,-3498.66291344,3498.66291344,-3498.66291344,-3498.66291344
LCO,EBZ6,45.83,1.4615,-0.0304632959594,-1.0,1.0,-1.0,1.0,-1.0,-9.0,2016-08-19,1461.5,2.0,1.0,1.0,45830.0,45.83,energy,1.0,1.0,-1.0,-9.0,-1.0,-1.0,21.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,1,-1.0,1,1,-1,1,1,-1,1,-1,1,1.0,1,-1,1,-1,-2792.26570764,2792.26570764,2792.26570764,-2792.26570764,-2792.26570764,2792.26570764,-2792.26570764,2792.26570764,-2792.26570764,-2792.26570764,2792.26570764,-2792.26570764,2792.26570764,2792.26570764,2792.26570764,-2792.26570764,2792.26570764,-2792.26570764,-2792.26570764,2792.26570764,-2792.26570764,-2792.26570764,2792.26570764,-2792.26570764,2792.26570764,-2792.26570764,-2792.26570764,-2792.26570764,2792.26570764,-2792.26570764,2792.26570764
LGO,GASZ6,413.5,12.912189089,-0.0287727539636,-1.0,1.0,1.0,1.0,-1.0,23.0,2016-08-01,1291.2189089,2.0,1.0,1.0,41350.0,413.5,energy,1.0,1.0,-1.0,23.0,-1.0,-1.0,22.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,1,-1.0,1,1,1,1,1,-1,1,1,1,1.0,1,-1,1,-1,-2379.50675279,2379.50675279,2379.50675279,-2379.50675279,-2379.50675279,2379.50675279,-2379.50675279,2379.50675279,-2379.50675279,-2379.50675279,-2379.50675279,-2379.50675279,2379.50675279,2379.50675279,2379.50675279,-2379.50675279,2379.50675279,-2379.50675279,-2379.50675279,-2379.50675279,-2379.50675279,-2379.50675279,2379.50675279,-2379.50675279,-2379.50675279,-2379.50675279,-2379.50675279,-2379.50675279,2379.50675279,-2379.50675279,2379.50675279
LH,@HEV6,63.325,1.88375,0.00755767700875,1.0,1.0,-1.0,1.0,1.0,-5.0,2016-08-25,753.5,3.0,1.0,1.0,25330.0,63.325,meat,1.0,-1.0,1.0,-5.0,1.0,1.0,-4.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,1,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-1,-1.0,-1,1,-1,-1,574.307875895,574.307875895,574.307875895,-574.307875895,574.307875895,-574.307875895,-574.307875895,574.307875895,-574.307875895,574.307875895,-574.307875895,574.307875895,-574.307875895,-574.307875895,574.307875895,-574.307875895,-574.307875895,574.307875895,574.307875895,-574.307875895,-574.307875895,-574.307875895,574.307875895,-574.307875895,-574.307875895,-574.307875895,-574.307875895,-574.307875895,574.307875895,-574.307875895,-574.307875895
LRC,LRCX6,1852.0,23.175042784,0.0131291028446,1.0,-1.0,1.0,-1.0,1.0,-23.0,2016-07-29,231.75042784,9.0,2.0,2.0,18520.0,1852.0,soft,1.0,1.0,1.0,-23.0,1.0,1.0,-22.0,1.0,1.0,9.0,1.0,1.0,9.0,1.0,1.0,9.0,-1.0,1.0,9.0,-1.0,-1,-1,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,-1,1,0.0,-1,-1,1,-1,2188.35886214,2188.35886214,2188.35886214,-2188.35886214,2188.35886214,-2188.35886214,2188.35886214,-2188.35886214,2188.35886214,-2188.35886214,2188.35886214,-2188.35886214,2188.35886214,2188.35886214,2188.35886214,-2188.35886214,-2188.35886214,2188.35886214,-2188.35886214,-2188.35886214,-2188.35886214,-2188.35886214,2188.35886214,-2188.35886214,-2188.35886214,2188.35886214,0.0,-2188.35886214,-2188.35886214,2188.35886214,-2188.35886214
LSU,QWV6,530.8,11.78,0.003213003213,1.0,-1.0,-1.0,-1.0,-1.0,-24.0,2016-07-28,589.0,4.0,1.0,1.0,26540.0,530.8,soft,1.0,1.0,-1.0,-24.0,-1.0,-1.0,-23.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,-1,-1,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,1,1.0,1,-1,1,1,341.092421092,341.092421092,-341.092421092,341.092421092,341.092421092,-341.092421092,341.092421092,-341.092421092,341.092421092,-341.092421092,-341.092421092,-341.092421092,341.092421092,341.092421092,-341.092421092,341.092421092,341.092421092,-341.092421092,-341.092421092,341.092421092,341.092421092,341.092421092,-341.092421092,341.092421092,-341.092421092,341.092421092,341.092421092,341.092421092,-341.092421092,341.092421092,341.092421092
MEM,@MMEU6,894.0,11.23,0.00687014303413,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2016-08-25,561.5,4.0,1.0,1.0,44700.0,894.0,index,1.0,1.0,-1.0,-1.0,-1.0,1.0,-32.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,-1,-1,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,-1,1,0.0,0,-1,1,1,1228.3815745,1228.3815745,-1228.3815745,1228.3815745,1228.3815745,-1228.3815745,1228.3815745,-1228.3815745,1228.3815745,-1228.3815745,-1228.3815745,-1228.3815745,1228.3815745,1228.3815745,1228.3815745,-1228.3815745,-1228.3815745,1228.3815745,-1228.3815745,-1228.3815745,-1228.3815745,-1228.3815745,1228.3815745,-1228.3815745,-1228.3815745,1228.3815745,0.0,0.0,-1228.3815745,1228.3815745,1228.3815745
MFX,IBU6,8742.7,112.890438421,0.00209756544863,1.0,1.0,1.0,1.0,1.0,21.0,2016-08-03,1264.14712943,2.0,1.0,1.0,97900.7546,8742.7,index,1.0,1.0,1.0,21.0,1.0,1.0,20.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,-1,-1,1.0,-1,1,1,-1,1,-1,-1,-1,1,0.0,-1,1,-1,-1,410.706480487,410.706480487,410.706480487,-410.706480487,410.706480487,-410.706480487,410.706480487,-410.706480487,410.706480487,410.706480487,410.706480487,410.706480487,-410.706480487,-410.706480487,410.706480487,-410.706480487,410.706480487,-410.706480487,410.706480487,410.706480487,-410.706480487,410.706480487,-410.706480487,-410.706480487,-410.706480487,410.706480487,0.0,-410.706480487,410.706480487,-410.706480487,-410.706480487
MP,@PXU6,0.05327,0.0006605,0.00566358316028,1.0,1.0,1.0,-1.0,-1.0,12.0,2016-08-16,330.25,7.0,1.0,1.0,26635.0,0.05327,currency,1.0,1.0,-1.0,12.0,-1.0,-1.0,11.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,2.0,7.0,-1.0,-1,-1,1,-1,1,1,-1.0,1,-1,1,1,1,1,1,1,1,1.0,1,-1,1,-1,1055.94676232,1055.94676232,-1055.94676232,1055.94676232,1055.94676232,-1055.94676232,1055.94676232,-1055.94676232,1055.94676232,1055.94676232,1055.94676232,-1055.94676232,1055.94676232,-1055.94676232,-1055.94676232,1055.94676232,-1055.94676232,1055.94676232,-1055.94676232,1055.94676232,1055.94676232,1055.94676232,1055.94676232,1055.94676232,1055.94676232,1055.94676232,1055.94676232,1055.94676232,-1055.94676232,1055.94676232,-1055.94676232
MW,@MWZ6,486.0,7.958236293,0.00934579439252,1.0,-1.0,1.0,-1.0,1.0,-9.0,2016-08-19,397.91181465,6.0,1.0,1.0,24300.0,486.0,grain,1.0,1.0,1.0,-9.0,-1.0,1.0,-8.0,1.0,1.0,6.0,1.0,1.0,6.0,1.0,2.0,6.0,-1.0,2.0,6.0,-1.0,-1,-1,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,1,1.0,0,-1,1,1,1362.61682243,1362.61682243,-1362.61682243,1362.61682243,1362.61682243,-1362.61682243,1362.61682243,-1362.61682243,1362.61682243,-1362.61682243,1362.61682243,-1362.61682243,1362.61682243,1362.61682243,1362.61682243,-1362.61682243,-1362.61682243,1362.61682243,-1362.61682243,1362.61682243,-1362.61682243,-1362.61682243,1362.61682243,1362.61682243,1362.61682243,1362.61682243,1362.61682243,0.0,-1362.61682243,1362.61682243,1362.61682243
NE,@NEU6,0.7278,0.007505,0.00386206896552,1.0,1.0,-1.0,1.0,1.0,-30.0,2016-07-21,750.5,3.0,1.0,1.0,72780.0,0.7278,currency,1.0,1.0,1.0,-30.0,1.0,1.0,-29.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,-1,-1,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,-1,-1.0,-1,1,-1,-1,843.244137931,843.244137931,843.244137931,-843.244137931,843.244137931,-843.244137931,843.244137931,-843.244137931,-843.244137931,843.244137931,-843.244137931,843.244137931,-843.244137931,-843.244137931,843.244137931,-843.244137931,-843.244137931,843.244137931,843.244137931,-843.244137931,-843.244137931,-843.244137931,843.244137931,-843.244137931,-843.244137931,-843.244137931,-843.244137931,-843.244137931,843.244137931,-843.244137931,-843.244137931
NG,QNGV6,2.792,0.0890977575,-0.0329061309318,-1.0,1.0,-1.0,1.0,1.0,-15.0,2016-08-11,890.977575,3.0,1.0,1.0,27920.0,2.792,energy,1.0,1.0,1.0,-15.0,1.0,-1.0,-14.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,1,-1,1,1,-1,-1,-1,-1,0.0,0,1,-1,-1,-2756.21752684,2756.21752684,-2756.21752684,2756.21752684,-2756.21752684,2756.21752684,-2756.21752684,2756.21752684,2756.21752684,-2756.21752684,2756.21752684,-2756.21752684,2756.21752684,2756.21752684,2756.21752684,-2756.21752684,-2756.21752684,2756.21752684,-2756.21752684,2756.21752684,-2756.21752684,-2756.21752684,2756.21752684,2756.21752684,2756.21752684,2756.21752684,-0.0,-0.0,-2756.21752684,2756.21752684,2756.21752684
NIY,@NKDU6,16955.0,196.5,0.00266114725015,1.0,1.0,1.0,1.0,1.0,5.0,2016-08-25,951.758209823,3.0,1.0,1.0,82122.4450257,16955.0,index,1.0,-1.0,1.0,5.0,1.0,1.0,-31.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,1,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,1,-1.0,-1,1,-1,-1,655.619756266,655.619756266,655.619756266,-655.619756266,655.619756266,-655.619756266,-655.619756266,655.619756266,655.619756266,655.619756266,655.619756266,655.619756266,-655.619756266,-655.619756266,655.619756266,-655.619756266,-655.619756266,655.619756266,655.619756266,-655.619756266,-655.619756266,-655.619756266,655.619756266,-655.619756266,-655.619756266,655.619756266,-655.619756266,-655.619756266,655.619756266,-655.619756266,-655.619756266
NQ,@NQU6,4777.5,32.1375,0.000785545954438,1.0,1.0,-1.0,1.0,1.0,16.0,2016-08-10,642.75,4.0,1.0,1.0,95550.0,4777.5,index,1.0,1.0,1.0,16.0,-1.0,1.0,15.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,-1,1,0.0,0,-1,1,-1,300.235663786,300.235663786,-300.235663786,300.235663786,300.235663786,-300.235663786,300.235663786,-300.235663786,300.235663786,300.235663786,-300.235663786,300.235663786,-300.235663786,-300.235663786,300.235663786,-300.235663786,300.235663786,-300.235663786,-300.235663786,300.235663786,300.235663786,300.235663786,-300.235663786,-300.235663786,-300.235663786,300.235663786,0.0,0.0,-300.235663786,300.235663786,-300.235663786
O,@OZ6,180.75,4.4125,0.0269886363636,1.0,-1.0,-1.0,-1.0,1.0,-19.0,2016-08-05,220.625,10.0,2.0,2.0,9037.5,180.75,grain,1.0,-1.0,1.0,-19.0,-1.0,1.0,-18.0,1.0,1.0,10.0,1.0,1.0,10.0,-1.0,2.0,10.0,-1.0,2.0,10.0,-1.0,-1,1,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,-1,1,-1.0,0,-1,1,1,2439.09801136,2439.09801136,-2439.09801136,2439.09801136,2439.09801136,-2439.09801136,-2439.09801136,2439.09801136,2439.09801136,-2439.09801136,-2439.09801136,-2439.09801136,2439.09801136,2439.09801136,2439.09801136,-2439.09801136,-2439.09801136,2439.09801136,-2439.09801136,-2439.09801136,-2439.09801136,-2439.09801136,2439.09801136,-2439.09801136,-2439.09801136,2439.09801136,-2439.09801136,0.0,-2439.09801136,2439.09801136,2439.09801136
OJ,@OJX6,192.85,5.7169518405,0.0475285171103,1.0,-1.0,1.0,-1.0,-1.0,17.0,2016-08-09,857.542776075,3.0,1.0,1.0,28927.5,192.85,soft,1.0,1.0,-1.0,17.0,-1.0,-1.0,16.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,-1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1,1.0,1,-1,1,1,4124.64353612,4124.64353612,-4124.64353612,4124.64353612,4124.64353612,-4124.64353612,4124.64353612,-4124.64353612,4124.64353612,-4124.64353612,4124.64353612,-4124.64353612,4124.64353612,4124.64353612,-4124.64353612,4124.64353612,-4124.64353612,4124.64353612,-4124.64353612,4124.64353612,4124.64353612,4124.64353612,4124.64353612,4124.64353612,4124.64353612,4124.64353612,4124.64353612,4124.64353612,-4124.64353612,4124.64353612,4124.64353612
PA,QPAZ6,661.7,20.0219277375,-0.0123143518173,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,2016-08-10,2002.19277375,1.0,1.0,1.0,66170.0,661.7,metal,1.0,1.0,-1.0,16.0,-1.0,-1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,-1,-1,1,1,1,1,-1.0,1,-1,-1,1,-1,1,1,-1,1,1.0,1,-1,1,1,-814.840659751,814.840659751,814.840659751,-814.840659751,-814.840659751,814.840659751,-814.840659751,814.840659751,-814.840659751,814.840659751,814.840659751,814.840659751,-814.840659751,-814.840659751,814.840659751,-814.840659751,814.840659751,-814.840659751,814.840659751,814.840659751,-814.840659751,814.840659751,-814.840659751,-814.840659751,814.840659751,-814.840659751,-814.840659751,-814.840659751,814.840659751,-814.840659751,-814.840659751
PL,QPLV6,1048.9,23.065,-0.00436639772188,-1.0,-1.0,1.0,-1.0,-1.0,16.0,2016-08-10,1153.25,2.0,1.0,1.0,52445.0,1048.9,metal,-1.0,1.0,-1.0,16.0,-1.0,-1.0,15.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1,1.0,1,-1,1,1,-457.991457048,457.991457048,457.991457048,-457.991457048,457.991457048,-457.991457048,-457.991457048,457.991457048,-457.991457048,457.991457048,-457.991457048,457.991457048,-457.991457048,-457.991457048,457.991457048,-457.991457048,457.991457048,-457.991457048,457.991457048,-457.991457048,-457.991457048,-457.991457048,-457.991457048,-457.991457048,-457.991457048,-457.991457048,-457.991457048,-457.991457048,457.991457048,-457.991457048,-457.991457048
RB,QRBV6,1.2724,0.0451419455,-0.0457477126144,-1.0,-1.0,-1.0,-1.0,-1.0,-9.0,2016-08-19,1895.961711,2.0,1.0,1.0,53440.8,1.2724,energy,1.0,1.0,-1.0,-9.0,-1.0,1.0,24.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,-1,-1,1,0.0,0,-1,1,1,-4889.58872056,4889.58872056,4889.58872056,-4889.58872056,-4889.58872056,4889.58872056,-4889.58872056,4889.58872056,-4889.58872056,4889.58872056,4889.58872056,4889.58872056,-4889.58872056,-4889.58872056,-4889.58872056,4889.58872056,-4889.58872056,4889.58872056,4889.58872056,-4889.58872056,4889.58872056,4889.58872056,4889.58872056,4889.58872056,4889.58872056,-4889.58872056,-0.0,-0.0,4889.58872056,-4889.58872056,-4889.58872056
RR,@RRX6,9.42,0.3056161625,-0.00106044538706,-1.0,-1.0,1.0,-1.0,1.0,-8.0,2016-08-22,611.232325,4.0,1.0,1.0,18840.0,9.42,grain,1.0,-1.0,1.0,-8.0,-1.0,1.0,-7.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,-1,1,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,1,0.0,0,-1,1,1,-79.915164369,79.915164369,79.915164369,-79.915164369,-79.915164369,79.915164369,79.915164369,-79.915164369,-79.915164369,79.915164369,-79.915164369,79.915164369,-79.915164369,-79.915164369,-79.915164369,79.915164369,79.915164369,-79.915164369,79.915164369,-79.915164369,79.915164369,79.915164369,-79.915164369,-79.915164369,-79.915164369,-79.915164369,-0.0,-0.0,79.915164369,-79.915164369,-79.915164369
RS,@RSX6,462.2,7.47,0.00872981230904,1.0,-1.0,1.0,-1.0,1.0,5.0,2016-08-25,114.080635308,18.0,3.0,3.0,7058.64386072,462.2,grain,1.0,-1.0,1.0,5.0,1.0,-1.0,-6.0,1.0,1.0,18.0,1.0,1.0,18.0,1.0,1.0,18.0,-1.0,1.0,18.0,-1.0,-1,1,1,1,1,-1,1.0,-1,1,1,-1,1,1,1,-1,1,0.0,0,-1,1,-1,1109.17144909,1109.17144909,1109.17144909,-1109.17144909,1109.17144909,-1109.17144909,-1109.17144909,1109.17144909,1109.17144909,-1109.17144909,1109.17144909,-1109.17144909,1109.17144909,1109.17144909,-1109.17144909,1109.17144909,1109.17144909,-1109.17144909,1109.17144909,1109.17144909,-1109.17144909,1109.17144909,1109.17144909,1109.17144909,-1109.17144909,1109.17144909,0.0,0.0,-1109.17144909,1109.17144909,-1109.17144909
