2016-10-20 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2016-10-20 00:00:00,Close2016-10-20 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2016-10-20 00:00:00,LastSRUN,SRUN2016-10-20 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2016-10-19 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-10-19 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-10-19 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-10-19 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
FLG,LGZ6,126.84,0.813,0.000157703832203,1.0,1.0,-1.0,1.0,1.0,9.0,2016-10-06,996.2502,3.0,1.0,1.0,155429.736,0.816060062021,0.000157703832203,126.84,rates,-1.0,1.0,2016-10-06,1.0,1.0,10.0,10.0,1.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,1,-1,-1,-1,1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1,-1,0.0,-1,73.5355950166,73.5355950166,73.5355950166,-73.5355950166,-73.5355950166,73.5355950166,73.5355950166,-73.5355950166,-73.5355950166,73.5355950166,-73.5355950166,73.5355950166,-73.5355950166,-73.5355950166,73.5355950166,73.5355950166,-73.5355950166,73.5355950166,-73.5355950166,73.5355950166,-73.5355950166,-73.5355950166,-73.5355950166,0.0,-73.5355950166,-73.5355950166,-73.5355950166,-73.5355950166,-73.5355950166,-73.5355950166,73.5355950166,0.0,73.5355950166,-73.5355950166
FSS,LLZ6,99.6,0.01825,-5.01982832188e-05,-1.0,-1.0,1.0,-1.0,1.0,-28.0,2016-09-09,27.9544375,72.0,9.0,9.0,152562.3,0.816060062021,-5.01982832188e-05,99.6,rates,-1.0,-1.0,2016-09-09,1.0,1.0,-29.0,-29.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,1,1,1,-1,-1,-1,-1.0,1,1,1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,0,1.0,1,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
FV,@FVZ6,121.03125,0.24140625,-0.000322643092211,-1.0,1.0,-1.0,1.0,-1.0,11.0,2016-10-04,241.40625,9.0,2.0,2.0,121031.25,1.0,-0.000322643092211,121.03125,rates,-1.0,1.0,2016-10-04,-1.0,-1.0,12.0,12.0,1.0,-1.0,1.0,9.0,-1.0,1.0,9.0,-1.0,2.0,9.0,1.0,2.0,9.0,1.0,0,1,-1,-1,-1,1,1,-1,-1.0,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1,-1,-1.0,-1,-351.449070788,351.449070788,-351.449070788,351.449070788,351.449070788,-351.449070788,-351.449070788,351.449070788,351.449070788,-351.449070788,351.449070788,-351.449070788,351.449070788,351.449070788,-351.449070788,351.449070788,-351.449070788,351.449070788,-351.449070788,351.449070788,351.449070788,351.449070788,351.449070788,351.449070788,351.449070788,351.449070788,351.449070788,351.449070788,351.449070788,351.449070788,351.449070788,-351.449070788,-351.449070788,-351.449070788
GC,QGCZ6,1267.5,13.865,-0.00188991259154,-1.0,1.0,1.0,-1.0,-1.0,-19.0,2016-09-22,1386.5,2.0,1.0,1.0,126750.0,1.0,-0.00188991259154,1267.5,metal,-1.0,1.0,2016-09-22,-1.0,-1.0,-20.0,-20.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,-1.0,0,1,-1,1,-1,-1,1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,1.0,0.0,1,-1,-1.0,0,-479.092841956,479.092841956,-479.092841956,479.092841956,479.092841956,-479.092841956,-479.092841956,479.092841956,-0.0,-479.092841956,-479.092841956,479.092841956,-479.092841956,479.092841956,479.092841956,479.092841956,-479.092841956,-479.092841956,479.092841956,-479.092841956,479.092841956,479.092841956,479.092841956,479.092841956,-0.0,479.092841956,479.092841956,479.092841956,-0.0,479.092841956,479.092841956,-479.092841956,-0.0,-479.092841956
HCM,HHIV6,9709.0,181.658551674,0.00444858266087,1.0,1.0,-1.0,1.0,1.0,-8.0,2016-10-06,1170.70665511,2.0,1.0,1.0,62570.0844235,7.7585,0.00444858266087,9709.0,index,1.0,1.0,2016-10-06,1.0,1.0,-9.0,-9.0,-1.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,-1,-1,-1,-1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,556.696385312,556.696385312,-556.696385312,556.696385312,556.696385312,-556.696385312,556.696385312,-556.696385312,0.0,556.696385312,-556.696385312,556.696385312,-556.696385312,-556.696385312,556.696385312,556.696385312,-556.696385312,-556.696385312,556.696385312,-556.696385312,556.696385312,-556.696385312,0.0,-556.696385312,-556.696385312,-556.696385312,556.696385312,556.696385312,0.0,0.0,556.696385312,0.0,0.0,-556.696385312
HG,QHGZ6,209.6,3.03,-0.0035654860946,-1.0,-1.0,-1.0,-1.0,1.0,13.0,2016-09-30,757.5,3.0,1.0,1.0,52400.0,1.0,-0.0035654860946,209.6,metal,1.0,1.0,2016-09-30,1.0,1.0,14.0,14.0,-1.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,0,-1,-1,1,1,1,-1,1,1.0,-1,1,-1,1,1,1,1.0,0.0,1.0,1.0,-1.0,0.0,-1,1,1.0,0,-560.494414072,560.494414072,560.494414072,-560.494414072,-560.494414072,560.494414072,-560.494414072,560.494414072,-0.0,560.494414072,560.494414072,560.494414072,-560.494414072,-560.494414072,-560.494414072,-560.494414072,560.494414072,-560.494414072,560.494414072,-560.494414072,560.494414072,-560.494414072,-560.494414072,-560.494414072,-0.0,-560.494414072,-560.494414072,-560.494414072,-0.0,-560.494414072,-560.494414072,560.494414072,-0.0,560.494414072
HIC,HSIV6,23400.0,361.796929016,0.00519781777568,1.0,-1.0,1.0,-1.0,1.0,-13.0,2016-09-29,2331.6164788,1.0,1.0,1.0,150802.345814,7.7585,0.00519781777568,23400.0,index,1.0,1.0,2016-09-29,1.0,1.0,-14.0,-14.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,-1.0,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,1,1.0,1,783.843113687,783.843113687,-783.843113687,783.843113687,783.843113687,-783.843113687,783.843113687,-783.843113687,783.843113687,-783.843113687,783.843113687,-783.843113687,783.843113687,783.843113687,-783.843113687,783.843113687,-783.843113687,-783.843113687,783.843113687,783.843113687,783.843113687,783.843113687,783.843113687,783.843113687,783.843113687,783.843113687,783.843113687,783.843113687,783.843113687,783.843113687,-783.843113687,-783.843113687,-783.843113687,-783.843113687
HO,QHOF7,1.6008,0.041898326,-0.0179141104294,-1.0,1.0,1.0,1.0,-1.0,-25.0,2016-09-14,1759.729692,2.0,1.0,1.0,67233.6,1.0,-0.0179141104294,1.6008,energy,1.0,1.0,2016-09-14,-1.0,-1.0,-26.0,-26.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,1,-1,1.0,1.0,0.0,1.0,1.0,0.0,-1,-1,-1.0,-1,-2408.86026994,2408.86026994,-2408.86026994,2408.86026994,-2408.86026994,2408.86026994,-2408.86026994,2408.86026994,-2408.86026994,-2408.86026994,-2408.86026994,-2408.86026994,2408.86026994,2408.86026994,2408.86026994,2408.86026994,-2408.86026994,-2408.86026994,2408.86026994,2408.86026994,2408.86026994,2408.86026994,2408.86026994,2408.86026994,2408.86026994,-2408.86026994,2408.86026994,-2408.86026994,-2408.86026994,-0.0,-2408.86026994,-2408.86026994,-0.0,2408.86026994
JY,@JYZ6,0.9637,0.008335,-0.00536691092992,-1.0,-1.0,-1.0,1.0,1.0,-11.0,2016-10-04,1041.875,2.0,1.0,1.0,120462.5,1.0,-0.00536691092992,0.9637,currency,-1.0,1.0,2016-10-04,1.0,1.0,-12.0,-12.0,1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,0,1,-1,-1,1,1,-1,-1,-1.0,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-1293.02301579,1293.02301579,-1293.02301579,1293.02301579,1293.02301579,-1293.02301579,-1293.02301579,1293.02301579,1293.02301579,1293.02301579,1293.02301579,-1293.02301579,1293.02301579,-1293.02301579,-1293.02301579,-1293.02301579,1293.02301579,1293.02301579,-1293.02301579,-1293.02301579,1293.02301579,1293.02301579,1293.02301579,-0.0,-0.0,1293.02301579,1293.02301579,1293.02301579,1293.02301579,1293.02301579,1293.02301579,1293.02301579,-1293.02301579,-1293.02301579
KC,@KCZ6,155.9,3.195,-0.0123535001584,-1.0,1.0,-1.0,1.0,-1.0,9.0,2016-10-06,1198.125,2.0,1.0,1.0,58462.5,1.0,-0.0123535001584,155.9,soft,1.0,1.0,2016-10-06,-1.0,-1.0,10.0,10.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,-1444.43300602,1444.43300602,1444.43300602,-1444.43300602,-1444.43300602,1444.43300602,-1444.43300602,1444.43300602,-1444.43300602,-1444.43300602,1444.43300602,-1444.43300602,1444.43300602,1444.43300602,-1444.43300602,1444.43300602,-1444.43300602,1444.43300602,-1444.43300602,1444.43300602,-1444.43300602,-1444.43300602,-1444.43300602,-1444.43300602,-0.0,-1444.43300602,-1444.43300602,-1444.43300602,-1444.43300602,-1444.43300602,-1444.43300602,-1444.43300602,-0.0,1444.43300602
KW,@KWZ6,423.0,9.6875,-0.00529100529101,-1.0,1.0,-1.0,1.0,-1.0,5.0,2016-10-12,484.375,5.0,1.0,1.0,21150.0,1.0,-0.00529100529101,423.0,grain,1.0,1.0,2016-10-12,-1.0,-1.0,6.0,6.0,1.0,0.0,1.0,5.0,0.0,1.0,5.0,-1.0,2.0,5.0,1.0,2.0,5.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1.0,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,1.0,-1,-1,-1.0,-1,-559.523809524,559.523809524,-559.523809524,559.523809524,-559.523809524,559.523809524,-559.523809524,559.523809524,-0.0,-559.523809524,559.523809524,-559.523809524,559.523809524,559.523809524,-559.523809524,559.523809524,-559.523809524,559.523809524,-559.523809524,559.523809524,559.523809524,559.523809524,559.523809524,559.523809524,559.523809524,-559.523809524,559.523809524,-559.523809524,-0.0,-0.0,559.523809524,-559.523809524,-559.523809524,559.523809524
LB,@LBF7,321.7,6.9856204385,-0.0150030618494,-1.0,-1.0,1.0,-1.0,1.0,-8.0,2016-10-07,768.418248235,3.0,1.0,1.0,35387.0,1.0,-0.0150030618494,321.7,soft,1.0,-1.0,2016-10-07,1.0,1.0,-9.0,-9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,1,1,1,-1,-1,-1,-1.0,1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,0.0,-1,1,1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
LC,@LEZ6,100.125,2.28625,0.030888030888,1.0,-1.0,1.0,-1.0,-1.0,20.0,2016-09-21,914.5,3.0,1.0,1.0,40050.0,1.0,0.030888030888,100.125,meat,1.0,-1.0,2016-10-13,-1.0,-1.0,-5.0,-5.0,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,0,-1,1,1,1,-1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,0.0,-1.0,1,1,0.0,1,3711.1969112,3711.1969112,-3711.1969112,3711.1969112,3711.1969112,-3711.1969112,-3711.1969112,3711.1969112,3711.1969112,-3711.1969112,3711.1969112,-3711.1969112,3711.1969112,3711.1969112,-3711.1969112,-3711.1969112,3711.1969112,-3711.1969112,3711.1969112,-3711.1969112,3711.1969112,3711.1969112,3711.1969112,0.0,3711.1969112,3711.1969112,3711.1969112,3711.1969112,3711.1969112,3711.1969112,-3711.1969112,0.0,-3711.1969112,3711.1969112
LCO,EBF7,52.25,1.477942292,-0.0244921207587,-1.0,1.0,1.0,1.0,-1.0,-23.0,2016-09-16,1477.942292,2.0,1.0,1.0,52250.0,1.0,-0.0244921207587,52.25,energy,1.0,1.0,2016-09-16,-1.0,-1.0,-24.0,-24.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,1,-1,1.0,1.0,0.0,1.0,1.0,0.0,-1,-1,-1.0,-1,-2559.42661929,2559.42661929,-2559.42661929,2559.42661929,-2559.42661929,2559.42661929,-2559.42661929,2559.42661929,-2559.42661929,-2559.42661929,-2559.42661929,-2559.42661929,2559.42661929,2559.42661929,2559.42661929,2559.42661929,-2559.42661929,-2559.42661929,2559.42661929,2559.42661929,2559.42661929,2559.42661929,2559.42661929,2559.42661929,2559.42661929,-2559.42661929,2559.42661929,-2559.42661929,-2559.42661929,-0.0,-2559.42661929,-2559.42661929,-0.0,2559.42661929
LGO,GASZ6,463.0,13.5375,-0.0247498683518,-1.0,1.0,-1.0,1.0,-1.0,-16.0,2016-09-27,1353.75,2.0,1.0,1.0,46300.0,1.0,-0.0247498683518,463.0,energy,1.0,1.0,2016-09-27,-1.0,-1.0,-17.0,-17.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,-1,-1,-1,-1,1,1,-1,1.0,-1,-1,-1,-1,1,-1,1.0,0.0,0.0,1.0,1.0,1.0,-1,-1,-1.0,-1,-2291.83780937,2291.83780937,-2291.83780937,2291.83780937,-2291.83780937,2291.83780937,-2291.83780937,2291.83780937,-0.0,-2291.83780937,2291.83780937,-2291.83780937,2291.83780937,2291.83780937,-2291.83780937,2291.83780937,-2291.83780937,-2291.83780937,2291.83780937,2291.83780937,2291.83780937,2291.83780937,2291.83780937,2291.83780937,2291.83780937,-2291.83780937,2291.83780937,-2291.83780937,-0.0,-0.0,-2291.83780937,-2291.83780937,-2291.83780937,2291.83780937
LH,@HEZ6,41.1,1.68,-0.00182149362477,-1.0,1.0,-1.0,1.0,-1.0,4.0,2016-10-13,672.0,3.0,1.0,1.0,16440.0,1.0,-0.00182149362477,41.1,meat,1.0,-1.0,2016-10-13,-1.0,-1.0,5.0,5.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,-1,1,-1,-1,1,1,-1,-1.0,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,1.0,-1,-1,-1.0,-1,-89.8360655738,89.8360655738,-89.8360655738,89.8360655738,-89.8360655738,89.8360655738,89.8360655738,-89.8360655738,-0.0,-89.8360655738,89.8360655738,-89.8360655738,89.8360655738,89.8360655738,-89.8360655738,89.8360655738,-89.8360655738,89.8360655738,-89.8360655738,89.8360655738,89.8360655738,89.8360655738,89.8360655738,89.8360655738,89.8360655738,-89.8360655738,89.8360655738,-89.8360655738,-0.0,-0.0,89.8360655738,-89.8360655738,-89.8360655738,89.8360655738
LRC,LRCF7,2122.0,27.3551546385,-0.00328792860498,-1.0,1.0,-1.0,1.0,1.0,-4.0,2016-10-13,273.551546385,8.0,1.0,1.0,21220.0,1.0,-0.00328792860498,2122.0,soft,1.0,1.0,2016-10-13,1.0,1.0,-5.0,-5.0,-1.0,0.0,1.0,8.0,0.0,1.0,8.0,-1.0,2.0,8.0,1.0,2.0,8.0,1.0,0,-1,-1,-1,-1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-558.158759981,558.158759981,558.158759981,-558.158759981,-558.158759981,558.158759981,-558.158759981,558.158759981,-0.0,-558.158759981,558.158759981,-558.158759981,558.158759981,558.158759981,-558.158759981,-558.158759981,558.158759981,558.158759981,-558.158759981,558.158759981,-558.158759981,558.158759981,-0.0,558.158759981,558.158759981,558.158759981,-558.158759981,-558.158759981,-0.0,-0.0,-558.158759981,-0.0,-0.0,558.158759981
LSU,QWZ6,593.4,12.11,-0.00117825281939,-1.0,1.0,-1.0,1.0,-1.0,21.0,2016-09-28,605.5,4.0,1.0,1.0,29670.0,1.0,-0.00117825281939,593.4,soft,1.0,1.0,2016-09-28,-1.0,-1.0,22.0,22.0,-1.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,0,-1,-1,-1,-1,1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,-139.835044605,139.835044605,139.835044605,-139.835044605,-139.835044605,139.835044605,-139.835044605,139.835044605,-139.835044605,-139.835044605,139.835044605,-139.835044605,139.835044605,139.835044605,-139.835044605,139.835044605,-139.835044605,139.835044605,-139.835044605,139.835044605,-139.835044605,-139.835044605,-139.835044605,-139.835044605,-0.0,-139.835044605,-139.835044605,-139.835044605,-139.835044605,-139.835044605,-139.835044605,-139.835044605,-0.0,139.835044605
MEM,@MMEZ6,915.3,13.465,-0.00283255256564,-1.0,1.0,1.0,-1.0,1.0,-16.0,2016-09-27,673.25,3.0,1.0,1.0,45765.0,1.0,-0.00283255256564,915.3,index,1.0,1.0,2016-09-27,1.0,1.0,-17.0,-17.0,1.0,0.0,1.0,3.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,0,-1,-1,1,-1,-1,-1,-1,-1.0,1,1,1,-1,-1,-1,-1.0,0.0,-1.0,-1.0,1.0,0.0,-1,0,1.0,0,-388.895304499,388.895304499,-388.895304499,388.895304499,-388.895304499,388.895304499,-388.895304499,388.895304499,-0.0,-388.895304499,-388.895304499,388.895304499,-388.895304499,388.895304499,388.895304499,-388.895304499,388.895304499,388.895304499,-388.895304499,-388.895304499,-388.895304499,388.895304499,-0.0,-388.895304499,-0.0,388.895304499,388.895304499,388.895304499,-0.0,388.895304499,388.895304499,-388.895304499,-0.0,388.895304499
MFX,IBX6,9006.0,139.64751241,0.0128205128205,1.0,1.0,-1.0,1.0,1.0,4.0,2016-10-13,1526.06801562,2.0,1.0,1.0,98417.568,0.915080527086,0.0128205128205,9006.0,index,1.0,1.0,2016-10-13,1.0,1.0,5.0,5.0,1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,2523.52738462,2523.52738462,2523.52738462,-2523.52738462,2523.52738462,-2523.52738462,2523.52738462,-2523.52738462,-2523.52738462,2523.52738462,-2523.52738462,2523.52738462,-2523.52738462,-2523.52738462,2523.52738462,2523.52738462,-2523.52738462,2523.52738462,-2523.52738462,2523.52738462,-2523.52738462,-2523.52738462,-2523.52738462,0.0,-2523.52738462,-2523.52738462,-2523.52738462,-2523.52738462,-2523.52738462,-2523.52738462,2523.52738462,2523.52738462,2523.52738462,-2523.52738462
MP,@PXZ6,0.05345,0.0006345,-0.00168098617856,-1.0,1.0,-1.0,1.0,-1.0,17.0,2016-09-26,317.25,7.0,1.0,1.0,26725.0,1.0,-0.00168098617856,0.05345,currency,1.0,1.0,2016-09-26,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,7.0,0.0,1.0,7.0,-1.0,2.0,7.0,1.0,2.0,7.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1.0,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,1.0,-1,-1,-1.0,-1,-314.470489354,314.470489354,-314.470489354,314.470489354,-314.470489354,314.470489354,-314.470489354,314.470489354,-0.0,-314.470489354,314.470489354,-314.470489354,314.470489354,314.470489354,-314.470489354,314.470489354,-314.470489354,314.470489354,-314.470489354,314.470489354,314.470489354,314.470489354,314.470489354,314.470489354,314.470489354,-314.470489354,314.470489354,-314.470489354,-0.0,-0.0,314.470489354,-314.470489354,-314.470489354,314.470489354
MW,@MWZ6,531.25,9.225,0.000942063118229,1.0,1.0,1.0,1.0,-1.0,34.0,2016-08-31,461.25,5.0,1.0,1.0,26562.5,1.0,0.000942063118229,531.25,grain,1.0,1.0,2016-08-31,-1.0,-1.0,35.0,35.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1.0,1,-1,1,-1,1,-1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,125.11775789,125.11775789,125.11775789,-125.11775789,125.11775789,-125.11775789,125.11775789,-125.11775789,125.11775789,125.11775789,125.11775789,125.11775789,-125.11775789,-125.11775789,-125.11775789,-125.11775789,125.11775789,-125.11775789,125.11775789,-125.11775789,125.11775789,-125.11775789,-125.11775789,-125.11775789,-125.11775789,125.11775789,-125.11775789,125.11775789,125.11775789,0.0,-125.11775789,125.11775789,0.0,-125.11775789
NE,@NEZ6,0.7183,0.00657,-0.00374479889043,-1.0,-1.0,-1.0,1.0,1.0,6.0,2016-10-11,657.0,4.0,1.0,1.0,71830.0,1.0,-0.00374479889043,0.7183,currency,1.0,1.0,2016-10-11,1.0,1.0,7.0,7.0,1.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,0,-1,-1,-1,1,1,-1,-1,1.0,-1,1,-1,-1,1,1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,0,0.0,-1,-1075.9556172,1075.9556172,-1075.9556172,1075.9556172,-1075.9556172,1075.9556172,-1075.9556172,1075.9556172,1075.9556172,1075.9556172,1075.9556172,-1075.9556172,1075.9556172,-1075.9556172,-1075.9556172,-1075.9556172,1075.9556172,-1075.9556172,1075.9556172,-1075.9556172,1075.9556172,1075.9556172,-0.0,-0.0,1075.9556172,-1075.9556172,-1075.9556172,1075.9556172,1075.9556172,-0.0,-1075.9556172,-0.0,-1075.9556172,1075.9556172
NG,QNGF7,3.569,0.1016569395,-0.000280112044818,-1.0,-1.0,1.0,-1.0,-1.0,13.0,2016-09-30,1016.569395,2.0,1.0,1.0,35690.0,1.0,-0.000280112044818,3.569,energy,1.0,1.0,2016-09-30,-1.0,-1.0,14.0,14.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,-1,1,1,-1,1,1,-1.0,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,0.0,-1.0,1,1,0.0,1,-19.9943977591,19.9943977591,19.9943977591,-19.9943977591,-19.9943977591,19.9943977591,-19.9943977591,19.9943977591,-19.9943977591,19.9943977591,-19.9943977591,19.9943977591,-19.9943977591,-19.9943977591,19.9943977591,19.9943977591,-19.9943977591,19.9943977591,-19.9943977591,19.9943977591,-19.9943977591,-19.9943977591,-19.9943977591,-0.0,-19.9943977591,-19.9943977591,-19.9943977591,-19.9943977591,-19.9943977591,-19.9943977591,19.9943977591,-0.0,19.9943977591,-19.9943977591
NIY,@NKDZ6,17280.0,221.5,0.0173682661172,1.0,-1.0,1.0,-1.0,1.0,-16.0,2016-09-27,1064.90384615,2.0,1.0,1.0,83076.9230769,104.0,0.0173682661172,17280.0,index,1.0,-1.0,2016-09-27,1.0,1.0,-17.0,-17.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,1,1,1,-1,-1,-1,-1.0,1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,0.0,-1,1,1.0,0,2885.80421639,2885.80421639,2885.80421639,-2885.80421639,2885.80421639,-2885.80421639,-2885.80421639,2885.80421639,0.0,-2885.80421639,2885.80421639,-2885.80421639,2885.80421639,2885.80421639,-2885.80421639,2885.80421639,-2885.80421639,-2885.80421639,2885.80421639,2885.80421639,2885.80421639,-2885.80421639,2885.80421639,2885.80421639,0.0,2885.80421639,2885.80421639,-2885.80421639,0.0,0.0,-2885.80421639,0.0,0.0,-2885.80421639
NQ,@NQZ6,4843.75,47.7875,0.00279488639304,1.0,1.0,-1.0,1.0,1.0,12.0,2016-10-03,955.75,3.0,1.0,1.0,96875.0,1.0,0.00279488639304,4843.75,index,1.0,1.0,2016-10-03,1.0,1.0,13.0,13.0,1.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,812.263857978,812.263857978,812.263857978,-812.263857978,812.263857978,-812.263857978,812.263857978,-812.263857978,-812.263857978,812.263857978,-812.263857978,812.263857978,-812.263857978,-812.263857978,812.263857978,812.263857978,-812.263857978,812.263857978,-812.263857978,812.263857978,-812.263857978,-812.263857978,-812.263857978,0.0,-812.263857978,-812.263857978,-812.263857978,-812.263857978,-812.263857978,-812.263857978,812.263857978,812.263857978,812.263857978,-812.263857978
