2017-08-08 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-08-08 00:00:00,Close2017-08-08 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-08-08 00:00:00,LastSRUN,SRUN2017-08-08 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-08-07 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-08-07 00:00:00,0.5SIG2017-08-04 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-08-07 00:00:00,0.75SIG2017-08-04 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-08-07 00:00:00,1SIG2017-08-04 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,71.13,1.0305,0.00822111977321,1.0,1.0,-1.0,1.0,1.0,37.0,2017-07-13,515.25,1.0,1.0,1.0,35565.0,1.0,0.00822111977321,71.13,soft,1.0,1.0,2017-07-13,1.0,1.0,38.0,38.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
CU,@EUU7,1.17775,0.00896,-0.00359560067682,-1.0,1.0,1.0,1.0,1.0,33.0,2017-06-20,1120.0,1.0,1.0,1.0,147218.75,1.0,-0.00359560067682,1.17775,currency,1.0,1.0,2017-06-20,1.0,1.0,34.0,34.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-529.33983714,529.33983714,-529.33983714,529.33983714,-529.33983714,529.33983714,-529.33983714,529.33983714,-529.33983714,-529.33983714,-529.33983714,-529.33983714,529.33983714,529.33983714,529.33983714,-529.33983714,-529.33983714,529.33983714,-529.33983714,529.33983714,-529.33983714,-529.33983714,529.33983714,-529.33983714,-529.33983714,-0.0,-529.33983714,-529.33983714,529.33983714,-0.0,529.33983714,-529.33983714,-529.33983714,-529.33983714,529.33983714
DX,@DXU7,93.515,0.5722,0.00220771844088,1.0,1.0,1.0,1.0,1.0,34.0,2017-06-20,572.2,1.0,1.0,1.0,93515.0,1.0,0.00220771844088,93.515,currency,-1.0,-1.0,2017-06-20,1.0,1.0,35.0,35.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
EBL,BDU7,163.13,0.608,-0.00104102878138,-1.0,1.0,-1.0,1.0,1.0,21.0,2017-07-07,714.9472,1.0,1.0,1.0,191824.567,0.850412450038,-0.00104102878138,163.13,rates,-1.0,1.0,2017-07-07,1.0,1.0,22.0,22.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
EBM,BLU7,132.35,0.2135,-0.000679553005134,-1.0,1.0,-1.0,1.0,1.0,22.0,2017-07-06,251.05465,3.0,1.0,1.0,155630.365,0.850412450038,-0.000679553005134,132.35,rates,-1.0,1.0,2017-07-06,1.0,1.0,23.0,23.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
EBS,EZU7,112.07,0.0465,-0.000267618198037,-1.0,1.0,-1.0,1.0,1.0,25.0,2017-07-03,54.67935,18.0,4.0,4.0,131783.113,0.850412450038,-0.000267618198037,112.07,rates,-1.0,1.0,2017-07-03,1.0,1.0,26.0,26.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
ED,@EDZ7,98.535,0.018,-0.000101476482825,-1.0,1.0,-1.0,1.0,1.0,24.0,2017-07-03,45.0,22.0,5.0,5.0,246337.5,1.0,-0.000101476482825,98.535,rates,-1.0,1.0,2017-07-03,1.0,1.0,25.0,25.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
EMD,@EMDU7,1746.9,13.54,-0.00256937307297,-1.0,-1.0,-1.0,-1.0,1.0,9.0,2017-07-25,1354.0,1.0,1.0,1.0,174690.0,1.0,-0.00256937307297,1746.9,index,1.0,1.0,2017-07-25,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,1.0,1.0,-1.0,,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-448.843782117,448.843782117,-448.843782117,448.843782117,-448.843782117,448.843782117,-448.843782117,448.843782117,-448.843782117,448.843782117,448.843782117,448.843782117,-448.843782117,-448.843782117,-448.843782117,-448.843782117,-448.843782117,448.843782117,-448.843782117,448.843782117,-448.843782117,448.843782117,448.843782117,448.843782117,-0.0,448.843782117,448.843782117,448.843782117,448.843782117,448.843782117,-0.0,448.843782117,-0.0,-448.843782117,448.843782117
ES,@ESU7,2472.75,11.2625,-0.00191725529768,-1.0,1.0,1.0,1.0,-1.0,-13.0,2017-07-19,563.125,1.0,1.0,1.0,123637.5,1.0,-0.00191725529768,2472.75,index,1.0,1.0,2017-07-19,-1.0,-1.0,-14.0,-14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-237.044651867,237.044651867,-237.044651867,237.044651867,-237.044651867,237.044651867,-237.044651867,237.044651867,-237.044651867,-237.044651867,-237.044651867,-237.044651867,237.044651867,237.044651867,237.044651867,237.044651867,237.044651867,-237.044651867,237.044651867,-237.044651867,237.044651867,237.044651867,237.044651867,237.044651867,237.044651867,237.044651867,-237.044651867,-237.044651867,-237.044651867,-237.044651867,-0.0,237.044651867,-237.044651867,-0.0,237.044651867
FC,@GFU7,146.65,2.98432519,-0.00305914343984,-1.0,1.0,1.0,-1.0,-1.0,-13.0,2017-07-19,1492.162595,1.0,1.0,1.0,73325.0,1.0,-0.00305914343984,146.65,meat,1.0,-1.0,2017-07-19,-1.0,-1.0,-14.0,-14.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,-1.0,,0,-1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,-224.311692726,224.311692726,224.311692726,-224.311692726,-224.311692726,224.311692726,224.311692726,-224.311692726,-224.311692726,-224.311692726,-224.311692726,224.311692726,-224.311692726,224.311692726,224.311692726,224.311692726,224.311692726,-224.311692726,-224.311692726,224.311692726,224.311692726,-224.311692726,-224.311692726,-224.311692726,-224.311692726,-0.0,-224.311692726,-224.311692726,-224.311692726,-224.311692726,-224.311692726,-224.311692726,-224.311692726,-0.0,224.311692726
FCH,MTQ7,5220.0,58.648902958,0.0028818443804,1.0,1.0,-1.0,1.0,-1.0,-5.0,2017-07-31,689.652449883,1.0,1.0,1.0,61381.98,0.850412450038,0.0028818443804,5220.0,index,1.0,1.0,2017-07-31,-1.0,-1.0,-6.0,-6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
FDX,DXMU7,12286.5,133.225,0.00351206762772,1.0,1.0,1.0,-1.0,-1.0,16.0,2017-07-14,783.2963875,1.0,1.0,1.0,72238.47675,0.850412450038,0.00351206762772,12286.5,index,1.0,1.0,2017-07-14,-1.0,-1.0,17.0,17.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,-1.0,,0,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FEI,IEH8,100.29,0.01025,0.0,1.0,1.0,-1.0,1.0,1.0,26.0,2017-06-30,30.1324375,33.0,8.0,8.0,294827.5275,0.850412450038,0.0,100.29,rates,-1.0,1.0,2017-06-30,1.0,1.0,27.0,27.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
FFI,LFU7,7486.5,65.15,0.0016054585591,1.0,1.0,1.0,1.0,1.0,-10.0,2017-07-24,846.49395,1.0,1.0,1.0,97272.0945,0.769645193566,0.0016054585591,7486.5,index,1.0,1.0,2017-07-24,1.0,1.0,-11.0,-11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
FLG,LGU7,126.89,0.567,-0.00118073047859,-1.0,1.0,1.0,1.0,1.0,22.0,2017-07-06,736.7031,1.0,1.0,1.0,164868.177,0.769645193566,-0.00118073047859,126.89,rates,-1.0,1.0,2017-07-06,1.0,1.0,23.0,23.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
FSS,LLZ7,99.63,0.023,0.000100381449508,1.0,1.0,-1.0,1.0,1.0,-18.0,2017-07-12,37.354875,26.0,6.0,6.0,161811.57375,0.769645193566,0.000100381449508,99.63,rates,-1.0,-1.0,2017-07-12,1.0,1.0,-19.0,-19.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
