,2017-06-27
ACC_ACT,1.0
L%_ACT,0.443037974684
ACC_prevACT,0.303797468354
L%_prevACT,0.683544303797
ACC_AntiPrevACT,0.696202531646
L%_AntiPrevACT,0.316455696203
ACC_RiskOn,0.518987341772
L%_RiskOn,0.721518987342
ACC_RiskOff,0.481012658228
L%_RiskOff,0.278481012658
ACC_Custom,0.53164556962
L%_Custom,0.810126582278
ACC_AntiCustom,0.46835443038
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.518987341772
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.367088607595
L%_0.75LastSIG,0.443037974684
ACC_0.5LastSIG,0.594936708861
L%_0.5LastSIG,0.544303797468
ACC_1LastSIG,0.329113924051
L%_1LastSIG,0.455696202532
ACC_Anti1LastSIG,0.670886075949
L%_Anti1LastSIG,0.544303797468
ACC_Anti0.75LastSIG,0.632911392405
L%_Anti0.75LastSIG,0.556962025316
ACC_Anti0.5LastSIG,0.405063291139
L%_Anti0.5LastSIG,0.455696202532
ACC_prevSEA,0.329113924051
L%_prevSEA,0.759493670886
ACC_LastSEA,0.354430379747
L%_LastSEA,0.759493670886
ACC_AntiSEA,0.670886075949
L%_AntiSEA,0.240506329114
ACC_AdjSEA,0.481012658228
L%_AdjSEA,0.708860759494
ACC_AntiAdjSEA,0.518987341772
L%_AntiAdjSEA,0.291139240506
ACC_Voting,0.329113924051
L%_Voting,0.810126582278
ACC_Voting2,0.632911392405
L%_Voting2,0.481012658228
ACC_Voting3,0.696202531646
L%_Voting3,0.341772151899
ACC_Voting4,0.569620253165
L%_Voting4,0.443037974684
ACC_Voting5,0.405063291139
L%_Voting5,0.493670886076
ACC_Voting6,0.556962025316
L%_Voting6,0.329113924051
ACC_Voting7,0.670886075949
L%_Voting7,0.46835443038
ACC_Voting8,0.645569620253
L%_Voting8,0.518987341772
ACC_Voting9,0.73417721519
L%_Voting9,0.329113924051
ACC_Voting10,0.518987341772
L%_Voting10,0.240506329114
ACC_Voting11,0.518987341772
L%_Voting11,0.26582278481
ACC_Voting12,0.493670886076
L%_Voting12,0.544303797468
ACC_Voting13,0.20253164557
L%_Voting13,0.341772151899
ACC_Voting14,0.253164556962
L%_Voting14,0.607594936709
ACC_Voting15,0.645569620253
L%_Voting15,0.291139240506
PNL_ACT,24949.633208
PNL_prevACT,-9402.99355867
PNL_AntiPrevACT,9402.99355867
PNL_RiskOn,5767.01675449
PNL_RiskOff,-5767.01675449
PNL_Custom,4924.82607979
PNL_AntiCustom,-4924.82607979
PNL_LastSIG,5767.01675449
PNL_0.75LastSIG,-6927.87450527
PNL_0.5LastSIG,134.128286343
PNL_1LastSIG,-5441.05271812
PNL_Anti1LastSIG,5441.05271812
PNL_Anti0.75LastSIG,6927.87450527
PNL_Anti0.5LastSIG,-134.128286343
PNL_prevSEA,-10146.6459534
PNL_LastSEA,-10146.6459534
PNL_AntiSEA,10146.6459534
PNL_AdjSEA,219.191049232
PNL_AntiAdjSEA,-219.191049232
PNL_Voting,-5737.38605213
PNL_Voting2,2401.92759268
PNL_Voting3,13892.1997686
PNL_Voting4,6239.23423583
PNL_Voting5,5759.79237656
PNL_Voting6,10391.6667856
PNL_Voting7,3725.54682507
PNL_Voting8,5888.81056275
PNL_Voting9,14950.8192639
PNL_Voting10,8307.71167691
PNL_Voting11,10939.3468846
PNL_Voting12,8590.39179103
PNL_Voting13,-83.8502408556
PNL_Voting14,14.8153511796
PNL_Voting15,10396.1508277
Vol_All,733.812741413
Chg_All,-64.6260008117
L%_All,0.5
Vol_currency,803.073408493
Vol_energy,862.489536838
Vol_grain,292.329491049
Vol_index,932.053117997
Vol_meat,1177.22440478
Vol_metal,284.383953074
Vol_rates,999.895441946
Chg_currency,606.674725738
Chg_energy,862.489536838
Chg_grain,276.340229304
Chg_index,-932.053117997
Chg_meat,-1177.22440478
Chg_metal,61.8358889497
Chg_rates,-999.895441946
L%_currency,0.625
L%_energy,1.0
L%_grain,0.8
L%_index,0.0
L%_meat,0.0
L%_metal,0.8
L%_rates,0.0
