,2016-09-14
ACC_ACT,1.0
L%_ACT,0.556962025316
ACC_prevACT,0.430379746835
L%_prevACT,0.215189873418
ACC_AntiPrevACT,0.569620253165
L%_AntiPrevACT,0.784810126582
ACC_RiskOn,0.354430379747
L%_RiskOn,0.721518987342
ACC_RiskOff,0.645569620253
L%_RiskOff,0.278481012658
ACC_Excess,0.569620253165
L%_Excess,0.810126582278
ACC_AntiExcess,0.430379746835
L%_AntiExcess,0.189873417722
ACC_LastSIG,0.53164556962
L%_LastSIG,0.46835443038
ACC_0.75LastSIG,0.481012658228
L%_0.75LastSIG,0.341772151899
ACC_0.5LastSIG,0.556962025316
L%_0.5LastSIG,0.620253164557
ACC_1LastSIG,0.46835443038
L%_1LastSIG,0.354430379747
ACC_Anti1LastSIG,0.53164556962
L%_Anti1LastSIG,0.645569620253
ACC_Anti0.75LastSIG,0.518987341772
L%_Anti0.75LastSIG,0.658227848101
ACC_prevSEA,0.607594936709
L%_prevSEA,0.493670886076
ACC_AntiSEA,0.392405063291
L%_AntiSEA,0.506329113924
ACC_AdjSEA,0.379746835443
L%_AdjSEA,0.493670886076
ACC_AntiAdjSEA,0.620253164557
L%_AntiAdjSEA,0.506329113924
ACC_Voting,0.518987341772
L%_Voting,0.379746835443
ACC_Voting2,0.632911392405
L%_Voting2,0.645569620253
ACC_Voting3,0.493670886076
L%_Voting3,0.708860759494
ACC_Voting4,0.405063291139
L%_Voting4,0.582278481013
ACC_Voting5,0.556962025316
L%_Voting5,0.493670886076
ACC_Voting6,0.544303797468
L%_Voting6,0.658227848101
ACC_Voting7,0.379746835443
L%_Voting7,0.620253164557
ACC_Voting8,0.506329113924
L%_Voting8,0.822784810127
ACC_Voting9,0.379746835443
L%_Voting9,0.582278481013
ACC_Voting10,0.177215189873
L%_Voting10,0.341772151899
ACC_Voting11,0.556962025316
L%_Voting11,0.493670886076
ACC_Voting12,0.481012658228
L%_Voting12,0.772151898734
ACC_Voting13,0.291139240506
L%_Voting13,0.164556962025
ACC_Voting14,0.278481012658
L%_Voting14,0.164556962025
ACC_Voting15,0.53164556962
L%_Voting15,0.46835443038
PNL_ACT,69036.4589758
PNL_prevACT,-3707.23974576
PNL_AntiPrevACT,3707.23974576
PNL_RiskOn,-18615.1491662
PNL_RiskOff,18615.1491662
PNL_Excess,118.871167221
PNL_AntiExcess,-118.871167221
PNL_LastSIG,-4030.34199721
PNL_0.75LastSIG,1315.60293596
PNL_0.5LastSIG,-203.345710284
PNL_1LastSIG,10701.9452302
PNL_Anti1LastSIG,-10701.9452302
PNL_Anti0.75LastSIG,-1315.60293596
PNL_prevSEA,20488.5422032
PNL_AntiSEA,-20488.5422032
PNL_AdjSEA,-25956.8486886
PNL_AntiAdjSEA,25956.8486886
PNL_Voting,977.278745183
PNL_Voting2,16740.0513969
PNL_Voting3,-4561.80888764
PNL_Voting4,-6185.64255978
PNL_Voting5,8108.69038632
PNL_Voting6,-4043.59043955
PNL_Voting7,-17088.8988517
PNL_Voting8,-8184.7600477
PNL_Voting9,765.998019132
PNL_Voting10,-8390.65122872
PNL_Voting11,1445.03208534
PNL_Voting12,-5634.13308808
PNL_Voting13,-3984.27995959
PNL_Voting14,8649.77311511
PNL_Voting15,-4030.34199721
Vol_All,972.344492617
Vol_currency,1061.18932718
Vol_energy,1935.97708129
Vol_grain,516.66821344
Vol_index,658.882513399
Vol_meat,1161.8768189
Vol_metal,1125.01379199
Vol_rates,1332.12926935
Vol_soft,919.240788213
Chg_All,22.1840375504
Chg_currency,423.148653892
Chg_energy,-1935.97708129
Chg_grain,432.267288196
Chg_index,-300.269589595
Chg_meat,-247.260148607
Chg_metal,1125.01379199
Chg_rates,807.568827547
Chg_soft,-227.6281459
L%_All,0.521126760563
L%_currency,0.666666666667
L%_energy,0.0
L%_grain,0.7
L%_index,0.333333333333
L%_meat,0.333333333333
L%_metal,1.0
L%_rates,0.8
L%_soft,0.428571428571
