2017-02-02 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-02-02 00:00:00,Close2017-02-02 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-02-02 00:00:00,LastSRUN,SRUN2017-02-02 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-02-01 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-02-01 00:00:00,0.5SIG2017-01-27 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-02-01 00:00:00,0.75SIG2017-01-27 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-02-01 00:00:00,1SIG2017-01-27 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTH7,76.91,1.1545,0.00614861329147,1.0,1.0,-1.0,1.0,1.0,28.0,2016-12-20,577.25,1.0,1.0,1.0,38455.0,1.0,0.00614861329147,76.91,soft,1.0,1.0,2016-12-20,1.0,1.0,29.0,29.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
CU,@EUH7,1.07785,0.0088675,-0.00134346335588,-1.0,1.0,-1.0,1.0,1.0,-28.0,2016-12-20,1108.4375,1.0,1.0,1.0,134731.25,1.0,-0.00134346335588,1.07785,currency,1.0,1.0,2016-12-20,1.0,1.0,-29.0,-29.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-181.006497267,181.006497267,181.006497267,-181.006497267,-181.006497267,181.006497267,-181.006497267,181.006497267,-181.006497267,-181.006497267,181.006497267,-181.006497267,181.006497267,181.006497267,-181.006497267,-181.006497267,-181.006497267,181.006497267,-181.006497267,181.006497267,181.006497267,-181.006497267,181.006497267,-0.0,181.006497267,181.006497267,181.006497267,-181.006497267,-181.006497267,-0.0,-0.0,-181.006497267,-0.0,-0.0,181.006497267
DX,@DXH7,99.788,0.80095,0.00180708376837,1.0,-1.0,1.0,-1.0,-1.0,-21.0,2017-01-03,800.95,1.0,1.0,1.0,99788.0,1.0,0.00180708376837,99.788,currency,-1.0,-1.0,2017-01-03,-1.0,-1.0,-22.0,-22.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
EBL,BDH7,162.37,0.769,0.00470267928965,1.0,-1.0,1.0,-1.0,-1.0,13.0,2017-01-13,827.2902,1.0,1.0,1.0,174677.646,0.929540806841,0.00470267928965,162.37,rates,-1.0,1.0,2017-01-13,-1.0,-1.0,14.0,14.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
EBM,BLH7,133.18,0.232,0.00210684725357,1.0,1.0,-1.0,1.0,-1.0,-4.0,2017-01-26,249.5856,4.0,2.0,2.0,143275.044,0.929540806841,0.00210684725357,133.18,rates,-1.0,1.0,2017-01-26,-1.0,-1.0,-5.0,-5.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
EBS,EZH7,112.29,0.0465,0.000445473984319,1.0,1.0,1.0,1.0,1.0,7.0,2017-01-26,50.0247,19.0,5.0,5.0,120801.582,0.929540806841,0.000445473984319,112.29,rates,-1.0,1.0,2017-01-26,1.0,1.0,8.0,8.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
ED,@EDZ7,98.485,0.04725,0.0,1.0,1.0,-1.0,1.0,-1.0,-9.0,2017-01-19,118.125,8.0,3.0,3.0,246212.5,1.0,0.0,98.485,rates,-1.0,1.0,2017-01-19,-1.0,-1.0,-10.0,-10.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
EMD,@EMDH7,1682.2,18.525,0.000654333472131,1.0,-1.0,-1.0,-1.0,1.0,-23.0,2016-12-28,1852.5,1.0,1.0,1.0,168220.0,1.0,0.000654333472131,1682.2,index,1.0,1.0,2016-12-28,1.0,1.0,-24.0,-24.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,110.071976682,110.071976682,-110.071976682,110.071976682,110.071976682,-110.071976682,110.071976682,-110.071976682,110.071976682,-110.071976682,-110.071976682,-110.071976682,110.071976682,110.071976682,110.071976682,110.071976682,110.071976682,-110.071976682,110.071976682,-110.071976682,110.071976682,110.071976682,110.071976682,110.071976682,110.071976682,110.071976682,-110.071976682,110.071976682,110.071976682,0.0,110.071976682,110.071976682,-110.071976682,110.071976682,-110.071976682
ES,@ESH7,2275.5,15.025,0.000439657067487,1.0,-1.0,-1.0,-1.0,1.0,4.0,2017-01-26,751.25,1.0,1.0,1.0,113775.0,1.0,0.000439657067487,2275.5,index,1.0,1.0,2017-01-26,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,50.0219828534,50.0219828534,50.0219828534,-50.0219828534,50.0219828534,-50.0219828534,50.0219828534,-50.0219828534,50.0219828534,-50.0219828534,-50.0219828534,-50.0219828534,50.0219828534,50.0219828534,50.0219828534,50.0219828534,50.0219828534,-50.0219828534,50.0219828534,-50.0219828534,50.0219828534,-50.0219828534,-50.0219828534,-50.0219828534,0.0,-50.0219828534,-50.0219828534,-50.0219828534,-50.0219828534,-50.0219828534,0.0,-50.0219828534,0.0,50.0219828534,-50.0219828534
FC,@GFH7,123.75,2.3,0.0137210731108,1.0,1.0,1.0,-1.0,-1.0,8.0,2017-01-20,1150.0,1.0,1.0,1.0,61875.0,1.0,0.0137210731108,123.75,meat,1.0,-1.0,2017-01-20,-1.0,-1.0,9.0,9.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,-1.0,,0,-1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,848.99139873,848.99139873,-848.99139873,848.99139873,848.99139873,-848.99139873,-848.99139873,848.99139873,848.99139873,848.99139873,848.99139873,-848.99139873,848.99139873,-848.99139873,-848.99139873,-848.99139873,-848.99139873,848.99139873,848.99139873,-848.99139873,-848.99139873,848.99139873,848.99139873,848.99139873,848.99139873,0.0,848.99139873,848.99139873,848.99139873,848.99139873,848.99139873,848.99139873,848.99139873,0.0,-848.99139873
FCH,MTG7,4792.0,49.343878601,-0.000312923750913,-1.0,-1.0,-1.0,1.0,1.0,-7.0,2017-01-23,530.84144599,1.0,1.0,1.0,51552.336,0.929540806841,-0.000312923750913,4792.0,index,1.0,1.0,2017-01-23,1.0,1.0,-8.0,-8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,1.0,,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
FDX,DXMH7,11631.5,115.5,-0.00150227487338,-1.0,-1.0,-1.0,1.0,1.0,-21.0,2017-01-03,621.2745,1.0,1.0,1.0,62565.8385,0.929540806841,-0.00150227487338,11631.5,index,1.0,1.0,2017-01-24,1.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,2.0,0.0,1.0,,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
FEI,IEM7,100.31,0.00925,4.98479637105e-05,1.0,1.0,1.0,-1.0,-1.0,-7.0,2017-01-23,24.877875,40.0,11.0,11.0,269783.745,0.929540806841,4.98479637105e-05,100.31,rates,-1.0,1.0,2017-01-23,-1.0,-1.0,-8.0,-8.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,-1.0,,0,1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,0.0,1,-1,-1.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
FFI,LFH7,7078.0,56.55,0.00575488454707,1.0,-1.0,1.0,-1.0,1.0,-6.0,2017-01-24,708.74115,1.0,1.0,1.0,88708.574,0.797893560999,0.00575488454707,7078.0,index,1.0,1.0,2017-01-13,1.0,1.0,14.0,14.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
FLG,LGH7,124.21,0.7265,0.00672718430864,1.0,-1.0,-1.0,-1.0,-1.0,23.0,2016-12-29,910.52245,1.0,1.0,1.0,155672.393,0.797893560999,0.00672718430864,124.21,rates,-1.0,1.0,2017-01-26,-1.0,-1.0,-5.0,-5.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,1.0,-1.0,-1.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
FSS,LLM7,99.6,0.0185,0.000301295570955,1.0,1.0,1.0,1.0,1.0,24.0,2016-12-28,28.9825625,34.0,9.0,9.0,156035.85,0.797893560999,0.000301295570955,99.6,rates,-1.0,-1.0,2016-12-28,1.0,1.0,25.0,25.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
