2017-11-24 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-11-24 00:00:00,Close2017-11-24 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-11-24 00:00:00,LastSRUN,SRUN2017-11-24 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-11-23 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-11-22 00:00:00,0.5SIG2017-11-23 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-11-22 00:00:00,0.75SIG2017-11-23 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-11-22 00:00:00,1SIG2017-11-23 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTH8,71.93,0.9762634425,0.0111048636491,1.0,-1.0,-1.0,-1.0,1.0,23.0,2017-10-20,488.13172125,2.0,1.0,1.0,35965.0,1.0,0.0111048636491,71.93,soft,1.0,1.0,2017-10-20,1.0,1.0,24.0,24.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
CU,@EUZ7,1.1942,0.0065425,0.00861486486486,1.0,-1.0,-1.0,1.0,1.0,-11.0,2017-11-07,817.8125,1.0,1.0,1.0,149275.0,1.0,0.00861486486486,1.1942,currency,1.0,1.0,2017-11-07,1.0,1.0,-12.0,-12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,2.0,1.0,1.0,,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,1285.9839527,1285.9839527,1285.9839527,-1285.9839527,1285.9839527,-1285.9839527,1285.9839527,-1285.9839527,1285.9839527,-1285.9839527,-1285.9839527,1285.9839527,-1285.9839527,1285.9839527,1285.9839527,1285.9839527,1285.9839527,-1285.9839527,1285.9839527,-1285.9839527,1285.9839527,-1285.9839527,-1285.9839527,-1285.9839527,0.0,-1285.9839527,-1285.9839527,-1285.9839527,-1285.9839527,-1285.9839527,0.0,1285.9839527,0.0,1285.9839527,-1285.9839527
DX,@DXZ7,92.707,0.42025,-0.00459547968003,-1.0,-1.0,1.0,-1.0,1.0,-14.0,2017-11-03,420.25,2.0,1.0,1.0,92707.0,1.0,-0.00459547968003,92.707,currency,-1.0,-1.0,2017-11-03,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,1.0,1.0,0.0,,-1.0,1.0,0.0,,-1.0,0,1,1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
EBL,BDZ7,162.86,0.453,-0.00122654237704,-1.0,-1.0,-1.0,-1.0,1.0,-11.0,2017-11-08,540.5649,1.0,1.0,1.0,194340.838,0.838012234979,-0.00122654237704,162.86,rates,-1.0,1.0,2017-11-08,1.0,1.0,-12.0,-12.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,-1.0,1.0,0.0,,-1.0,1.0,0.0,,-1.0,0,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
EBM,BLZ7,131.65,0.144,-7.59532128208e-05,-1.0,1.0,1.0,1.0,-1.0,21.0,2017-10-25,171.8352,5.0,1.0,1.0,157097.945,0.838012234979,-7.59532128208e-05,131.65,rates,-1.0,1.0,2017-10-25,-1.0,-1.0,22.0,22.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,0,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
EBS,EZZ7,112.205,0.0285,4.45632798574e-05,1.0,1.0,-1.0,1.0,-1.0,28.0,2017-10-16,34.00905,29.0,7.0,7.0,133894.2265,0.838012234979,4.45632798574e-05,112.205,rates,-1.0,1.0,2017-10-16,-1.0,-1.0,29.0,29.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,-1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
ED,@EDZ7,98.45,0.010125,0.0,1.0,-1.0,1.0,-1.0,-1.0,46.0,2017-09-19,25.3125,39.0,9.0,9.0,246125.0,1.0,0.0,98.45,rates,-1.0,1.0,2017-09-19,-1.0,-1.0,47.0,47.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
EMD,@EMDZ7,1857.6,15.27,0.000161524794056,1.0,-1.0,-1.0,1.0,1.0,29.0,2017-10-12,1527.0,1.0,1.0,1.0,185760.0,1.0,0.000161524794056,1857.6,index,1.0,1.0,2017-10-12,1.0,1.0,30.0,30.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,2.0,1.0,1.0,,0,-1,-1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,0.0,-1,1,1.0,0,30.0048457438,30.0048457438,-30.0048457438,30.0048457438,30.0048457438,-30.0048457438,30.0048457438,-30.0048457438,30.0048457438,-30.0048457438,-30.0048457438,30.0048457438,-30.0048457438,30.0048457438,30.0048457438,30.0048457438,30.0048457438,-30.0048457438,30.0048457438,-30.0048457438,-30.0048457438,30.0048457438,30.0048457438,30.0048457438,30.0048457438,0.0,-30.0048457438,30.0048457438,30.0048457438,0.0,30.0048457438,30.0048457438,-30.0048457438,0.0,-30.0048457438
ES,@ESZ7,2601.0,15.125,0.00250529967238,1.0,1.0,1.0,1.0,1.0,28.0,2017-10-13,756.25,1.0,1.0,1.0,130050.0,1.0,0.00250529967238,2601.0,index,1.0,1.0,2017-10-13,1.0,1.0,29.0,29.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,325.814222394,325.814222394,-325.814222394,325.814222394,325.814222394,-325.814222394,325.814222394,-325.814222394,325.814222394,325.814222394,325.814222394,325.814222394,-325.814222394,-325.814222394,-325.814222394,325.814222394,325.814222394,-325.814222394,325.814222394,-325.814222394,-325.814222394,325.814222394,-325.814222394,0.0,-325.814222394,-325.814222394,325.814222394,325.814222394,325.814222394,325.814222394,0.0,325.814222394,0.0,0.0,-325.814222394
FC,@GFF8,153.3,2.46125,0.00376493697823,1.0,1.0,1.0,1.0,-1.0,-8.0,2017-11-10,1230.625,1.0,1.0,1.0,76650.0,1.0,0.00376493697823,153.3,meat,1.0,-1.0,2017-11-10,-1.0,-1.0,-9.0,-9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,288.582419381,288.582419381,288.582419381,-288.582419381,288.582419381,-288.582419381,-288.582419381,288.582419381,288.582419381,288.582419381,288.582419381,288.582419381,-288.582419381,-288.582419381,-288.582419381,-288.582419381,-288.582419381,288.582419381,-288.582419381,288.582419381,-288.582419381,-288.582419381,-288.582419381,-288.582419381,-288.582419381,-288.582419381,288.582419381,288.582419381,288.582419381,288.582419381,0.0,-288.582419381,288.582419381,0.0,-288.582419381
FCH,MTZ7,5385.0,46.5,0.00204689244511,1.0,-1.0,-1.0,-1.0,1.0,-14.0,2017-11-03,554.8845,1.0,1.0,1.0,64259.205,0.838012234979,0.00204689244511,5385.0,index,1.0,1.0,2017-11-15,1.0,1.0,7.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,1.0,0.0,,-1.0,1.0,0.0,,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
FDX,DXMZ7,13065.0,146.975,0.00542537227288,1.0,-1.0,1.0,-1.0,1.0,-14.0,2017-11-03,876.9263375,1.0,1.0,1.0,77952.3225,0.838012234979,0.00542537227288,13065.0,index,1.0,1.0,2017-11-03,1.0,1.0,-15.0,-15.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,2.0,0.0,,-1.0,2.0,0.0,,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
FEI,IEM8,100.31,0.00599999999999,0.0,1.0,1.0,-1.0,1.0,-1.0,25.0,2017-10-19,17.8995,55.0,13.0,13.0,299249.8075,0.838012234979,0.0,100.31,rates,-1.0,1.0,2017-10-19,-1.0,-1.0,26.0,26.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,-1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FFI,LFZ7,7414.5,56.075,6.74399784193e-05,1.0,1.0,-1.0,1.0,1.0,-13.0,2017-11-06,747.70405,1.0,1.0,1.0,98864.943,0.749962501875,6.74399784193e-05,7414.5,index,1.0,1.0,2017-11-06,1.0,1.0,-14.0,-14.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,,-1.0,2.0,0.0,,1.0,2.0,0.0,,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
FLG,LGZ7,125.32,0.491,7.98020908146e-05,1.0,1.0,-1.0,1.0,1.0,-11.0,2017-11-08,654.6994,1.0,1.0,1.0,167101.688,0.749962501875,7.98020908146e-05,125.32,rates,-1.0,1.0,2017-11-08,1.0,1.0,-12.0,-12.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,-1.0,2.0,0.0,,1.0,2.0,0.0,,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
FSS,LLZ7,99.475,0.01075,0.0,1.0,1.0,1.0,1.0,-1.0,-14.0,2017-11-03,17.9175625,55.0,13.0,13.0,165799.95625,0.749962501875,0.0,99.475,rates,-1.0,-1.0,2017-11-03,-1.0,-1.0,-15.0,-15.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,0,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
