2017-05-03 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-05-03 00:00:00,Close2017-05-03 00:00:00,group,RiskOn,Custom,PC2017-05-02 00:00:00,Close2017-05-02 00:00:00,vSTART,LastSEA,SEA2017-05-03 00:00:00,LastSRUN,SRUN2017-05-03 00:00:00,SEA2017-05-02 00:00:00,SRUN2017-05-02 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-05-02 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-05-02 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-05-02 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-05-02 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTN7,78.77,1.1151585715,-0.00755953130906,-1.0,1.0,-1.0,1.0,-1.0,-16.0,2017-04-07,557.57928575,1.0,1.0,1.0,39385.0,1.0,-0.00755953130906,78.77,soft,1.0,1.0,,,2017-04-07,-1.0,-1.0,-17.0,-17.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
CU,@EUM7,1.0928,0.0072575,-0.00219138056976,-1.0,1.0,-1.0,1.0,-1.0,16.0,2017-04-07,907.1875,1.0,1.0,1.0,136600.0,1.0,-0.00219138056976,1.0928,currency,1.0,1.0,,,2017-04-07,-1.0,-1.0,17.0,17.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-299.342585829,299.342585829,-299.342585829,299.342585829,-299.342585829,299.342585829,-299.342585829,299.342585829,-299.342585829,-299.342585829,299.342585829,-299.342585829,299.342585829,299.342585829,-299.342585829,299.342585829,299.342585829,-299.342585829,299.342585829,-299.342585829,299.342585829,299.342585829,299.342585829,299.342585829,299.342585829,299.342585829,-299.342585829,299.342585829,-299.342585829,-0.0,-0.0,299.342585829,-299.342585829,-0.0,299.342585829
DX,@DXM7,99.082,0.5431,0.00255997733459,1.0,1.0,1.0,1.0,1.0,-1.0,2017-04-07,543.1,1.0,1.0,1.0,99082.0,1.0,0.00255997733459,99.082,currency,-1.0,-1.0,,,2017-04-07,1.0,1.0,-1.0,-1.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
EBL,BDM7,161.69,0.668,0.0,1.0,-1.0,1.0,-1.0,1.0,9.0,2017-04-18,727.0512,1.0,1.0,1.0,175983.396,0.918779860345,0.0,161.69,rates,-1.0,1.0,,,2017-04-18,1.0,1.0,10.0,10.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
EBM,BLM7,131.76,0.274,-7.58898079989e-05,-1.0,-1.0,1.0,-1.0,1.0,10.0,2017-04-25,298.2216,3.0,1.0,1.0,143407.584,0.918779860345,-7.58898079989e-05,131.76,rates,-1.0,1.0,,,2017-04-25,1.0,1.0,11.0,11.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
EBS,EZM7,112.21,0.0805,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,2017-04-25,87.6162,11.0,2.0,2.0,122129.364,0.918779860345,0.0,112.21,rates,-1.0,1.0,,,2017-04-25,1.0,1.0,1.0,1.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
ED,@EDZ7,98.515,0.04175,-0.000152237897087,-1.0,-1.0,-1.0,1.0,1.0,9.0,2017-04-19,104.375,9.0,2.0,2.0,246287.5,1.0,-0.000152237897087,98.515,rates,-1.0,1.0,,,2017-04-19,1.0,1.0,10.0,10.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0,1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,-1,-1.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
EMD,@EMDM7,1725.0,18.24,-0.00415656390717,-1.0,-1.0,-1.0,-1.0,-1.0,48.0,2017-04-13,1824.0,1.0,1.0,1.0,172500.0,1.0,-0.00415656390717,1725.0,index,1.0,1.0,,,2017-04-13,-1.0,-1.0,49.0,49.0,,,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-717.007273987,717.007273987,717.007273987,-717.007273987,-717.007273987,717.007273987,-717.007273987,717.007273987,-717.007273987,717.007273987,717.007273987,717.007273987,-717.007273987,-717.007273987,-717.007273987,717.007273987,717.007273987,-717.007273987,-717.007273987,717.007273987,717.007273987,-717.007273987,-717.007273987,-717.007273987,-717.007273987,-717.007273987,-717.007273987,-717.007273987,-717.007273987,-717.007273987,-717.007273987,-717.007273987,-0.0,-0.0,-717.007273987
ES,@ESM7,2383.25,17.0,-0.00104788850466,-1.0,1.0,-1.0,1.0,-1.0,31.0,2017-04-13,850.0,1.0,1.0,1.0,119162.5,1.0,-0.00104788850466,2383.25,index,1.0,1.0,,,2017-04-13,-1.0,-1.0,32.0,32.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-124.869013937,124.869013937,124.869013937,-124.869013937,-124.869013937,124.869013937,-124.869013937,124.869013937,-124.869013937,-124.869013937,124.869013937,-124.869013937,124.869013937,124.869013937,-124.869013937,124.869013937,124.869013937,-124.869013937,-124.869013937,124.869013937,124.869013937,-124.869013937,-124.869013937,-124.869013937,-0.0,-0.0,-124.869013937,-124.869013937,-124.869013937,-124.869013937,-124.869013937,-124.869013937,-124.869013937,124.869013937,124.869013937
FC,@GFQ7,160.1,3.14914469,0.0289203084833,1.0,1.0,-1.0,1.0,1.0,19.0,2017-04-04,1574.572345,1.0,1.0,1.0,80050.0,1.0,0.0289203084833,160.1,meat,1.0,-1.0,,,2017-04-04,1.0,1.0,20.0,20.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,2315.07069409,2315.07069409,2315.07069409,-2315.07069409,2315.07069409,-2315.07069409,-2315.07069409,2315.07069409,2315.07069409,2315.07069409,-2315.07069409,2315.07069409,-2315.07069409,-2315.07069409,2315.07069409,2315.07069409,2315.07069409,-2315.07069409,2315.07069409,-2315.07069409,2315.07069409,-2315.07069409,-2315.07069409,-2315.07069409,0.0,-2315.07069409,-2315.07069409,-2315.07069409,-2315.07069409,-2315.07069409,-2315.07069409,2315.07069409,2315.07069409,2315.07069409,-2315.07069409
FCH,MTM7,5204.5,59.2255663585,0.0,1.0,1.0,-1.0,1.0,-1.0,14.0,2017-04-18,644.611064246,1.0,1.0,1.0,56645.778,0.918779860345,0.0,5204.5,index,1.0,1.0,,,2017-04-18,-1.0,-1.0,15.0,15.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
FDX,DXMM7,12529.0,113.4,0.00139871318387,1.0,1.0,-1.0,1.0,-1.0,8.0,2017-04-19,617.1228,1.0,1.0,1.0,68182.818,0.918779860345,0.00139871318387,12529.0,index,1.0,1.0,,,2017-04-19,-1.0,-1.0,9.0,9.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
FEI,IEU7,100.34,0.009500437,4.98355510288e-05,1.0,-1.0,-1.0,1.0,1.0,6.0,2017-04-21,25.850689077,38.0,9.0,9.0,273025.14,0.918779860345,4.98355510288e-05,100.34,rates,-1.0,1.0,,,2017-04-21,1.0,1.0,7.0,7.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0,1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,-1,-1.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
FFI,LFM7,7177.0,66.375,-0.00257105135154,-1.0,-1.0,-1.0,1.0,1.0,8.0,2017-04-19,854.047125,1.0,1.0,1.0,92346.459,0.777181938292,-0.00257105135154,7177.0,index,1.0,1.0,,,2017-04-19,1.0,1.0,9.0,9.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
FLG,LGM7,128.31,0.5145,0.00132667395037,1.0,-1.0,1.0,-1.0,1.0,3.0,2017-01-26,662.00715,1.0,1.0,1.0,165096.477,0.777181938292,0.00132667395037,128.31,rates,-1.0,1.0,,,2017-04-26,1.0,1.0,4.0,4.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
FSS,LLU7,99.64,0.011749019,0.000100371374084,1.0,-1.0,-1.0,1.0,1.0,-11.0,2017-04-12,18.8968284341,52.0,13.0,13.0,160258.485,0.777181938292,0.000100371374084,99.64,rates,-1.0,-1.0,,,2017-04-12,1.0,1.0,-12.0,-12.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0,1,1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,-1,-1.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
