2017-04-28 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-04-28 00:00:00,Close2017-04-28 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-04-28 00:00:00,LastSRUN,SRUN2017-04-28 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-04-27 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-04-27 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-04-27 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-04-27 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACM7,1.56,0.0288778035,-0.0157728706625,-1.0,-1.0,1.0,-1.0,-1.0,10.0,2017-04-12,837.4563015,1.0,1.0,1.0,45240.0,1.0,-0.0157728706625,1.56,energy,1.0,1.0,2017-04-12,-1.0,-1.0,11.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
AD,@ADM7,0.7476,0.00536,0.0016077170418,1.0,1.0,1.0,1.0,-1.0,-27.0,2017-03-20,536.0,1.0,1.0,1.0,74760.0,1.0,0.0016077170418,0.7476,currency,1.0,1.0,2017-03-20,-1.0,-1.0,-28.0,-28.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,120.192926045,120.192926045,120.192926045,-120.192926045,120.192926045,-120.192926045,120.192926045,-120.192926045,120.192926045,120.192926045,120.192926045,120.192926045,-120.192926045,-120.192926045,-120.192926045,-120.192926045,-120.192926045,120.192926045,-120.192926045,120.192926045,-120.192926045,-120.192926045,-120.192926045,-120.192926045,-120.192926045,-120.192926045,120.192926045,120.192926045,120.192926045,120.192926045,0.0,-120.192926045,120.192926045,0.0,-120.192926045
AEX,AEXK7,516.65,4.694507212,-0.000676982591876,-1.0,-1.0,1.0,-1.0,-1.0,29.0,2017-03-15,1023.21479193,1.0,1.0,1.0,112609.034,0.917599559552,-0.000676982591876,516.65,index,1.0,1.0,2017-03-15,-1.0,-1.0,30.0,30.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
BO,@BON7,31.71,0.599147888,-0.00782227784731,-1.0,1.0,-1.0,1.0,-1.0,-19.0,2017-03-30,359.4887328,2.0,1.0,1.0,19026.0,1.0,-0.00782227784731,31.71,grain,1.0,1.0,2017-03-30,-1.0,-1.0,-20.0,-20.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-297.653316646,297.653316646,297.653316646,-297.653316646,-297.653316646,297.653316646,-297.653316646,297.653316646,-297.653316646,-297.653316646,297.653316646,-297.653316646,297.653316646,297.653316646,-297.653316646,297.653316646,297.653316646,-297.653316646,-297.653316646,297.653316646,297.653316646,-297.653316646,-297.653316646,-297.653316646,-0.0,-0.0,-297.653316646,-297.653316646,-297.653316646,-297.653316646,-297.653316646,-297.653316646,-297.653316646,297.653316646,297.653316646
BP,@BPM7,1.2964,0.008935,0.00309501702259,1.0,1.0,-1.0,1.0,1.0,31.0,2017-03-14,558.4375,1.0,1.0,1.0,81025.0,1.0,0.00309501702259,1.2964,currency,1.0,1.0,2017-03-14,1.0,1.0,32.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,250.773754256,250.773754256,250.773754256,-250.773754256,250.773754256,-250.773754256,250.773754256,-250.773754256,250.773754256,250.773754256,-250.773754256,250.773754256,-250.773754256,-250.773754256,250.773754256,250.773754256,250.773754256,-250.773754256,250.773754256,-250.773754256,250.773754256,-250.773754256,-250.773754256,-250.773754256,0.0,-250.773754256,-250.773754256,-250.773754256,-250.773754256,-250.773754256,-250.773754256,250.773754256,250.773754256,250.773754256,-250.773754256
C,@CN7,366.5,5.9912601625,-0.00744752877454,-1.0,-1.0,-1.0,-1.0,1.0,9.0,2017-04-13,299.563008125,3.0,1.0,1.0,18325.0,1.0,-0.00744752877454,366.5,grain,1.0,1.0,2017-04-13,1.0,1.0,10.0,10.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-409.427894381,409.427894381,-409.427894381,409.427894381,-409.427894381,409.427894381,-409.427894381,409.427894381,-409.427894381,409.427894381,409.427894381,409.427894381,-409.427894381,-409.427894381,-409.427894381,-409.427894381,-409.427894381,409.427894381,-409.427894381,409.427894381,-409.427894381,409.427894381,409.427894381,409.427894381,-0.0,409.427894381,409.427894381,409.427894381,409.427894381,409.427894381,-0.0,409.427894381,-0.0,-409.427894381,409.427894381
CC,@CCN7,1841.0,58.5092716815,-0.0144539614561,-1.0,1.0,1.0,1.0,1.0,5.0,2017-04-20,585.092716815,1.0,1.0,1.0,18410.0,1.0,-0.0144539614561,1841.0,soft,1.0,1.0,2017-04-20,1.0,1.0,6.0,6.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
CD,@CDM7,0.732,0.0046925,-0.00381056069679,-1.0,-1.0,1.0,-1.0,1.0,-18.0,2017-03-31,469.25,2.0,1.0,1.0,73200.0,1.0,-0.00381056069679,0.732,currency,1.0,1.0,2017-03-31,1.0,1.0,-19.0,-19.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-557.86608601,557.86608601,557.86608601,-557.86608601,-557.86608601,557.86608601,-557.86608601,557.86608601,-557.86608601,557.86608601,-557.86608601,557.86608601,-557.86608601,-557.86608601,557.86608601,-557.86608601,-557.86608601,557.86608601,-557.86608601,557.86608601,-557.86608601,-557.86608601,-557.86608601,-557.86608601,-557.86608601,-557.86608601,-557.86608601,-557.86608601,-557.86608601,-557.86608601,-557.86608601,-557.86608601,557.86608601,-557.86608601,557.86608601
CGB,CBM7,139.56,0.568,0.0027302773387,1.0,-1.0,-1.0,1.0,1.0,-32.0,2017-03-13,416.147703128,2.0,1.0,1.0,102249.249029,1.3649,0.0027302773387,139.56,rates,-1.0,1.0,2017-03-13,1.0,1.0,-33.0,-33.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,0,1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,-1,-1.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
CL,QCLM7,49.33,1.0708794945,0.00735143965693,1.0,-1.0,1.0,-1.0,-1.0,-11.0,2017-04-11,1070.8794945,1.0,1.0,1.0,49330.0,1.0,0.00735143965693,49.33,energy,1.0,1.0,2017-04-11,-1.0,-1.0,-12.0,-12.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,362.646518276,362.646518276,-362.646518276,362.646518276,362.646518276,-362.646518276,362.646518276,-362.646518276,362.646518276,-362.646518276,362.646518276,-362.646518276,362.646518276,362.646518276,-362.646518276,-362.646518276,-362.646518276,362.646518276,362.646518276,-362.646518276,-362.646518276,362.646518276,362.646518276,362.646518276,362.646518276,362.646518276,362.646518276,362.646518276,362.646518276,362.646518276,362.646518276,362.646518276,0.0,0.0,362.646518276
