2017-11-07 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-11-07 00:00:00,Close2017-11-07 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-11-07 00:00:00,LastSRUN,SRUN2017-11-07 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-11-06 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-11-06 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-11-06 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-11-06 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACZ7,1.468,0.025445351,-0.00810810810811,-1.0,-1.0,-1.0,1.0,1.0,11.0,2017-10-20,737.915179,1.0,1.0,1.0,42572.0,1.0,-0.00810810810811,1.468,energy,1.0,1.0,2017-10-20,1.0,1.0,12.0,12.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
AD,@ADZ7,0.7639,0.00547,-0.00598568640208,-1.0,1.0,-1.0,1.0,-1.0,-8.0,2017-10-25,547.0,1.0,1.0,1.0,76390.0,1.0,-0.00598568640208,0.7639,currency,1.0,1.0,2017-10-25,-1.0,-1.0,-9.0,-9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-457.246584255,457.246584255,-457.246584255,457.246584255,-457.246584255,457.246584255,-457.246584255,457.246584255,-457.246584255,-457.246584255,457.246584255,-457.246584255,457.246584255,457.246584255,-457.246584255,457.246584255,457.246584255,-457.246584255,457.246584255,-457.246584255,457.246584255,457.246584255,457.246584255,457.246584255,457.246584255,457.246584255,-457.246584255,457.246584255,-457.246584255,-0.0,-0.0,457.246584255,-457.246584255,-0.0,457.246584255
AEX,AEXX7,552.55,3.655953023,-0.00261732851986,-1.0,1.0,-1.0,1.0,1.0,30.0,2017-09-25,847.376791671,1.0,1.0,1.0,128070.039,0.86288722064,-0.00261732851986,552.55,index,1.0,1.0,2017-09-25,1.0,1.0,31.0,31.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
BO,@BOZ7,35.02,0.4955,0.00835012957098,1.0,-1.0,-1.0,-1.0,1.0,24.0,2017-10-03,297.3,3.0,1.0,1.0,21012.0,1.0,0.00835012957098,35.02,grain,1.0,1.0,2017-10-03,1.0,1.0,25.0,25.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,526.358767636,526.358767636,526.358767636,-526.358767636,526.358767636,-526.358767636,526.358767636,-526.358767636,526.358767636,-526.358767636,-526.358767636,-526.358767636,526.358767636,526.358767636,526.358767636,526.358767636,526.358767636,-526.358767636,526.358767636,-526.358767636,526.358767636,-526.358767636,-526.358767636,-526.358767636,0.0,-526.358767636,-526.358767636,-526.358767636,-526.358767636,-526.358767636,0.0,-526.358767636,0.0,526.358767636,-526.358767636
BP,@BPZ7,1.3181,0.01078,-0.000454993554258,-1.0,1.0,-1.0,1.0,-1.0,-16.0,2017-10-13,673.75,1.0,1.0,1.0,82381.25,1.0,-0.000454993554258,1.3181,currency,1.0,1.0,2017-10-13,-1.0,-1.0,-17.0,-17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-37.4829377417,37.4829377417,-37.4829377417,37.4829377417,-37.4829377417,37.4829377417,-37.4829377417,37.4829377417,-37.4829377417,-37.4829377417,37.4829377417,-37.4829377417,37.4829377417,37.4829377417,-37.4829377417,37.4829377417,37.4829377417,-37.4829377417,37.4829377417,-37.4829377417,37.4829377417,37.4829377417,37.4829377417,37.4829377417,37.4829377417,37.4829377417,-37.4829377417,37.4829377417,-37.4829377417,-0.0,-0.0,37.4829377417,-37.4829377417,-0.0,37.4829377417
C,@CZ7,347.75,3.9875,-0.000718390804598,-1.0,-1.0,-1.0,-1.0,1.0,-35.0,2017-09-18,199.375,5.0,1.0,1.0,17387.5,1.0,-0.000718390804598,347.75,grain,1.0,1.0,2017-09-18,1.0,1.0,-36.0,-36.0,-1.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-62.4551005747,62.4551005747,62.4551005747,-62.4551005747,-62.4551005747,62.4551005747,-62.4551005747,62.4551005747,-62.4551005747,62.4551005747,62.4551005747,62.4551005747,-62.4551005747,-62.4551005747,-62.4551005747,-62.4551005747,-62.4551005747,62.4551005747,-62.4551005747,62.4551005747,-62.4551005747,-62.4551005747,-62.4551005747,-62.4551005747,-62.4551005747,-62.4551005747,62.4551005747,-62.4551005747,-62.4551005747,-0.0,-62.4551005747,-62.4551005747,62.4551005747,-62.4551005747,62.4551005747
CC,@CCH8,2139.0,46.3973201685,0.0142247510669,1.0,1.0,-1.0,1.0,1.0,-30.0,2017-09-25,463.973201685,2.0,1.0,1.0,21390.0,1.0,0.0142247510669,2139.0,soft,1.0,1.0,2017-09-25,1.0,1.0,-31.0,-31.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
CD,@CDZ7,0.78245,0.0051525,-0.00508614660818,-1.0,1.0,-1.0,1.0,-1.0,-4.0,2017-10-31,515.25,1.0,1.0,1.0,78245.0,1.0,-0.00508614660818,0.78245,currency,1.0,1.0,2017-10-31,-1.0,-1.0,-5.0,-5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-397.965541357,397.965541357,-397.965541357,397.965541357,-397.965541357,397.965541357,-397.965541357,397.965541357,-397.965541357,-397.965541357,397.965541357,-397.965541357,397.965541357,397.965541357,-397.965541357,397.965541357,397.965541357,-397.965541357,397.965541357,-397.965541357,397.965541357,397.965541357,397.965541357,397.965541357,397.965541357,397.965541357,-397.965541357,397.965541357,-397.965541357,-0.0,-0.0,397.965541357,-397.965541357,-0.0,397.965541357
CGB,CBZ7,138.18,0.4655,0.00312159709619,1.0,1.0,-1.0,1.0,1.0,-24.0,2017-10-02,364.155519049,2.0,1.0,1.0,108096.690918,1.2783,0.00312159709619,138.18,rates,-1.0,1.0,2017-10-02,1.0,1.0,-25.0,-25.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
CL,QCLZ7,57.2,1.0300442175,-0.00261551874455,-1.0,1.0,-1.0,1.0,-1.0,-21.0,2017-10-06,1030.0442175,1.0,1.0,1.0,57200.0,1.0,-0.00261551874455,57.2,energy,1.0,1.0,2017-10-06,-1.0,-1.0,-22.0,-22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-149.607672188,149.607672188,-149.607672188,149.607672188,-149.607672188,149.607672188,-149.607672188,149.607672188,-149.607672188,-149.607672188,149.607672188,-149.607672188,149.607672188,149.607672188,-149.607672188,149.607672188,149.607672188,-149.607672188,149.607672188,-149.607672188,149.607672188,149.607672188,149.607672188,149.607672188,149.607672188,149.607672188,-149.607672188,149.607672188,-149.607672188,-0.0,-0.0,149.607672188,-149.607672188,-0.0,149.607672188
