2017-09-18 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-09-18 00:00:00,Close2017-09-18 00:00:00,group,RiskOn,Custom,PC2017-09-15 00:00:00,Close2017-09-15 00:00:00,vSTART,LastSEA,SEA2017-09-18 00:00:00,LastSRUN,SRUN2017-09-18 00:00:00,SEA2017-09-15 00:00:00,SRUN2017-09-15 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-09-15 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-09-15 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-09-15 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-09-15 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,69.5,1.53,0.00622556826408,1.0,-1.0,1.0,-1.0,-1.0,-8.0,2017-09-05,765.0,1.0,1.0,1.0,34750.0,1.0,0.00622556826408,69.5,soft,1.0,1.0,,,2017-09-05,-1.0,-1.0,-9.0,-9.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU,@EUZ7,1.20095,0.008896611,0.00100020837675,1.0,-1.0,-1.0,-1.0,1.0,-5.0,2017-09-08,1112.076375,1.0,1.0,1.0,150118.75,1.0,0.00100020837675,1.20095,currency,1.0,1.0,,,2017-09-08,1.0,1.0,-6.0,-6.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,150.150031257,150.150031257,150.150031257,-150.150031257,150.150031257,-150.150031257,150.150031257,-150.150031257,150.150031257,-150.150031257,-150.150031257,-150.150031257,150.150031257,150.150031257,150.150031257,150.150031257,150.150031257,-150.150031257,150.150031257,-150.150031257,150.150031257,-150.150031257,-150.150031257,-150.150031257,0.0,-150.150031257,-150.150031257,-150.150031257,-150.150031257,-150.150031257,0.0,-150.150031257,0.0,150.150031257,-150.150031257
DX,@DXZ7,91.824,0.585516337,0.00186573270924,1.0,1.0,1.0,1.0,-1.0,-5.0,2017-09-08,585.516337,1.0,1.0,1.0,91824.0,1.0,0.00186573270924,91.824,currency,-1.0,-1.0,,,2017-09-08,-1.0,-1.0,-6.0,-6.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0,1,1,-1,-1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,0.0,1.0,0.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
EBL,BDZ7,160.94,0.567248183,-0.00155096470004,-1.0,-1.0,-1.0,-1.0,1.0,-6.0,2017-09-07,678.258652413,1.0,1.0,1.0,192435.958,0.836330183156,-0.00155096470004,160.94,rates,-1.0,1.0,,,2017-09-07,1.0,1.0,-7.0,-7.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
EBM,BLZ7,131.13,0.220984685,-0.000381155663973,-1.0,-1.0,1.0,-1.0,1.0,-6.0,2017-09-07,264.231387855,3.0,1.0,1.0,156792.141,0.836330183156,-0.000381155663973,131.13,rates,-1.0,1.0,,,2017-09-07,1.0,1.0,-1.0,-1.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
EBS,EZZ7,112.125,0.0484875775,-8.91782226781e-05,-1.0,-1.0,1.0,-1.0,1.0,-6.0,2017-09-07,57.9765964167,17.0,4.0,4.0,134067.8625,0.836330183156,-8.91782226781e-05,112.125,rates,-1.0,1.0,,,2017-09-07,1.0,1.0,-7.0,-7.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
ED,@EDZ7,98.53,0.021,-0.000202942668696,-1.0,1.0,1.0,-1.0,1.0,-5.0,2017-09-08,52.5,19.0,4.0,4.0,246325.0,1.0,-0.000202942668696,98.53,rates,-1.0,1.0,,,2017-09-08,-1.0,-1.0,-6.0,-6.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
EMD,@EMDZ7,1762.1,13.66,0.0045034773686,1.0,1.0,-1.0,1.0,-1.0,18.0,2017-08-21,1366.0,1.0,1.0,1.0,176210.0,1.0,0.0045034773686,1762.1,index,1.0,1.0,,,2017-08-21,-1.0,-1.0,19.0,19.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,793.557747121,793.557747121,793.557747121,-793.557747121,793.557747121,-793.557747121,793.557747121,-793.557747121,793.557747121,793.557747121,-793.557747121,793.557747121,-793.557747121,-793.557747121,793.557747121,-793.557747121,-793.557747121,793.557747121,-793.557747121,793.557747121,-793.557747121,-793.557747121,-793.557747121,-793.557747121,-793.557747121,-793.557747121,793.557747121,-793.557747121,793.557747121,0.0,0.0,-793.557747121,793.557747121,0.0,-793.557747121
ES,@ESZ7,2502.75,14.816244742,0.00220242266493,1.0,1.0,-1.0,1.0,-1.0,5.0,2017-09-08,740.8122371,1.0,1.0,1.0,125137.5,1.0,0.00220242266493,2502.75,index,1.0,1.0,,,2017-08-18,-1.0,-1.0,-20.0,-20.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,275.605666233,275.605666233,275.605666233,-275.605666233,275.605666233,-275.605666233,275.605666233,-275.605666233,275.605666233,275.605666233,-275.605666233,275.605666233,-275.605666233,-275.605666233,275.605666233,-275.605666233,-275.605666233,275.605666233,-275.605666233,275.605666233,-275.605666233,-275.605666233,-275.605666233,-275.605666233,-275.605666233,-275.605666233,275.605666233,-275.605666233,275.605666233,0.0,0.0,-275.605666233,275.605666233,0.0,-275.605666233
FC,@GFV7,151.95,2.58,0.00862927314968,1.0,-1.0,-1.0,1.0,-1.0,10.0,2017-08-31,1290.0,1.0,1.0,1.0,75975.0,1.0,0.00862927314968,151.95,meat,1.0,-1.0,,,2017-08-31,-1.0,-1.0,11.0,11.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,0,-1,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,655.609027547,655.609027547,655.609027547,-655.609027547,655.609027547,-655.609027547,-655.609027547,655.609027547,655.609027547,-655.609027547,-655.609027547,655.609027547,-655.609027547,655.609027547,655.609027547,-655.609027547,-655.609027547,655.609027547,-655.609027547,655.609027547,-655.609027547,-655.609027547,655.609027547,-655.609027547,-655.609027547,0.0,655.609027547,-655.609027547,655.609027547,0.0,655.609027547,-655.609027547,655.609027547,0.0,655.609027547
FCH,MTV7,5218.5,45.784118834,0.000863060989643,1.0,1.0,-1.0,1.0,1.0,-6.0,2017-09-07,547.440708898,1.0,1.0,1.0,62397.6045,0.836330183156,0.000863060989643,5218.5,index,1.0,1.0,,,2017-08-29,-1.0,-1.0,14.0,14.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
FDX,DXMZ7,12553.5,120.438118336,0.00331681585678,1.0,1.0,-1.0,1.0,1.0,12.0,2017-08-30,720.039290472,1.0,1.0,1.0,75051.09975,0.836330183156,0.00331681585678,12553.5,index,1.0,1.0,,,2017-08-30,-1.0,-1.0,13.0,13.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FEI,IEH8,100.305,0.00949999999999,0.0,1.0,-1.0,1.0,-1.0,1.0,-8.0,2017-09-05,28.397875,35.0,8.0,8.0,299836.72125,0.836330183156,0.0,100.305,rates,-1.0,1.0,,,2017-09-07,1.0,1.0,7.0,7.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
FFI,LFZ7,7213.5,65.708758015,0.00620728135026,1.0,-1.0,1.0,-1.0,-1.0,8.0,2017-09-05,887.199650719,1.0,1.0,1.0,97396.677,0.740631017627,0.00620728135026,7213.5,index,1.0,1.0,,,2017-09-05,-1.0,-1.0,9.0,9.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FLG,LGZ7,124.45,0.6228901105,0.00225497302086,1.0,1.0,1.0,-1.0,1.0,-6.0,2017-09-07,841.026227197,1.0,1.0,1.0,168032.39,0.740631017627,0.00225497302086,124.45,rates,-1.0,1.0,,,2017-09-07,1.0,1.0,-7.0,-7.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
FSS,LLZ7,99.47,0.0305,0.000100542931832,1.0,1.0,1.0,-1.0,1.0,-3.0,2017-09-07,51.476375,19.0,4.0,4.0,167880.4925,0.740631017627,0.000100542931832,99.47,rates,-1.0,-1.0,,,2017-09-12,1.0,1.0,-4.0,-4.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
