2017-05-31 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-05-31 00:00:00,Close2017-05-31 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-05-31 00:00:00,LastSRUN,SRUN2017-05-31 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-05-30 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-05-30 00:00:00,0.5SIG2017-05-29 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-05-30 00:00:00,0.75SIG2017-05-29 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-05-30 00:00:00,1SIG2017-05-29 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,72.79,1.488676298,0.000549828178694,1.0,1.0,1.0,-1.0,-1.0,13.0,2017-05-15,744.338149,1.0,1.0,1.0,36395.0,1.0,0.000549828178694,72.79,soft,1.0,1.0,2017-05-15,-1.0,-1.0,14.0,14.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,2.0,0.0,-1.0,,0,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
CU,@EUM7,1.1256,0.0077975,0.00508974015537,1.0,1.0,1.0,1.0,1.0,-19.0,2017-05-02,974.6875,1.0,1.0,1.0,140700.0,1.0,0.00508974015537,1.1256,currency,1.0,1.0,2017-05-02,1.0,1.0,-20.0,-20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,716.126439861,716.126439861,716.126439861,-716.126439861,716.126439861,-716.126439861,716.126439861,-716.126439861,716.126439861,716.126439861,716.126439861,716.126439861,-716.126439861,-716.126439861,-716.126439861,716.126439861,716.126439861,-716.126439861,716.126439861,-716.126439861,716.126439861,716.126439861,-716.126439861,716.126439861,716.126439861,0.0,716.126439861,716.126439861,-716.126439861,0.0,-716.126439861,716.126439861,716.126439861,716.126439861,-716.126439861
DX,@DXM7,96.854,0.5271,-0.00368267292104,-1.0,-1.0,-1.0,-1.0,1.0,-20.0,2017-05-02,527.1,1.0,1.0,1.0,96854.0,1.0,-0.00368267292104,96.854,currency,-1.0,-1.0,2017-05-02,-1.0,-1.0,-21.0,-21.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
EBL,BDM7,162.32,0.5735,-6.16029076573e-05,-1.0,-1.0,-1.0,-1.0,1.0,15.0,2017-05-09,644.67135,1.0,1.0,1.0,182463.912,0.889600569344,-6.16029076573e-05,162.32,rates,-1.0,1.0,2017-05-09,1.0,1.0,16.0,16.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
EBM,BLM7,132.19,0.226,0.000226997578693,1.0,1.0,-1.0,1.0,1.0,17.0,2017-05-05,254.0466,3.0,1.0,1.0,148594.779,0.889600569344,0.000226997578693,132.19,rates,-1.0,1.0,2017-05-05,1.0,1.0,18.0,18.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
EBS,EZM7,112.27,0.05525,0.000178173719376,1.0,1.0,-1.0,1.0,1.0,16.0,2017-05-08,62.106525,16.0,4.0,4.0,126202.707,0.889600569344,0.000178173719376,112.27,rates,-1.0,1.0,2017-05-08,1.0,1.0,17.0,17.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
ED,@EDZ7,98.605,0.03025,0.000101425021553,1.0,1.0,1.0,-1.0,1.0,8.0,2017-05-17,75.625,13.0,3.0,3.0,246512.5,1.0,0.000101425021553,98.605,rates,-1.0,1.0,2017-05-17,1.0,1.0,9.0,9.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,-1.0,,0,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
EMD,@EMDM7,1720.0,17.165,-0.000232504068821,-1.0,-1.0,1.0,-1.0,1.0,3.0,2017-05-17,1716.5,1.0,1.0,1.0,172000.0,1.0,-0.000232504068821,1720.0,index,1.0,1.0,2017-05-24,1.0,1.0,4.0,4.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-39.9906998373,39.9906998373,39.9906998373,-39.9906998373,-39.9906998373,39.9906998373,-39.9906998373,39.9906998373,-39.9906998373,39.9906998373,-39.9906998373,39.9906998373,-39.9906998373,-39.9906998373,39.9906998373,-39.9906998373,-39.9906998373,39.9906998373,-39.9906998373,39.9906998373,-39.9906998373,-39.9906998373,-39.9906998373,-39.9906998373,-39.9906998373,-39.9906998373,-39.9906998373,-39.9906998373,-39.9906998373,-39.9906998373,-39.9906998373,-39.9906998373,39.9906998373,-39.9906998373,39.9906998373
ES,@ESM7,2411.0,15.1375,0.000103702167375,1.0,1.0,-1.0,1.0,-1.0,8.0,2017-05-17,756.875,1.0,1.0,1.0,120550.0,1.0,0.000103702167375,2411.0,index,1.0,1.0,2017-05-17,1.0,1.0,9.0,9.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,12.5012962771,12.5012962771,-12.5012962771,12.5012962771,12.5012962771,-12.5012962771,12.5012962771,-12.5012962771,12.5012962771,12.5012962771,-12.5012962771,12.5012962771,-12.5012962771,-12.5012962771,12.5012962771,-12.5012962771,12.5012962771,12.5012962771,12.5012962771,-12.5012962771,-12.5012962771,12.5012962771,12.5012962771,12.5012962771,0.0,0.0,12.5012962771,12.5012962771,12.5012962771,12.5012962771,12.5012962771,12.5012962771,12.5012962771,-12.5012962771,-12.5012962771
FC,@GFQ7,152.575,4.1875,0.0176755044189,1.0,1.0,-1.0,1.0,1.0,-5.0,2017-05-22,2093.75,1.0,1.0,1.0,76287.5,1.0,0.0176755044189,152.575,meat,1.0,-1.0,2017-05-22,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,1348.42004335,1348.42004335,1348.42004335,-1348.42004335,1348.42004335,-1348.42004335,-1348.42004335,1348.42004335,1348.42004335,1348.42004335,-1348.42004335,1348.42004335,-1348.42004335,-1348.42004335,1348.42004335,1348.42004335,1348.42004335,-1348.42004335,1348.42004335,-1348.42004335,1348.42004335,-1348.42004335,-1348.42004335,-1348.42004335,0.0,-1348.42004335,-1348.42004335,-1348.42004335,-1348.42004335,-1348.42004335,-1348.42004335,1348.42004335,1348.42004335,1348.42004335,-1348.42004335
FCH,MTM7,5266.5,52.575,-0.00284010224368,-1.0,-1.0,-1.0,-1.0,-1.0,-20.0,2017-05-02,590.995575,1.0,1.0,1.0,59200.7265,0.889600569344,-0.00284010224368,5266.5,index,1.0,1.0,2017-05-02,-1.0,-1.0,-21.0,-21.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
FDX,DXMM7,12638.0,112.0,0.00393216030504,1.0,1.0,1.0,-1.0,-1.0,-20.0,2017-05-02,629.496,1.0,1.0,1.0,71031.879,0.889600569344,0.00393216030504,12638.0,index,1.0,1.0,2017-05-02,-1.0,-1.0,-21.0,-21.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,-1.0,,0,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FEI,IEU7,100.325,0.01,4.98405103668e-05,1.0,1.0,1.0,1.0,-1.0,-7.0,2017-05-19,28.1025,35.0,8.0,8.0,281938.33125,0.889600569344,4.98405103668e-05,100.325,rates,-1.0,1.0,2017-05-25,-1.0,-1.0,-4.0,-4.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
FFI,LFM7,7508.0,57.775,-6.65911966438e-05,-1.0,1.0,-1.0,1.0,-1.0,-14.0,2017-05-09,744.661975,1.0,1.0,1.0,96770.612,0.775855380557,-6.65911966438e-05,7508.0,index,1.0,1.0,2017-05-09,-1.0,-1.0,-15.0,-15.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
FLG,LGU7,127.94,0.5381074605,-0.00272819393561,-1.0,-1.0,-1.0,1.0,1.0,14.0,2017-05-09,693.566705838,1.0,1.0,1.0,164901.866,0.775855380557,-0.00272819393561,127.94,rates,-1.0,1.0,2017-05-09,1.0,1.0,15.0,15.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,2.0,0.0,1.0,,0,1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,-1,-1.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
FSS,LLU7,99.68,0.0155,0.0,1.0,1.0,-1.0,1.0,-1.0,-13.0,2017-05-10,24.9724375,40.0,10.0,10.0,160596.94,0.775855380557,0.0,99.68,rates,-1.0,-1.0,2017-05-10,-1.0,-1.0,-14.0,-14.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
