2017-09-21 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-09-21 00:00:00,Close2017-09-21 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-09-21 00:00:00,LastSRUN,SRUN2017-09-21 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-09-20 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-09-20 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-09-20 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-09-20 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACV7,1.511,0.028,-0.01755526658,-1.0,-1.0,-1.0,-1.0,1.0,-14.0,2017-08-30,812.0,1.0,1.0,1.0,43819.0,1.0,-0.01755526658,1.511,energy,1.0,1.0,2017-08-30,1.0,1.0,3.0,3.0,-1.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
AD,@ADZ7,0.7922,0.0072301135,-0.0103685196752,-1.0,1.0,1.0,-1.0,1.0,8.0,2017-09-08,723.01135,1.0,1.0,1.0,79220.0,1.0,-0.0103685196752,0.7922,currency,1.0,1.0,2017-09-08,1.0,1.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,0,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1,1,1.0,0,-821.39412867,821.39412867,-821.39412867,821.39412867,-821.39412867,821.39412867,-821.39412867,821.39412867,-821.39412867,-821.39412867,-821.39412867,821.39412867,-821.39412867,821.39412867,821.39412867,-821.39412867,-821.39412867,821.39412867,-821.39412867,821.39412867,-821.39412867,-821.39412867,821.39412867,-821.39412867,-821.39412867,-0.0,-821.39412867,-821.39412867,821.39412867,-0.0,821.39412867,821.39412867,-821.39412867,-821.39412867,821.39412867
AEX,AEXV7,528.15,4.04079756,-0.00037853695467,-1.0,1.0,-1.0,1.0,1.0,-12.0,2017-09-04,965.10408923,1.0,1.0,1.0,126143.346,0.837380673254,-0.00037853695467,528.15,index,1.0,1.0,2017-08-29,1.0,1.0,17.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
BO,@BOZ7,34.34,0.5415,-0.0163276997995,-1.0,1.0,1.0,1.0,-1.0,-12.0,2017-09-01,324.9,3.0,1.0,1.0,20604.0,1.0,-0.0163276997995,34.34,grain,1.0,1.0,2017-09-01,-1.0,-1.0,-13.0,-13.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-1009.24778001,1009.24778001,-1009.24778001,1009.24778001,-1009.24778001,1009.24778001,-1009.24778001,1009.24778001,-1009.24778001,-1009.24778001,-1009.24778001,-1009.24778001,1009.24778001,1009.24778001,1009.24778001,1009.24778001,1009.24778001,-1009.24778001,1009.24778001,-1009.24778001,1009.24778001,1009.24778001,1009.24778001,1009.24778001,1009.24778001,1009.24778001,-1009.24778001,-1009.24778001,-1009.24778001,-1009.24778001,-0.0,1009.24778001,-1009.24778001,-0.0,1009.24778001
BP,@BPZ7,1.3608,0.011505028,0.00658332716917,1.0,1.0,-1.0,1.0,1.0,34.0,2017-08-24,719.06425,1.0,1.0,1.0,85050.0,1.0,0.00658332716917,1.3608,currency,1.0,1.0,2017-08-24,1.0,1.0,35.0,35.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,559.911975738,559.911975738,-559.911975738,559.911975738,559.911975738,-559.911975738,559.911975738,-559.911975738,559.911975738,559.911975738,-559.911975738,559.911975738,-559.911975738,-559.911975738,559.911975738,559.911975738,559.911975738,-559.911975738,559.911975738,-559.911975738,-559.911975738,559.911975738,-559.911975738,0.0,-559.911975738,-559.911975738,-559.911975738,559.911975738,559.911975738,0.0,0.0,559.911975738,0.0,0.0,-559.911975738
C,@CZ7,350.25,5.5125,0.000714285714286,1.0,-1.0,-1.0,-1.0,-1.0,10.0,2017-09-06,275.625,3.0,1.0,1.0,17512.5,1.0,0.000714285714286,350.25,grain,1.0,1.0,2017-09-06,-1.0,-1.0,11.0,11.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,37.5267857143,37.5267857143,37.5267857143,-37.5267857143,37.5267857143,-37.5267857143,37.5267857143,-37.5267857143,37.5267857143,-37.5267857143,-37.5267857143,-37.5267857143,37.5267857143,37.5267857143,37.5267857143,-37.5267857143,-37.5267857143,37.5267857143,-37.5267857143,37.5267857143,37.5267857143,-37.5267857143,37.5267857143,0.0,37.5267857143,37.5267857143,37.5267857143,-37.5267857143,37.5267857143,0.0,37.5267857143,-37.5267857143,37.5267857143,37.5267857143,37.5267857143
CC,@CCZ7,2021.0,51.85,0.0115115115115,1.0,-1.0,1.0,-1.0,-1.0,7.0,2017-09-11,518.5,1.0,1.0,1.0,20210.0,1.0,0.0115115115115,2021.0,soft,1.0,1.0,2017-09-11,-1.0,-1.0,8.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
CD,@CDZ7,0.8105,0.0074772695,0.000802617768723,1.0,1.0,1.0,-1.0,1.0,-7.0,2017-09-11,747.72695,1.0,1.0,1.0,81050.0,1.0,0.000802617768723,0.8105,currency,1.0,1.0,2017-09-11,1.0,1.0,-8.0,-8.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,0,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,65.052170155,65.052170155,-65.052170155,65.052170155,65.052170155,-65.052170155,65.052170155,-65.052170155,65.052170155,65.052170155,65.052170155,-65.052170155,65.052170155,-65.052170155,-65.052170155,65.052170155,65.052170155,-65.052170155,65.052170155,-65.052170155,65.052170155,65.052170155,-65.052170155,65.052170155,65.052170155,0.0,65.052170155,65.052170155,65.052170155,65.052170155,0.0,65.052170155,0.0,65.052170155,-65.052170155
CGB,CBZ7,135.32,0.620604816,-0.000443196927168,-1.0,1.0,1.0,1.0,1.0,35.0,2017-08-30,503.369953768,1.0,1.0,1.0,109757.482359,1.2329,-0.000443196927168,135.32,rates,-1.0,1.0,2017-08-30,1.0,1.0,36.0,36.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
CL,QCLX7,50.55,1.1203808385,-0.00276188597356,-1.0,1.0,-1.0,1.0,-1.0,-14.0,2017-08-30,1120.3808385,1.0,1.0,1.0,50550.0,1.0,-0.00276188597356,50.55,energy,1.0,1.0,2017-08-30,-1.0,-1.0,-15.0,-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-139.613335964,139.613335964,-139.613335964,139.613335964,-139.613335964,139.613335964,-139.613335964,139.613335964,-139.613335964,-139.613335964,139.613335964,-139.613335964,139.613335964,139.613335964,-139.613335964,139.613335964,139.613335964,-139.613335964,139.613335964,-139.613335964,139.613335964,139.613335964,139.613335964,139.613335964,139.613335964,139.613335964,-139.613335964,139.613335964,-139.613335964,-0.0,-0.0,139.613335964,-139.613335964,-0.0,139.613335964
