2017-04-06 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-04-06 00:00:00,Close2017-04-06 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-04-06 00:00:00,LastSRUN,SRUN2017-04-06 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-04-05 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-04-05 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-04-05 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-04-05 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACK7,1.61,0.028812817,-0.0212765957447,-1.0,1.0,-1.0,1.0,1.0,20.0,2017-03-08,835.571693,1.0,1.0,1.0,46690.0,1.0,-0.0212765957447,1.61,energy,1.0,1.0,2017-03-08,1.0,1.0,21.0,21.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
AD,@ADM7,0.7531,0.00539,-0.0054146856841,-1.0,1.0,1.0,-1.0,1.0,-12.0,2017-03-20,539.0,1.0,1.0,1.0,75310.0,1.0,-0.0054146856841,0.7531,currency,1.0,1.0,2017-03-20,1.0,1.0,-13.0,-13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,-1.0,1.0,1.0,-1,1,1.0,0,-407.77997887,407.77997887,-407.77997887,407.77997887,-407.77997887,407.77997887,-407.77997887,407.77997887,-407.77997887,-407.77997887,-407.77997887,407.77997887,-407.77997887,407.77997887,407.77997887,-407.77997887,-407.77997887,407.77997887,-407.77997887,407.77997887,-407.77997887,-407.77997887,407.77997887,-407.77997887,-407.77997887,-0.0,-407.77997887,-407.77997887,407.77997887,-0.0,407.77997887,407.77997887,-407.77997887,-407.77997887,407.77997887
AEX,AEXJ7,515.15,4.2870125955,0.00282265913958,1.0,1.0,-1.0,1.0,1.0,-35.0,2017-02-15,912.533501078,1.0,1.0,1.0,109654.829,0.939584703561,0.00282265913958,515.15,index,1.0,1.0,2017-03-22,1.0,1.0,11.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0
BO,@BOK7,31.37,0.644,-0.014451775055,-1.0,1.0,1.0,1.0,1.0,10.0,2017-03-22,386.4,2.0,1.0,1.0,18822.0,1.0,-0.014451775055,31.37,grain,1.0,1.0,2017-03-30,1.0,1.0,-5.0,-5.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,-544.02262017,544.02262017,-544.02262017,544.02262017,-544.02262017,544.02262017,-544.02262017,544.02262017,-544.02262017,-544.02262017,-544.02262017,-544.02262017,544.02262017,544.02262017,544.02262017,-544.02262017,-544.02262017,544.02262017,-544.02262017,544.02262017,-544.02262017,-544.02262017,544.02262017,-544.02262017,-544.02262017,-0.0,-544.02262017,-544.02262017,544.02262017,-0.0,544.02262017,-544.02262017,-544.02262017,-544.02262017,544.02262017
BP,@BPM7,1.2498,0.009965,-0.00079948832747,-1.0,-1.0,1.0,-1.0,1.0,16.0,2017-03-14,622.8125,1.0,1.0,1.0,78112.5,1.0,-0.00079948832747,1.2498,currency,1.0,1.0,2017-03-14,1.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-62.4500319795,62.4500319795,-62.4500319795,62.4500319795,-62.4500319795,62.4500319795,-62.4500319795,62.4500319795,-62.4500319795,62.4500319795,-62.4500319795,62.4500319795,-62.4500319795,-62.4500319795,62.4500319795,-62.4500319795,-62.4500319795,62.4500319795,-62.4500319795,62.4500319795,-62.4500319795,-62.4500319795,62.4500319795,-62.4500319795,-62.4500319795,-0.0,-62.4500319795,-62.4500319795,62.4500319795,-0.0,-0.0,62.4500319795,-0.0,-62.4500319795,62.4500319795
C,@CK7,360.75,4.5,-0.010966415353,-1.0,1.0,-1.0,1.0,-1.0,-4.0,2017-03-30,225.0,4.0,1.0,1.0,18037.5,1.0,-0.010966415353,360.75,grain,1.0,1.0,2017-03-30,-1.0,-1.0,-5.0,-5.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-791.226867718,791.226867718,-791.226867718,791.226867718,-791.226867718,791.226867718,-791.226867718,791.226867718,-791.226867718,-791.226867718,791.226867718,-791.226867718,791.226867718,791.226867718,-791.226867718,791.226867718,791.226867718,-791.226867718,791.226867718,-791.226867718,791.226867718,791.226867718,791.226867718,791.226867718,791.226867718,791.226867718,-791.226867718,791.226867718,-791.226867718,-0.0,-0.0,791.226867718,-791.226867718,-0.0,791.226867718
CC,@CCN7,2090.0,50.919932917,-0.0113690194215,-1.0,-1.0,1.0,-1.0,-1.0,9.0,2017-03-23,509.19932917,1.0,1.0,1.0,20900.0,1.0,-0.0113690194215,2090.0,soft,1.0,1.0,2017-03-23,-1.0,-1.0,10.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
CD,@CDM7,0.7464,0.0041675,-6.69837229553e-05,-1.0,-1.0,1.0,-1.0,1.0,19.0,2017-03-09,416.75,2.0,1.0,1.0,74640.0,1.0,-6.69837229553e-05,0.7464,currency,1.0,1.0,2017-03-09,1.0,1.0,20.0,20.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-9.99933016277,9.99933016277,-9.99933016277,9.99933016277,-9.99933016277,9.99933016277,-9.99933016277,9.99933016277,-9.99933016277,9.99933016277,-9.99933016277,9.99933016277,-9.99933016277,-9.99933016277,9.99933016277,-9.99933016277,-9.99933016277,9.99933016277,-9.99933016277,9.99933016277,-9.99933016277,-9.99933016277,9.99933016277,-9.99933016277,-9.99933016277,-0.0,-9.99933016277,-9.99933016277,9.99933016277,-0.0,-0.0,9.99933016277,-0.0,-9.99933016277,9.99933016277
CGB,CBM7,138.31,0.568,0.00152063721941,1.0,1.0,-1.0,1.0,-1.0,-17.0,2017-03-13,423.375074538,2.0,1.0,1.0,103093.321407,1.3416,0.00152063721941,138.31,rates,-1.0,1.0,2017-03-13,-1.0,-1.0,-18.0,-18.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
CL,QCLK7,51.7,1.031,0.010752688172,1.0,1.0,-1.0,1.0,1.0,9.0,2017-03-23,1031.0,1.0,1.0,1.0,51700.0,1.0,0.010752688172,51.7,energy,1.0,1.0,2017-03-23,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,555.913978495,555.913978495,555.913978495,-555.913978495,555.913978495,-555.913978495,555.913978495,-555.913978495,555.913978495,555.913978495,-555.913978495,555.913978495,-555.913978495,-555.913978495,555.913978495,555.913978495,555.913978495,-555.913978495,555.913978495,-555.913978495,555.913978495,-555.913978495,-555.913978495,-555.913978495,0.0,-555.913978495,-555.913978495,-555.913978495,-555.913978495,-555.913978495,-555.913978495,555.913978495,555.913978495,555.913978495,-555.913978495
CT,@CTK7,74.51,0.9535,-0.00480833444637,-1.0,1.0,1.0,1.0,-1.0,21.0,2017-03-07,476.75,2.0,1.0,1.0,37255.0,1.0,-0.00480833444637,74.51,soft,1.0,1.0,2017-03-07,-1.0,-1.0,22.0,22.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
CU,@EUM7,1.0682,0.0064125,-0.00191544031768,-1.0,-1.0,1.0,-1.0,1.0,7.0,2017-03-27,801.5625,1.0,1.0,1.0,133525.0,1.0,-0.00191544031768,1.0682,currency,1.0,1.0,2017-03-27,1.0,1.0,8.0,8.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-255.759168419,255.759168419,255.759168419,-255.759168419,-255.759168419,255.759168419,-255.759168419,255.759168419,-255.759168419,255.759168419,-255.759168419,255.759168419,-255.759168419,-255.759168419,255.759168419,-255.759168419,-255.759168419,255.759168419,-255.759168419,255.759168419,-255.759168419,-255.759168419,-255.759168419,-255.759168419,-255.759168419,-255.759168419,-255.759168419,-255.759168419,-255.759168419,-255.759168419,-255.759168419,-255.759168419,255.759168419,-255.759168419,255.759168419
DX,@DXM7,100.57,0.4989,0.0012843360779,1.0,1.0,-1.0,1.0,-1.0,-7.0,2017-03-27,498.9,2.0,1.0,1.0,100570.0,1.0,0.0012843360779,100.57,currency,-1.0,-1.0,2017-03-27,-1.0,-1.0,-8.0,-8.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
EBL,BDM7,162.39,0.69,-6.157635468e-05,-1.0,1.0,-1.0,1.0,-1.0,-18.0,2017-03-10,734.367,1.0,1.0,1.0,172831.677,0.939584703561,-6.157635468e-05,162.39,rates,-1.0,1.0,2017-03-10,-1.0,-1.0,-19.0,-19.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
EBM,BLM7,132.21,0.3135,-0.000529180526157,-1.0,1.0,1.0,1.0,-1.0,-1.0,2017-03-22,333.65805,2.0,1.0,1.0,140711.103,0.939584703561,-0.000529180526157,132.21,rates,-1.0,1.0,2017-03-22,-1.0,-1.0,-2.0,-2.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0
EBS,EZM7,112.34,0.0885,-0.00035593521979,-1.0,1.0,-1.0,1.0,-1.0,-7.0,2017-03-27,94.19055,10.0,2.0,2.0,119563.462,0.939584703561,-0.00035593521979,112.34,rates,-1.0,1.0,2017-03-27,-1.0,-1.0,-8.0,-8.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
ED,@EDZ7,98.47,0.034,-0.000101543460601,-1.0,1.0,-1.0,1.0,1.0,11.0,2017-03-21,85.0,11.0,2.0,2.0,246175.0,1.0,-0.000101543460601,98.47,rates,-1.0,1.0,2017-03-21,1.0,1.0,12.0,12.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
EMD,@EMDM7,1707.3,18.4298169195,0.00844654459539,1.0,-1.0,1.0,-1.0,-1.0,30.0,2017-03-01,1842.98169195,1.0,1.0,1.0,170730.0,1.0,0.00844654459539,1707.3,index,1.0,1.0,2017-03-01,-1.0,-1.0,31.0,31.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,1442.07855877,1442.07855877,-1442.07855877,1442.07855877,1442.07855877,-1442.07855877,1442.07855877,-1442.07855877,1442.07855877,-1442.07855877,1442.07855877,-1442.07855877,1442.07855877,1442.07855877,-1442.07855877,-1442.07855877,-1442.07855877,1442.07855877,1442.07855877,-1442.07855877,-1442.07855877,1442.07855877,1442.07855877,1442.07855877,1442.07855877,1442.07855877,1442.07855877,1442.07855877,1442.07855877,1442.07855877,1442.07855877,1442.07855877,0.0,0.0,1442.07855877
ES,@ESM7,2353.75,18.011963871,0.00308970807586,1.0,-1.0,1.0,-1.0,-1.0,-15.0,2017-03-15,900.59819355,1.0,1.0,1.0,117687.5,1.0,0.00308970807586,2353.75,index,1.0,1.0,2017-03-15,-1.0,-1.0,-16.0,-16.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,363.620019177,363.620019177,-363.620019177,363.620019177,363.620019177,-363.620019177,363.620019177,-363.620019177,363.620019177,-363.620019177,363.620019177,-363.620019177,363.620019177,363.620019177,-363.620019177,-363.620019177,-363.620019177,363.620019177,363.620019177,-363.620019177,-363.620019177,363.620019177,363.620019177,363.620019177,363.620019177,363.620019177,363.620019177,363.620019177,363.620019177,363.620019177,363.620019177,363.620019177,0.0,0.0,363.620019177
