2016-08-18 00:00:00,Contract,LastClose,ATR20,PC2016-08-18 00:00:00,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,Close2016-08-18 00:00:00,RiskOn,group,SEA2016-08-18 00:00:00,SRUN2016-08-18 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-08-17 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-08-17 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-08-17 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-08-17 00:00:00,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting4,Voting5,Voting6,RiskOff,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6
LB,@LBU6,320.3,5.88,-0.00835913312693,-1.0,1.0,1.0,1.0,1.0,-16.0,2016-07-27,646.8,4.0,1.0,1.0,35233.0,320.3,1.0,soft,1.0,-16.0,-1.0,1.0,-15.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-1,-1,-1,1,-1.0,1,-1,1,1,1,-1,1,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
LC,@LEV6,110.575,1.70125,-0.0162366548043,-1.0,-1.0,1.0,-1.0,-1.0,-13.0,2016-08-01,680.5,3.0,1.0,1.0,44230.0,110.575,1.0,meat,-1.0,-13.0,-1.0,-1.0,-12.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,-2154.44172598,2154.44172598,2154.44172598,-2154.44172598,-2154.44172598,2154.44172598,2154.44172598,2154.44172598,-2154.44172598,2154.44172598,-2154.44172598,-2154.44172598,2154.44172598,-2154.44172598,-2154.44172598,2154.44172598,2154.44172598,-2154.44172598,-2154.44172598,-2154.44172598,2154.44172598,-2154.44172598
LCO,EBZ6,51.55,1.425,0.0211965134707,1.0,1.0,-1.0,1.0,-1.0,12.0,2016-08-02,1425.0,2.0,1.0,1.0,51550.0,51.55,1.0,energy,-1.0,12.0,1.0,-1.0,-11.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,1,-1,1.0,-1,1,-1,1,1,-1,-1,-1,2185.36053883,2185.36053883,2185.36053883,-2185.36053883,2185.36053883,-2185.36053883,-2185.36053883,2185.36053883,-2185.36053883,2185.36053883,-2185.36053883,-2185.36053883,-2185.36053883,2185.36053883,2185.36053883,-2185.36053883,2185.36053883,-2185.36053883,2185.36053883,2185.36053883,-2185.36053883,-2185.36053883
LGO,GASZ6,454.0,13.711213961,0.0284883721043,1.0,-1.0,-1.0,1.0,-1.0,13.0,2016-08-01,1371.1213961,2.0,1.0,1.0,45400.0,454.0,1.0,energy,-1.0,13.0,1.0,-1.0,12.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1,1,1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,2586.74418707,2586.74418707,2586.74418707,-2586.74418707,2586.74418707,-2586.74418707,-2586.74418707,-2586.74418707,-2586.74418707,2586.74418707,-2586.74418707,2586.74418707,-2586.74418707,2586.74418707,-2586.74418707,2586.74418707,2586.74418707,-2586.74418707,-2586.74418707,-2586.74418707,2586.74418707,-2586.74418707
LH,@HEV6,60.7,1.9125,-0.00491803278689,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,2016-08-10,765.0,3.0,1.0,1.0,24280.0,60.7,1.0,meat,-1.0,6.0,1.0,-1.0,-6.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1,1,1,-1,1.0,-1,1,-1,-1,-1,1,-1,-1,-358.229508197,358.229508197,-358.229508197,358.229508197,-358.229508197,358.229508197,358.229508197,358.229508197,358.229508197,358.229508197,-358.229508197,-358.229508197,358.229508197,-358.229508197,-358.229508197,358.229508197,-358.229508197,358.229508197,358.229508197,358.229508197,-358.229508197,358.229508197
LRC,LRCX6,1823.0,25.1504848835,0.0212885154062,1.0,-1.0,-1.0,-1.0,1.0,-14.0,2016-07-29,251.504848835,8.0,2.0,1.0,18230.0,1823.0,1.0,soft,1.0,-14.0,-1.0,1.0,-13.0,1.0,1.0,8.0,1.0,1.0,8.0,-1.0,2.0,8.0,-1.0,2.0,8.0,-1.0,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,-1,3104.71708683,3104.71708683,-3104.71708683,3104.71708683,3104.71708683,-3104.71708683,3104.71708683,-3104.71708683,-3104.71708683,-3104.71708683,3104.71708683,3104.71708683,3104.71708683,-3104.71708683,-3104.71708683,3104.71708683,-3104.71708683,-3104.71708683,-3104.71708683,-3104.71708683,3104.71708683,-3104.71708683
LSU,QWV6,535.6,11.435,0.00923308837385,1.0,1.0,1.0,-1.0,-1.0,-15.0,2016-07-28,571.75,4.0,1.0,1.0,26780.0,535.6,1.0,soft,-1.0,-15.0,-1.0,-1.0,-14.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,-1.0,1,-1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,989.048426606,989.048426606,-989.048426606,989.048426606,989.048426606,-989.048426606,-989.048426606,989.048426606,989.048426606,-989.048426606,989.048426606,-989.048426606,-989.048426606,989.048426606,989.048426606,-989.048426606,-989.048426606,989.048426606,989.048426606,989.048426606,-989.048426606,989.048426606
MEM,@MMEU6,919.1,10.235,0.00800614169774,1.0,1.0,-1.0,1.0,-1.0,-23.0,2016-07-18,511.75,4.0,1.0,1.0,45955.0,919.1,1.0,index,-1.0,-23.0,-1.0,-1.0,-22.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,1,1,1.0,-1,1,1,1,1,-1,1,-1,1471.68896688,1471.68896688,-1471.68896688,1471.68896688,1471.68896688,-1471.68896688,-1471.68896688,1471.68896688,-1471.68896688,1471.68896688,-1471.68896688,-1471.68896688,-1471.68896688,1471.68896688,1471.68896688,-1471.68896688,1471.68896688,1471.68896688,1471.68896688,1471.68896688,-1471.68896688,1471.68896688
MFX,IBU6,8536.0,128.807163111,0.00565504241282,1.0,1.0,-1.0,1.0,1.0,11.0,2016-08-03,1462.60533713,2.0,1.0,1.0,96926.28,8536.0,1.0,index,1.0,11.0,-1.0,1.0,10.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,-1,1096.24444863,1096.24444863,-1096.24444863,1096.24444863,1096.24444863,-1096.24444863,1096.24444863,1096.24444863,-1096.24444863,1096.24444863,-1096.24444863,-1096.24444863,1096.24444863,-1096.24444863,1096.24444863,-1096.24444863,-1096.24444863,1096.24444863,1096.24444863,1096.24444863,-1096.24444863,-1096.24444863
MP,@PXU6,0.05506,0.000598,0.00218420094649,1.0,-1.0,-1.0,-1.0,-1.0,-12.0,2016-08-02,299.0,7.0,2.0,1.0,27530.0,0.05506,1.0,currency,-1.0,-12.0,-1.0,-1.0,-11.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,420.917364398,420.917364398,-420.917364398,420.917364398,420.917364398,-420.917364398,-420.917364398,-420.917364398,-420.917364398,-420.917364398,420.917364398,420.917364398,-420.917364398,420.917364398,420.917364398,-420.917364398,-420.917364398,420.917364398,420.917364398,420.917364398,-420.917364398,420.917364398
MW,@MWZ6,526.0,8.372755944,0.00381679389313,1.0,1.0,-1.0,1.0,1.0,31.0,2016-08-01,418.6377972,5.0,2.0,1.0,26300.0,526.0,1.0,grain,1.0,31.0,1.0,1.0,30.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,2.0,5.0,1.0,2.0,5.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,501.908396947,501.908396947,501.908396947,-501.908396947,501.908396947,-501.908396947,501.908396947,501.908396947,-501.908396947,501.908396947,-501.908396947,-501.908396947,501.908396947,-501.908396947,501.908396947,-501.908396947,501.908396947,-501.908396947,-501.908396947,-501.908396947,-501.908396947,-501.908396947
NE,@NEU6,0.7287,0.008255,0.00704809286899,1.0,1.0,-1.0,1.0,-1.0,-20.0,2016-07-21,825.5,3.0,1.0,1.0,72870.0,0.7287,1.0,currency,-1.0,-20.0,-1.0,-1.0,-19.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,1,1,1.0,-1,1,1,1,1,-1,1,-1,1540.78358209,1540.78358209,-1540.78358209,1540.78358209,1540.78358209,-1540.78358209,-1540.78358209,1540.78358209,-1540.78358209,1540.78358209,-1540.78358209,-1540.78358209,-1540.78358209,1540.78358209,1540.78358209,-1540.78358209,1540.78358209,1540.78358209,1540.78358209,1540.78358209,-1540.78358209,1540.78358209
NG,QNGV6,2.712,0.0912129165,0.019932305378,1.0,1.0,1.0,-1.0,-1.0,14.0,2016-07-29,912.129165,3.0,1.0,1.0,27120.0,2.712,1.0,energy,-1.0,14.0,1.0,-1.0,13.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,3.0,-1.0,1,-1,1,-1,-1.0,1,1,-1,1,1,1,1,-1,1621.69236555,1621.69236555,1621.69236555,-1621.69236555,1621.69236555,-1621.69236555,-1621.69236555,1621.69236555,1621.69236555,-1621.69236555,1621.69236555,-1621.69236555,-1621.69236555,1621.69236555,-1621.69236555,1621.69236555,1621.69236555,-1621.69236555,1621.69236555,1621.69236555,1621.69236555,1621.69236555
NIY,@NKDU6,16535.0,296.5,-0.00750300120048,-1.0,-1.0,-1.0,-1.0,-1.0,-22.0,2016-07-19,1483.09323729,2.0,1.0,1.0,82708.0832333,16535.0,1.0,index,-1.0,-22.0,1.0,-1.0,-21.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,1,-1,1.0,-1,1,-1,-1,-1,1,-1,-1,-1241.11769558,1241.11769558,-1241.11769558,1241.11769558,-1241.11769558,1241.11769558,1241.11769558,1241.11769558,1241.11769558,1241.11769558,-1241.11769558,-1241.11769558,1241.11769558,-1241.11769558,-1241.11769558,1241.11769558,-1241.11769558,1241.11769558,1241.11769558,1241.11769558,-1241.11769558,1241.11769558
NQ,@NQU6,4808.5,34.9875,0.0009367194005,1.0,1.0,-1.0,1.0,1.0,6.0,2016-08-10,699.75,3.0,1.0,1.0,96170.0,4808.5,1.0,index,1.0,6.0,1.0,1.0,-21.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,270.252914238,270.252914238,270.252914238,-270.252914238,270.252914238,-270.252914238,270.252914238,270.252914238,-270.252914238,270.252914238,-270.252914238,-270.252914238,270.252914238,-270.252914238,-270.252914238,270.252914238,270.252914238,-270.252914238,-270.252914238,-270.252914238,270.252914238,-270.252914238
O,@OZ6,183.75,4.625,-0.0107671601615,-1.0,-1.0,-1.0,-1.0,1.0,-9.0,2016-08-05,231.25,9.0,3.0,2.0,9187.5,183.75,1.0,grain,1.0,-9.0,-1.0,1.0,-8.0,1.0,1.0,9.0,1.0,1.0,9.0,-1.0,1.0,9.0,-1.0,1.0,9.0,-1.0,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,-1,-890.309555855,890.309555855,890.309555855,-890.309555855,-890.309555855,890.309555855,-890.309555855,890.309555855,890.309555855,890.309555855,-890.309555855,-890.309555855,-890.309555855,890.309555855,890.309555855,-890.309555855,890.309555855,890.309555855,890.309555855,890.309555855,-890.309555855,890.309555855
OJ,@OJX6,177.45,7.1045042485,0.00541156363174,1.0,1.0,1.0,1.0,-1.0,-7.0,2016-08-09,1065.67563727,2.0,1.0,1.0,26617.5,177.45,1.0,soft,-1.0,-7.0,-1.0,-1.0,16.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,1,1,-1.0,1,1,1,1,1,-1,1,-1,288.084589936,288.084589936,-288.084589936,288.084589936,288.084589936,-288.084589936,-288.084589936,288.084589936,288.084589936,288.084589936,-288.084589936,-288.084589936,-288.084589936,288.084589936,-288.084589936,288.084589936,288.084589936,288.084589936,288.084589936,288.084589936,-288.084589936,288.084589936
PA,QPAU6,713.4,18.5775,0.0313719820732,1.0,1.0,1.0,-1.0,-1.0,-13.0,2016-08-01,1857.75,2.0,1.0,1.0,71340.0,713.4,1.0,metal,-1.0,-13.0,-1.0,-1.0,-12.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,1,-1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,4476.1544022,4476.1544022,-4476.1544022,4476.1544022,4476.1544022,-4476.1544022,-4476.1544022,4476.1544022,4476.1544022,-4476.1544022,4476.1544022,-4476.1544022,-4476.1544022,4476.1544022,4476.1544022,-4476.1544022,-4476.1544022,4476.1544022,4476.1544022,4476.1544022,-4476.1544022,4476.1544022
PL,QPLV6,1133.2,24.85,0.0165963936485,1.0,1.0,1.0,-1.0,-1.0,6.0,2016-08-10,1242.5,2.0,1.0,1.0,56660.0,1133.2,-1.0,metal,-1.0,6.0,-1.0,-1.0,5.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,1,-1,1,1,-1.0,1,-1,1,1,1,1,1,1,1880.70332825,1880.70332825,-1880.70332825,1880.70332825,-1880.70332825,1880.70332825,-1880.70332825,1880.70332825,1880.70332825,-1880.70332825,1880.70332825,-1880.70332825,-1880.70332825,1880.70332825,-1880.70332825,1880.70332825,-1880.70332825,1880.70332825,1880.70332825,1880.70332825,1880.70332825,1880.70332825
RB,QRBV6,1.4214,0.0447089665,0.0235472024195,1.0,-1.0,-1.0,1.0,-1.0,15.0,2016-07-28,1877.776593,2.0,1.0,1.0,59698.8,1.4214,1.0,energy,-1.0,15.0,1.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,-1,1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,2811.47945561,2811.47945561,2811.47945561,-2811.47945561,2811.47945561,-2811.47945561,2811.47945561,-2811.47945561,-2811.47945561,2811.47945561,-2811.47945561,2811.47945561,2811.47945561,-2811.47945561,2811.47945561,-2811.47945561,2811.47945561,-2811.47945561,-2811.47945561,-2811.47945561,-2811.47945561,-2811.47945561
RR,@RRU6,10.22,0.2835,-0.000488997555012,-1.0,1.0,1.0,1.0,1.0,8.0,2016-08-08,567.0,4.0,1.0,1.0,20440.0,10.22,1.0,grain,1.0,8.0,-1.0,1.0,7.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,1,-1,-39.9804400978,39.9804400978,39.9804400978,-39.9804400978,-39.9804400978,39.9804400978,-39.9804400978,-39.9804400978,-39.9804400978,-39.9804400978,39.9804400978,39.9804400978,-39.9804400978,39.9804400978,-39.9804400978,39.9804400978,39.9804400978,-39.9804400978,-39.9804400978,-39.9804400978,39.9804400978,-39.9804400978
RS,@RSX6,468.5,7.7,-0.00085306035402,-1.0,1.0,-1.0,1.0,1.0,15.0,2016-07-27,120.519643137,17.0,5.0,3.0,7332.91594929,468.5,1.0,grain,1.0,15.0,1.0,1.0,14.0,1.0,1.0,17.0,1.0,1.0,17.0,-1.0,2.0,17.0,1.0,2.0,17.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-106.342137887,106.342137887,-106.342137887,106.342137887,-106.342137887,106.342137887,-106.342137887,-106.342137887,106.342137887,-106.342137887,106.342137887,106.342137887,-106.342137887,106.342137887,-106.342137887,106.342137887,-106.342137887,106.342137887,106.342137887,106.342137887,106.342137887,106.342137887
S,@SX6,1014.5,22.4375,-0.00147637795276,-1.0,-1.0,1.0,-1.0,1.0,-12.0,2016-08-02,1121.875,2.0,1.0,1.0,50725.0,1014.5,1.0,grain,1.0,-12.0,1.0,1.0,-11.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,-1,-149.778543307,149.778543307,-149.778543307,149.778543307,-149.778543307,149.778543307,-149.778543307,149.778543307,-149.778543307,149.778543307,-149.778543307,-149.778543307,-149.778543307,149.778543307,149.778543307,-149.778543307,149.778543307,149.778543307,149.778543307,149.778543307,-149.778543307,149.778543307
SB,@SBV6,19.98,0.5655,0.0131845841785,1.0,1.0,1.0,1.0,-1.0,-15.0,2016-07-28,633.36,4.0,1.0,1.0,22377.6,19.98,1.0,soft,-1.0,-15.0,-1.0,-1.0,-14.0,-1.0,1.0,4.0,-1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,1,1,1.0,-1,1,1,1,1,-1,1,-1,1180.15740365,1180.15740365,-1180.15740365,1180.15740365,1180.15740365,-1180.15740365,-1180.15740365,1180.15740365,1180.15740365,1180.15740365,-1180.15740365,-1180.15740365,-1180.15740365,1180.15740365,1180.15740365,-1180.15740365,1180.15740365,1180.15740365,1180.15740365,1180.15740365,-1180.15740365,1180.15740365
SF,@SFU6,1.0499,0.007965,0.00796850998464,1.0,-1.0,1.0,-1.0,1.0,17.0,2016-07-26,995.625,3.0,1.0,1.0,131237.5,1.0499,1.0,currency,1.0,17.0,1.0,1.0,16.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,-1,-1,1.0,-1,-1,1,-1,-1,1,-1,-1,3137.30198733,3137.30198733,3137.30198733,-3137.30198733,3137.30198733,-3137.30198733,3137.30198733,-3137.30198733,3137.30198733,-3137.30198733,3137.30198733,3137.30198733,3137.30198733,-3137.30198733,3137.30198733,-3137.30198733,-3137.30198733,3137.30198733,-3137.30198733,-3137.30198733,3137.30198733,-3137.30198733
SI,QSIU6,1974.0,44.925,0.00468241042345,1.0,-1.0,-1.0,-1.0,1.0,-12.0,2016-08-02,2246.25,1.0,1.0,1.0,98700.0,1974.0,-1.0,metal,1.0,-12.0,-1.0,1.0,-11.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,1,462.153908795,462.153908795,-462.153908795,462.153908795,-462.153908795,462.153908795,462.153908795,-462.153908795,-462.153908795,-462.153908795,462.153908795,462.153908795,462.153908795,-462.153908795,-462.153908795,462.153908795,-462.153908795,-462.153908795,-462.153908795,-462.153908795,462.153908795,-462.153908795
SIN,INQ6,8683.0,92.775,0.0062579673195,1.0,-1.0,-1.0,-1.0,1.0,-20.0,2016-07-21,185.55,11.0,3.0,2.0,17366.0,8683.0,1.0,index,1.0,-20.0,-1.0,1.0,-19.0,1.0,1.0,11.0,1.0,1.0,11.0,-1.0,1.0,11.0,-1.0,1.0,11.0,-1.0,1,1,-1,1,-1.0,1,-1,-1,-1,-1,1,-1,-1,1195.43446518,1195.43446518,-1195.43446518,1195.43446518,1195.43446518,-1195.43446518,1195.43446518,-1195.43446518,-1195.43446518,-1195.43446518,1195.43446518,1195.43446518,1195.43446518,-1195.43446518,-1195.43446518,1195.43446518,-1195.43446518,-1195.43446518,-1195.43446518,-1195.43446518,1195.43446518,-1195.43446518
SJB,BBU6,151.39,0.4795,0.000462595823421,1.0,-1.0,1.0,-1.0,-1.0,-16.0,2016-07-27,479.691876751,5.0,2.0,1.0,151450.580232,151.39,-1.0,rates,-1.0,-16.0,-1.0,-1.0,-15.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,1,350.30202935,350.30202935,-350.30202935,350.30202935,-350.30202935,350.30202935,-350.30202935,-350.30202935,350.30202935,-350.30202935,350.30202935,350.30202935,-350.30202935,350.30202935,350.30202935,-350.30202935,-350.30202935,350.30202935,350.30202935,350.30202935,-350.30202935,350.30202935
SM,@SMZ6,331.2,8.675,-0.00361010830325,-1.0,-1.0,-1.0,-1.0,1.0,-8.0,2016-08-08,867.5,3.0,1.0,1.0,33120.0,331.2,1.0,grain,1.0,-8.0,1.0,1.0,-7.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,-1,-358.700361011,358.700361011,-358.700361011,358.700361011,-358.700361011,358.700361011,-358.700361011,358.700361011,358.700361011,358.700361011,-358.700361011,-358.700361011,-358.700361011,358.700361011,358.700361011,-358.700361011,358.700361011,358.700361011,358.700361011,358.700361011,-358.700361011,358.700361011
SMI,SWU6,8183.0,81.6,0.0049121945229,1.0,-1.0,-1.0,-1.0,-1.0,-2.0,2016-08-10,854.987426655,3.0,1.0,1.0,85739.7317687,8183.0,1.0,index,-1.0,-2.0,-1.0,-1.0,5.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,1,-1.0,1,-1,-1,1,-1,1,1,-1,1263.51072237,1263.51072237,-1263.51072237,1263.51072237,1263.51072237,-1263.51072237,-1263.51072237,-1263.51072237,-1263.51072237,-1263.51072237,1263.51072237,1263.51072237,-1263.51072237,1263.51072237,-1263.51072237,1263.51072237,-1263.51072237,-1263.51072237,1263.51072237,-1263.51072237,1263.51072237,1263.51072237
SSG,SSQ6,312.6,3.755611214,-0.00191570881226,-1.0,-1.0,-1.0,-1.0,-1.0,-19.0,2016-07-21,560.538987164,4.0,1.0,1.0,46656.7164179,312.6,1.0,index,-1.0,-19.0,-1.0,-1.0,-18.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,-357.522731172,357.522731172,357.522731172,-357.522731172,-357.522731172,357.522731172,357.522731172,357.522731172,357.522731172,357.522731172,-357.522731172,-357.522731172,357.522731172,-357.522731172,-357.522731172,357.522731172,357.522731172,-357.522731172,-357.522731172,-357.522731172,357.522731172,-357.522731172
STW,TWQ6,339.4,3.95,0.00206672571597,1.0,1.0,-1.0,1.0,1.0,-25.0,2016-07-14,395.0,6.0,2.0,1.0,33940.0,339.4,1.0,index,1.0,-25.0,-1.0,1.0,-24.0,1.0,1.0,6.0,1.0,1.0,6.0,-1.0,2.0,6.0,1.0,2.0,6.0,1.0,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,-1,420.868024801,420.868024801,-420.868024801,420.868024801,420.868024801,-420.868024801,420.868024801,420.868024801,-420.868024801,420.868024801,-420.868024801,-420.868024801,420.868024801,-420.868024801,-420.868024801,420.868024801,-420.868024801,-420.868024801,420.868024801,-420.868024801,-420.868024801,-420.868024801
SXE,EXU6,2992.0,37.8,0.00335345405768,1.0,-1.0,1.0,-1.0,1.0,-15.0,2016-07-28,429.219,5.0,2.0,1.0,33974.16,2992.0,1.0,index,1.0,-15.0,-1.0,-1.0,17.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,2.0,5.0,-1.0,2.0,5.0,-1.0,1,1,1,1,-1.0,1,-1,1,1,1,1,1,-1,569.653923541,569.653923541,-569.653923541,569.653923541,569.653923541,-569.653923541,-569.653923541,-569.653923541,569.653923541,-569.653923541,569.653923541,569.653923541,-569.653923541,569.653923541,-569.653923541,569.653923541,-569.653923541,569.653923541,569.653923541,569.653923541,569.653923541,569.653923541
TF,@TFSU6,1235.7,12.505,0.0076653347468,1.0,-1.0,-1.0,-1.0,1.0,10.0,2016-08-04,1250.5,2.0,1.0,1.0,123570.0,1235.7,1.0,index,1.0,10.0,-1.0,1.0,9.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,-1,-1,1894.41082932,1894.41082932,-1894.41082932,1894.41082932,1894.41082932,-1894.41082932,1894.41082932,-1894.41082932,-1894.41082932,-1894.41082932,1894.41082932,1894.41082932,1894.41082932,-1894.41082932,1894.41082932,-1894.41082932,-1894.41082932,1894.41082932,-1894.41082932,-1894.41082932,-1894.41082932,-1894.41082932
TU,@TUU6,109.3828125,0.098046875,0.00050021437759,1.0,1.0,1.0,1.0,1.0,-32.0,2016-07-05,196.09375,11.0,3.0,2.0,218765.625,109.3828125,-1.0,rates,1.0,-32.0,1.0,1.0,-31.0,1.0,1.0,11.0,1.0,1.0,11.0,1.0,1.0,11.0,1.0,1.0,11.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,1,1203.72682042,1203.72682042,1203.72682042,-1203.72682042,-1203.72682042,1203.72682042,1203.72682042,1203.72682042,1203.72682042,1203.72682042,-1203.72682042,-1203.72682042,1203.72682042,-1203.72682042,-1203.72682042,1203.72682042,1203.72682042,-1203.72682042,-1203.72682042,-1203.72682042,1203.72682042,-1203.72682042
TY,@TYU6,132.375,0.58125,0.002010644589,1.0,-1.0,-1.0,-1.0,1.0,-32.0,2016-07-05,581.25,4.0,1.0,1.0,132375.0,132.375,-1.0,rates,1.0,-32.0,1.0,1.0,-31.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,1,1064.63630988,1064.63630988,1064.63630988,-1064.63630988,-1064.63630988,1064.63630988,1064.63630988,-1064.63630988,-1064.63630988,-1064.63630988,1064.63630988,1064.63630988,1064.63630988,-1064.63630988,-1064.63630988,1064.63630988,-1064.63630988,-1064.63630988,-1064.63630988,-1064.63630988,1064.63630988,-1064.63630988
US,@USU6,171.90625,1.6390625,0.00182116190129,1.0,1.0,-1.0,1.0,1.0,-29.0,2016-07-08,1639.0625,2.0,1.0,1.0,171906.25,171.90625,-1.0,rates,1.0,-29.0,1.0,1.0,-28.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,1,626.138226188,626.138226188,626.138226188,-626.138226188,-626.138226188,626.138226188,626.138226188,626.138226188,-626.138226188,626.138226188,-626.138226188,-626.138226188,626.138226188,-626.138226188,-626.138226188,626.138226188,626.138226188,-626.138226188,-626.138226188,-626.138226188,626.138226188,-626.138226188
