2016-09-14 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,PC2016-09-14 00:00:00,Close2016-09-14 00:00:00,group,RiskOn,Excess,SEA2016-09-14 00:00:00,SRUN2016-09-14 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-09-13 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-09-13 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-09-13 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-09-13 00:00:00,RiskOff,AntiExcess,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting5,Voting6,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Excess,PNL_AntiExcess,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
GC,QGCZ6,1326.1,14.685,0.00181309964493,1.0,1.0,1.0,1.0,1.0,-49.0,2016-07-06,1468.5,2.0,1.0,1.0,132610.0,0.00181309964493,1326.1,metal,-1.0,1.0,1.0,-49.0,-1.0,1.0,-48.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1,-1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,1,-1,1,1.0,0,-1,-1,-1.0,0,-1,0,480.87028783,480.87028783,-480.87028783,480.87028783,-480.87028783,480.87028783,480.87028783,-480.87028783,-480.87028783,480.87028783,480.87028783,480.87028783,-480.87028783,-480.87028783,480.87028783,-480.87028783,-480.87028783,480.87028783,-480.87028783,480.87028783,-480.87028783,0.0,-480.87028783,480.87028783,-480.87028783,480.87028783,480.87028783,0.0,-480.87028783,-480.87028783,-480.87028783,0.0,-480.87028783
HCM,HHIU6,9557.0,159.237653018,-0.000313807531381,-1.0,1.0,1.0,1.0,1.0,18.0,2016-08-19,1024.69532187,2.0,1.0,1.0,61499.3564994,-0.000313807531381,9557.0,index,1.0,1.0,1.0,18.0,-1.0,1.0,17.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,-1,-1,1,1,1,1.0,0,-1,1,-1.0,-1,-1,0,-38.5979224891,38.5979224891,38.5979224891,-38.5979224891,-38.5979224891,38.5979224891,-38.5979224891,38.5979224891,38.5979224891,-38.5979224891,-38.5979224891,-38.5979224891,38.5979224891,38.5979224891,-38.5979224891,38.5979224891,-38.5979224891,38.5979224891,38.5979224891,-38.5979224891,38.5979224891,-0.0,38.5979224891,-38.5979224891,-38.5979224891,-38.5979224891,-38.5979224891,-0.0,38.5979224891,-38.5979224891,38.5979224891,38.5979224891,38.5979224891
HG,QHGZ6,215.5,2.7675,0.0254580061861,1.0,-1.0,-1.0,1.0,-1.0,5.0,2016-09-07,691.875,3.0,1.0,1.0,53875.0,0.0254580061861,215.5,metal,1.0,1.0,-1.0,5.0,1.0,-1.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,1.0,-1,-1,-1,1,1,-1,-1.0,1,-1,-1,1,1,-1,1,-1,0.0,0,-1,1,1.0,0,1,-1,4114.65024982,4114.65024982,4114.65024982,-4114.65024982,4114.65024982,-4114.65024982,4114.65024982,-4114.65024982,4114.65024982,-4114.65024982,-4114.65024982,4114.65024982,-4114.65024982,4114.65024982,-4114.65024982,4114.65024982,-4114.65024982,4114.65024982,-4114.65024982,-4114.65024982,4114.65024982,-4114.65024982,4114.65024982,-4114.65024982,4114.65024982,-4114.65024982,0.0,0.0,-4114.65024982,4114.65024982,4114.65024982,0.0,4114.65024982
HIC,HSIU6,23252.0,317.280307152,0.000215081515895,1.0,1.0,-1.0,1.0,1.0,11.0,2016-08-30,2041.70081822,1.0,1.0,1.0,149626.769627,0.000215081515895,23252.0,index,1.0,1.0,1.0,11.0,-1.0,1.0,10.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,-1,-1,-1,-1,-1,1,0.0,0,-1,1,-1.0,-1,-1,-1,32.1819524297,32.1819524297,-32.1819524297,32.1819524297,32.1819524297,-32.1819524297,32.1819524297,-32.1819524297,-32.1819524297,32.1819524297,-32.1819524297,32.1819524297,-32.1819524297,-32.1819524297,32.1819524297,-32.1819524297,32.1819524297,-32.1819524297,-32.1819524297,-32.1819524297,-32.1819524297,-32.1819524297,-32.1819524297,-32.1819524297,-32.1819524297,32.1819524297,0.0,0.0,-32.1819524297,32.1819524297,-32.1819524297,-32.1819524297,-32.1819524297
HO,QHOX6,1.4003,0.043423002,-0.0282442748092,-1.0,1.0,-1.0,1.0,-1.0,-18.0,2016-08-18,1823.766084,2.0,1.0,1.0,58812.6,-0.0282442748092,1.4003,energy,1.0,1.0,-1.0,-18.0,-1.0,-1.0,-17.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1,1,1.0,-1,-1,-1,1,-1,1,1,1,1.0,1,-1,1,-1.0,-1,-1,0,-3322.23847328,3322.23847328,3322.23847328,-3322.23847328,-3322.23847328,3322.23847328,-3322.23847328,3322.23847328,3322.23847328,-3322.23847328,3322.23847328,-3322.23847328,3322.23847328,3322.23847328,3322.23847328,-3322.23847328,-3322.23847328,3322.23847328,3322.23847328,3322.23847328,-3322.23847328,-0.0,3322.23847328,-3322.23847328,-3322.23847328,-3322.23847328,-3322.23847328,-3322.23847328,3322.23847328,-3322.23847328,3322.23847328,3322.23847328,3322.23847328
JY,@JYZ6,0.9806,0.009468506,0.00302967948046,1.0,1.0,1.0,1.0,1.0,-18.0,2016-08-18,1183.56325,2.0,1.0,1.0,122575.0,0.00302967948046,0.9806,currency,-1.0,1.0,1.0,-18.0,-1.0,1.0,-17.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1,-1,-1,-1,-1,1,-1.0,1,-1,1,-1,-1,1,-1,1,1.0,0,-1,-1,-1.0,0,-1,0,742.725924636,742.725924636,-742.725924636,742.725924636,-742.725924636,742.725924636,742.725924636,-742.725924636,-742.725924636,742.725924636,742.725924636,742.725924636,-742.725924636,-742.725924636,742.725924636,-742.725924636,-742.725924636,742.725924636,-742.725924636,742.725924636,-742.725924636,0.0,-742.725924636,742.725924636,-742.725924636,742.725924636,742.725924636,0.0,-742.725924636,-742.725924636,-742.725924636,0.0,-742.725924636
KC,@KCZ6,148.9,3.42,0.0033692722372,1.0,-1.0,-1.0,-1.0,-1.0,-5.0,2016-09-07,1282.5,2.0,1.0,1.0,55837.5,0.0033692722372,148.9,soft,1.0,1.0,-1.0,-5.0,-1.0,-1.0,-4.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,1,1,1.0,-1,-1,-1,1,-1,1,1,1,1.0,1,-1,1,0.0,0,1,0,376.263477089,376.263477089,-376.263477089,376.263477089,376.263477089,-376.263477089,376.263477089,-376.263477089,376.263477089,-376.263477089,-376.263477089,-376.263477089,376.263477089,376.263477089,-376.263477089,376.263477089,376.263477089,-376.263477089,-376.263477089,-376.263477089,376.263477089,0.0,-376.263477089,376.263477089,376.263477089,376.263477089,376.263477089,376.263477089,-376.263477089,376.263477089,0.0,0.0,376.263477089
KW,@KWZ6,418.25,8.825,0.00601322910403,1.0,-1.0,-1.0,1.0,1.0,10.0,2016-08-30,441.25,5.0,1.0,1.0,20912.5,0.00601322910403,418.25,grain,1.0,1.0,1.0,10.0,-1.0,1.0,9.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,-1,-1,-1,1,-1,1,1.0,-1,-1,-1,1,-1,-1,-1,1,0.0,0,-1,1,-1.0,0,-1,0,628.75826819,628.75826819,-628.75826819,628.75826819,628.75826819,-628.75826819,628.75826819,-628.75826819,-628.75826819,-628.75826819,-628.75826819,628.75826819,-628.75826819,628.75826819,628.75826819,-628.75826819,628.75826819,-628.75826819,-628.75826819,-628.75826819,628.75826819,0.0,-628.75826819,-628.75826819,-628.75826819,628.75826819,0.0,0.0,-628.75826819,628.75826819,-628.75826819,0.0,-628.75826819
LB,@LBX6,307.6,6.1728968125,-0.000649772579597,-1.0,-1.0,1.0,-1.0,-1.0,16.0,2016-08-22,679.018649375,3.0,1.0,1.0,33836.0,-0.000649772579597,307.6,soft,1.0,-1.0,-1.0,16.0,-1.0,-1.0,15.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,-1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1,1,1,0.0,0,1,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
LC,@LEZ6,106.375,2.232805707,0.0107475519423,1.0,-1.0,1.0,-1.0,-1.0,6.0,2016-09-06,893.1222828,3.0,1.0,1.0,42550.0,0.0107475519423,106.375,meat,1.0,-1.0,-1.0,6.0,-1.0,-1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1,1,1,0.0,0,1,1,1371.92500544,1371.92500544,-1371.92500544,1371.92500544,1371.92500544,-1371.92500544,-1371.92500544,1371.92500544,1371.92500544,-1371.92500544,1371.92500544,-1371.92500544,1371.92500544,1371.92500544,-1371.92500544,1371.92500544,-1371.92500544,1371.92500544,-1371.92500544,1371.92500544,1371.92500544,1371.92500544,1371.92500544,1371.92500544,1371.92500544,1371.92500544,1371.92500544,1371.92500544,1371.92500544,1371.92500544,0.0,0.0,1371.92500544
LCO,EBZ6,46.31,1.5925,-0.0266918873476,-1.0,-1.0,1.0,-1.0,-1.0,9.0,2016-09-01,1592.5,2.0,1.0,1.0,46310.0,-0.0266918873476,46.31,energy,1.0,1.0,-1.0,9.0,-1.0,-1.0,-17.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,1,1,1.0,-1,-1,1,1,-1,1,1,1,1.0,1,-1,1,0.0,0,1,1,-2472.20260614,2472.20260614,2472.20260614,-2472.20260614,-2472.20260614,2472.20260614,-2472.20260614,2472.20260614,-2472.20260614,2472.20260614,-2472.20260614,2472.20260614,-2472.20260614,-2472.20260614,2472.20260614,-2472.20260614,-2472.20260614,2472.20260614,2472.20260614,-2472.20260614,-2472.20260614,-2472.20260614,2472.20260614,-2472.20260614,-2472.20260614,-2472.20260614,-2472.20260614,-2472.20260614,2472.20260614,-2472.20260614,-0.0,-0.0,-2472.20260614
LGO,GASZ6,415.75,12.95,-0.0171394799054,-1.0,-1.0,1.0,-1.0,-1.0,32.0,2016-08-01,1295.0,2.0,1.0,1.0,41575.0,-0.0171394799054,415.75,energy,1.0,1.0,-1.0,32.0,-1.0,-1.0,31.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1,1,1,0.0,0,1,1,-1425.14775414,1425.14775414,1425.14775414,-1425.14775414,-1425.14775414,1425.14775414,-1425.14775414,1425.14775414,-1425.14775414,1425.14775414,-1425.14775414,1425.14775414,-1425.14775414,-1425.14775414,1425.14775414,-1425.14775414,1425.14775414,-1425.14775414,1425.14775414,-1425.14775414,-1425.14775414,-1425.14775414,-1425.14775414,-1425.14775414,-1425.14775414,-1425.14775414,-1425.14775414,-1425.14775414,-1425.14775414,-1425.14775414,-0.0,-0.0,-1425.14775414
LH,@HEZ6,49.1,1.7298513215,-0.028684470821,-1.0,-1.0,-1.0,-1.0,1.0,-8.0,2016-09-01,691.9405286,3.0,1.0,1.0,19640.0,-0.028684470821,49.1,meat,1.0,-1.0,1.0,-8.0,-1.0,1.0,-7.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,1,1,1,-1,1,-1.0,1,1,1,1,1,-1,-1,1,-1.0,0,1,1,-1.0,0,-1,1,-1690.08902077,1690.08902077,1690.08902077,-1690.08902077,-1690.08902077,1690.08902077,1690.08902077,-1690.08902077,1690.08902077,1690.08902077,1690.08902077,1690.08902077,-1690.08902077,-1690.08902077,-1690.08902077,1690.08902077,1690.08902077,-1690.08902077,-1690.08902077,-1690.08902077,-1690.08902077,-1690.08902077,-1690.08902077,1690.08902077,1690.08902077,-1690.08902077,1690.08902077,-0.0,-1690.08902077,-1690.08902077,1690.08902077,-0.0,1690.08902077
LRC,LRCX6,1942.0,25.45,-0.000514668039115,-1.0,1.0,-1.0,1.0,-1.0,-4.0,2016-09-08,254.5,8.0,1.0,1.0,19420.0,-0.000514668039115,1942.0,soft,1.0,1.0,-1.0,-4.0,1.0,-1.0,-3.0,-1.0,1.0,8.0,-1.0,1.0,8.0,-1.0,2.0,8.0,1.0,2.0,8.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,-1,-1,1,-1,0.0,0,-1,-1,0.0,-1,-1,-1,-79.9588265569,79.9588265569,-79.9588265569,79.9588265569,-79.9588265569,79.9588265569,-79.9588265569,79.9588265569,79.9588265569,-79.9588265569,79.9588265569,-79.9588265569,79.9588265569,79.9588265569,79.9588265569,-79.9588265569,-79.9588265569,79.9588265569,79.9588265569,79.9588265569,79.9588265569,79.9588265569,79.9588265569,79.9588265569,-79.9588265569,79.9588265569,-0.0,-0.0,79.9588265569,79.9588265569,-0.0,79.9588265569,79.9588265569
LSU,QWZ6,546.4,10.9283647465,-0.0197344815213,-1.0,-1.0,1.0,-1.0,-1.0,-33.0,2016-07-28,546.418237325,4.0,1.0,1.0,27320.0,-0.0197344815213,546.4,soft,1.0,1.0,-1.0,-33.0,1.0,-1.0,-32.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,-1,-1,1,1,1,-1,1.0,-1,1,-1,1,1,1,1,1,1.0,0,1,1,1.0,0,1,1,-2156.58414065,2156.58414065,-2156.58414065,2156.58414065,-2156.58414065,2156.58414065,-2156.58414065,2156.58414065,-2156.58414065,2156.58414065,-2156.58414065,2156.58414065,-2156.58414065,-2156.58414065,2156.58414065,-2156.58414065,-2156.58414065,2156.58414065,-2156.58414065,2156.58414065,-2156.58414065,-2156.58414065,-2156.58414065,-2156.58414065,-2156.58414065,-2156.58414065,-2156.58414065,-0.0,-2156.58414065,-2156.58414065,-2156.58414065,-0.0,-2156.58414065
MEM,@MMEZ6,879.0,15.875833426,0.00193776359284,1.0,-1.0,1.0,-1.0,-1.0,6.0,2016-09-06,793.7916713,3.0,1.0,1.0,43950.0,0.00193776359284,879.0,index,1.0,1.0,-1.0,6.0,-1.0,-1.0,5.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1,1,1,0.0,0,1,1,255.494129716,255.494129716,-255.494129716,255.494129716,255.494129716,-255.494129716,255.494129716,-255.494129716,255.494129716,-255.494129716,255.494129716,-255.494129716,255.494129716,255.494129716,-255.494129716,255.494129716,-255.494129716,255.494129716,-255.494129716,255.494129716,255.494129716,255.494129716,255.494129716,255.494129716,255.494129716,255.494129716,255.494129716,255.494129716,255.494129716,255.494129716,0.0,0.0,255.494129716
MFX,IBV6,8687.0,132.425183559,-0.00114982177762,-1.0,1.0,-1.0,1.0,1.0,30.0,2016-08-03,1489.78331504,2.0,1.0,1.0,97728.75,-0.00114982177762,8687.0,index,1.0,1.0,1.0,30.0,-1.0,1.0,29.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,-1,-1,-1,-1,-1,1,0.0,0,-1,1,-1.0,-1,-1,-1,-224.7412901,224.7412901,224.7412901,-224.7412901,-224.7412901,224.7412901,-224.7412901,224.7412901,224.7412901,-224.7412901,224.7412901,-224.7412901,224.7412901,224.7412901,-224.7412901,224.7412901,-224.7412901,224.7412901,224.7412901,224.7412901,224.7412901,224.7412901,224.7412901,224.7412901,224.7412901,-224.7412901,-0.0,-0.0,224.7412901,-224.7412901,224.7412901,224.7412901,224.7412901
MP,@PXZ6,0.05164,0.00073113,-0.00649109160733,-1.0,-1.0,-1.0,-1.0,1.0,6.0,2016-09-06,365.565,6.0,1.0,1.0,25820.0,-0.00649109160733,0.05164,currency,1.0,1.0,1.0,6.0,-1.0,1.0,5.0,-1.0,1.0,6.0,-1.0,1.0,6.0,-1.0,2.0,6.0,-1.0,2.0,6.0,-1.0,-1,-1,1,1,-1,1,1.0,-1,1,-1,1,-1,-1,-1,1,0.0,0,-1,1,-1.0,0,-1,1,-1005.59991181,1005.59991181,1005.59991181,-1005.59991181,-1005.59991181,1005.59991181,-1005.59991181,1005.59991181,1005.59991181,1005.59991181,1005.59991181,1005.59991181,-1005.59991181,-1005.59991181,-1005.59991181,1005.59991181,-1005.59991181,1005.59991181,-1005.59991181,1005.59991181,-1005.59991181,-1005.59991181,1005.59991181,1005.59991181,1005.59991181,-1005.59991181,-0.0,-0.0,1005.59991181,-1005.59991181,1005.59991181,-0.0,1005.59991181
MW,@MWZ6,493.0,7.325,-0.000506842372022,-1.0,-1.0,1.0,-1.0,1.0,-17.0,2016-08-19,366.25,6.0,1.0,1.0,24650.0,-0.000506842372022,493.0,grain,1.0,1.0,1.0,-17.0,-1.0,1.0,-16.0,-1.0,1.0,6.0,-1.0,1.0,6.0,1.0,1.0,6.0,-1.0,1.0,6.0,-1.0,-1,-1,1,1,-1,1,-1.0,1,1,1,1,1,1,1,1,1.0,0,1,1,-1.0,0,-1,1,-74.9619868221,74.9619868221,74.9619868221,-74.9619868221,-74.9619868221,74.9619868221,-74.9619868221,74.9619868221,74.9619868221,74.9619868221,-74.9619868221,74.9619868221,-74.9619868221,-74.9619868221,-74.9619868221,74.9619868221,74.9619868221,-74.9619868221,-74.9619868221,-74.9619868221,-74.9619868221,-74.9619868221,-74.9619868221,-74.9619868221,-74.9619868221,-74.9619868221,-74.9619868221,-0.0,-74.9619868221,-74.9619868221,74.9619868221,-0.0,74.9619868221
NE,@NEZ6,0.7254,0.0077983755,0.00552485590492,1.0,-1.0,1.0,-1.0,1.0,12.0,2016-08-26,779.83755,3.0,1.0,1.0,72540.0,0.00552485590492,0.7254,currency,1.0,1.0,1.0,12.0,-1.0,1.0,11.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,-1,-1,1,1,-1,1,1.0,-1,1,1,1,-1,1,1,1,1.0,0,1,1,-1.0,0,-1,1,1202.31914203,1202.31914203,-1202.31914203,1202.31914203,1202.31914203,-1202.31914203,1202.31914203,-1202.31914203,-1202.31914203,-1202.31914203,1202.31914203,-1202.31914203,1202.31914203,1202.31914203,1202.31914203,-1202.31914203,1202.31914203,-1202.31914203,1202.31914203,1202.31914203,1202.31914203,1202.31914203,-1202.31914203,1202.31914203,1202.31914203,1202.31914203,1202.31914203,0.0,1202.31914203,1202.31914203,-1202.31914203,0.0,-1202.31914203
NG,QNGX6,2.969,0.094463819,-0.00669120107059,-1.0,1.0,1.0,1.0,1.0,6.0,2016-09-06,944.63819,3.0,1.0,1.0,29690.0,-0.00669120107059,2.969,energy,1.0,1.0,1.0,6.0,1.0,1.0,5.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,1,1,0.0,-1,-1,-1,-1.0,-1,-1,0,-595.985279358,595.985279358,-595.985279358,595.985279358,-595.985279358,595.985279358,-595.985279358,595.985279358,595.985279358,-595.985279358,-595.985279358,-595.985279358,595.985279358,595.985279358,-595.985279358,595.985279358,-595.985279358,595.985279358,-595.985279358,595.985279358,595.985279358,-0.0,595.985279358,595.985279358,-595.985279358,-595.985279358,-0.0,595.985279358,595.985279358,595.985279358,595.985279358,595.985279358,595.985279358
NIY,@NKDZ6,16360.0,205.823620536,-0.0102843315185,-1.0,-1.0,-1.0,-1.0,1.0,13.0,2016-08-25,1005.29266649,2.0,1.0,1.0,79906.2225261,-0.0102843315185,16360.0,index,1.0,-1.0,1.0,13.0,-1.0,1.0,12.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,-1,1,1,1,-1,1,1.0,-1,1,-1,1,-1,-1,-1,1,-1.0,0,-1,1,-1.0,0,-1,1,-1643.56416569,1643.56416569,1643.56416569,-1643.56416569,-1643.56416569,1643.56416569,1643.56416569,-1643.56416569,1643.56416569,1643.56416569,1643.56416569,1643.56416569,-1643.56416569,-1643.56416569,-1643.56416569,1643.56416569,-1643.56416569,1643.56416569,-1643.56416569,1643.56416569,-1643.56416569,-1643.56416569,1643.56416569,1643.56416569,1643.56416569,-1643.56416569,1643.56416569,-0.0,1643.56416569,-1643.56416569,1643.56416569,-0.0,1643.56416569
NQ,@NQZ6,4728.5,47.527778145,0.000952582557155,1.0,1.0,1.0,1.0,1.0,24.0,2016-08-10,950.5555629,3.0,1.0,1.0,94570.0,0.000952582557155,4728.5,index,1.0,1.0,1.0,24.0,-1.0,1.0,23.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,-1,-1,1,1.0,-1,-1,1,-1,-1,1,1,1,1.0,0,-1,1,-1.0,-1,-1,0,270.25719729,270.25719729,-270.25719729,270.25719729,270.25719729,-270.25719729,270.25719729,-270.25719729,-270.25719729,270.25719729,270.25719729,270.25719729,-270.25719729,-270.25719729,270.25719729,-270.25719729,270.25719729,-270.25719729,-270.25719729,270.25719729,-270.25719729,0.0,-270.25719729,270.25719729,270.25719729,270.25719729,270.25719729,0.0,-270.25719729,270.25719729,-270.25719729,-270.25719729,-270.25719729
O,@OZ6,174.5,4.5625,0.00431654676259,1.0,1.0,1.0,-1.0,1.0,-27.0,2016-08-05,228.125,9.0,2.0,2.0,8725.0,0.00431654676259,174.5,grain,1.0,-1.0,1.0,-27.0,-1.0,1.0,-26.0,-1.0,1.0,9.0,-1.0,1.0,9.0,1.0,1.0,9.0,1.0,2.0,9.0,-1.0,-1,1,1,-1,-1,1,-1.0,1,1,1,-1,1,1,1,1,0.0,0,1,1,-1.0,-1,-1,1,338.956834532,338.956834532,-338.956834532,338.956834532,338.956834532,-338.956834532,-338.956834532,338.956834532,-338.956834532,338.956834532,338.956834532,-338.956834532,338.956834532,-338.956834532,338.956834532,-338.956834532,-338.956834532,338.956834532,338.956834532,338.956834532,-338.956834532,338.956834532,338.956834532,338.956834532,338.956834532,338.956834532,0.0,0.0,338.956834532,338.956834532,-338.956834532,-338.956834532,-338.956834532
OJ,@OJX6,195.5,5.46,-0.00862068965517,-1.0,1.0,1.0,1.0,1.0,-19.0,2016-08-17,819.0,3.0,1.0,1.0,29325.0,-0.00862068965517,195.5,soft,1.0,1.0,1.0,-19.0,1.0,-1.0,-18.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,-1,-1,-1,-1,1,-1,1.0,-1,-1,-1,-1,-1,1,1,1,1.0,0,-1,-1,0.0,-1,-1,-1,-758.405172414,758.405172414,-758.405172414,758.405172414,-758.405172414,758.405172414,-758.405172414,758.405172414,758.405172414,-758.405172414,-758.405172414,-758.405172414,758.405172414,758.405172414,758.405172414,-758.405172414,-758.405172414,758.405172414,758.405172414,758.405172414,758.405172414,758.405172414,758.405172414,-758.405172414,-758.405172414,-758.405172414,-758.405172414,-0.0,758.405172414,758.405172414,-0.0,758.405172414,758.405172414
PA,QPAZ6,656.5,18.927430657,0.000609663161103,1.0,-1.0,-1.0,-1.0,-1.0,24.0,2016-08-10,1892.7430657,2.0,1.0,1.0,65650.0,0.000609663161103,656.5,metal,1.0,1.0,-1.0,24.0,-1.0,-1.0,23.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,-1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1,1,1,0.0,0,1,1,80.0487730529,80.0487730529,-80.0487730529,80.0487730529,80.0487730529,-80.0487730529,80.0487730529,-80.0487730529,80.0487730529,-80.0487730529,-80.0487730529,-80.0487730529,80.0487730529,80.0487730529,-80.0487730529,80.0487730529,-80.0487730529,80.0487730529,-80.0487730529,80.0487730529,80.0487730529,80.0487730529,80.0487730529,80.0487730529,80.0487730529,80.0487730529,80.0487730529,80.0487730529,80.0487730529,80.0487730529,0.0,0.0,80.0487730529
PL,QPLV6,1040.9,22.59,0.00472972972973,1.0,-1.0,1.0,-1.0,-1.0,24.0,2016-08-10,1129.5,2.0,1.0,1.0,52045.0,0.00472972972973,1040.9,metal,-1.0,1.0,-1.0,24.0,-1.0,-1.0,23.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,-1,1,1,1,1,-1.0,1,-1,1,1,1,1,1,1,1.0,1,1,1,1.0,1,1,1,492.317567568,492.317567568,-492.317567568,492.317567568,-492.317567568,492.317567568,492.317567568,-492.317567568,492.317567568,-492.317567568,492.317567568,-492.317567568,492.317567568,492.317567568,-492.317567568,492.317567568,-492.317567568,492.317567568,-492.317567568,492.317567568,492.317567568,492.317567568,492.317567568,492.317567568,492.317567568,492.317567568,492.317567568,492.317567568,492.317567568,492.317567568,492.317567568,492.317567568,492.317567568
