,2016-10-06
ACC_ACT,1.0
L%_ACT,0.341772151899
ACC_prevACT,0.632911392405
L%_prevACT,0.455696202532
ACC_AntiPrevACT,0.367088607595
L%_AntiPrevACT,0.544303797468
ACC_RiskOn,0.569620253165
L%_RiskOn,0.721518987342
ACC_RiskOff,0.430379746835
L%_RiskOff,0.278481012658
ACC_Excess,0.278481012658
L%_Excess,0.810126582278
ACC_AntiExcess,0.721518987342
L%_AntiExcess,0.189873417722
ACC_LastSIG,0.291139240506
L%_LastSIG,0.405063291139
ACC_0.75LastSIG,0.518987341772
L%_0.75LastSIG,0.493670886076
ACC_0.5LastSIG,0.493670886076
L%_0.5LastSIG,0.493670886076
ACC_1LastSIG,0.518987341772
L%_1LastSIG,0.493670886076
ACC_Anti1LastSIG,0.481012658228
L%_Anti1LastSIG,0.506329113924
ACC_Anti0.75LastSIG,0.481012658228
L%_Anti0.75LastSIG,0.506329113924
ACC_prevSEA,0.506329113924
L%_prevSEA,0.556962025316
ACC_AntiSEA,0.493670886076
L%_AntiSEA,0.443037974684
ACC_AdjSEA,0.481012658228
L%_AdjSEA,0.582278481013
ACC_AntiAdjSEA,0.518987341772
L%_AntiAdjSEA,0.417721518987
ACC_Voting,0.556962025316
L%_Voting,0.506329113924
ACC_Voting2,0.443037974684
L%_Voting2,0.544303797468
ACC_Voting3,0.417721518987
L%_Voting3,0.493670886076
ACC_Voting4,0.291139240506
L%_Voting4,0.405063291139
ACC_Voting5,0.379746835443
L%_Voting5,0.506329113924
ACC_Voting6,0.291139240506
L%_Voting6,0.329113924051
ACC_Voting7,0.556962025316
L%_Voting7,0.582278481013
ACC_Voting8,0.443037974684
L%_Voting8,0.645569620253
ACC_Voting9,0.189873417722
L%_Voting9,0.405063291139
ACC_Voting10,0.20253164557
L%_Voting10,0.341772151899
ACC_Voting11,0.215189873418
L%_Voting11,0.341772151899
ACC_Voting12,0.20253164557
L%_Voting12,0.417721518987
ACC_Voting13,0.291139240506
L%_Voting13,0.189873417722
ACC_Voting14,0.26582278481
L%_Voting14,0.20253164557
ACC_Voting15,0.417721518987
L%_Voting15,0.367088607595
PNL_ACT,72554.1235138
PNL_prevACT,5758.58553265
PNL_AntiPrevACT,-5758.58553265
PNL_RiskOn,-2412.79591702
PNL_RiskOff,2412.79591702
PNL_Excess,-48236.2310109
PNL_AntiExcess,48236.2310109
PNL_LastSIG,-873.977925723
PNL_0.75LastSIG,-3643.27607478
PNL_0.5LastSIG,-12057.0132034
PNL_1LastSIG,6143.59208087
PNL_Anti1LastSIG,-6143.59208087
PNL_Anti0.75LastSIG,3643.27607478
PNL_prevSEA,-11188.4863615
PNL_AntiSEA,11188.4863615
PNL_AdjSEA,6772.87053392
PNL_AntiAdjSEA,-6772.87053392
PNL_Voting,-5873.62525889
PNL_Voting2,-11520.8632838
PNL_Voting3,7343.95414649
PNL_Voting4,-873.977925723
PNL_Voting5,-9955.85779891
PNL_Voting6,163.018963182
PNL_Voting7,13013.1654001
PNL_Voting8,-5918.22309981
PNL_Voting9,-19712.5085726
PNL_Voting10,-7097.50685718
PNL_Voting11,3298.21189314
PNL_Voting12,-22919.0448485
PNL_Voting13,4621.2240628
PNL_Voting14,3028.0359959
PNL_Voting15,1818.59703615
Vol_All,1021.88906357
Vol_currency,1709.24152766
Vol_energy,860.634199536
Vol_grain,1264.04530628
Vol_index,450.50754917
Vol_meat,763.709761174
Vol_metal,1670.38252924
Vol_rates,969.353126509
Vol_soft,1367.0656825
Chg_All,-438.926391919
Chg_currency,-1120.34846779
Chg_energy,860.634199536
Chg_grain,-284.388490603
Chg_index,98.7202344231
Chg_meat,713.740286205
Chg_metal,-1670.38252924
Chg_rates,-969.353126509
Chg_soft,-1367.0656825
L%_All,0.352112676056
L%_currency,0.111111111111
L%_energy,1.0
L%_grain,0.6
L%_index,0.47619047619
L%_meat,0.666666666667
L%_metal,0.0
L%_rates,0.0
L%_soft,0.0
