2016-12-19 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2016-12-19 00:00:00,Close2016-12-19 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2016-12-19 00:00:00,LastSRUN,SRUN2016-12-19 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2016-12-16 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-12-16 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-12-16 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-12-16 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACF7,1.593,0.0445,0.0120711562897,1.0,-1.0,-1.0,-1.0,1.0,25.0,2016-12-12,1290.5,1.0,1.0,1.0,46197.0,1.0,0.0120711562897,1.593,energy,1.0,1.0,2016-12-12,1.0,1.0,26.0,26.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
AD,@ADH7,0.7238,0.0073348985,-0.00549601538884,-1.0,1.0,-1.0,1.0,1.0,3.0,2016-12-06,733.48985,1.0,1.0,1.0,72380.0,1.0,-0.00549601538884,0.7238,currency,1.0,1.0,2016-12-13,1.0,1.0,4.0,4.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-397.801593844,397.801593844,397.801593844,-397.801593844,-397.801593844,397.801593844,-397.801593844,397.801593844,-397.801593844,-397.801593844,397.801593844,-397.801593844,397.801593844,397.801593844,-397.801593844,-397.801593844,-397.801593844,397.801593844,-397.801593844,397.801593844,397.801593844,-397.801593844,397.801593844,-0.0,397.801593844,397.801593844,397.801593844,-397.801593844,-397.801593844,-0.0,-0.0,-397.801593844,-0.0,-0.0,397.801593844
AEX,AEXF7,480.35,5.4011293825,0.00575795644891,1.0,-1.0,-1.0,1.0,-1.0,30.0,2016-11-04,1123.75897932,1.0,1.0,1.0,99941.621,0.961261174661,0.00575795644891,480.35,index,1.0,1.0,2016-11-04,1.0,1.0,31.0,31.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
BO,@BOH7,36.85,0.7964257515,-0.00486092357548,-1.0,-1.0,1.0,-1.0,1.0,20.0,2016-11-17,477.8554509,2.0,1.0,1.0,22110.0,1.0,-0.00486092357548,36.85,grain,1.0,1.0,2016-12-07,1.0,1.0,8.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-214.950040508,214.950040508,-214.950040508,214.950040508,-214.950040508,214.950040508,-214.950040508,214.950040508,-214.950040508,214.950040508,-214.950040508,214.950040508,-214.950040508,-214.950040508,214.950040508,-214.950040508,-214.950040508,214.950040508,-214.950040508,214.950040508,-214.950040508,-214.950040508,214.950040508,-214.950040508,-214.950040508,-0.0,-214.950040508,-214.950040508,214.950040508,-0.0,-0.0,214.950040508,-0.0,-214.950040508,214.950040508
BP,@BPH7,1.2428,0.012815655,-0.00583953283737,-1.0,1.0,-1.0,1.0,-1.0,-9.0,2016-12-05,800.9784375,1.0,1.0,1.0,77675.0,1.0,-0.00583953283737,1.2428,currency,1.0,1.0,2016-12-05,-1.0,-1.0,-10.0,-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-453.585713143,453.585713143,-453.585713143,453.585713143,-453.585713143,453.585713143,-453.585713143,453.585713143,-453.585713143,-453.585713143,453.585713143,-453.585713143,453.585713143,453.585713143,-453.585713143,453.585713143,453.585713143,-453.585713143,453.585713143,-453.585713143,453.585713143,453.585713143,453.585713143,453.585713143,453.585713143,453.585713143,-453.585713143,453.585713143,-453.585713143,-0.0,-0.0,453.585713143,-453.585713143,-0.0,453.585713143
C,@CH7,353.25,6.1,-0.00842105263158,-1.0,1.0,1.0,1.0,1.0,11.0,2016-12-01,305.0,3.0,1.0,1.0,17662.5,1.0,-0.00842105263158,353.25,grain,1.0,1.0,2016-12-01,1.0,1.0,12.0,12.0,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-446.210526316,446.210526316,446.210526316,-446.210526316,-446.210526316,446.210526316,-446.210526316,446.210526316,-446.210526316,-446.210526316,-446.210526316,-446.210526316,446.210526316,446.210526316,446.210526316,-446.210526316,-446.210526316,446.210526316,-446.210526316,446.210526316,446.210526316,-446.210526316,446.210526316,-0.0,446.210526316,446.210526316,-446.210526316,-446.210526316,-446.210526316,-446.210526316,-0.0,-446.210526316,-0.0,-0.0,446.210526316
CC,@CCH7,2303.0,63.85,0.0290437890974,1.0,1.0,1.0,-1.0,-1.0,5.0,2016-12-09,638.5,1.0,1.0,1.0,23030.0,1.0,0.0290437890974,2303.0,soft,1.0,1.0,2016-12-09,-1.0,-1.0,6.0,6.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
CD,@CDH7,0.7463,0.005277972,-0.00460153384461,-1.0,-1.0,1.0,-1.0,1.0,3.0,2016-11-28,527.7972,1.0,1.0,1.0,74630.0,1.0,-0.00460153384461,0.7463,currency,1.0,1.0,2016-12-13,1.0,1.0,4.0,4.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-343.412470824,343.412470824,343.412470824,-343.412470824,-343.412470824,343.412470824,-343.412470824,343.412470824,-343.412470824,343.412470824,-343.412470824,343.412470824,-343.412470824,-343.412470824,343.412470824,-343.412470824,-343.412470824,343.412470824,-343.412470824,343.412470824,-343.412470824,-343.412470824,-343.412470824,-343.412470824,-343.412470824,-343.412470824,-343.412470824,-343.412470824,-343.412470824,-343.412470824,-343.412470824,-343.412470824,343.412470824,-343.412470824,343.412470824
CGB,CBH7,136.63,0.7161965615,0.00212703535279,1.0,-1.0,1.0,-1.0,-1.0,7.0,2016-12-07,533.877421916,1.0,1.0,1.0,101848.676854,1.3415,0.00212703535279,136.63,rates,-1.0,1.0,2016-12-07,-1.0,-1.0,8.0,8.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
CL,QCLG7,53.06,1.8402197055,0.00207743153919,1.0,1.0,1.0,1.0,1.0,6.0,2016-12-08,1840.2197055,1.0,1.0,1.0,53060.0,1.0,0.00207743153919,53.06,energy,1.0,1.0,2016-12-08,1.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,110.228517469,110.228517469,110.228517469,-110.228517469,110.228517469,-110.228517469,110.228517469,-110.228517469,110.228517469,110.228517469,110.228517469,110.228517469,-110.228517469,-110.228517469,-110.228517469,110.228517469,110.228517469,-110.228517469,110.228517469,-110.228517469,110.228517469,110.228517469,-110.228517469,110.228517469,110.228517469,0.0,110.228517469,110.228517469,-110.228517469,0.0,-110.228517469,110.228517469,110.228517469,110.228517469,-110.228517469
