,2017-07-19
ACC_ACT,1.0
L%_ACT,0.696202531646
ACC_prevACT,0.481012658228
L%_prevACT,0.607594936709
ACC_AntiPrevACT,0.518987341772
L%_AntiPrevACT,0.392405063291
ACC_RiskOn,0.645569620253
L%_RiskOn,0.721518987342
ACC_RiskOff,0.354430379747
L%_RiskOff,0.278481012658
ACC_Custom,0.556962025316
L%_Custom,0.810126582278
ACC_AntiCustom,0.443037974684
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.645569620253
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.506329113924
L%_0.75LastSIG,0.607594936709
ACC_0.5LastSIG,0.443037974684
L%_0.5LastSIG,0.46835443038
ACC_1LastSIG,0.594936708861
L%_1LastSIG,0.620253164557
ACC_Anti1LastSIG,0.405063291139
L%_Anti1LastSIG,0.379746835443
ACC_Anti0.75LastSIG,0.493670886076
L%_Anti0.75LastSIG,0.392405063291
ACC_Anti0.5LastSIG,0.556962025316
L%_Anti0.5LastSIG,0.53164556962
ACC_prevSEA,0.405063291139
L%_prevSEA,0.405063291139
ACC_LastSEA,0.405063291139
L%_LastSEA,0.405063291139
ACC_AntiSEA,0.594936708861
L%_AntiSEA,0.594936708861
ACC_AdjSEA,0.518987341772
L%_AdjSEA,0.443037974684
ACC_AntiAdjSEA,0.481012658228
L%_AntiAdjSEA,0.556962025316
ACC_Voting,0.392405063291
L%_Voting,0.443037974684
ACC_Voting2,0.518987341772
L%_Voting2,0.392405063291
ACC_Voting3,0.582278481013
L%_Voting3,0.455696202532
ACC_Voting4,0.455696202532
L%_Voting4,0.379746835443
ACC_Voting5,0.341772151899
L%_Voting5,0.278481012658
ACC_Voting6,0.379746835443
L%_Voting6,0.253164556962
ACC_Voting7,0.607594936709
L%_Voting7,0.632911392405
ACC_Voting8,0.544303797468
L%_Voting8,0.518987341772
ACC_Voting9,0.645569620253
L%_Voting9,0.670886075949
ACC_Voting10,0.443037974684
L%_Voting10,0.443037974684
ACC_Voting11,0.430379746835
L%_Voting11,0.405063291139
ACC_Voting12,0.53164556962
L%_Voting12,0.405063291139
ACC_Voting13,0.405063291139
L%_Voting13,0.493670886076
ACC_Voting14,0.227848101266
L%_Voting14,0.291139240506
ACC_Voting15,0.481012658228
L%_Voting15,0.329113924051
PNL_ACT,16044.6703458
PNL_prevACT,443.859791494
PNL_AntiPrevACT,-443.859791494
PNL_RiskOn,10899.61667
PNL_RiskOff,-10899.61667
PNL_Custom,3046.98381655
PNL_AntiCustom,-3046.98381655
PNL_LastSIG,10899.61667
PNL_0.75LastSIG,6620.41274247
PNL_0.5LastSIG,4522.15653477
PNL_1LastSIG,6323.10928725
PNL_Anti1LastSIG,-6323.10928725
PNL_Anti0.75LastSIG,-6620.41274247
PNL_Anti0.5LastSIG,-4522.15653477
PNL_prevSEA,-8375.1343664
PNL_LastSEA,-8375.1343664
PNL_AntiSEA,8375.1343664
PNL_AdjSEA,-2719.80433863
PNL_AntiAdjSEA,2719.80433863
PNL_Voting,-7889.66550773
PNL_Voting2,-643.707656855
PNL_Voting3,-255.694388053
PNL_Voting4,475.585827901
PNL_Voting5,-4099.7767279
PNL_Voting6,-3110.45618194
PNL_Voting7,12975.7133517
PNL_Voting8,6411.65872613
PNL_Voting9,13175.5612171
PNL_Voting10,9793.60997162
PNL_Voting11,6360.00948185
PNL_Voting12,-2519.95647327
PNL_Voting13,8854.09740794
PNL_Voting14,-1577.45966341
PNL_Voting15,-6420.56487711
Vol_All,471.902068994
Chg_All,309.887184201
L%_All,0.647058823529
Vol_currency,201.961101686
Vol_energy,1068.93701338
Vol_grain,364.606312491
Vol_index,759.343961064
Vol_meat,888.823221288
Vol_metal,295.281686953
Vol_rates,97.6510030937
Chg_currency,-28.0181952675
Chg_energy,979.464185526
Chg_grain,349.628644997
Chg_index,759.343961064
Chg_meat,888.823221288
Chg_metal,-233.177971701
Chg_rates,-50.7474381943
L%_currency,0.5
L%_energy,0.75
L%_grain,0.8
L%_index,1.0
L%_meat,1.0
L%_metal,0.4
L%_rates,0.25
