,2016-08-18
ACC_ACT,1.0
L%_ACT,0.810126582278
ACC_prevACT,0.493670886076
L%_prevACT,0.455696202532
ACC_AntiPrevACT,0.506329113924
L%_AntiPrevACT,0.544303797468
ACC_RiskOn,0.607594936709
L%_RiskOn,0.721518987342
ACC_RiskOff,0.392405063291
L%_RiskOff,0.278481012658
ACC_LastSIG,0.594936708861
L%_LastSIG,0.632911392405
ACC_0.75LastSIG,0.544303797468
L%_0.75LastSIG,0.455696202532
ACC_0.5LastSIG,0.379746835443
L%_0.5LastSIG,0.367088607595
ACC_1LastSIG,0.544303797468
L%_1LastSIG,0.455696202532
ACC_Anti1LastSIG,0.455696202532
L%_Anti1LastSIG,0.544303797468
ACC_Anti0.75LastSIG,0.455696202532
L%_Anti0.75LastSIG,0.544303797468
ACC_prevSEA,0.594936708861
L%_prevSEA,0.632911392405
ACC_AntiSEA,0.405063291139
L%_AntiSEA,0.367088607595
ACC_AdjSEA,0.506329113924
L%_AdjSEA,0.493670886076
ACC_AntiAdjSEA,0.493670886076
L%_AntiAdjSEA,0.506329113924
ACC_Voting,0.493670886076
L%_Voting,0.379746835443
ACC_Voting2,0.481012658228
L%_Voting2,0.46835443038
ACC_Voting3,0.443037974684
L%_Voting3,0.430379746835
ACC_Voting4,0.430379746835
L%_Voting4,0.392405063291
ACC_Voting5,0.481012658228
L%_Voting5,0.493670886076
ACC_Voting6,0.392405063291
L%_Voting6,0.379746835443
PNL_ACT,92789.630811
PNL_prevACT,-3774.2723921
PNL_AntiPrevACT,3774.2723921
PNL_RiskOn,46050.4011778
PNL_RiskOff,-46050.4011778
PNL_LastSIG,14464.7818408
PNL_0.75LastSIG,13363.8578913
PNL_0.5LastSIG,-33957.9275471
PNL_1LastSIG,16100.0047881
PNL_Anti1LastSIG,-16100.0047881
PNL_Anti0.75LastSIG,-13363.8578913
PNL_prevSEA,14464.7818408
PNL_AntiSEA,-14464.7818408
PNL_AdjSEA,18577.3945896
PNL_AntiAdjSEA,-18577.3945896
PNL_Voting,3917.96958757
PNL_Voting2,-2793.03802439
PNL_Voting3,-8036.03738585
PNL_Voting4,-10232.610481
PNL_Voting5,-17702.5597475
PNL_Voting6,-25916.5212573
Vol_All,1306.89620861
Vol_currency,1718.83330067
Vol_energy,2508.35423864
Vol_grain,429.471567052
Vol_index,1189.80195963
Vol_meat,1429.97413967
Vol_metal,1928.45482681
Vol_rates,924.590727827
Vol_soft,1401.62071701
Chg_All,958.300987412
Chg_currency,1230.14848355
Chg_energy,2508.35423864
Chg_grain,120.44935942
Chg_index,776.37193885
Chg_meat,-1429.97413967
Chg_metal,1928.45482681
Chg_rates,924.590727827
Chg_soft,1401.62071701
L%_All,0.816901408451
L%_currency,0.888888888889
L%_energy,1.0
L%_grain,0.5
L%_index,0.809523809524
L%_meat,0.0
L%_metal,1.0
L%_rates,1.0
L%_soft,1.0
