,2017-05-26
ACC_ACT,1.0
L%_ACT,0.658227848101
ACC_prevACT,0.569620253165
L%_prevACT,0.632911392405
ACC_AntiPrevACT,0.430379746835
L%_AntiPrevACT,0.367088607595
ACC_RiskOn,0.430379746835
L%_RiskOn,0.721518987342
ACC_RiskOff,0.569620253165
L%_RiskOff,0.278481012658
ACC_Custom,0.696202531646
L%_Custom,0.810126582278
ACC_AntiCustom,0.303797468354
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.430379746835
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.53164556962
L%_0.75LastSIG,0.544303797468
ACC_0.5LastSIG,0.417721518987
L%_0.5LastSIG,0.405063291139
ACC_1LastSIG,0.53164556962
L%_1LastSIG,0.645569620253
ACC_Anti1LastSIG,0.46835443038
L%_Anti1LastSIG,0.354430379747
ACC_Anti0.75LastSIG,0.46835443038
L%_Anti0.75LastSIG,0.455696202532
ACC_Anti0.5LastSIG,0.582278481013
L%_Anti0.5LastSIG,0.594936708861
ACC_prevSEA,0.443037974684
L%_prevSEA,0.405063291139
ACC_LastSEA,0.455696202532
L%_LastSEA,0.417721518987
ACC_AntiSEA,0.556962025316
L%_AntiSEA,0.594936708861
ACC_AdjSEA,0.405063291139
L%_AdjSEA,0.493670886076
ACC_AntiAdjSEA,0.594936708861
L%_AntiAdjSEA,0.506329113924
ACC_Voting,0.481012658228
L%_Voting,0.443037974684
ACC_Voting2,0.430379746835
L%_Voting2,0.417721518987
ACC_Voting3,0.455696202532
L%_Voting3,0.46835443038
ACC_Voting4,0.417721518987
L%_Voting4,0.417721518987
ACC_Voting5,0.278481012658
L%_Voting5,0.303797468354
ACC_Voting6,0.303797468354
L%_Voting6,0.240506329114
ACC_Voting7,0.506329113924
L%_Voting7,0.645569620253
ACC_Voting8,0.455696202532
L%_Voting8,0.493670886076
ACC_Voting9,0.455696202532
L%_Voting9,0.594936708861
ACC_Voting10,0.329113924051
L%_Voting10,0.392405063291
ACC_Voting11,0.316455696203
L%_Voting11,0.430379746835
ACC_Voting12,0.392405063291
L%_Voting12,0.481012658228
ACC_Voting13,0.379746835443
L%_Voting13,0.518987341772
ACC_Voting14,0.227848101266
L%_Voting14,0.329113924051
ACC_Voting15,0.569620253165
L%_Voting15,0.379746835443
PNL_ACT,18826.6582122
PNL_prevACT,-3272.59760422
PNL_AntiPrevACT,3272.59760422
PNL_RiskOn,-2736.43578786
PNL_RiskOff,2736.43578786
PNL_Custom,10900.7558301
PNL_AntiCustom,-10900.7558301
PNL_LastSIG,-2736.43578786
PNL_0.75LastSIG,374.559389547
PNL_0.5LastSIG,-2751.81565566
PNL_1LastSIG,-1382.45945706
PNL_Anti1LastSIG,1382.45945706
PNL_Anti0.75LastSIG,-374.559389547
PNL_Anti0.5LastSIG,2751.81565566
PNL_prevSEA,-8845.2578549
PNL_LastSEA,-8845.2578549
PNL_AntiSEA,8845.2578549
PNL_AdjSEA,-3132.50008042
PNL_AntiAdjSEA,3132.50008042
PNL_Voting,-7024.80727654
PNL_Voting2,1352.15279368
PNL_Voting3,6128.5450528
PNL_Voting4,2262.37808286
PNL_Voting5,-925.017427771
PNL_Voting6,3849.59655386
PNL_Voting7,2861.18674856
PNL_Voting8,4217.34169914
PNL_Voting9,3668.66189678
PNL_Voting10,4499.48662912
PNL_Voting11,2448.02891217
PNL_Voting12,-3132.50008042
PNL_Voting13,1419.86107471
PNL_Voting14,-6735.91589496
PNL_Voting15,6872.24083483
Vol_All,553.725241535
Chg_All,77.3200725931
L%_All,0.617647058824
Vol_currency,355.376515159
Vol_energy,700.355007714
Vol_grain,651.889814761
Vol_index,228.172270621
Vol_meat,1176.25610871
Vol_metal,994.379018123
Vol_rates,70.3130541053
Chg_currency,-19.4192042041
Chg_energy,700.355007714
Chg_grain,-42.6040788633
Chg_index,-135.025533196
Chg_meat,-817.112453727
Chg_metal,683.199037372
Chg_rates,-23.4234236099
L%_currency,0.5
L%_energy,1.0
L%_grain,0.4
L%_index,0.6
L%_meat,0.333333333333
L%_metal,0.8
L%_rates,0.75
