,2016-09-05
ACC_ACT,1.0
L%_ACT,0.696202531646
ACC_prevACT,0.860759493671
L%_prevACT,0.658227848101
ACC_AntiPrevACT,0.139240506329
L%_AntiPrevACT,0.341772151899
ACC_RiskOn,0.696202531646
L%_RiskOn,0.721518987342
ACC_RiskOff,0.303797468354
L%_RiskOff,0.278481012658
ACC_Excess,0.658227848101
L%_Excess,0.810126582278
ACC_AntiExcess,0.341772151899
L%_AntiExcess,0.189873417722
ACC_LastSIG,0.367088607595
L%_LastSIG,0.544303797468
ACC_0.75LastSIG,0.455696202532
L%_0.75LastSIG,0.506329113924
ACC_0.5LastSIG,0.430379746835
L%_0.5LastSIG,0.556962025316
ACC_1LastSIG,0.506329113924
L%_1LastSIG,0.506329113924
ACC_Anti1LastSIG,0.493670886076
L%_Anti1LastSIG,0.493670886076
ACC_Anti0.75LastSIG,0.544303797468
L%_Anti0.75LastSIG,0.493670886076
ACC_prevSEA,0.53164556962
L%_prevSEA,0.632911392405
ACC_AntiSEA,0.46835443038
L%_AntiSEA,0.367088607595
ACC_AdjSEA,0.53164556962
L%_AdjSEA,0.430379746835
ACC_AntiAdjSEA,0.46835443038
L%_AntiAdjSEA,0.569620253165
ACC_Voting,0.708860759494
L%_Voting,0.481012658228
ACC_Voting2,0.253164556962
L%_Voting2,0.455696202532
ACC_Voting3,0.278481012658
L%_Voting3,0.354430379747
ACC_Voting4,0.379746835443
L%_Voting4,0.430379746835
ACC_Voting5,0.645569620253
L%_Voting5,0.620253164557
ACC_Voting6,0.291139240506
L%_Voting6,0.392405063291
ACC_Voting7,0.20253164557
L%_Voting7,0.354430379747
ACC_Voting8,0.367088607595
L%_Voting8,0.544303797468
ACC_Voting9,0.164556962025
L%_Voting9,0.291139240506
ACC_Voting10,0.0886075949367
L%_Voting10,0.139240506329
ACC_Voting11,0.139240506329
L%_Voting11,0.189873417722
ACC_Voting12,0.430379746835
L%_Voting12,0.481012658228
ACC_Voting13,0.253164556962
L%_Voting13,0.354430379747
PNL_ACT,66572.5686307
PNL_prevACT,66572.5686307
PNL_AntiPrevACT,-66572.5686307
PNL_RiskOn,27614.2037352
PNL_RiskOff,-27614.2037352
PNL_Excess,33190.8367032
PNL_AntiExcess,-33190.8367032
PNL_LastSIG,-25216.4339177
PNL_0.75LastSIG,1834.92471351
PNL_0.5LastSIG,-18407.3417345
PNL_1LastSIG,13276.4636936
PNL_Anti1LastSIG,-13276.4636936
PNL_Anti0.75LastSIG,-1834.92471351
PNL_prevSEA,4078.72560811
PNL_AntiSEA,-4078.72560811
PNL_AdjSEA,-11532.688194
PNL_AntiAdjSEA,11532.688194
PNL_Voting,26313.1567829
PNL_Voting2,-39310.5172477
PNL_Voting3,-41540.4085273
PNL_Voting4,-24015.7545149
PNL_Voting5,37620.2240051
PNL_Voting6,-41777.8936427
PNL_Voting7,-59763.4764475
PNL_Voting8,-25216.4339177
PNL_Voting9,-19536.1782636
PNL_Voting10,-35325.6471194
PNL_Voting11,-23010.7727349
PNL_Voting12,-22077.3396762
PNL_Voting13,-46330.153668
Vol_All,1479.39041402
Vol_currency,1060.24836945
Vol_energy,1879.61281451
Vol_grain,1371.13580886
Vol_index,2182.67993404
Vol_meat,2564.84624113
Vol_metal,1367.40686072
Vol_rates,766.53720508
Vol_soft,1233.39417538
Chg_All,545.928056815
Chg_currency,290.236628471
Chg_energy,1879.61281451
Chg_grain,1100.3197646
Chg_index,1354.66392489
Chg_meat,-2564.84624113
Chg_metal,1367.40686072
Chg_rates,-766.53720508
Chg_soft,-96.2219368792
L%_All,1.13333333333
L%_currency,0.666666666667
L%_energy,1.0
L%_grain,0.9
L%_index,0.761904761905
L%_meat,0.0
L%_metal,1.0
L%_rates,0.4
L%_soft,0.714285714286
