,2017-06-06
ACC_ACT,1.0
L%_ACT,0.632911392405
ACC_prevACT,0.582278481013
L%_prevACT,0.670886075949
ACC_AntiPrevACT,0.417721518987
L%_AntiPrevACT,0.329113924051
ACC_RiskOn,0.379746835443
L%_RiskOn,0.721518987342
ACC_RiskOff,0.620253164557
L%_RiskOff,0.278481012658
ACC_Custom,0.620253164557
L%_Custom,0.810126582278
ACC_AntiCustom,0.379746835443
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.379746835443
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.493670886076
L%_0.75LastSIG,0.53164556962
ACC_0.5LastSIG,0.430379746835
L%_0.5LastSIG,0.392405063291
ACC_1LastSIG,0.53164556962
L%_1LastSIG,0.569620253165
ACC_Anti1LastSIG,0.46835443038
L%_Anti1LastSIG,0.430379746835
ACC_Anti0.75LastSIG,0.506329113924
L%_Anti0.75LastSIG,0.46835443038
ACC_Anti0.5LastSIG,0.569620253165
L%_Anti0.5LastSIG,0.607594936709
ACC_prevSEA,0.582278481013
L%_prevSEA,0.367088607595
ACC_LastSEA,0.569620253165
L%_LastSEA,0.405063291139
ACC_AntiSEA,0.417721518987
L%_AntiSEA,0.632911392405
ACC_AdjSEA,0.46835443038
L%_AdjSEA,0.481012658228
ACC_AntiAdjSEA,0.53164556962
L%_AntiAdjSEA,0.518987341772
ACC_Voting,0.53164556962
L%_Voting,0.46835443038
ACC_Voting2,0.443037974684
L%_Voting2,0.379746835443
ACC_Voting3,0.379746835443
L%_Voting3,0.443037974684
ACC_Voting4,0.341772151899
L%_Voting4,0.405063291139
ACC_Voting5,0.303797468354
L%_Voting5,0.367088607595
ACC_Voting6,0.278481012658
L%_Voting6,0.291139240506
ACC_Voting7,0.367088607595
L%_Voting7,0.632911392405
ACC_Voting8,0.392405063291
L%_Voting8,0.455696202532
ACC_Voting9,0.329113924051
L%_Voting9,0.569620253165
ACC_Voting10,0.215189873418
L%_Voting10,0.367088607595
ACC_Voting11,0.20253164557
L%_Voting11,0.367088607595
ACC_Voting12,0.430379746835
L%_Voting12,0.417721518987
ACC_Voting13,0.253164556962
L%_Voting13,0.506329113924
ACC_Voting14,0.26582278481
L%_Voting14,0.341772151899
ACC_Voting15,0.518987341772
L%_Voting15,0.430379746835
PNL_ACT,18269.1166987
PNL_prevACT,413.812393875
PNL_AntiPrevACT,-413.812393875
PNL_RiskOn,-4724.16808968
PNL_RiskOff,4724.16808968
PNL_Custom,13861.9729741
PNL_AntiCustom,-13861.9729741
PNL_LastSIG,-4724.16808968
PNL_0.75LastSIG,-1305.78663049
PNL_0.5LastSIG,-64.875953786
PNL_1LastSIG,402.74134749
PNL_Anti1LastSIG,-402.74134749
PNL_Anti0.75LastSIG,1305.78663049
PNL_Anti0.5LastSIG,64.875953786
PNL_prevSEA,-1744.85122198
PNL_LastSEA,-3936.06411411
PNL_AntiSEA,1744.85122198
PNL_AdjSEA,-3133.68999109
PNL_AntiAdjSEA,3133.68999109
PNL_Voting,-2106.86736692
PNL_Voting2,573.130517633
PNL_Voting3,-49.7560640627
PNL_Voting4,105.426016593
PNL_Voting5,-2911.83307273
PNL_Voting6,-906.635439316
PNL_Voting7,-1668.09959303
PNL_Voting8,585.876058286
PNL_Voting9,-2004.29049247
PNL_Voting10,-1034.58322313
PNL_Voting11,638.062662645
PNL_Voting12,-4899.06585025
PNL_Voting13,-996.038569293
PNL_Voting14,-4111.66206222
PNL_Voting15,1649.43600045
Vol_All,537.326961726
Chg_All,195.030574105
L%_All,0.735294117647
Vol_currency,350.4210338
Vol_energy,600.638423727
Vol_grain,319.702980526
Vol_index,446.759615459
Vol_meat,1196.57720648
Vol_metal,671.004815575
Vol_rates,571.531514032
Chg_currency,320.777218938
Chg_energy,600.638423727
Chg_grain,319.702980526
Chg_index,-446.759615459
Chg_meat,-940.251437132
Chg_metal,566.435900619
Chg_rates,571.531514032
L%_currency,0.875
L%_energy,1.0
L%_grain,1.0
L%_index,0.0
L%_meat,0.333333333333
L%_metal,0.8
L%_rates,1.0
