2017-07-06 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-07-06 00:00:00,Close2017-07-06 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-07-06 00:00:00,LastSRUN,SRUN2017-07-06 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-07-05 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-07-05 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-07-05 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-07-05 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACQ7,1.505,0.028385162,-0.00725593667546,-1.0,-1.0,1.0,-1.0,1.0,-1.0,2017-06-15,823.169698,1.0,1.0,1.0,43645.0,1.0,-0.00725593667546,1.505,energy,1.0,1.0,2017-06-15,1.0,1.0,-2.0,-2.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
AD,@ADU7,0.7578,0.0048343945,-0.00131787032156,-1.0,-1.0,1.0,-1.0,1.0,-9.0,2017-06-21,483.43945,2.0,1.0,1.0,75780.0,1.0,-0.00131787032156,0.7578,currency,1.0,1.0,2017-06-21,1.0,1.0,-10.0,-10.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-199.736425936,199.736425936,199.736425936,-199.736425936,-199.736425936,199.736425936,-199.736425936,199.736425936,-199.736425936,199.736425936,-199.736425936,199.736425936,-199.736425936,-199.736425936,199.736425936,-199.736425936,-199.736425936,199.736425936,-199.736425936,199.736425936,-199.736425936,-199.736425936,-199.736425936,-199.736425936,-199.736425936,-199.736425936,-199.736425936,-199.736425936,-199.736425936,-199.736425936,-199.736425936,-199.736425936,199.736425936,-199.736425936,199.736425936
AEX,AEXN7,509.8,5.7374955095,-0.0027386541471,-1.0,1.0,-1.0,1.0,-1.0,-6.0,2017-06-27,1310.55872428,1.0,1.0,1.0,116448.516,0.875580071798,-0.0027386541471,509.8,index,1.0,1.0,2017-06-27,-1.0,-1.0,-7.0,-7.0,-1.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
BO,@BOZ7,33.38,0.6162742295,-0.00978938000593,-1.0,1.0,-1.0,1.0,-1.0,-6.0,2017-06-26,369.7645377,2.0,1.0,1.0,20028.0,1.0,-0.00978938000593,33.38,grain,1.0,1.0,2017-06-26,-1.0,-1.0,-7.0,-7.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-392.123405518,392.123405518,-392.123405518,392.123405518,-392.123405518,392.123405518,-392.123405518,392.123405518,-392.123405518,-392.123405518,392.123405518,-392.123405518,392.123405518,392.123405518,-392.123405518,392.123405518,392.123405518,-392.123405518,392.123405518,-392.123405518,392.123405518,392.123405518,392.123405518,392.123405518,392.123405518,392.123405518,-392.123405518,392.123405518,-392.123405518,-0.0,-0.0,392.123405518,-392.123405518,-0.0,392.123405518
BP,@BPU7,1.3001,0.010357865,0.00300879493905,1.0,-1.0,-1.0,-1.0,1.0,-8.0,2017-06-22,647.3665625,1.0,1.0,1.0,81256.25,1.0,0.00300879493905,1.3001,currency,1.0,1.0,2017-06-22,1.0,1.0,-9.0,-9.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,244.483393766,244.483393766,-244.483393766,244.483393766,244.483393766,-244.483393766,244.483393766,-244.483393766,244.483393766,-244.483393766,-244.483393766,-244.483393766,244.483393766,244.483393766,244.483393766,244.483393766,244.483393766,-244.483393766,244.483393766,-244.483393766,244.483393766,244.483393766,244.483393766,244.483393766,244.483393766,244.483393766,-244.483393766,244.483393766,244.483393766,0.0,244.483393766,244.483393766,-244.483393766,244.483393766,-244.483393766
C,@CU7,390.5,7.9799217195,-0.00382653061224,-1.0,1.0,-1.0,1.0,-1.0,-7.0,2017-06-23,398.996085975,2.0,1.0,1.0,19525.0,1.0,-0.00382653061224,390.5,grain,1.0,1.0,2017-06-23,-1.0,-1.0,-8.0,-8.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-149.426020408,149.426020408,-149.426020408,149.426020408,-149.426020408,149.426020408,-149.426020408,149.426020408,-149.426020408,-149.426020408,149.426020408,-149.426020408,149.426020408,149.426020408,-149.426020408,149.426020408,149.426020408,-149.426020408,149.426020408,-149.426020408,149.426020408,149.426020408,149.426020408,149.426020408,149.426020408,149.426020408,-149.426020408,149.426020408,-149.426020408,-0.0,-0.0,149.426020408,-149.426020408,-0.0,149.426020408
CC,@CCU7,1927.0,59.05,-0.010272213662,-1.0,1.0,-1.0,1.0,1.0,8.0,2017-06-22,590.5,1.0,1.0,1.0,19270.0,1.0,-0.010272213662,1927.0,soft,1.0,1.0,2017-06-22,1.0,1.0,9.0,9.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
CD,@CDU7,0.77245,0.00511706,0.000907029478458,1.0,1.0,1.0,1.0,-1.0,26.0,2017-05-26,511.706,1.0,1.0,1.0,77245.0,1.0,0.000907029478458,0.77245,currency,1.0,1.0,2017-05-26,-1.0,-1.0,27.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,70.0634920635,70.0634920635,70.0634920635,-70.0634920635,70.0634920635,-70.0634920635,70.0634920635,-70.0634920635,70.0634920635,70.0634920635,70.0634920635,70.0634920635,-70.0634920635,-70.0634920635,-70.0634920635,-70.0634920635,-70.0634920635,70.0634920635,-70.0634920635,70.0634920635,-70.0634920635,-70.0634920635,-70.0634920635,-70.0634920635,-70.0634920635,-70.0634920635,70.0634920635,70.0634920635,70.0634920635,70.0634920635,0.0,-70.0634920635,70.0634920635,0.0,-70.0634920635
CGB,CBU7,140.01,0.7675,-0.000642398286938,-1.0,-1.0,-1.0,-1.0,1.0,-6.0,2017-06-26,591.430993296,1.0,1.0,1.0,107890.883871,1.2977,-0.000642398286938,140.01,rates,-1.0,1.0,2017-06-26,1.0,1.0,-7.0,-7.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
CL,QCLQ7,45.52,1.1934429615,0.0086417017505,1.0,-1.0,-1.0,-1.0,1.0,29.0,2017-06-21,1193.4429615,1.0,1.0,1.0,45520.0,1.0,0.0086417017505,45.52,energy,1.0,1.0,2017-06-21,1.0,1.0,30.0,30.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,393.370263683,393.370263683,-393.370263683,393.370263683,393.370263683,-393.370263683,393.370263683,-393.370263683,393.370263683,-393.370263683,-393.370263683,-393.370263683,393.370263683,393.370263683,393.370263683,393.370263683,393.370263683,-393.370263683,393.370263683,-393.370263683,393.370263683,393.370263683,393.370263683,393.370263683,393.370263683,393.370263683,-393.370263683,393.370263683,393.370263683,0.0,393.370263683,393.370263683,-393.370263683,393.370263683,-393.370263683
