,2017-04-11
ACC_ACT,1.0
L%_ACT,0.632911392405
ACC_prevACT,0.594936708861
L%_prevACT,0.658227848101
ACC_AntiPrevACT,0.405063291139
L%_AntiPrevACT,0.341772151899
ACC_RiskOn,0.405063291139
L%_RiskOn,0.721518987342
ACC_RiskOff,0.594936708861
L%_RiskOff,0.278481012658
ACC_Custom,0.544303797468
L%_Custom,0.810126582278
ACC_AntiCustom,0.455696202532
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.405063291139
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.506329113924
L%_0.75LastSIG,0.594936708861
ACC_0.5LastSIG,0.53164556962
L%_0.5LastSIG,0.493670886076
ACC_1LastSIG,0.493670886076
L%_1LastSIG,0.582278481013
ACC_Anti1LastSIG,0.506329113924
L%_Anti1LastSIG,0.417721518987
ACC_Anti0.75LastSIG,0.493670886076
L%_Anti0.75LastSIG,0.405063291139
ACC_Anti0.5LastSIG,0.46835443038
L%_Anti0.5LastSIG,0.506329113924
ACC_prevSEA,0.506329113924
L%_prevSEA,0.518987341772
ACC_LastSEA,0.556962025316
L%_LastSEA,0.544303797468
ACC_AntiSEA,0.493670886076
L%_AntiSEA,0.481012658228
ACC_AdjSEA,0.481012658228
L%_AdjSEA,0.594936708861
ACC_AntiAdjSEA,0.518987341772
L%_AntiAdjSEA,0.405063291139
ACC_Voting,0.506329113924
L%_Voting,0.518987341772
ACC_Voting2,0.46835443038
L%_Voting2,0.481012658228
ACC_Voting3,0.379746835443
L%_Voting3,0.341772151899
ACC_Voting4,0.417721518987
L%_Voting4,0.455696202532
ACC_Voting5,0.354430379747
L%_Voting5,0.367088607595
ACC_Voting6,0.278481012658
L%_Voting6,0.215189873418
ACC_Voting7,0.455696202532
L%_Voting7,0.594936708861
ACC_Voting8,0.443037974684
L%_Voting8,0.556962025316
ACC_Voting9,0.329113924051
L%_Voting9,0.46835443038
ACC_Voting10,0.253164556962
L%_Voting10,0.341772151899
ACC_Voting11,0.215189873418
L%_Voting11,0.291139240506
ACC_Voting12,0.443037974684
L%_Voting12,0.481012658228
ACC_Voting13,0.341772151899
L%_Voting13,0.518987341772
ACC_Voting14,0.367088607595
L%_Voting14,0.481012658228
ACC_Voting15,0.594936708861
L%_Voting15,0.379746835443
PNL_ACT,19911.7677089
PNL_prevACT,4308.31611839
PNL_AntiPrevACT,-4308.31611839
PNL_RiskOn,-7934.03211153
PNL_RiskOff,7934.03211153
PNL_Custom,11588.5303244
PNL_AntiCustom,-11588.5303244
PNL_LastSIG,-7934.03211153
PNL_0.75LastSIG,-2839.53567721
PNL_0.5LastSIG,-769.46987187
PNL_1LastSIG,30.1782856206
PNL_Anti1LastSIG,-30.1782856206
PNL_Anti0.75LastSIG,2839.53567721
PNL_Anti0.5LastSIG,769.46987187
PNL_prevSEA,-6570.65487218
PNL_LastSEA,-4708.85853305
PNL_AntiSEA,6570.65487218
PNL_AdjSEA,-9255.90541127
PNL_AntiAdjSEA,9255.90541127
PNL_Voting,-367.597336354
PNL_Voting2,-7419.94444426
PNL_Voting3,1894.74141743
PNL_Voting4,-3387.51750679
PNL_Voting5,-1213.31641618
PNL_Voting6,2592.20101507
PNL_Voting7,-3269.25043232
PNL_Voting8,-5241.08531592
PNL_Voting9,-2986.44281864
PNL_Voting10,-2699.35371119
PNL_Voting11,-2326.72733129
PNL_Voting12,-5487.8837567
PNL_Voting13,222.799360387
PNL_Voting14,-3229.26374818
PNL_Voting15,11417.3979123
Vol_All,585.640226733
Chg_All,413.958230501
L%_All,0.617647058824
Vol_currency,315.026347806
Vol_energy,333.421749508
Vol_grain,210.45597758
Vol_index,407.094853436
Vol_meat,616.298316431
Vol_metal,1348.62098218
Vol_rates,1094.5289783
Chg_currency,200.38663219
Chg_energy,-103.018340573
Chg_grain,-12.5564121154
Chg_index,-4.75471419754
Chg_meat,616.298316431
Chg_metal,1348.62098218
Chg_rates,1094.5289783
L%_currency,0.5
L%_energy,0.5
L%_grain,0.4
L%_index,0.2
L%_meat,1.0
L%_metal,1.0
L%_rates,1.0
