2017-07-03 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-07-03 00:00:00,Close2017-07-03 00:00:00,group,RiskOn,Custom,PC2017-06-30 00:00:00,Close2017-06-30 00:00:00,vSTART,LastSEA,SEA2017-07-03 00:00:00,LastSRUN,SRUN2017-07-03 00:00:00,SEA2017-06-30 00:00:00,SRUN2017-06-30 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-06-30 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-06-30 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-06-30 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-06-30 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,67.45,1.0695,-0.016620498615,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2017-06-14,534.75,1.0,1.0,1.0,33725.0,1.0,-0.016620498615,67.45,soft,1.0,1.0,,,2017-06-14,-1.0,-1.0,13.0,13.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
CU,@EUU7,1.14015,0.0066871045,-0.00571204325456,-1.0,1.0,-1.0,1.0,1.0,8.0,2017-06-20,835.8880625,1.0,1.0,1.0,142518.75,1.0,-0.00571204325456,1.14015,currency,1.0,1.0,,,2017-06-20,1.0,1.0,9.0,9.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-814.073264585,814.073264585,814.073264585,-814.073264585,-814.073264585,814.073264585,-814.073264585,814.073264585,-814.073264585,-814.073264585,814.073264585,-814.073264585,814.073264585,814.073264585,-814.073264585,-814.073264585,-814.073264585,814.073264585,-814.073264585,814.073264585,814.073264585,-814.073264585,814.073264585,-0.0,814.073264585,814.073264585,814.073264585,-814.073264585,-814.073264585,-0.0,-0.0,-814.073264585,-0.0,-0.0,814.073264585
DX,@DXU7,95.969,0.483618319,0.00574297062491,1.0,-1.0,1.0,-1.0,-1.0,8.0,2017-06-20,483.618319,2.0,1.0,1.0,95969.0,1.0,0.00574297062491,95.969,currency,-1.0,-1.0,,,2017-06-20,-1.0,-1.0,9.0,9.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1.0,0.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0
EBL,BDU7,161.65,0.6825,-0.00135911533947,-1.0,-1.0,1.0,-1.0,1.0,-8.0,2017-06-20,775.593,1.0,1.0,1.0,183699.06,0.879971840901,-0.00135911533947,161.65,rates,-1.0,1.0,,,2017-06-20,1.0,1.0,-9.0,-9.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
EBM,BLU7,131.71,0.301,7.59301442674e-05,1.0,1.0,1.0,-1.0,1.0,-8.0,2017-06-20,342.0564,2.0,1.0,1.0,149675.244,0.879971840901,7.59301442674e-05,131.71,rates,-1.0,1.0,,,2017-06-20,1.0,1.0,-9.0,-9.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
EBS,EZU7,111.86,0.0685,8.94054537328e-05,1.0,1.0,1.0,-1.0,1.0,-8.0,2017-06-20,77.8434,12.0,3.0,3.0,127117.704,0.879971840901,8.94054537328e-05,111.86,rates,-1.0,1.0,,,2017-06-20,1.0,1.0,-9.0,-9.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1,-1,0.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
ED,@EDZ7,98.505,0.0245,-0.000202994163918,-1.0,-1.0,1.0,-1.0,1.0,-31.0,2017-05-17,61.25,16.0,4.0,4.0,246262.5,1.0,-0.000202994163918,98.505,rates,-1.0,1.0,,,2017-05-17,1.0,1.0,-32.0,-32.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
EMD,@EMDU7,1758.0,16.9059988125,0.00681518813355,1.0,-1.0,1.0,-1.0,1.0,4.0,2017-06-26,1690.59988125,1.0,1.0,1.0,175800.0,1.0,0.00681518813355,1758.0,index,1.0,1.0,,,2017-06-26,1.0,1.0,5.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,1198.11007388,1198.11007388,1198.11007388,-1198.11007388,1198.11007388,-1198.11007388,1198.11007388,-1198.11007388,1198.11007388,-1198.11007388,1198.11007388,-1198.11007388,1198.11007388,1198.11007388,-1198.11007388,1198.11007388,1198.11007388,-1198.11007388,1198.11007388,-1198.11007388,1198.11007388,1198.11007388,-1198.11007388,1198.11007388,1198.11007388,0.0,1198.11007388,1198.11007388,-1198.11007388,0.0,0.0,-1198.11007388,0.0,1198.11007388,-1198.11007388
ES,@ESU7,2425.0,17.1848053285,0.00165220983065,1.0,-1.0,1.0,-1.0,1.0,-20.0,2017-06-02,859.240266425,1.0,1.0,1.0,121250.0,1.0,0.00165220983065,2425.0,index,1.0,1.0,,,2017-06-02,1.0,1.0,-21.0,-21.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,200.330441966,200.330441966,200.330441966,-200.330441966,200.330441966,-200.330441966,200.330441966,-200.330441966,200.330441966,-200.330441966,200.330441966,-200.330441966,200.330441966,200.330441966,-200.330441966,200.330441966,200.330441966,-200.330441966,200.330441966,-200.330441966,200.330441966,200.330441966,-200.330441966,200.330441966,200.330441966,0.0,200.330441966,200.330441966,-200.330441966,0.0,0.0,-200.330441966,0.0,200.330441966,-200.330441966
FC,@GFQ7,146.1,3.53,-0.012337333108,-1.0,-1.0,-1.0,-1.0,1.0,6.0,2017-06-22,1765.0,1.0,1.0,1.0,73050.0,1.0,-0.012337333108,146.1,meat,1.0,-1.0,,,2017-06-22,1.0,1.0,7.0,7.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-901.242183539,901.242183539,-901.242183539,901.242183539,-901.242183539,901.242183539,901.242183539,-901.242183539,-901.242183539,901.242183539,901.242183539,901.242183539,-901.242183539,-901.242183539,-901.242183539,-901.242183539,-901.242183539,901.242183539,-901.242183539,901.242183539,-901.242183539,901.242183539,901.242183539,901.242183539,-0.0,901.242183539,901.242183539,901.242183539,901.242183539,901.242183539,-0.0,901.242183539,-0.0,-901.242183539,901.242183539
FCH,MTN7,5191.0,66.329388007,0.0145607348774,1.0,1.0,1.0,1.0,1.0,33.0,2017-05-16,753.767165312,1.0,1.0,1.0,58990.524,0.879971840901,0.0145607348774,5191.0,index,1.0,1.0,,,2017-05-16,-1.0,-1.0,34.0,34.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
FDX,DXMU7,12472.5,143.410488737,0.0123782467532,1.0,-1.0,-1.0,-1.0,1.0,-3.0,2017-06-19,814.858397001,1.0,1.0,1.0,70868.745,0.879971840901,0.0123782467532,12472.5,index,1.0,1.0,,,2017-06-27,1.0,1.0,-4.0,-4.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
FEI,IEH8,100.255,0.012499042,4.98753117206e-05,1.0,1.0,1.0,-1.0,1.0,-8.0,2017-06-20,35.509778322,28.0,7.0,7.0,284824.455,0.879971840901,4.98753117206e-05,100.255,rates,-1.0,1.0,,,2017-06-20,1.0,1.0,-9.0,-9.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1,1,1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
FFI,LFU7,7313.0,77.358049292,0.00973420780117,1.0,-1.0,1.0,-1.0,1.0,-1.0,2017-06-01,1000.93579979,1.0,1.0,1.0,94622.907,0.772857253265,0.00973420780117,7313.0,index,1.0,1.0,,,2017-06-01,1.0,1.0,-2.0,-2.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
FLG,LGU7,125.41,0.7695,-0.00127418969499,-1.0,-1.0,1.0,-1.0,1.0,-5.0,2017-06-23,995.65605,1.0,1.0,1.0,162267.999,0.772857253265,-0.00127418969499,125.41,rates,-1.0,1.0,,,2017-06-23,1.0,1.0,-6.0,-6.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
FSS,LLZ7,99.49,0.0384992475,-0.000100502512563,-1.0,-1.0,-1.0,-1.0,1.0,-8.0,2017-06-20,62.2677204253,16.0,4.0,4.0,160912.63875,0.772857253265,-0.000100502512563,99.49,rates,-1.0,-1.0,,,2017-06-20,1.0,1.0,-9.0,-9.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
