2017-06-12 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-06-12 00:00:00,Close2017-06-12 00:00:00,group,RiskOn,Custom,PC2017-06-09 00:00:00,Close2017-06-09 00:00:00,vSTART,LastSEA,SEA2017-06-12 00:00:00,LastSRUN,SRUN2017-06-12 00:00:00,SEA2017-06-09 00:00:00,SRUN2017-06-09 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-06-09 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-06-09 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-06-09 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-06-09 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,72.44,1.0415861075,-0.000689750310388,-1.0,-1.0,1.0,-1.0,1.0,-3.0,2017-05-15,520.79305375,1.0,1.0,1.0,36220.0,1.0,-0.000689750310388,72.44,soft,1.0,1.0,,,2017-06-06,-1.0,-1.0,-4.0,-4.0,,,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
CU,@EUM7,1.1212,0.00731,0.000892697732548,1.0,1.0,1.0,1.0,-1.0,-1.0,2017-05-25,913.75,1.0,1.0,1.0,140150.0,1.0,0.000892697732548,1.1212,currency,1.0,1.0,,,2017-05-25,1.0,1.0,-2.0,-2.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,125.111587217,125.111587217,-125.111587217,125.111587217,125.111587217,-125.111587217,125.111587217,-125.111587217,125.111587217,125.111587217,125.111587217,125.111587217,-125.111587217,-125.111587217,-125.111587217,-125.111587217,125.111587217,125.111587217,125.111587217,-125.111587217,-125.111587217,125.111587217,125.111587217,125.111587217,0.0,0.0,125.111587217,125.111587217,125.111587217,125.111587217,125.111587217,125.111587217,125.111587217,-125.111587217,-125.111587217
DX,@DXM7,97.121,0.4859,-0.00121350486945,-1.0,-1.0,-1.0,1.0,-1.0,-28.0,2017-05-02,485.9,2.0,1.0,1.0,97121.0,1.0,-0.00121350486945,97.121,currency,-1.0,-1.0,,,2017-05-02,-1.0,-1.0,-29.0,-29.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0,1,1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1,-1,-1.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
EBL,BDU7,165.1,0.5379849205,0.00139503851519,1.0,-1.0,-1.0,-1.0,-1.0,-2.0,2017-05-09,602.650707944,1.0,1.0,1.0,184945.02,0.892697732548,0.00139503851519,165.1,rates,-1.0,1.0,,,2017-05-09,1.0,1.0,-3.0,-3.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,1.0,-1.0,-1.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
EBM,BLU7,133.16,0.208492435,7.51032669921e-05,1.0,-1.0,-1.0,-1.0,-1.0,25.0,2017-05-05,233.553225687,4.0,1.0,1.0,149165.832,0.892697732548,7.51032669921e-05,133.16,rates,-1.0,1.0,,,2017-06-05,1.0,1.0,-5.0,-5.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,0.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
EBS,EZU7,112.2,0.052712517,0.0,1.0,1.0,1.0,1.0,1.0,24.0,2017-05-08,59.0485615434,16.0,4.0,4.0,125686.44,0.892697732548,0.0,112.2,rates,-1.0,1.0,,,2017-05-08,1.0,1.0,25.0,25.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
ED,@EDZ7,98.565,0.0275,-5.07253728315e-05,-1.0,-1.0,1.0,-1.0,1.0,-16.0,2017-05-17,68.75,14.0,3.0,3.0,246412.5,1.0,-5.07253728315e-05,98.565,rates,-1.0,1.0,,,2017-05-17,1.0,1.0,-17.0,-17.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,-1.0,0.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
EMD,@EMDM7,1758.6,16.655,0.000967613409983,1.0,-1.0,1.0,-1.0,-1.0,-5.0,2017-06-02,1665.5,1.0,1.0,1.0,175860.0,1.0,0.000967613409983,1758.6,index,1.0,1.0,,,2017-06-02,-1.0,-1.0,-6.0,-6.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,170.16449428,170.16449428,170.16449428,-170.16449428,170.16449428,-170.16449428,170.16449428,-170.16449428,170.16449428,-170.16449428,170.16449428,-170.16449428,170.16449428,170.16449428,-170.16449428,-170.16449428,-170.16449428,170.16449428,-170.16449428,170.16449428,170.16449428,-170.16449428,170.16449428,170.16449428,170.16449428,170.16449428,170.16449428,170.16449428,170.16449428,170.16449428,170.16449428,-170.16449428,170.16449428,170.16449428,170.16449428
ES,@ESM7,2428.5,15.4625,-0.00082287595145,-1.0,-1.0,1.0,-1.0,-1.0,-5.0,2017-06-02,773.125,1.0,1.0,1.0,121425.0,1.0,-0.00082287595145,2428.5,index,1.0,1.0,,,2017-06-02,-1.0,-1.0,-6.0,-6.0,,,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-99.9177124049,99.9177124049,99.9177124049,-99.9177124049,-99.9177124049,99.9177124049,-99.9177124049,99.9177124049,-99.9177124049,99.9177124049,-99.9177124049,99.9177124049,-99.9177124049,-99.9177124049,99.9177124049,99.9177124049,99.9177124049,-99.9177124049,-99.9177124049,99.9177124049,99.9177124049,-99.9177124049,-99.9177124049,-99.9177124049,-99.9177124049,-99.9177124049,-99.9177124049,-99.9177124049,-99.9177124049,-99.9177124049,-99.9177124049,-99.9177124049,-0.0,-0.0,-99.9177124049
FC,@GFQ7,151.55,3.55875,-0.0170261066969,-1.0,1.0,-1.0,1.0,1.0,-4.0,2017-06-05,1779.375,1.0,1.0,1.0,75775.0,1.0,-0.0170261066969,151.55,meat,1.0,-1.0,,,2017-06-05,1.0,1.0,-5.0,-5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-1290.15323496,1290.15323496,-1290.15323496,1290.15323496,-1290.15323496,1290.15323496,1290.15323496,-1290.15323496,-1290.15323496,-1290.15323496,1290.15323496,-1290.15323496,1290.15323496,1290.15323496,-1290.15323496,-1290.15323496,-1290.15323496,1290.15323496,-1290.15323496,1290.15323496,-1290.15323496,1290.15323496,1290.15323496,1290.15323496,-0.0,1290.15323496,1290.15323496,1290.15323496,1290.15323496,1290.15323496,1290.15323496,-1290.15323496,-1290.15323496,-1290.15323496,1290.15323496
FCH,MTM7,5240.5,53.525,-0.00991876062724,-1.0,-1.0,-1.0,-1.0,-1.0,-28.0,2017-05-02,599.58705,1.0,1.0,1.0,58704.081,0.892697732548,-0.00991876062724,5240.5,index,1.0,1.0,,,2017-05-02,-1.0,-1.0,-29.0,-29.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
FDX,DXMM7,12704.5,115.05,-0.00769350933375,-1.0,-1.0,1.0,-1.0,-1.0,-27.0,2017-05-02,644.39505,1.0,1.0,1.0,71157.9045,0.892697732548,-0.00769350933375,12704.5,index,1.0,1.0,,,2017-05-02,-1.0,-1.0,-28.0,-28.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
FEI,IEU7,100.325,0.00775,0.0,1.0,1.0,1.0,1.0,-1.0,-11.0,2017-05-25,21.703875,46.0,11.0,11.0,280960.1625,0.892697732548,0.0,100.325,rates,-1.0,1.0,,,2017-05-25,-1.0,-1.0,-12.0,-12.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
FFI,LFM7,7510.5,61.35,-0.00172791918655,-1.0,-1.0,-1.0,1.0,-1.0,-22.0,2017-05-09,776.5683,1.0,1.0,1.0,95067.909,0.790014220256,-0.00172791918655,7510.5,index,1.0,1.0,,,2017-05-09,-1.0,-1.0,-23.0,-23.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
FLG,LGU7,128.56,0.5341315815,0.00312109862672,1.0,-1.0,-1.0,1.0,1.0,22.0,2017-05-09,676.103755863,1.0,1.0,1.0,162731.248,0.790014220256,0.00312109862672,128.56,rates,-1.0,1.0,,,2017-05-09,-1.0,-1.0,23.0,23.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0,1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1,-1,-1.0,0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
FSS,LLU7,99.7,0.014,0.000100310963988,1.0,1.0,-1.0,1.0,-1.0,-21.0,2017-05-10,22.1515,45.0,11.0,11.0,157750.325,0.790014220256,0.000100310963988,99.7,rates,-1.0,-1.0,,,2017-05-10,-1.0,-1.0,-22.0,-22.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
