2017-07-27 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-07-27 00:00:00,Close2017-07-27 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-07-27 00:00:00,LastSRUN,SRUN2017-07-27 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-07-26 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-07-26 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-07-26 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-07-26 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACU7,1.547,0.0324148795,0.00913242009132,1.0,-1.0,-1.0,1.0,-1.0,10.0,2017-07-12,940.0315055,1.0,1.0,1.0,44863.0,1.0,0.00913242009132,1.547,energy,1.0,1.0,2017-07-12,-1.0,-1.0,11.0,11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,0,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
AD,@ADU7,0.7964,0.006955,-0.000627431296273,-1.0,1.0,-1.0,1.0,-1.0,19.0,2017-06-28,695.5,1.0,1.0,1.0,79640.0,1.0,-0.000627431296273,0.7964,currency,1.0,1.0,2017-06-28,-1.0,-1.0,20.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-49.9686284352,49.9686284352,-49.9686284352,49.9686284352,-49.9686284352,49.9686284352,-49.9686284352,49.9686284352,-49.9686284352,-49.9686284352,49.9686284352,-49.9686284352,49.9686284352,49.9686284352,-49.9686284352,49.9686284352,49.9686284352,-49.9686284352,49.9686284352,-49.9686284352,49.9686284352,49.9686284352,49.9686284352,49.9686284352,49.9686284352,49.9686284352,-49.9686284352,49.9686284352,-49.9686284352,-0.0,-0.0,49.9686284352,-49.9686284352,-0.0,49.9686284352
AEX,AEXQ7,526.75,4.4336174105,0.00505628696814,1.0,-1.0,-1.0,-1.0,-1.0,-10.0,2017-07-12,1035.42701005,1.0,1.0,1.0,123017.195,0.856384345294,0.00505628696814,526.75,index,1.0,1.0,2017-07-12,-1.0,-1.0,-11.0,-11.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
BO,@BOZ7,34.29,0.6325,0.00233849751535,1.0,1.0,-1.0,1.0,1.0,-14.0,2017-07-06,379.5,2.0,1.0,1.0,20574.0,1.0,0.00233849751535,34.29,grain,1.0,1.0,2017-07-06,1.0,1.0,-15.0,-15.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,1.0,2.0,1.0,1.0,2.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,96.2244957615,96.2244957615,96.2244957615,-96.2244957615,96.2244957615,-96.2244957615,96.2244957615,-96.2244957615,96.2244957615,96.2244957615,-96.2244957615,96.2244957615,-96.2244957615,-96.2244957615,96.2244957615,96.2244957615,96.2244957615,-96.2244957615,96.2244957615,-96.2244957615,96.2244957615,-96.2244957615,-96.2244957615,-96.2244957615,0.0,-96.2244957615,-96.2244957615,-96.2244957615,-96.2244957615,-96.2244957615,-96.2244957615,96.2244957615,96.2244957615,96.2244957615,-96.2244957615
BP,@BPU7,1.3095,0.008495,-0.00167721277731,-1.0,1.0,1.0,1.0,-1.0,12.0,2017-07-10,530.9375,1.0,1.0,1.0,81843.75,1.0,-0.00167721277731,1.3095,currency,1.0,1.0,2017-07-10,-1.0,-1.0,13.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-137.269383243,137.269383243,-137.269383243,137.269383243,-137.269383243,137.269383243,-137.269383243,137.269383243,-137.269383243,-137.269383243,-137.269383243,-137.269383243,137.269383243,137.269383243,137.269383243,137.269383243,137.269383243,-137.269383243,137.269383243,-137.269383243,137.269383243,137.269383243,137.269383243,137.269383243,137.269383243,137.269383243,-137.269383243,-137.269383243,-137.269383243,-137.269383243,-0.0,137.269383243,-137.269383243,-0.0,137.269383243
C,@CZ7,387.75,11.21524145,0.00453367875648,1.0,-1.0,-1.0,-1.0,1.0,4.0,2017-07-20,560.7620725,1.0,1.0,1.0,19387.5,1.0,0.00453367875648,387.75,grain,1.0,1.0,2017-07-20,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,87.8966968912,87.8966968912,87.8966968912,-87.8966968912,87.8966968912,-87.8966968912,87.8966968912,-87.8966968912,87.8966968912,-87.8966968912,-87.8966968912,-87.8966968912,87.8966968912,87.8966968912,87.8966968912,87.8966968912,87.8966968912,-87.8966968912,87.8966968912,-87.8966968912,87.8966968912,-87.8966968912,-87.8966968912,-87.8966968912,0.0,-87.8966968912,-87.8966968912,-87.8966968912,-87.8966968912,-87.8966968912,0.0,-87.8966968912,0.0,87.8966968912,-87.8966968912
CC,@CCU7,2013.0,52.3,0.0528242677824,1.0,-1.0,-1.0,-1.0,-1.0,-8.0,2017-07-14,523.0,1.0,1.0,1.0,20130.0,1.0,0.0528242677824,2013.0,soft,1.0,1.0,2017-07-14,-1.0,-1.0,-9.0,-9.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD,@CDU7,0.797,0.00559,-0.00604851281412,-1.0,1.0,-1.0,1.0,-1.0,-18.0,2017-06-29,559.0,1.0,1.0,1.0,79700.0,1.0,-0.00604851281412,0.797,currency,1.0,1.0,2017-06-29,-1.0,-1.0,-19.0,-19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-482.066471285,482.066471285,-482.066471285,482.066471285,-482.066471285,482.066471285,-482.066471285,482.066471285,-482.066471285,-482.066471285,482.066471285,-482.066471285,482.066471285,482.066471285,-482.066471285,482.066471285,482.066471285,-482.066471285,482.066471285,-482.066471285,482.066471285,482.066471285,482.066471285,482.066471285,482.066471285,482.066471285,-482.066471285,482.066471285,-482.066471285,-0.0,-0.0,482.066471285,-482.066471285,-0.0,482.066471285
CGB,CBU7,138.25,0.7205,-0.00331627135751,-1.0,-1.0,-1.0,-1.0,1.0,-21.0,2017-06-26,573.829244982,1.0,1.0,1.0,110106.721886,1.2556,-0.00331627135751,138.25,rates,-1.0,1.0,2017-06-26,1.0,1.0,-22.0,-22.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1,0.0,0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
CL,QCLU7,49.04,1.338783359,0.00594871794872,1.0,1.0,-1.0,1.0,-1.0,-9.0,2017-07-13,1338.783359,1.0,1.0,1.0,49040.0,1.0,0.00594871794872,49.04,energy,1.0,1.0,2017-07-13,-1.0,-1.0,-10.0,-10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,291.725128205,291.725128205,291.725128205,-291.725128205,291.725128205,-291.725128205,291.725128205,-291.725128205,291.725128205,291.725128205,-291.725128205,291.725128205,-291.725128205,-291.725128205,291.725128205,-291.725128205,-291.725128205,291.725128205,-291.725128205,291.725128205,-291.725128205,-291.725128205,-291.725128205,-291.725128205,-291.725128205,-291.725128205,291.725128205,-291.725128205,291.725128205,0.0,0.0,-291.725128205,291.725128205,0.0,-291.725128205
