,2017-10-05
ACC_ACT,1.0
L%_ACT,0.620253164557
ACC_prevACT,0.379746835443
L%_prevACT,0.506329113924
ACC_AntiPrevACT,0.620253164557
L%_AntiPrevACT,0.493670886076
ACC_RiskOn,0.670886075949
L%_RiskOn,0.721518987342
ACC_RiskOff,0.329113924051
L%_RiskOff,0.278481012658
ACC_Custom,0.481012658228
L%_Custom,0.810126582278
ACC_AntiCustom,0.518987341772
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.670886075949
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.53164556962
L%_0.75LastSIG,0.481012658228
ACC_0.5LastSIG,0.405063291139
L%_0.5LastSIG,0.556962025316
ACC_1LastSIG,0.594936708861
L%_1LastSIG,0.493670886076
ACC_Anti1LastSIG,0.405063291139
L%_Anti1LastSIG,0.506329113924
ACC_Anti0.75LastSIG,0.46835443038
L%_Anti0.75LastSIG,0.518987341772
ACC_Anti0.5LastSIG,0.594936708861
L%_Anti0.5LastSIG,0.443037974684
ACC_prevSEA,0.582278481013
L%_prevSEA,0.481012658228
ACC_LastSEA,0.569620253165
L%_LastSEA,0.46835443038
ACC_AntiSEA,0.417721518987
L%_AntiSEA,0.518987341772
ACC_AdjSEA,0.670886075949
L%_AdjSEA,0.594936708861
ACC_AntiAdjSEA,0.329113924051
L%_AntiAdjSEA,0.405063291139
ACC_Voting,0.430379746835
L%_Voting,0.506329113924
ACC_Voting2,0.632911392405
L%_Voting2,0.582278481013
ACC_Voting3,0.506329113924
L%_Voting3,0.53164556962
ACC_Voting4,0.430379746835
L%_Voting4,0.481012658228
ACC_Voting5,0.392405063291
L%_Voting5,0.493670886076
ACC_Voting6,0.354430379747
L%_Voting6,0.417721518987
ACC_Voting7,0.506329113924
L%_Voting7,0.683544303797
ACC_Voting8,0.620253164557
L%_Voting8,0.670886075949
ACC_Voting9,0.620253164557
L%_Voting9,0.620253164557
ACC_Voting10,0.329113924051
L%_Voting10,0.405063291139
ACC_Voting11,0.341772151899
L%_Voting11,0.367088607595
ACC_Voting12,0.683544303797
L%_Voting12,0.556962025316
ACC_Voting13,0.291139240506
L%_Voting13,0.367088607595
ACC_Voting14,0.329113924051
L%_Voting14,0.392405063291
ACC_Voting15,0.367088607595
L%_Voting15,0.392405063291
PNL_ACT,21064.1244246
PNL_prevACT,-2725.55033162
PNL_AntiPrevACT,2725.55033162
PNL_RiskOn,8458.11460189
PNL_RiskOff,-8458.11460189
PNL_Custom,-544.714784797
PNL_AntiCustom,544.714784797
PNL_LastSIG,8458.11460189
PNL_0.75LastSIG,-513.360969974
PNL_0.5LastSIG,-5767.79582232
PNL_1LastSIG,4296.68818247
PNL_Anti1LastSIG,-4296.68818247
PNL_Anti0.75LastSIG,513.360969974
PNL_Anti0.5LastSIG,5767.79582232
PNL_prevSEA,-896.385124071
PNL_LastSEA,-896.385124071
PNL_AntiSEA,896.385124071
PNL_AdjSEA,7575.53725862
PNL_AntiAdjSEA,-7575.53725862
PNL_Voting,-7606.99701761
PNL_Voting2,5418.80092647
PNL_Voting3,-3077.57911941
PNL_Voting4,2348.88301967
PNL_Voting5,-571.259187275
PNL_Voting6,-2542.51142952
PNL_Voting7,2031.33316638
PNL_Voting8,6757.16676319
PNL_Voting9,3608.12767489
PNL_Voting10,3047.62466736
PNL_Voting11,2747.65543675
PNL_Voting12,6513.34165053
PNL_Voting13,2143.33181344
PNL_Voting14,-261.352322181
PNL_Voting15,-2306.36190205
Vol_All,619.533071313
Chg_All,146.470143628
L%_All,0.529411764706
Vol_currency,684.996808581
Vol_energy,709.939443619
Vol_grain,378.617825031
Vol_index,658.950468831
Vol_meat,500.191925881
Vol_metal,911.532522398
Vol_rates,374.578080642
Chg_currency,-684.996808581
Chg_energy,625.430940218
Chg_grain,164.305420944
Chg_index,658.950468831
Chg_meat,500.191925881
Chg_metal,767.938537436
Chg_rates,-374.578080642
L%_currency,0.0
L%_energy,0.75
L%_grain,0.6
L%_index,1.0
L%_meat,1.0
L%_metal,0.8
L%_rates,0.0
