,2016-11-07
ACC_ACT,1.0
L%_ACT,0.544303797468
ACC_prevACT,0.354430379747
L%_prevACT,0.481012658228
ACC_AntiPrevACT,0.645569620253
L%_AntiPrevACT,0.518987341772
ACC_RiskOn,0.721518987342
L%_RiskOn,0.721518987342
ACC_RiskOff,0.278481012658
L%_RiskOff,0.278481012658
ACC_Custom,0.53164556962
L%_Custom,0.810126582278
ACC_AntiCustom,0.46835443038
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.620253164557
L%_LastSIG,0.493670886076
ACC_0.75LastSIG,0.354430379747
L%_0.75LastSIG,0.379746835443
ACC_0.5LastSIG,0.620253164557
L%_0.5LastSIG,0.493670886076
ACC_1LastSIG,0.379746835443
L%_1LastSIG,0.379746835443
ACC_Anti1LastSIG,0.620253164557
L%_Anti1LastSIG,0.620253164557
ACC_Anti0.75LastSIG,0.645569620253
L%_Anti0.75LastSIG,0.620253164557
ACC_Anti0.5LastSIG,0.379746835443
L%_Anti0.5LastSIG,0.506329113924
ACC_prevSEA,0.645569620253
L%_prevSEA,0.594936708861
ACC_AntiSEA,0.354430379747
L%_AntiSEA,0.405063291139
ACC_AdjSEA,0.79746835443
L%_AdjSEA,0.645569620253
ACC_AntiAdjSEA,0.20253164557
L%_AntiAdjSEA,0.354430379747
ACC_Voting,0.53164556962
L%_Voting,0.632911392405
ACC_Voting2,0.746835443038
L%_Voting2,0.544303797468
ACC_Voting3,0.556962025316
L%_Voting3,0.556962025316
ACC_Voting4,0.607594936709
L%_Voting4,0.493670886076
ACC_Voting5,0.455696202532
L%_Voting5,0.379746835443
ACC_Voting6,0.46835443038
L%_Voting6,0.430379746835
ACC_Voting7,0.620253164557
L%_Voting7,0.518987341772
ACC_Voting8,0.721518987342
L%_Voting8,0.594936708861
ACC_Voting9,0.569620253165
L%_Voting9,0.594936708861
ACC_Voting10,0.430379746835
L%_Voting10,0.354430379747
ACC_Voting11,0.46835443038
L%_Voting11,0.46835443038
ACC_Voting12,0.721518987342
L%_Voting12,0.620253164557
ACC_Voting13,0.215189873418
L%_Voting13,0.291139240506
ACC_Voting14,0.645569620253
L%_Voting14,0.620253164557
ACC_Voting15,0.392405063291
L%_Voting15,0.392405063291
PNL_ACT,65886.7751987
PNL_prevACT,-15455.4063821
PNL_AntiPrevACT,15455.4063821
PNL_RiskOn,50539.906756
PNL_RiskOff,-50539.906756
PNL_Custom,21343.8434031
PNL_AntiCustom,-21343.8434031
PNL_LastSIG,33976.6307776
PNL_0.75LastSIG,-27811.3290385
PNL_0.5LastSIG,33976.6307776
PNL_1LastSIG,-35428.4711281
PNL_Anti1LastSIG,35428.4711281
PNL_Anti0.75LastSIG,27811.3290385
PNL_Anti0.5LastSIG,-33976.6307776
PNL_prevSEA,23088.9537421
PNL_AntiSEA,-23088.9537421
PNL_AdjSEA,49083.1059668
PNL_AntiAdjSEA,-49083.1059668
PNL_Voting,18517.2141342
PNL_Voting2,40481.2162822
PNL_Voting3,10605.3045622
PNL_Voting4,40387.750748
PNL_Voting5,30222.8796002
PNL_Voting6,22419.2864619
PNL_Voting7,34392.3412364
PNL_Voting8,44816.0795862
PNL_Voting9,16912.2071712
PNL_Voting10,27091.3054613
PNL_Voting11,23224.8448789
PNL_Voting12,25586.9493115
PNL_Voting13,-7392.08204079
PNL_Voting14,23504.6642009
PNL_Voting15,-23783.4889651
Vol_All,927.982749277
Vol_currency,730.853801891
Vol_energy,436.498485055
Vol_grain,298.41591648
Vol_index,1648.52441697
Vol_meat,534.153725297
Vol_metal,1631.44627828
Vol_rates,543.361370612
Vol_soft,556.23169669
Chg_All,347.858231631
Chg_currency,-154.822386324
Chg_energy,322.356701854
Chg_grain,-142.521094882
Chg_index,1378.96241367
Chg_meat,-275.605512946
Chg_metal,150.224844386
Chg_rates,-543.361370612
Chg_soft,304.785999492
L%_All,0.549295774648
L%_currency,0.444444444444
L%_energy,0.666666666667
L%_grain,0.3
L%_index,0.952380952381
L%_meat,0.333333333333
L%_metal,0.4
L%_rates,0.0
L%_soft,0.714285714286
