2017-05-22 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-05-22 00:00:00,Close2017-05-22 00:00:00,group,RiskOn,Custom,PC2017-05-19 00:00:00,Close2017-05-19 00:00:00,vSTART,LastSEA,SEA2017-05-22 00:00:00,LastSRUN,SRUN2017-05-22 00:00:00,SEA2017-05-19 00:00:00,SRUN2017-05-19 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-05-19 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-05-19 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-05-19 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-05-19 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,73.01,1.569077051,-0.0133417242901,-1.0,-1.0,1.0,-1.0,-1.0,-4.0,2017-05-15,784.5385255,1.0,1.0,1.0,36505.0,1.0,-0.0133417242901,73.01,soft,1.0,1.0,,,2017-05-15,-1.0,-1.0,-5.0,-5.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
CU,@EUM7,1.1251,0.007525,0.00271823893766,1.0,-1.0,-1.0,1.0,-1.0,-13.0,2017-05-02,940.625,1.0,1.0,1.0,140637.5,1.0,0.00271823893766,1.1251,currency,1.0,1.0,,,2017-05-02,1.0,1.0,-14.0,-14.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,1.0,0,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,0.0,1,-1,-1.0,0,382.286328595,382.286328595,382.286328595,-382.286328595,382.286328595,-382.286328595,382.286328595,-382.286328595,382.286328595,-382.286328595,-382.286328595,382.286328595,-382.286328595,382.286328595,382.286328595,-382.286328595,382.286328595,382.286328595,-382.286328595,382.286328595,-382.286328595,-382.286328595,382.286328595,-382.286328595,-382.286328595,0.0,382.286328595,-382.286328595,382.286328595,0.0,382.286328595,-382.286328595,382.286328595,0.0,382.286328595
DX,@DXM7,96.881,0.54185,-0.00153560754406,-1.0,1.0,1.0,-1.0,1.0,-13.0,2017-05-02,541.85,1.0,1.0,1.0,96881.0,1.0,-0.00153560754406,96.881,currency,-1.0,-1.0,,,2017-05-02,1.0,1.0,-14.0,-14.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,-1.0,0,1,1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1,1,1.0,0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
EBL,BDM7,160.99,0.642,-0.00192188468692,-1.0,-1.0,-1.0,-1.0,1.0,8.0,2017-05-09,721.4796,1.0,1.0,1.0,180920.562,0.889838049475,-0.00192188468692,160.99,rates,-1.0,1.0,,,2017-05-09,1.0,1.0,-9.0,-9.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
EBM,BLM7,131.61,0.248,-0.000455684666211,-1.0,1.0,-1.0,1.0,1.0,10.0,2017-05-05,278.7024,3.0,1.0,1.0,147903.318,0.889838049475,-0.000455684666211,131.61,rates,-1.0,1.0,,,2017-05-05,1.0,1.0,11.0,11.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
EBS,EZM7,112.14,0.06025,-0.000133743480005,-1.0,-1.0,-1.0,-1.0,1.0,-13.0,2017-05-02,67.70895,14.0,3.0,3.0,126022.932,0.889838049475,-0.000133743480005,112.14,rates,-1.0,1.0,,,2017-05-02,-1.0,-1.0,-14.0,-14.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0
ED,@EDZ7,98.585,0.0315,-5.07150826656e-05,-1.0,1.0,1.0,1.0,1.0,-18.0,2017-04-25,78.75,12.0,3.0,3.0,246462.5,1.0,-5.07150826656e-05,98.585,rates,-1.0,1.0,,,2017-04-25,1.0,1.0,-19.0,-19.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
EMD,@EMDM7,1719.0,17.68,0.00473435034193,1.0,1.0,-1.0,1.0,-1.0,13.0,2017-05-02,1768.0,1.0,1.0,1.0,171900.0,1.0,0.00473435034193,1719.0,index,1.0,1.0,,,2017-05-02,1.0,1.0,14.0,14.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,813.834823777,813.834823777,813.834823777,-813.834823777,813.834823777,-813.834823777,813.834823777,-813.834823777,813.834823777,813.834823777,-813.834823777,813.834823777,-813.834823777,-813.834823777,813.834823777,-813.834823777,813.834823777,813.834823777,-813.834823777,813.834823777,-813.834823777,-813.834823777,-813.834823777,-813.834823777,-813.834823777,-813.834823777,813.834823777,-813.834823777,813.834823777,0.0,0.0,-813.834823777,813.834823777,0.0,-813.834823777
ES,@ESM7,2392.75,14.95,0.0047239134999,1.0,1.0,-1.0,1.0,-1.0,-4.0,2017-05-15,747.5,1.0,1.0,1.0,119637.5,1.0,0.0047239134999,2392.75,index,1.0,1.0,,,2017-05-15,-1.0,-1.0,-5.0,-5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,565.157201344,565.157201344,565.157201344,-565.157201344,565.157201344,-565.157201344,565.157201344,-565.157201344,565.157201344,565.157201344,-565.157201344,565.157201344,-565.157201344,-565.157201344,565.157201344,-565.157201344,-565.157201344,565.157201344,-565.157201344,565.157201344,-565.157201344,-565.157201344,-565.157201344,-565.157201344,-565.157201344,-565.157201344,565.157201344,-565.157201344,565.157201344,0.0,0.0,-565.157201344,565.157201344,0.0,-565.157201344
FC,@GFQ7,152.775,4.52625,0.0154536390828,1.0,1.0,1.0,1.0,1.0,-12.0,2017-05-03,2263.125,1.0,1.0,1.0,76387.5,1.0,0.0154536390828,152.775,meat,1.0,-1.0,,,2017-05-11,1.0,1.0,7.0,7.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,1180.46485543,1180.46485543,1180.46485543,-1180.46485543,1180.46485543,-1180.46485543,-1180.46485543,1180.46485543,1180.46485543,1180.46485543,1180.46485543,1180.46485543,-1180.46485543,-1180.46485543,-1180.46485543,1180.46485543,1180.46485543,-1180.46485543,1180.46485543,-1180.46485543,1180.46485543,1180.46485543,-1180.46485543,1180.46485543,1180.46485543,0.0,1180.46485543,1180.46485543,-1180.46485543,0.0,-1180.46485543,1180.46485543,1180.46485543,1180.46485543,-1180.46485543
FCH,MTM7,5274.5,49.125,-9.47867298579e-05,-1.0,-1.0,-1.0,-1.0,-1.0,-13.0,2017-05-02,552.06675,1.0,1.0,1.0,59274.831,0.889838049475,-9.47867298579e-05,5274.5,index,1.0,1.0,,,2017-05-02,-1.0,-1.0,-14.0,-14.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
FDX,DXMM7,12619.0,102.675,-0.00134536245647,-1.0,1.0,1.0,-1.0,-1.0,-13.0,2017-05-02,576.930825,1.0,1.0,1.0,70906.161,0.889838049475,-0.00134536245647,12619.0,index,1.0,1.0,,,2017-05-02,-1.0,-1.0,-14.0,-14.0,,,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,-1.0,0,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,1.0,-1,0,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
FEI,IEU7,100.31,0.0130001,-4.98429945671e-05,-1.0,1.0,1.0,-1.0,1.0,5.0,2017-05-12,36.52378095,27.0,6.0,6.0,281820.945,0.889838049475,-4.98429945671e-05,100.31,rates,-1.0,1.0,,,2017-05-12,-1.0,-1.0,6.0,6.0,,,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,0,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1,1,1.0,0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
FFI,LFM7,7478.5,56.75,0.00422989123137,1.0,1.0,-1.0,1.0,-1.0,21.0,2017-04-19,737.6365,1.0,1.0,1.0,97205.543,0.769349130635,0.00422989123137,7478.5,index,1.0,1.0,,,2017-05-09,-1.0,-1.0,-9.0,-9.0,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
FLG,LGM7,128.38,0.519,0.000701535583444,1.0,1.0,-1.0,1.0,1.0,8.0,2017-05-09,674.5962,1.0,1.0,1.0,166868.324,0.769349130635,0.000701535583444,128.38,rates,-1.0,1.0,,,2017-05-09,1.0,1.0,9.0,9.0,,,-1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1,-1,-1.0,-1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
FSS,LLU7,99.65,0.014,0.0,1.0,1.0,1.0,1.0,-1.0,17.0,2017-04-25,22.7465,43.0,10.0,10.0,161906.3375,0.769349130635,0.0,99.65,rates,-1.0,-1.0,,,2017-04-25,-1.0,-1.0,18.0,18.0,,,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1.0,0.0,-1.0,-1.0,1.0,-1.0,1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
