,2017-04-03
ACC_ACT,1.0
L%_ACT,0.506329113924
ACC_prevACT,0.46835443038
L%_prevACT,0.53164556962
ACC_AntiPrevACT,0.53164556962
L%_AntiPrevACT,0.46835443038
ACC_RiskOn,0.253164556962
L%_RiskOn,0.721518987342
ACC_RiskOff,0.746835443038
L%_RiskOff,0.278481012658
ACC_Custom,0.46835443038
L%_Custom,0.810126582278
ACC_AntiCustom,0.53164556962
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.253164556962
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.569620253165
L%_0.75LastSIG,0.607594936709
ACC_0.5LastSIG,0.430379746835
L%_0.5LastSIG,0.367088607595
ACC_1LastSIG,0.594936708861
L%_1LastSIG,0.683544303797
ACC_Anti1LastSIG,0.405063291139
L%_Anti1LastSIG,0.316455696203
ACC_Anti0.75LastSIG,0.430379746835
L%_Anti0.75LastSIG,0.392405063291
ACC_Anti0.5LastSIG,0.569620253165
L%_Anti0.5LastSIG,0.632911392405
ACC_prevSEA,0.46835443038
L%_prevSEA,0.632911392405
ACC_LastSEA,0.443037974684
L%_LastSEA,0.632911392405
ACC_AntiSEA,0.53164556962
L%_AntiSEA,0.367088607595
ACC_AdjSEA,0.354430379747
L%_AdjSEA,0.645569620253
ACC_AntiAdjSEA,0.645569620253
L%_AntiAdjSEA,0.354430379747
ACC_Voting,0.405063291139
L%_Voting,0.518987341772
ACC_Voting2,0.455696202532
L%_Voting2,0.46835443038
ACC_Voting3,0.46835443038
L%_Voting3,0.379746835443
ACC_Voting4,0.316455696203
L%_Voting4,0.316455696203
ACC_Voting5,0.227848101266
L%_Voting5,0.316455696203
ACC_Voting6,0.341772151899
L%_Voting6,0.26582278481
ACC_Voting7,0.367088607595
L%_Voting7,0.430379746835
ACC_Voting8,0.405063291139
L%_Voting8,0.46835443038
ACC_Voting9,0.430379746835
L%_Voting9,0.544303797468
ACC_Voting10,0.253164556962
L%_Voting10,0.278481012658
ACC_Voting11,0.253164556962
L%_Voting11,0.303797468354
ACC_Voting12,0.417721518987
L%_Voting12,0.658227848101
ACC_Voting13,0.215189873418
L%_Voting13,0.367088607595
ACC_Voting14,0.113924050633
L%_Voting14,0.392405063291
ACC_Voting15,0.594936708861
L%_Voting15,0.303797468354
PNL_ACT,14310.3750084
PNL_prevACT,4265.43776595
PNL_AntiPrevACT,-4265.43776595
PNL_RiskOn,-10946.531493
PNL_RiskOff,10946.531493
PNL_Custom,-602.102600005
PNL_AntiCustom,602.102600005
PNL_LastSIG,-10946.531493
PNL_0.75LastSIG,3439.85731825
PNL_0.5LastSIG,-1694.9852492
PNL_1LastSIG,1472.07411463
PNL_Anti1LastSIG,-1472.07411463
PNL_Anti0.75LastSIG,-3439.85731825
PNL_Anti0.5LastSIG,1694.9852492
PNL_prevSEA,-1190.27218931
PNL_LastSEA,-4843.0317612
PNL_AntiSEA,1190.27218931
PNL_AdjSEA,-9309.42711913
PNL_AntiAdjSEA,9309.42711913
PNL_Voting,-31.1643054222
PNL_Voting2,-5199.96947263
PNL_Voting3,-3246.10891251
PNL_Voting4,-4620.41553069
PNL_Voting5,-4893.22000671
PNL_Voting6,-2441.11484535
PNL_Voting7,-4262.556798
PNL_Voting8,-7089.46429279
PNL_Voting9,-5902.54213987
PNL_Voting10,-5208.74469206
PNL_Voting11,-5873.57013434
PNL_Voting12,-8538.94207601
PNL_Voting13,-443.219148663
PNL_Voting14,-4286.47749395
PNL_Voting15,4759.53892207
Vol_All,420.893382599
Chg_All,-101.243344144
L%_All,0.352941176471
Vol_currency,352.20144093
Vol_energy,455.227403613
Vol_grain,360.621852746
Vol_index,273.955986343
Vol_meat,329.679308154
Vol_metal,487.331688202
Vol_rates,768.317076393
Chg_currency,-251.949242366
Chg_energy,-455.227403613
Chg_grain,-27.7848512793
Chg_index,-228.810875188
Chg_meat,-329.679308154
Chg_metal,-81.4043792556
Chg_rates,768.317076393
L%_currency,0.25
L%_energy,0.0
L%_grain,0.4
L%_index,0.2
L%_meat,0.0
L%_metal,0.6
L%_rates,1.0
