,2017-09-21
ACC_ACT,1.0
L%_ACT,0.430379746835
ACC_prevACT,0.443037974684
L%_prevACT,0.632911392405
ACC_AntiPrevACT,0.556962025316
L%_AntiPrevACT,0.367088607595
ACC_RiskOn,0.53164556962
L%_RiskOn,0.721518987342
ACC_RiskOff,0.46835443038
L%_RiskOff,0.278481012658
ACC_Custom,0.493670886076
L%_Custom,0.810126582278
ACC_AntiCustom,0.506329113924
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.53164556962
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.405063291139
L%_0.75LastSIG,0.594936708861
ACC_0.5LastSIG,0.493670886076
L%_0.5LastSIG,0.506329113924
ACC_1LastSIG,0.455696202532
L%_1LastSIG,0.493670886076
ACC_Anti1LastSIG,0.544303797468
L%_Anti1LastSIG,0.506329113924
ACC_Anti0.75LastSIG,0.594936708861
L%_Anti0.75LastSIG,0.405063291139
ACC_Anti0.5LastSIG,0.506329113924
L%_Anti0.5LastSIG,0.493670886076
ACC_prevSEA,0.582278481013
L%_prevSEA,0.569620253165
ACC_LastSEA,0.544303797468
L%_LastSEA,0.582278481013
ACC_AntiSEA,0.417721518987
L%_AntiSEA,0.430379746835
ACC_AdjSEA,0.594936708861
L%_AdjSEA,0.582278481013
ACC_AntiAdjSEA,0.405063291139
L%_AntiAdjSEA,0.417721518987
ACC_Voting,0.582278481013
L%_Voting,0.594936708861
ACC_Voting2,0.582278481013
L%_Voting2,0.493670886076
ACC_Voting3,0.569620253165
L%_Voting3,0.329113924051
ACC_Voting4,0.544303797468
L%_Voting4,0.455696202532
ACC_Voting5,0.493670886076
L%_Voting5,0.430379746835
ACC_Voting6,0.430379746835
L%_Voting6,0.26582278481
ACC_Voting7,0.455696202532
L%_Voting7,0.594936708861
ACC_Voting8,0.582278481013
L%_Voting8,0.544303797468
ACC_Voting9,0.493670886076
L%_Voting9,0.506329113924
ACC_Voting10,0.215189873418
L%_Voting10,0.215189873418
ACC_Voting11,0.303797468354
L%_Voting11,0.227848101266
ACC_Voting12,0.582278481013
L%_Voting12,0.46835443038
ACC_Voting13,0.316455696203
L%_Voting13,0.493670886076
ACC_Voting14,0.316455696203
L%_Voting14,0.430379746835
ACC_Voting15,0.506329113924
L%_Voting15,0.26582278481
PNL_ACT,15703.2617547
PNL_prevACT,-4302.06992309
PNL_AntiPrevACT,4302.06992309
PNL_RiskOn,-1676.10439047
PNL_RiskOff,1676.10439047
PNL_Custom,-8358.27783688
PNL_AntiCustom,8358.27783688
PNL_LastSIG,-1676.10439047
PNL_0.75LastSIG,-5202.03555187
PNL_0.5LastSIG,-6168.21611107
PNL_1LastSIG,134.936511924
PNL_Anti1LastSIG,-134.936511924
PNL_Anti0.75LastSIG,5202.03555187
PNL_Anti0.5LastSIG,6168.21611107
PNL_prevSEA,1574.35117385
PNL_LastSEA,805.951322383
PNL_AntiSEA,-1574.35117385
PNL_AdjSEA,2795.90849426
PNL_AntiAdjSEA,-2795.90849426
PNL_Voting,-551.672662854
PNL_Voting2,2855.86857856
PNL_Voting3,3121.30391251
PNL_Voting4,1408.65673447
PNL_Voting5,89.0860395004
PNL_Voting6,2778.05201327
PNL_Voting7,-3726.73333529
PNL_Voting8,-1131.11438937
PNL_Voting9,-169.942961636
PNL_Voting10,-1705.82319006
PNL_Voting11,1663.56860903
PNL_Voting12,3885.33377216
PNL_Voting13,-3950.26613408
PNL_Voting14,-1724.66718687
PNL_Voting15,4984.63296945
Vol_All,461.860639844
Chg_All,-305.821486845
L%_All,0.323529411765
Vol_currency,391.172316373
Vol_energy,557.497118198
Vol_grain,385.208296738
Vol_index,307.217541315
Vol_meat,511.20614335
Vol_metal,988.369512175
Vol_rates,101.574892432
Chg_currency,-111.085645195
Chg_energy,-382.392999472
Chg_grain,-18.4908152642
Chg_index,-307.217541315
Chg_meat,-511.20614335
Chg_metal,-932.283372528
Chg_rates,-39.0240794239
L%_currency,0.375
L%_energy,0.25
L%_grain,0.8
L%_index,0.0
L%_meat,0.0
L%_metal,0.2
L%_rates,0.5
