,2017-03-31
ACC_ACT,1.0
L%_ACT,0.53164556962
ACC_prevACT,0.582278481013
L%_prevACT,0.518987341772
ACC_AntiPrevACT,0.417721518987
L%_AntiPrevACT,0.481012658228
ACC_RiskOn,0.455696202532
L%_RiskOn,0.721518987342
ACC_RiskOff,0.544303797468
L%_RiskOff,0.278481012658
ACC_Custom,0.544303797468
L%_Custom,0.810126582278
ACC_AntiCustom,0.455696202532
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.455696202532
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.620253164557
L%_0.75LastSIG,0.556962025316
ACC_0.5LastSIG,0.430379746835
L%_0.5LastSIG,0.493670886076
ACC_1LastSIG,0.632911392405
L%_1LastSIG,0.620253164557
ACC_Anti1LastSIG,0.367088607595
L%_Anti1LastSIG,0.379746835443
ACC_Anti0.75LastSIG,0.379746835443
L%_Anti0.75LastSIG,0.443037974684
ACC_Anti0.5LastSIG,0.569620253165
L%_Anti0.5LastSIG,0.506329113924
ACC_prevSEA,0.556962025316
L%_prevSEA,0.670886075949
ACC_LastSEA,0.544303797468
L%_LastSEA,0.632911392405
ACC_AntiSEA,0.443037974684
L%_AntiSEA,0.329113924051
ACC_AdjSEA,0.481012658228
L%_AdjSEA,0.696202531646
ACC_AntiAdjSEA,0.518987341772
L%_AntiAdjSEA,0.303797468354
ACC_Voting,0.518987341772
L%_Voting,0.582278481013
ACC_Voting2,0.443037974684
L%_Voting2,0.556962025316
ACC_Voting3,0.341772151899
L%_Voting3,0.405063291139
ACC_Voting4,0.316455696203
L%_Voting4,0.455696202532
ACC_Voting5,0.291139240506
L%_Voting5,0.443037974684
ACC_Voting6,0.26582278481
L%_Voting6,0.316455696203
ACC_Voting7,0.455696202532
L%_Voting7,0.518987341772
ACC_Voting8,0.392405063291
L%_Voting8,0.556962025316
ACC_Voting9,0.392405063291
L%_Voting9,0.506329113924
ACC_Voting10,0.240506329114
L%_Voting10,0.329113924051
ACC_Voting11,0.215189873418
L%_Voting11,0.316455696203
ACC_Voting12,0.493670886076
L%_Voting12,0.683544303797
ACC_Voting13,0.354430379747
L%_Voting13,0.354430379747
ACC_Voting14,0.316455696203
L%_Voting14,0.46835443038
ACC_Voting15,0.417721518987
L%_Voting15,0.253164556962
PNL_ACT,12756.9104236
PNL_prevACT,-1342.14296656
PNL_AntiPrevACT,1342.14296656
PNL_RiskOn,-2388.8155117
PNL_RiskOff,2388.8155117
PNL_Custom,7496.67502572
PNL_AntiCustom,-7496.67502572
PNL_LastSIG,-2388.8155117
PNL_0.75LastSIG,2360.36810021
PNL_0.5LastSIG,54.9754978845
PNL_1LastSIG,1955.69360844
PNL_Anti1LastSIG,-1955.69360844
PNL_Anti0.75LastSIG,-2360.36810021
PNL_Anti0.5LastSIG,-54.9754978845
PNL_prevSEA,2366.12551116
PNL_LastSEA,1530.0237028
PNL_AntiSEA,-2366.12551116
PNL_AdjSEA,1422.882015
PNL_AntiAdjSEA,-1422.882015
PNL_Voting,-2011.68245857
PNL_Voting2,3662.40267282
PNL_Voting3,-3035.66500317
PNL_Voting4,300.439825892
PNL_Voting5,-1363.54387774
PNL_Voting6,-1403.91340196
PNL_Voting7,-629.072224239
PNL_Voting8,534.752868246
PNL_Voting9,-2469.55456014
PNL_Voting10,-1207.28953113
PNL_Voting11,-2886.58307826
PNL_Voting12,1286.15411644
PNL_Voting13,-1542.64488244
PNL_Voting14,-1728.62723705
PNL_Voting15,-771.455890666
Vol_All,375.203247754
Chg_All,67.5605300268
L%_All,0.588235294118
Vol_currency,186.940638515
Vol_energy,419.670206215
Vol_grain,862.970509148
Vol_index,311.471677184
Vol_meat,267.607552711
Vol_metal,254.522417268
Vol_rates,408.764703633
Chg_currency,55.6383540505
Chg_energy,414.671773122
Chg_grain,-89.9005956886
Chg_index,-295.469274604
Chg_meat,161.515521286
Chg_metal,0.101613818564
Chg_rates,408.764703633
L%_currency,0.5
L%_energy,0.75
L%_grain,0.4
L%_index,0.4
L%_meat,0.666666666667
L%_metal,0.6
L%_rates,1.0
