2017-04-18 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-04-18 00:00:00,Close2017-04-18 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-04-18 00:00:00,LastSRUN,SRUN2017-04-18 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-04-17 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-04-17 00:00:00,0.5SIG2017-04-13 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-04-17 00:00:00,0.75SIG2017-04-13 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-04-17 00:00:00,1SIG2017-04-13 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACK7,1.625,0.030470462,-0.019312009656,-1.0,1.0,-1.0,1.0,-1.0,27.0,2017-03-08,883.643398,1.0,1.0,1.0,47125.0,1.0,-0.019312009656,1.625,energy,1.0,1.0,2017-03-08,-1.0,-1.0,28.0,28.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,-1,-1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
AD,@ADM7,0.7548,0.00496,-0.00409024937327,-1.0,1.0,1.0,1.0,-1.0,-19.0,2017-03-20,496.0,2.0,1.0,1.0,75480.0,1.0,-0.00409024937327,0.7548,currency,1.0,1.0,2017-03-20,-1.0,-1.0,-20.0,-20.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,,2.0,2.0,1.0,,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-617.464045389,617.464045389,-617.464045389,617.464045389,-617.464045389,617.464045389,-617.464045389,617.464045389,-617.464045389,-617.464045389,-617.464045389,-617.464045389,617.464045389,617.464045389,617.464045389,617.464045389,617.464045389,-617.464045389,617.464045389,-617.464045389,617.464045389,617.464045389,617.464045389,617.464045389,617.464045389,617.464045389,-617.464045389,-617.464045389,-617.464045389,-617.464045389,-0.0,617.464045389,-617.464045389,-0.0,617.464045389
AEX,AEXJ7,509.6,4.795,-0.00990868467068,-1.0,1.0,-1.0,1.0,1.0,16.0,2017-03-22,1029.1988,1.0,1.0,1.0,109380.544,0.931792769288,-0.00990868467068,509.6,index,1.0,1.0,2017-03-22,1.0,1.0,17.0,17.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
BO,@BON7,31.38,0.654271127,-0.0202934748673,-1.0,-1.0,1.0,-1.0,1.0,17.0,2017-03-22,392.5626762,2.0,1.0,1.0,18828.0,1.0,-0.0202934748673,31.38,grain,1.0,1.0,2017-03-22,1.0,1.0,18.0,18.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,1.0,2.0,-1.0,,1.0,2.0,-1.0,,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-764.171089603,764.171089603,-764.171089603,764.171089603,-764.171089603,764.171089603,-764.171089603,764.171089603,-764.171089603,764.171089603,-764.171089603,764.171089603,-764.171089603,-764.171089603,764.171089603,-764.171089603,-764.171089603,764.171089603,-764.171089603,764.171089603,-764.171089603,-764.171089603,764.171089603,-764.171089603,-764.171089603,-0.0,-764.171089603,-764.171089603,764.171089603,-0.0,-0.0,764.171089603,-0.0,-764.171089603,764.171089603
BP,@BPM7,1.2871,0.010185,0.0228067387158,1.0,1.0,1.0,1.0,1.0,23.0,2017-03-14,636.5625,1.0,1.0,1.0,80443.75,1.0,0.0228067387158,1.2871,currency,1.0,1.0,2017-03-14,1.0,1.0,24.0,24.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,1834.65958757,1834.65958757,1834.65958757,-1834.65958757,1834.65958757,-1834.65958757,1834.65958757,-1834.65958757,1834.65958757,1834.65958757,1834.65958757,1834.65958757,-1834.65958757,-1834.65958757,-1834.65958757,1834.65958757,1834.65958757,-1834.65958757,1834.65958757,-1834.65958757,1834.65958757,1834.65958757,-1834.65958757,1834.65958757,1834.65958757,0.0,1834.65958757,1834.65958757,-1834.65958757,0.0,-1834.65958757,1834.65958757,1834.65958757,1834.65958757,-1834.65958757
C,@CN7,368.25,5.149220867,-0.0133958472873,-1.0,1.0,1.0,1.0,-1.0,-6.0,2017-04-06,257.46104335,3.0,1.0,1.0,18412.5,1.0,-0.0133958472873,368.25,grain,1.0,1.0,2017-04-06,-1.0,-1.0,-7.0,-7.0,-1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,2.0,3.0,1.0,,2.0,3.0,1.0,,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,-739.953114534,739.953114534,739.953114534,-739.953114534,-739.953114534,739.953114534,-739.953114534,739.953114534,-739.953114534,-739.953114534,-739.953114534,-739.953114534,739.953114534,739.953114534,739.953114534,739.953114534,739.953114534,-739.953114534,-739.953114534,739.953114534,739.953114534,-739.953114534,-739.953114534,-739.953114534,-0.0,-0.0,-739.953114534,-739.953114534,-739.953114534,-739.953114534,-739.953114534,-739.953114534,-739.953114534,739.953114534,739.953114534
CC,@CCN7,1916.0,47.9369429795,-0.00570835495589,-1.0,-1.0,-1.0,-1.0,1.0,-4.0,2017-04-10,479.369429795,2.0,1.0,1.0,19160.0,1.0,-0.00570835495589,1916.0,soft,1.0,1.0,2017-04-10,1.0,1.0,-5.0,-5.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
CD,@CDM7,0.748,0.0041875,-0.005451402739,-1.0,1.0,1.0,-1.0,1.0,26.0,2017-03-09,418.75,2.0,1.0,1.0,74800.0,1.0,-0.005451402739,0.748,currency,1.0,1.0,2017-03-09,1.0,1.0,27.0,27.0,-1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,,2.0,2.0,-1.0,,0,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,-815.529849754,815.529849754,815.529849754,-815.529849754,-815.529849754,815.529849754,-815.529849754,815.529849754,-815.529849754,-815.529849754,-815.529849754,815.529849754,-815.529849754,815.529849754,815.529849754,-815.529849754,-815.529849754,815.529849754,-815.529849754,815.529849754,-815.529849754,-815.529849754,815.529849754,-815.529849754,-815.529849754,-0.0,-815.529849754,-815.529849754,-815.529849754,-815.529849754,-0.0,-815.529849754,-0.0,-815.529849754,815.529849754
CGB,CBM7,139.52,0.5835,0.00540462636016,1.0,1.0,-1.0,1.0,-1.0,-24.0,2017-03-13,435.935748973,2.0,1.0,1.0,104236.08517,1.3385,0.00540462636016,139.52,rates,-1.0,1.0,2017-03-13,-1.0,-1.0,-25.0,-25.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,0.0,1.0,0.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
CL,QCLM7,52.85,0.950156561,-0.00489549990586,-1.0,1.0,-1.0,1.0,1.0,16.0,2017-03-23,950.156561,1.0,1.0,1.0,52850.0,1.0,-0.00489549990586,52.85,energy,1.0,1.0,2017-03-23,1.0,1.0,17.0,17.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1.0,0.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-258.727170024,258.727170024,258.727170024,-258.727170024,-258.727170024,258.727170024,-258.727170024,258.727170024,-258.727170024,-258.727170024,258.727170024,-258.727170024,258.727170024,258.727170024,-258.727170024,-258.727170024,-258.727170024,258.727170024,-258.727170024,258.727170024,258.727170024,-258.727170024,258.727170024,-0.0,258.727170024,258.727170024,258.727170024,-258.727170024,-258.727170024,-0.0,-0.0,-258.727170024,-0.0,-0.0,258.727170024
