2017-08-24 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-08-24 00:00:00,Close2017-08-24 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-08-24 00:00:00,LastSRUN,SRUN2017-08-24 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-08-23 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-08-23 00:00:00,0.5SIG2017-08-22 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-08-23 00:00:00,0.75SIG2017-08-22 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-08-23 00:00:00,1SIG2017-08-22 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,69.83,0.978,0.0136449412106,1.0,1.0,1.0,1.0,1.0,5.0,2017-08-16,489.0,2.0,1.0,1.0,34915.0,1.0,0.0136449412106,69.83,soft,1.0,1.0,2017-08-16,1.0,1.0,6.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
CU,@EUU7,1.1818,0.0084925,-0.0014786025094,-1.0,-1.0,1.0,-1.0,1.0,-14.0,2017-08-03,1061.5625,1.0,1.0,1.0,147725.0,1.0,-0.0014786025094,1.1818,currency,1.0,1.0,2017-08-03,1.0,1.0,-15.0,-15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,-1.0,,1.0,1.0,-1.0,,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,-218.426555701,218.426555701,-218.426555701,218.426555701,-218.426555701,218.426555701,-218.426555701,218.426555701,-218.426555701,218.426555701,-218.426555701,218.426555701,-218.426555701,-218.426555701,218.426555701,-218.426555701,-218.426555701,218.426555701,-218.426555701,218.426555701,-218.426555701,-218.426555701,218.426555701,-218.426555701,-218.426555701,-0.0,-218.426555701,-218.426555701,218.426555701,-0.0,-0.0,218.426555701,-0.0,-218.426555701,218.426555701
DX,@DXU7,93.202,0.5218,0.00141828731063,1.0,-1.0,-1.0,-1.0,-1.0,-15.0,2017-08-02,521.8,1.0,1.0,1.0,93202.0,1.0,0.00141828731063,93.202,currency,-1.0,-1.0,2017-08-02,-1.0,-1.0,-16.0,-16.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,1,1,1,1,1,1,-1,1,-1,-1,1,-1,-1,1.0,0.0,1.0,-1.0,-1.0,-1.0,1,-1,-1.0,0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
EBL,BDU7,164.75,0.566,-0.00060661207158,-1.0,1.0,-1.0,1.0,1.0,33.0,2017-07-07,667.88,1.0,1.0,1.0,194405.0,0.847457627119,-0.00060661207158,164.75,rates,-1.0,1.0,2017-07-07,1.0,1.0,34.0,34.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
EBM,BLU7,133.01,0.191,7.51879699248e-05,1.0,1.0,-1.0,1.0,1.0,34.0,2017-07-06,225.38,4.0,1.0,1.0,156951.8,0.847457627119,7.51879699248e-05,133.01,rates,-1.0,1.0,2017-07-06,1.0,1.0,35.0,35.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
EBS,EZU7,112.23,0.04175,0.0,1.0,1.0,-1.0,1.0,1.0,37.0,2017-07-03,49.265,20.0,5.0,5.0,132431.4,0.847457627119,0.0,112.23,rates,-1.0,1.0,2017-07-03,1.0,1.0,38.0,38.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
ED,@EDZ7,98.565,0.01825,-0.00015216068168,-1.0,1.0,1.0,1.0,1.0,36.0,2017-07-03,45.625,21.0,5.0,5.0,246412.5,1.0,-0.00015216068168,98.565,rates,-1.0,1.0,2017-07-03,1.0,1.0,37.0,37.0,1.0,-1.0,1.0,0.0,-1.0,2.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
EMD,@EMDU7,1700.8,15.995,-0.000998531571219,-1.0,1.0,1.0,-1.0,1.0,-9.0,2017-08-10,1599.5,1.0,1.0,1.0,170080.0,1.0,-0.000998531571219,1700.8,index,1.0,1.0,2017-08-10,1.0,1.0,-10.0,-10.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,-1.0,,0,-1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,1.0,-1,1,1.0,0,-169.830249633,169.830249633,169.830249633,-169.830249633,-169.830249633,169.830249633,-169.830249633,169.830249633,-169.830249633,-169.830249633,-169.830249633,169.830249633,-169.830249633,169.830249633,169.830249633,-169.830249633,-169.830249633,169.830249633,-169.830249633,169.830249633,-169.830249633,-169.830249633,169.830249633,-169.830249633,-169.830249633,-0.0,-169.830249633,-169.830249633,-169.830249633,-169.830249633,-0.0,-169.830249633,-0.0,-169.830249633,169.830249633
ES,@ESU7,2440.75,17.125,-0.000307188203973,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,2017-08-07,856.25,1.0,1.0,1.0,122037.5,1.0,-0.000307188203973,2440.75,index,1.0,1.0,2017-08-07,-1.0,-1.0,13.0,13.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,-1.0,,2.0,1.0,-1.0,,2.0,1.0,-1.0,,0,-1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,1,1,1.0,1,-37.4884804424,37.4884804424,37.4884804424,-37.4884804424,-37.4884804424,37.4884804424,-37.4884804424,37.4884804424,-37.4884804424,37.4884804424,37.4884804424,37.4884804424,-37.4884804424,-37.4884804424,-37.4884804424,37.4884804424,37.4884804424,-37.4884804424,-37.4884804424,37.4884804424,37.4884804424,-37.4884804424,-37.4884804424,-37.4884804424,-37.4884804424,-37.4884804424,-37.4884804424,-37.4884804424,-37.4884804424,-37.4884804424,-37.4884804424,-37.4884804424,-0.0,-0.0,-37.4884804424
FC,@GFV7,142.4,2.8038137185,0.00494001411433,1.0,1.0,1.0,1.0,-1.0,6.0,2017-08-15,1401.90685925,1.0,1.0,1.0,71200.0,1.0,0.00494001411433,142.4,meat,1.0,-1.0,2017-08-15,-1.0,-1.0,7.0,7.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,351.72900494,351.72900494,-351.72900494,351.72900494,351.72900494,-351.72900494,-351.72900494,351.72900494,351.72900494,351.72900494,351.72900494,351.72900494,-351.72900494,-351.72900494,-351.72900494,-351.72900494,-351.72900494,351.72900494,351.72900494,-351.72900494,-351.72900494,351.72900494,351.72900494,351.72900494,0.0,0.0,351.72900494,351.72900494,351.72900494,351.72900494,351.72900494,351.72900494,351.72900494,-351.72900494,-351.72900494
FCH,MTU7,5112.0,57.339165856,-0.000391083300743,-1.0,1.0,1.0,1.0,1.0,-8.0,2017-08-11,676.602157101,1.0,1.0,1.0,60321.6,0.847457627119,-0.000391083300743,5112.0,index,1.0,1.0,2017-08-18,1.0,1.0,4.0,4.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
FDX,DXMU7,12181.0,140.9,0.000123157765097,1.0,1.0,1.0,1.0,-1.0,-9.0,2017-08-10,831.31,1.0,1.0,1.0,71867.9,0.847457627119,0.000123157765097,12181.0,index,1.0,1.0,2017-08-10,1.0,1.0,-10.0,-10.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1,1,0.0,0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
FEI,IEH8,100.31,0.009,0.0,1.0,1.0,-1.0,1.0,1.0,38.0,2017-06-30,26.55,37.0,9.0,9.0,295914.5,0.847457627119,0.0,100.31,rates,-1.0,1.0,2017-06-30,1.0,1.0,39.0,39.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
FFI,LFU7,7415.5,66.75,0.00494646971134,1.0,-1.0,1.0,-1.0,1.0,8.0,2017-08-11,854.46675,1.0,1.0,1.0,94925.8155,0.781188969612,0.00494646971134,7415.5,index,1.0,1.0,2017-08-11,1.0,1.0,9.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,0.0,-1.0,0.0,1.0,-1,1,1.0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
FLG,LGU7,128.02,0.509,-0.000468457214241,-1.0,1.0,1.0,1.0,1.0,34.0,2017-07-06,651.5709,1.0,1.0,1.0,163878.402,0.781188969612,-0.000468457214241,128.02,rates,-1.0,1.0,2017-07-06,1.0,1.0,35.0,35.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
FSS,LLZ7,99.64,0.0195,0.0,1.0,1.0,-1.0,1.0,1.0,-30.0,2017-07-12,31.2024375,32.0,8.0,8.0,159436.455,0.781188969612,0.0,99.64,rates,-1.0,-1.0,2017-07-12,1.0,1.0,-31.0,-31.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
