2017-08-29 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-08-29 00:00:00,Close2017-08-29 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-08-29 00:00:00,LastSRUN,SRUN2017-08-29 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-08-28 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-08-28 00:00:00,0.5SIG2017-08-25 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-08-28 00:00:00,0.75SIG2017-08-25 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-08-28 00:00:00,1SIG2017-08-25 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
CT,@CTZ7,69.98,1.073,0.00214807389374,1.0,1.0,1.0,1.0,1.0,8.0,2017-08-16,536.5,1.0,1.0,1.0,34990.0,1.0,0.00214807389374,69.98,soft,1.0,1.0,2017-08-16,1.0,1.0,9.0,9.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
CU,@EUU7,1.2003,0.0090125,0.000833819728175,1.0,1.0,-1.0,1.0,1.0,9.0,2017-08-15,1126.5625,1.0,1.0,1.0,150037.5,1.0,0.000833819728175,1.2003,currency,1.0,1.0,2017-08-15,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,125.104227466,125.104227466,125.104227466,-125.104227466,125.104227466,-125.104227466,125.104227466,-125.104227466,125.104227466,125.104227466,-125.104227466,125.104227466,-125.104227466,-125.104227466,125.104227466,125.104227466,125.104227466,-125.104227466,125.104227466,-125.104227466,125.104227466,-125.104227466,-125.104227466,-125.104227466,0.0,-125.104227466,-125.104227466,-125.104227466,-125.104227466,-125.104227466,-125.104227466,125.104227466,125.104227466,125.104227466,-125.104227466
DX,@DXU7,92.184,0.55815,0.000477534187107,1.0,-1.0,1.0,-1.0,-1.0,9.0,2017-08-15,558.15,1.0,1.0,1.0,92184.0,1.0,0.000477534187107,92.184,currency,-1.0,-1.0,2017-08-15,-1.0,-1.0,10.0,10.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,1,0.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
EBL,BDU7,165.43,0.548,0.00284917555771,1.0,1.0,-1.0,1.0,1.0,36.0,2017-07-07,656.1752,1.0,1.0,1.0,198085.882,0.83514280942,0.00284917555771,165.43,rates,-1.0,1.0,2017-07-07,1.0,1.0,37.0,37.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
EBM,BLU7,133.28,0.1905,0.000976342470898,1.0,1.0,-1.0,1.0,1.0,37.0,2017-07-06,228.1047,4.0,1.0,1.0,159589.472,0.83514280942,0.000976342470898,133.28,rates,-1.0,1.0,2017-07-06,-1.0,-1.0,38.0,38.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
EBS,EZU7,112.26,0.0425,4.45414458154e-05,1.0,1.0,-1.0,1.0,1.0,40.0,2017-07-03,50.8895,19.0,4.0,4.0,134420.124,0.83514280942,4.45414458154e-05,112.26,rates,-1.0,1.0,2017-07-03,1.0,1.0,41.0,41.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,2.0,0.0,1.0,,2.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
ED,@EDZ7,98.58,0.01925,0.0,1.0,1.0,1.0,1.0,1.0,39.0,2017-07-03,48.125,20.0,5.0,5.0,246450.0,1.0,0.0,98.58,rates,-1.0,1.0,2017-07-03,1.0,1.0,40.0,40.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
EMD,@EMDU7,1706.3,15.915,-0.000819816126954,-1.0,1.0,1.0,1.0,1.0,-12.0,2017-08-10,1591.5,1.0,1.0,1.0,170630.0,1.0,-0.000819816126954,1706.3,index,1.0,1.0,2017-08-10,1.0,1.0,-13.0,-13.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,-139.885225742,139.885225742,139.885225742,-139.885225742,-139.885225742,139.885225742,-139.885225742,139.885225742,-139.885225742,-139.885225742,-139.885225742,-139.885225742,139.885225742,139.885225742,139.885225742,-139.885225742,-139.885225742,139.885225742,-139.885225742,139.885225742,139.885225742,-139.885225742,139.885225742,-0.0,139.885225742,139.885225742,-139.885225742,-139.885225742,-139.885225742,-139.885225742,-0.0,-139.885225742,-0.0,-0.0,139.885225742
ES,@ESU7,2447.0,18.275,0.00132992327366,1.0,-1.0,-1.0,-1.0,-1.0,15.0,2017-08-07,913.75,1.0,1.0,1.0,122350.0,1.0,0.00132992327366,2447.0,index,1.0,1.0,2017-08-07,-1.0,-1.0,16.0,16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,1.0,1.0,-1.0,,0,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1.0,0.0,1.0,-1.0,1.0,1.0,1,0,1.0,1,162.716112532,162.716112532,162.716112532,-162.716112532,162.716112532,-162.716112532,162.716112532,-162.716112532,162.716112532,-162.716112532,-162.716112532,-162.716112532,162.716112532,162.716112532,162.716112532,-162.716112532,-162.716112532,162.716112532,-162.716112532,162.716112532,162.716112532,-162.716112532,162.716112532,0.0,162.716112532,162.716112532,162.716112532,-162.716112532,162.716112532,0.0,162.716112532,-162.716112532,162.716112532,162.716112532,162.716112532
FC,@GFV7,143.525,2.8733458935,-0.0196379781421,-1.0,-1.0,-1.0,1.0,1.0,-5.0,2017-08-21,1436.67294675,1.0,1.0,1.0,71762.5,1.0,-0.0196379781421,143.525,meat,1.0,-1.0,2017-08-21,1.0,1.0,-6.0,-6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,1.0,1.0,-1.0,,2.0,1.0,1.0,,0,-1,1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,-1409.27040642,1409.27040642,-1409.27040642,1409.27040642,-1409.27040642,1409.27040642,1409.27040642,-1409.27040642,-1409.27040642,1409.27040642,1409.27040642,-1409.27040642,1409.27040642,-1409.27040642,-1409.27040642,-1409.27040642,-1409.27040642,1409.27040642,-1409.27040642,1409.27040642,-1409.27040642,1409.27040642,1409.27040642,1409.27040642,-0.0,1409.27040642,1409.27040642,1409.27040642,1409.27040642,1409.27040642,-0.0,-1409.27040642,-0.0,-1409.27040642,1409.27040642
FCH,MTU7,5031.0,57.216748541,-0.00945067926757,-1.0,-1.0,-1.0,-1.0,1.0,6.0,2017-08-18,685.11334703,1.0,1.0,1.0,60241.194,0.83514280942,-0.00945067926757,5031.0,index,1.0,1.0,2017-08-18,1.0,1.0,-7.0,-7.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,2.0,0.0,-1.0,,2.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FDX,DXMU7,11943.5,142.525,-0.015577992994,-1.0,-1.0,-1.0,-1.0,1.0,-12.0,2017-08-10,853.297175,1.0,1.0,1.0,71505.7345,0.83514280942,-0.015577992994,11943.5,index,1.0,1.0,2017-08-21,1.0,1.0,-6.0,-6.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,-1.0,,1.0,0.0,-1.0,,1.0,0.0,-1.0,,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FEI,IEH8,100.31,0.00925,0.0,1.0,1.0,-1.0,1.0,1.0,41.0,2017-06-30,27.689875,36.0,9.0,9.0,300277.985,0.83514280942,0.0,100.31,rates,-1.0,1.0,2017-06-30,1.0,1.0,42.0,42.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,,1.0,0.0,1.0,,1.0,0.0,1.0,,0,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
FFI,LFU7,7333.0,68.6,-0.0100573742828,-1.0,-1.0,-1.0,-1.0,1.0,10.0,2017-08-11,886.4492,1.0,1.0,1.0,94757.026,0.773874013311,-0.0100573742828,7333.0,index,1.0,1.0,2017-08-11,1.0,1.0,11.0,11.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,,-1.0,1.0,0.0,,-1.0,1.0,0.0,,-1.0,0,-1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1.0,0.0,1.0,1.0,-1.0,1.0,-1,1,1.0,1,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
FLG,LGU7,128.71,0.5025,0.00491880074953,1.0,1.0,1.0,1.0,1.0,36.0,2017-07-06,649.3305,1.0,1.0,1.0,166319.062,0.773874013311,0.00491880074953,128.71,rates,-1.0,1.0,2017-07-06,1.0,1.0,37.0,37.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,1.0,2.0,0.0,,1.0,2.0,0.0,,1.0,0,1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
FSS,LLZ7,99.65,0.019,0.000100361300682,1.0,1.0,-1.0,1.0,1.0,-32.0,2017-07-12,30.68975,32.0,8.0,8.0,160959.6625,0.773874013311,0.000100361300682,99.65,rates,-1.0,-1.0,2017-08-02,1.0,1.0,-18.0,-18.0,1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,,-1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,0,1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1,-1,-1.0,-1,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
