,2017-01-20
ACC_ACT,1.0
L%_ACT,0.645569620253
ACC_prevACT,0.417721518987
L%_prevACT,0.316455696203
ACC_AntiPrevACT,0.582278481013
L%_AntiPrevACT,0.683544303797
ACC_RiskOn,0.645569620253
L%_RiskOn,0.721518987342
ACC_RiskOff,0.354430379747
L%_RiskOff,0.278481012658
ACC_Custom,0.683544303797
L%_Custom,0.810126582278
ACC_AntiCustom,0.316455696203
L%_AntiCustom,0.189873417722
ACC_LastSIG,0.645569620253
L%_LastSIG,0.721518987342
ACC_0.75LastSIG,0.569620253165
L%_0.75LastSIG,0.518987341772
ACC_0.5LastSIG,0.53164556962
L%_0.5LastSIG,0.430379746835
ACC_1LastSIG,0.53164556962
L%_1LastSIG,0.53164556962
ACC_Anti1LastSIG,0.46835443038
L%_Anti1LastSIG,0.46835443038
ACC_Anti0.75LastSIG,0.430379746835
L%_Anti0.75LastSIG,0.481012658228
ACC_Anti0.5LastSIG,0.46835443038
L%_Anti0.5LastSIG,0.569620253165
ACC_prevSEA,0.417721518987
L%_prevSEA,0.417721518987
ACC_LastSEA,0.417721518987
L%_LastSEA,0.392405063291
ACC_AntiSEA,0.582278481013
L%_AntiSEA,0.582278481013
ACC_AdjSEA,0.594936708861
L%_AdjSEA,0.670886075949
ACC_AntiAdjSEA,0.405063291139
L%_AntiAdjSEA,0.329113924051
ACC_Voting,0.417721518987
L%_Voting,0.367088607595
ACC_Voting2,0.569620253165
L%_Voting2,0.620253164557
ACC_Voting3,0.594936708861
L%_Voting3,0.594936708861
ACC_Voting4,0.544303797468
L%_Voting4,0.556962025316
ACC_Voting5,0.379746835443
L%_Voting5,0.367088607595
ACC_Voting6,0.367088607595
L%_Voting6,0.367088607595
ACC_Voting7,0.620253164557
L%_Voting7,0.620253164557
ACC_Voting8,0.620253164557
L%_Voting8,0.645569620253
ACC_Voting9,0.632911392405
L%_Voting9,0.73417721519
ACC_Voting10,0.455696202532
L%_Voting10,0.493670886076
ACC_Voting11,0.417721518987
L%_Voting11,0.493670886076
ACC_Voting12,0.645569620253
L%_Voting12,0.721518987342
ACC_Voting13,0.405063291139
L%_Voting13,0.354430379747
ACC_Voting14,0.303797468354
L%_Voting14,0.291139240506
ACC_Voting15,0.46835443038
L%_Voting15,0.443037974684
PNL_ACT,19633.1543234
PNL_prevACT,-1840.28620214
PNL_AntiPrevACT,1840.28620214
PNL_RiskOn,8565.77740336
PNL_RiskOff,-8565.77740336
PNL_Custom,13329.783109
PNL_AntiCustom,-13329.783109
PNL_LastSIG,8565.77740336
PNL_0.75LastSIG,3258.44916127
PNL_0.5LastSIG,-2143.60154421
PNL_1LastSIG,269.909061125
PNL_Anti1LastSIG,-269.909061125
PNL_Anti0.75LastSIG,-3258.44916127
PNL_Anti0.5LastSIG,2143.60154421
PNL_prevSEA,233.119271283
PNL_LastSEA,233.119271283
PNL_AntiSEA,-233.119271283
PNL_AdjSEA,6587.27085044
PNL_AntiAdjSEA,-6587.27085044
PNL_Voting,4164.27574588
PNL_Voting2,-1140.55154036
PNL_Voting3,4287.8682463
PNL_Voting4,2940.86960898
PNL_Voting5,5354.92438502
PNL_Voting6,1844.45919537
PNL_Voting7,837.95501256
PNL_Voting8,3091.13428372
PNL_Voting9,3818.79275506
PNL_Voting10,3454.96351939
PNL_Voting11,1974.9491918
PNL_Voting12,10029.4390991
PNL_Voting13,5851.73550644
PNL_Voting14,5065.43483
PNL_Voting15,-1670.02413941
Vol_All,577.445715393
Chg_All,410.817156472
L%_All,0.794117647059
Vol_currency,374.389299176
Vol_energy,1277.52624466
Vol_grain,308.543110897
Vol_index,362.998877536
Vol_meat,374.40318739
Vol_metal,1153.10980876
Vol_rates,320.366600802
Chg_currency,351.917526106
Chg_energy,565.56344704
Chg_grain,115.623484936
Chg_index,362.998877536
Chg_meat,3.83826478034
Chg_metal,1153.10980876
Chg_rates,180.003418137
L%_currency,0.875
L%_energy,0.75
L%_grain,0.6
L%_index,1.0
L%_meat,0.333333333333
L%_metal,1.0
L%_rates,0.75
