2017-06-14 00:00:00,Contract,LastClose,ATR20,LastPctChg,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,prevSEA,prevSRUN,prevvSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,FX,PC2017-06-14 00:00:00,Close2017-06-14 00:00:00,group,RiskOn,Custom,vSTART,LastSEA,SEA2017-06-14 00:00:00,LastSRUN,SRUN2017-06-14 00:00:00,prevACT,LastSIG,LastSAFEf,finalQTY,SIG2017-06-13 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2017-06-13 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2017-06-13 00:00:00,1LastSAFEf,1finalQTY,1SIG2017-06-13 00:00:00,None,RiskOff,AntiCustom,Anti1LastSIG,Anti0.75LastSIG,Anti0.5LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting7,Voting8,Voting9,Voting10,Voting11,Voting12,Voting13,Voting14,Voting15,Voting4,Voting5,Voting6,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_Custom,PNL_AntiCustom,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_Anti0.5LastSIG,PNL_prevSEA,PNL_LastSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6,PNL_Voting7,PNL_Voting8,PNL_Voting9,PNL_Voting10,PNL_Voting11,PNL_Voting12,PNL_Voting13,PNL_Voting14,PNL_Voting15
AC,@ACN7,1.549,0.026507211,-0.0108556832695,-1.0,1.0,1.0,1.0,-1.0,18.0,2017-05-17,768.709119,1.0,1.0,1.0,44921.0,1.0,-0.0108556832695,1.549,energy,1.0,1.0,2017-05-17,-1.0,-1.0,19.0,19.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
AD,@ADU7,0.7581,0.005448486,0.00689746679818,1.0,-1.0,-1.0,1.0,1.0,13.0,2017-06-01,544.8486,1.0,1.0,1.0,75810.0,1.0,0.00689746679818,0.7581,currency,1.0,1.0,2017-06-01,1.0,1.0,14.0,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,1.0,0.0,1.0,-1,-1,0.0,-1,522.89695797,522.89695797,522.89695797,-522.89695797,522.89695797,-522.89695797,522.89695797,-522.89695797,522.89695797,-522.89695797,-522.89695797,522.89695797,-522.89695797,522.89695797,522.89695797,522.89695797,522.89695797,-522.89695797,522.89695797,-522.89695797,522.89695797,-522.89695797,-522.89695797,-522.89695797,0.0,-522.89695797,-522.89695797,-522.89695797,-522.89695797,-522.89695797,0.0,522.89695797,0.0,522.89695797,-522.89695797
AEX,AEXN7,520.97,3.9259325455,-0.00330973789937,-1.0,1.0,1.0,1.0,-1.0,20.0,2017-05-16,881.136300512,1.0,1.0,1.0,116926.5068,0.891106754589,-0.00330973789937,520.97,index,1.0,1.0,2017-05-16,-1.0,-1.0,21.0,21.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1.0,1.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
BO,@BOZ7,32.56,0.5278963855,0.0,1.0,1.0,1.0,1.0,1.0,-7.0,2017-06-02,316.7378313,3.0,1.0,1.0,19536.0,1.0,0.0,32.56,grain,1.0,1.0,2017-06-02,1.0,1.0,-8.0,-8.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1.0,0.0,-1.0,1.0,1.0,1.0,-1,1,1.0,0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
BP,@BPU7,1.2784,0.0106235785,-0.000627156490483,-1.0,1.0,-1.0,1.0,1.0,16.0,2017-05-19,663.97365625,1.0,1.0,1.0,79900.0,1.0,-0.000627156490483,1.2784,currency,1.0,1.0,2017-05-19,1.0,1.0,17.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,2.0,1.0,1.0,2.0,1.0,1.0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1,-1,0.0,-1,-50.1098035896,50.1098035896,-50.1098035896,50.1098035896,-50.1098035896,50.1098035896,-50.1098035896,50.1098035896,-50.1098035896,-50.1098035896,50.1098035896,-50.1098035896,50.1098035896,50.1098035896,-50.1098035896,-50.1098035896,-50.1098035896,50.1098035896,-50.1098035896,50.1098035896,-50.1098035896,50.1098035896,50.1098035896,50.1098035896,-0.0,50.1098035896,50.1098035896,50.1098035896,50.1098035896,50.1098035896,50.1098035896,-50.1098035896,-50.1098035896,-50.1098035896,50.1098035896
C,@CN7,377.0,6.65,-0.010498687664,-1.0,-1.0,-1.0,-1.0,1.0,-36.0,2017-04-21,332.5,3.0,1.0,1.0,18850.0,1.0,-0.010498687664,377.0,grain,1.0,1.0,2017-04-21,1.0,1.0,-37.0,-37.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,0,-1,-1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1,-1,0.0,-1,-593.700787402,593.700787402,-593.700787402,593.700787402,-593.700787402,593.700787402,-593.700787402,593.700787402,-593.700787402,593.700787402,593.700787402,593.700787402,-593.700787402,-593.700787402,-593.700787402,-593.700787402,-593.700787402,593.700787402,-593.700787402,593.700787402,-593.700787402,593.700787402,593.700787402,593.700787402,-0.0,593.700787402,593.700787402,593.700787402,593.700787402,593.700787402,-0.0,593.700787402,-0.0,-593.700787402,593.700787402
CC,@CCU7,2075.0,62.592715232,0.00924124513619,1.0,1.0,1.0,1.0,1.0,12.0,2017-05-25,625.92715232,1.0,1.0,1.0,20750.0,1.0,0.00924124513619,2075.0,soft,1.0,1.0,2017-05-25,1.0,1.0,13.0,13.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,-1,0,-1.0,-1,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
CD,@CDM7,0.75485,0.00455,-0.00138907262865,-1.0,1.0,-1.0,1.0,-1.0,11.0,2017-05-26,455.0,2.0,1.0,1.0,75485.0,1.0,-0.00138907262865,0.75485,currency,1.0,1.0,2017-05-26,-1.0,-1.0,12.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,0,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,1.0,0.0,0.0,-1.0,1.0,0.0,-1,-1,-1.0,-1,-209.708294748,209.708294748,-209.708294748,209.708294748,-209.708294748,209.708294748,-209.708294748,209.708294748,-209.708294748,-209.708294748,209.708294748,-209.708294748,209.708294748,209.708294748,-209.708294748,209.708294748,209.708294748,-209.708294748,209.708294748,-209.708294748,209.708294748,209.708294748,209.708294748,209.708294748,209.708294748,209.708294748,-209.708294748,209.708294748,-209.708294748,-0.0,-0.0,209.708294748,-209.708294748,-0.0,209.708294748
CGB,CBU7,144.16,0.5566575695,0.00558035714286,1.0,-1.0,-1.0,-1.0,1.0,6.0,2017-06-05,420.722220165,2.0,1.0,1.0,108956.239135,1.3231,0.00558035714286,144.16,rates,-1.0,1.0,2017-06-05,1.0,1.0,7.0,7.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,2.0,0.0,-1.0,0,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,-1.0,-1.0,0.0,1.0,-1.0,0.0,1,1,1.0,1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
CL,QCLQ7,44.93,1.4342969235,-0.0372830512106,-1.0,-1.0,1.0,-1.0,-1.0,14.0,2017-05-23,1434.2969235,1.0,1.0,1.0,44930.0,1.0,-0.0372830512106,44.93,energy,1.0,1.0,2017-05-23,-1.0,-1.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,0,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1,1,1.0,1,-1675.12749089,1675.12749089,-1675.12749089,1675.12749089,-1675.12749089,1675.12749089,-1675.12749089,1675.12749089,-1675.12749089,1675.12749089,-1675.12749089,1675.12749089,-1675.12749089,-1675.12749089,1675.12749089,1675.12749089,1675.12749089,-1675.12749089,1675.12749089,-1675.12749089,-1675.12749089,1675.12749089,-1675.12749089,-1675.12749089,-1675.12749089,-1675.12749089,-1675.12749089,-1675.12749089,-1675.12749089,-1675.12749089,-1675.12749089,1675.12749089,-1675.12749089,-1675.12749089,-1675.12749089
