2016-08-22 00:00:00,Contract,LastClose,ATR20,PC2016-08-22 00:00:00,ACT,0.75LastSIG,0.5LastSIG,1LastSIG,LastSEA,LastSRUN,vSTART,usdATR,QTY,QTY_MINI,QTY_MICRO,contractValue,Close2016-08-22 00:00:00,RiskOn,group,SEA2016-08-22 00:00:00,SRUN2016-08-22 00:00:00,prevACT,prevSEA,prevSRUN,LastSIG,LastSAFEf,finalQTY,SIG2016-08-19 00:00:00,0.5LastSAFEf,0.5finalQTY,0.5SIG2016-08-19 00:00:00,0.75LastSAFEf,0.75finalQTY,0.75SIG2016-08-19 00:00:00,1LastSAFEf,1finalQTY,1SIG2016-08-19 00:00:00,Anti1LastSIG,Anti0.75LastSIG,AntiSEA,AntiPrevACT,AdjSEA,AntiAdjSEA,Voting,Voting2,Voting3,Voting4,Voting5,Voting6,RiskOff,chgValue,PNL_ACT,PNL_prevACT,PNL_AntiPrevACT,PNL_RiskOn,PNL_RiskOff,PNL_LastSIG,PNL_0.75LastSIG,PNL_0.5LastSIG,PNL_1LastSIG,PNL_Anti1LastSIG,PNL_Anti0.75LastSIG,PNL_prevSEA,PNL_AntiSEA,PNL_AdjSEA,PNL_AntiAdjSEA,PNL_Voting,PNL_Voting2,PNL_Voting3,PNL_Voting4,PNL_Voting5,PNL_Voting6
LC,@LEV6,110.35,1.67,0.000907029478458,1.0,-1.0,-1.0,-1.0,-1.0,11.0,2016-08-05,668.0,3.0,1.0,1.0,44140.0,110.35,1.0,meat,-1.0,11.0,-1.0,-1.0,10.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,1,-1.0,1,-1,-1,1,-1,1,1,-1,120.108843537,120.108843537,-120.108843537,120.108843537,120.108843537,-120.108843537,-120.108843537,-120.108843537,-120.108843537,-120.108843537,120.108843537,120.108843537,-120.108843537,120.108843537,-120.108843537,120.108843537,-120.108843537,-120.108843537,120.108843537,-120.108843537,120.108843537,120.108843537
LCO,EBZ6,49.98,1.4485,-0.0313953488372,-1.0,1.0,-1.0,1.0,1.0,-14.0,2016-08-02,1448.5,2.0,1.0,1.0,49980.0,49.98,1.0,energy,1.0,-14.0,1.0,1.0,13.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-3138.27906977,3138.27906977,-3138.27906977,3138.27906977,-3138.27906977,3138.27906977,-3138.27906977,-3138.27906977,3138.27906977,-3138.27906977,3138.27906977,3138.27906977,-3138.27906977,3138.27906977,-3138.27906977,3138.27906977,-3138.27906977,3138.27906977,3138.27906977,3138.27906977,3138.27906977,3138.27906977
LGO,GASZ6,446.75,13.6359737125,-0.0143408714837,-1.0,1.0,-1.0,1.0,1.0,15.0,2016-08-01,1363.59737125,2.0,1.0,1.0,44675.0,446.75,1.0,energy,1.0,15.0,-1.0,1.0,14.0,1.0,1.0,2.0,1.0,1.0,2.0,-1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,-1,-1281.35686707,1281.35686707,1281.35686707,-1281.35686707,-1281.35686707,1281.35686707,-1281.35686707,-1281.35686707,1281.35686707,-1281.35686707,1281.35686707,1281.35686707,-1281.35686707,1281.35686707,-1281.35686707,1281.35686707,1281.35686707,-1281.35686707,-1281.35686707,-1281.35686707,1281.35686707,1281.35686707
LH,@HEV6,61.15,1.985,-0.0125151392814,-1.0,-1.0,-1.0,-1.0,-1.0,-9.0,2016-08-09,794.0,3.0,1.0,1.0,24460.0,61.15,1.0,meat,-1.0,-9.0,1.0,-1.0,-8.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,-1,1.0,-1,1,-1,-1,-1,1,-1,-1,-918.360920468,918.360920468,-918.360920468,918.360920468,-918.360920468,918.360920468,918.360920468,918.360920468,918.360920468,918.360920468,-918.360920468,-918.360920468,918.360920468,-918.360920468,-918.360920468,918.360920468,-918.360920468,918.360920468,918.360920468,918.360920468,-918.360920468,918.360920468
LRC,LRCX6,1831.0,24.4511979465,0.00770500825537,1.0,1.0,-1.0,1.0,1.0,-16.0,2016-07-29,244.511979465,9.0,3.0,2.0,18310.0,1831.0,1.0,soft,1.0,-16.0,-1.0,1.0,-15.0,1.0,1.0,9.0,1.0,1.0,9.0,-1.0,2.0,9.0,1.0,2.0,9.0,1.0,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,-1,1269.7083104,1269.7083104,-1269.7083104,1269.7083104,1269.7083104,-1269.7083104,1269.7083104,1269.7083104,-1269.7083104,1269.7083104,-1269.7083104,-1269.7083104,1269.7083104,-1269.7083104,-1269.7083104,1269.7083104,-1269.7083104,-1269.7083104,1269.7083104,-1269.7083104,-1269.7083104,-1269.7083104
LSU,QWV6,538.4,11.625,0.024938130592,1.0,1.0,1.0,1.0,-1.0,-17.0,2016-07-28,581.25,4.0,1.0,1.0,26920.0,538.4,1.0,soft,-1.0,-17.0,-1.0,-1.0,-16.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,-1,-1,1,1,1.0,-1,1,1,1,1,-1,1,-1,2685.33790215,2685.33790215,-2685.33790215,2685.33790215,2685.33790215,-2685.33790215,2685.33790215,2685.33790215,2685.33790215,2685.33790215,-2685.33790215,-2685.33790215,-2685.33790215,2685.33790215,2685.33790215,-2685.33790215,2685.33790215,2685.33790215,2685.33790215,2685.33790215,-2685.33790215,2685.33790215
MEM,@MMEU6,901.1,11.23,-0.0144372744176,-1.0,1.0,-1.0,1.0,1.0,40.0,2016-06-27,561.5,4.0,1.0,1.0,45055.0,901.1,1.0,index,1.0,40.0,-1.0,-1.0,-24.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,1,1,1.0,-1,1,1,1,1,-1,1,-1,-2601.88559554,2601.88559554,2601.88559554,-2601.88559554,-2601.88559554,2601.88559554,-2601.88559554,-2601.88559554,2601.88559554,-2601.88559554,2601.88559554,2601.88559554,2601.88559554,-2601.88559554,-2601.88559554,2601.88559554,-2601.88559554,-2601.88559554,-2601.88559554,-2601.88559554,2601.88559554,-2601.88559554
MFX,IBU6,8448.8,131.963656092,-0.000615093446889,-1.0,-1.0,1.0,-1.0,1.0,-7.0,2016-08-11,1494.22447792,2.0,1.0,1.0,95665.7624,8448.8,1.0,index,1.0,-7.0,-1.0,1.0,-6.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,-1,-117.686767088,117.686767088,117.686767088,-117.686767088,-117.686767088,117.686767088,117.686767088,117.686767088,-117.686767088,117.686767088,-117.686767088,-117.686767088,-117.686767088,117.686767088,117.686767088,-117.686767088,117.686767088,-117.686767088,117.686767088,117.686767088,-117.686767088,-117.686767088
MP,@PXU6,0.05452,0.0006075,-0.00164804980773,-1.0,-1.0,-1.0,-1.0,-1.0,-14.0,2016-08-02,303.75,7.0,2.0,1.0,27260.0,0.05452,1.0,currency,-1.0,-14.0,-1.0,-1.0,-13.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1.0,7.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,-314.480864311,314.480864311,314.480864311,-314.480864311,-314.480864311,314.480864311,314.480864311,314.480864311,314.480864311,314.480864311,-314.480864311,-314.480864311,314.480864311,-314.480864311,-314.480864311,314.480864311,314.480864311,-314.480864311,-314.480864311,-314.480864311,314.480864311,-314.480864311
MW,@MWZ6,524.5,7.718892528,-0.00521574205785,-1.0,1.0,-1.0,1.0,1.0,33.0,2016-08-01,385.9446264,6.0,2.0,1.0,26225.0,524.5,1.0,grain,1.0,33.0,1.0,1.0,32.0,1.0,1.0,6.0,1.0,1.0,6.0,-1.0,2.0,6.0,1.0,2.0,6.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-820.697012802,820.697012802,-820.697012802,820.697012802,-820.697012802,820.697012802,-820.697012802,-820.697012802,820.697012802,-820.697012802,820.697012802,820.697012802,-820.697012802,820.697012802,-820.697012802,820.697012802,-820.697012802,820.697012802,820.697012802,820.697012802,820.697012802,820.697012802
NE,@NEU6,0.7267,0.008125,0.00151598676957,1.0,-1.0,-1.0,-1.0,1.0,-22.0,2016-07-21,812.5,3.0,1.0,1.0,72670.0,0.7267,1.0,currency,1.0,-22.0,-1.0,-1.0,-21.0,-1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,330.500275634,330.500275634,-330.500275634,330.500275634,330.500275634,-330.500275634,-330.500275634,-330.500275634,-330.500275634,-330.500275634,330.500275634,330.500275634,-330.500275634,330.500275634,330.500275634,-330.500275634,-330.500275634,330.500275634,330.500275634,330.500275634,-330.500275634,330.500275634
NG,QNGV6,2.701,0.0918682915,0.0313096601756,1.0,-1.0,1.0,-1.0,-1.0,16.0,2016-07-29,918.682915,3.0,1.0,1.0,27010.0,2.701,1.0,energy,-1.0,16.0,-1.0,-1.0,15.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1,1,1,1,-1.0,1,-1,1,1,1,1,1,-1,2537.02176403,2537.02176403,-2537.02176403,2537.02176403,2537.02176403,-2537.02176403,-2537.02176403,-2537.02176403,2537.02176403,-2537.02176403,2537.02176403,2537.02176403,-2537.02176403,2537.02176403,-2537.02176403,2537.02176403,-2537.02176403,2537.02176403,2537.02176403,2537.02176403,2537.02176403,2537.02176403
NIY,@NKDU6,16545.0,283.75,0.00424886191199,1.0,-1.0,1.0,-1.0,-1.0,-24.0,2016-07-19,1414.22448166,2.0,1.0,1.0,82461.1244019,16545.0,1.0,index,-1.0,-24.0,-1.0,-1.0,-23.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,700.731861382,700.731861382,-700.731861382,700.731861382,700.731861382,-700.731861382,-700.731861382,-700.731861382,700.731861382,-700.731861382,700.731861382,700.731861382,-700.731861382,700.731861382,700.731861382,-700.731861382,-700.731861382,700.731861382,700.731861382,700.731861382,-700.731861382,700.731861382
NQ,@NQU6,4811.75,34.3375,0.00098814229249,1.0,1.0,-1.0,1.0,1.0,8.0,2016-08-10,686.75,3.0,1.0,1.0,96235.0,4811.75,1.0,index,1.0,8.0,-1.0,1.0,7.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,-1,-1,285.281620553,285.281620553,-285.281620553,285.281620553,285.281620553,-285.281620553,285.281620553,285.281620553,-285.281620553,285.281620553,-285.281620553,-285.281620553,285.281620553,-285.281620553,285.281620553,-285.281620553,-285.281620553,285.281620553,285.281620553,285.281620553,-285.281620553,-285.281620553
O,@OZ6,187.75,4.2875,0.0176151761518,1.0,1.0,1.0,1.0,1.0,-11.0,2016-08-05,214.375,10.0,3.0,2.0,9387.5,187.75,1.0,grain,1.0,-11.0,1.0,1.0,-10.0,1.0,1.0,10.0,1.0,1.0,10.0,1.0,1.0,10.0,1.0,2.0,10.0,1.0,-1,-1,-1,-1,-1.0,1,1,-1,-1,-1,1,-1,-1,1653.62466125,1653.62466125,1653.62466125,-1653.62466125,1653.62466125,-1653.62466125,1653.62466125,1653.62466125,1653.62466125,1653.62466125,-1653.62466125,-1653.62466125,1653.62466125,-1653.62466125,-1653.62466125,1653.62466125,1653.62466125,-1653.62466125,-1653.62466125,-1653.62466125,1653.62466125,-1653.62466125
OJ,@OJX6,178.95,6.6495120385,-0.00693673695893,-1.0,1.0,-1.0,1.0,-1.0,-9.0,2016-08-09,997.426805775,3.0,1.0,1.0,26842.5,178.95,1.0,soft,-1.0,-9.0,1.0,-1.0,-8.0,1.0,1.0,3.0,1.0,1.0,3.0,-1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,1,-1,1.0,-1,1,-1,1,1,-1,-1,-1,-558.598085461,558.598085461,-558.598085461,558.598085461,-558.598085461,558.598085461,-558.598085461,-558.598085461,558.598085461,-558.598085461,558.598085461,558.598085461,558.598085461,-558.598085461,-558.598085461,558.598085461,-558.598085461,558.598085461,-558.598085461,-558.598085461,558.598085461,558.598085461
PA,QPAU6,692.15,18.6875,-0.0242475505745,-1.0,1.0,1.0,1.0,-1.0,-15.0,2016-08-01,1868.75,2.0,1.0,1.0,69215.0,692.15,1.0,metal,-1.0,-15.0,-1.0,-1.0,-14.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,-1,-1,1,1,1.0,-1,1,1,1,1,-1,1,-1,-3356.58842602,3356.58842602,3356.58842602,-3356.58842602,-3356.58842602,3356.58842602,-3356.58842602,-3356.58842602,-3356.58842602,-3356.58842602,3356.58842602,3356.58842602,3356.58842602,-3356.58842602,-3356.58842602,3356.58842602,-3356.58842602,-3356.58842602,-3356.58842602,-3356.58842602,3356.58842602,-3356.58842602
PL,QPLV6,1108.2,25.095,-0.00912017167382,-1.0,-1.0,-1.0,1.0,-1.0,8.0,2016-08-10,1254.75,2.0,1.0,1.0,55410.0,1108.2,-1.0,metal,-1.0,8.0,-1.0,-1.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,1.0,-1,1,1,1,-1.0,1,1,-1,1,1,-1,1,1,-1010.69742489,1010.69742489,1010.69742489,-1010.69742489,1010.69742489,-1010.69742489,-1010.69742489,1010.69742489,1010.69742489,-1010.69742489,1010.69742489,-1010.69742489,1010.69742489,-1010.69742489,1010.69742489,-1010.69742489,-1010.69742489,1010.69742489,-1010.69742489,-1010.69742489,1010.69742489,-1010.69742489
RB,QRBV6,1.4046,0.045396609,-0.0235662148071,-1.0,1.0,1.0,1.0,1.0,17.0,2016-07-28,1906.657578,2.0,1.0,1.0,58993.2,1.4046,1.0,energy,1.0,17.0,1.0,-1.0,16.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,-1,-1,1,-1,-1.0,1,1,-1,1,1,1,1,-1,-2780.49284672,2780.49284672,-2780.49284672,2780.49284672,-2780.49284672,2780.49284672,-2780.49284672,-2780.49284672,-2780.49284672,-2780.49284672,2780.49284672,2780.49284672,2780.49284672,-2780.49284672,2780.49284672,-2780.49284672,-2780.49284672,2780.49284672,-2780.49284672,-2780.49284672,-2780.49284672,-2780.49284672
RR,@RRX6,10.575,0.278894442,0.0257032007759,1.0,1.0,1.0,1.0,1.0,10.0,2016-08-08,557.788884,4.0,1.0,1.0,21150.0,10.575,1.0,grain,1.0,10.0,1.0,1.0,9.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,-1,-1,-1,-1,1.0,-1,1,1,-1,1,-1,-1,-1,2174.49078564,2174.49078564,2174.49078564,-2174.49078564,2174.49078564,-2174.49078564,2174.49078564,2174.49078564,2174.49078564,2174.49078564,-2174.49078564,-2174.49078564,2174.49078564,-2174.49078564,2174.49078564,-2174.49078564,2174.49078564,2174.49078564,-2174.49078564,2174.49078564,-2174.49078564,-2174.49078564
RS,@RSX6,470.5,7.0,0.00277067348679,1.0,1.0,-1.0,1.0,1.0,17.0,2016-07-27,108.099760636,19.0,5.0,3.0,7265.84819705,470.5,1.0,grain,1.0,17.0,1.0,1.0,16.0,1.0,1.0,19.0,1.0,1.0,19.0,-1.0,2.0,19.0,1.0,2.0,19.0,1.0,-1,-1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,382.494566213,382.494566213,382.494566213,-382.494566213,382.494566213,-382.494566213,382.494566213,382.494566213,-382.494566213,382.494566213,-382.494566213,-382.494566213,382.494566213,-382.494566213,382.494566213,-382.494566213,382.494566213,-382.494566213,-382.494566213,-382.494566213,-382.494566213,-382.494566213
S,@SX6,1015.75,22.0,0.0111996017919,1.0,-1.0,-1.0,-1.0,1.0,11.0,2016-08-05,1100.0,2.0,1.0,1.0,50787.5,1015.75,1.0,grain,1.0,11.0,-1.0,1.0,10.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,-1,-1,1137.59955202,1137.59955202,-1137.59955202,1137.59955202,1137.59955202,-1137.59955202,-1137.59955202,-1137.59955202,-1137.59955202,-1137.59955202,1137.59955202,1137.59955202,1137.59955202,-1137.59955202,1137.59955202,-1137.59955202,-1137.59955202,1137.59955202,-1137.59955202,-1137.59955202,-1137.59955202,-1137.59955202
SB,@SBV6,20.42,0.5635,0.0328780981285,1.0,-1.0,-1.0,-1.0,1.0,-17.0,2016-07-28,631.12,4.0,1.0,1.0,22870.4,20.42,1.0,soft,1.0,-17.0,-1.0,-1.0,-16.0,-1.0,1.0,4.0,-1.0,2.0,4.0,-1.0,2.0,4.0,-1.0,1.0,4.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,3007.74102175,3007.74102175,-3007.74102175,3007.74102175,3007.74102175,-3007.74102175,-3007.74102175,-3007.74102175,-3007.74102175,-3007.74102175,3007.74102175,3007.74102175,-3007.74102175,3007.74102175,3007.74102175,-3007.74102175,-3007.74102175,3007.74102175,3007.74102175,3007.74102175,-3007.74102175,3007.74102175
SF,@SFU6,1.0416,0.007895,-0.00191644308164,-1.0,-1.0,1.0,-1.0,1.0,19.0,2016-07-26,986.875,3.0,1.0,1.0,130200.0,1.0416,1.0,currency,1.0,19.0,-1.0,1.0,18.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,1,-1,-748.562667689,748.562667689,748.562667689,-748.562667689,-748.562667689,748.562667689,748.562667689,748.562667689,-748.562667689,748.562667689,-748.562667689,-748.562667689,-748.562667689,748.562667689,-748.562667689,748.562667689,748.562667689,-748.562667689,748.562667689,748.562667689,748.562667689,-748.562667689
SI,QSIU6,1885.9,47.285,-0.023709685769,-1.0,-1.0,-1.0,-1.0,1.0,39.0,2016-08-02,2364.25,1.0,1.0,1.0,94295.0,1885.9,-1.0,metal,1.0,39.0,-1.0,1.0,38.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,2.0,1.0,-1.0,2.0,1.0,-1.0,1,1,-1,1,1.0,-1,-1,1,-1,-1,-1,-1,1,-2235.70481959,2235.70481959,2235.70481959,-2235.70481959,2235.70481959,-2235.70481959,2235.70481959,2235.70481959,2235.70481959,2235.70481959,-2235.70481959,-2235.70481959,-2235.70481959,2235.70481959,-2235.70481959,2235.70481959,2235.70481959,-2235.70481959,2235.70481959,2235.70481959,2235.70481959,2235.70481959
SIN,INQ6,8627.5,91.125,-0.00696362799263,-1.0,-1.0,-1.0,1.0,1.0,10.0,2016-08-08,182.25,11.0,3.0,2.0,17255.0,8627.5,1.0,index,1.0,10.0,1.0,1.0,9.0,1.0,1.0,11.0,1.0,1.0,11.0,-1.0,1.0,11.0,-1.0,2.0,11.0,1.0,-1,1,-1,-1,1.0,-1,1,-1,-1,-1,-1,-1,-1,-1321.73141114,1321.73141114,-1321.73141114,1321.73141114,-1321.73141114,1321.73141114,-1321.73141114,1321.73141114,1321.73141114,-1321.73141114,1321.73141114,-1321.73141114,-1321.73141114,1321.73141114,-1321.73141114,1321.73141114,-1321.73141114,1321.73141114,1321.73141114,1321.73141114,1321.73141114,1321.73141114
SJB,BBU6,151.3,0.4675,-0.000924458531432,-1.0,-1.0,1.0,-1.0,1.0,-18.0,2016-07-27,466.00877193,5.0,2.0,1.0,150817.38437,151.3,-1.0,rates,1.0,-18.0,1.0,-1.0,-17.0,-1.0,1.0,5.0,-1.0,1.0,5.0,1.0,1.0,5.0,-1.0,1.0,5.0,-1.0,1,1,1,-1,1.0,-1,1,1,-1,1,1,1,1,-697.122088345,697.122088345,-697.122088345,697.122088345,697.122088345,-697.122088345,697.122088345,697.122088345,-697.122088345,697.122088345,-697.122088345,-697.122088345,697.122088345,-697.122088345,-697.122088345,697.122088345,-697.122088345,-697.122088345,697.122088345,-697.122088345,-697.122088345,-697.122088345
SM,@SMZ6,330.8,8.555,0.0162826420891,1.0,1.0,1.0,1.0,1.0,-10.0,2016-08-08,855.5,3.0,1.0,1.0,33080.0,330.8,1.0,grain,1.0,-10.0,-1.0,1.0,-9.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,-1,-1,-1,1,-1.0,1,-1,1,1,1,-1,1,-1,1615.88940092,1615.88940092,-1615.88940092,1615.88940092,1615.88940092,-1615.88940092,1615.88940092,1615.88940092,1615.88940092,1615.88940092,-1615.88940092,-1615.88940092,1615.88940092,-1615.88940092,-1615.88940092,1615.88940092,-1615.88940092,1615.88940092,1615.88940092,1615.88940092,-1615.88940092,1615.88940092
SMI,SWU6,8148.0,85.5,0.00394282897979,1.0,-1.0,1.0,-1.0,-1.0,-4.0,2016-08-16,888.865786464,3.0,1.0,1.0,84707.3500364,8148.0,1.0,index,-1.0,-4.0,-1.0,-1.0,-3.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,2.0,3.0,-1.0,2.0,3.0,-1.0,1,1,1,1,1.0,-1,-1,1,1,1,-1,1,-1,1001.95978357,1001.95978357,-1001.95978357,1001.95978357,1001.95978357,-1001.95978357,-1001.95978357,-1001.95978357,1001.95978357,-1001.95978357,1001.95978357,1001.95978357,-1001.95978357,1001.95978357,1001.95978357,-1001.95978357,-1001.95978357,1001.95978357,1001.95978357,1001.95978357,-1001.95978357,1001.95978357
SSG,SSQ6,312.4,3.6475,-0.000959385992965,-1.0,-1.0,-1.0,-1.0,-1.0,-21.0,2016-07-21,544.402985075,4.0,1.0,1.0,46626.8656716,312.4,1.0,index,-1.0,-21.0,1.0,-1.0,-20.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1.0,4.0,-1.0,1,1,1,-1,1.0,-1,1,-1,-1,-1,1,-1,-1,-178.932647285,178.932647285,-178.932647285,178.932647285,-178.932647285,178.932647285,178.932647285,178.932647285,178.932647285,178.932647285,-178.932647285,-178.932647285,178.932647285,-178.932647285,-178.932647285,178.932647285,-178.932647285,178.932647285,178.932647285,178.932647285,-178.932647285,178.932647285
STW,TWQ6,333.9,3.94,-0.00625,-1.0,1.0,-1.0,1.0,1.0,-27.0,2016-07-14,394.0,6.0,2.0,1.0,33390.0,333.9,1.0,index,1.0,-27.0,-1.0,1.0,-26.0,1.0,1.0,6.0,1.0,1.0,6.0,-1.0,1.0,6.0,1.0,1.0,6.0,1.0,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,-1,-1252.125,1252.125,1252.125,-1252.125,-1252.125,1252.125,-1252.125,-1252.125,1252.125,-1252.125,1252.125,1252.125,-1252.125,1252.125,1252.125,-1252.125,1252.125,1252.125,-1252.125,1252.125,1252.125,1252.125
SXE,EXU6,2956.0,39.05,-0.00437857864601,-1.0,1.0,-1.0,1.0,1.0,-17.0,2016-07-28,442.16315,5.0,2.0,1.0,33470.788,2956.0,1.0,index,1.0,-17.0,-1.0,1.0,-16.0,1.0,1.0,5.0,1.0,1.0,5.0,-1.0,1.0,5.0,1.0,1.0,5.0,1.0,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,-1,-732.772388009,732.772388009,732.772388009,-732.772388009,-732.772388009,732.772388009,-732.772388009,-732.772388009,732.772388009,-732.772388009,732.772388009,732.772388009,-732.772388009,732.772388009,732.772388009,-732.772388009,732.772388009,732.772388009,-732.772388009,732.772388009,732.772388009,732.772388009
TF,@TFSU6,1238.1,12.3,0.00275370535353,1.0,1.0,1.0,1.0,1.0,12.0,2016-08-04,1230.0,2.0,1.0,1.0,123810.0,1238.1,1.0,index,1.0,12.0,-1.0,1.0,11.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,-1,-1,-1,1,1.0,-1,-1,1,1,1,-1,1,-1,681.87251964,681.87251964,-681.87251964,681.87251964,681.87251964,-681.87251964,681.87251964,681.87251964,681.87251964,681.87251964,-681.87251964,-681.87251964,681.87251964,-681.87251964,681.87251964,-681.87251964,-681.87251964,681.87251964,681.87251964,681.87251964,-681.87251964,681.87251964
TU,@TUU6,109.328125,0.101171875,0.000142938822184,1.0,-1.0,-1.0,1.0,1.0,-34.0,2016-07-05,202.34375,10.0,3.0,2.0,218656.25,109.328125,-1.0,rates,1.0,-34.0,-1.0,1.0,-33.0,1.0,1.0,10.0,1.0,1.0,10.0,-1.0,1.0,10.0,-1.0,1.0,10.0,1.0,-1,1,-1,1,-1.0,1,-1,-1,-1,-1,-1,-1,1,312.544668382,312.544668382,-312.544668382,312.544668382,-312.544668382,312.544668382,312.544668382,-312.544668382,-312.544668382,312.544668382,-312.544668382,312.544668382,312.544668382,-312.544668382,-312.544668382,312.544668382,-312.544668382,-312.544668382,-312.544668382,-312.544668382,-312.544668382,-312.544668382
TY,@TYU6,132.28125,0.6,0.00248667850799,1.0,1.0,-1.0,1.0,1.0,-34.0,2016-07-05,600.0,4.0,1.0,1.0,132281.25,132.28125,-1.0,rates,1.0,-34.0,-1.0,1.0,-33.0,1.0,1.0,4.0,1.0,1.0,4.0,-1.0,2.0,4.0,1.0,2.0,4.0,1.0,-1,-1,-1,1,-1.0,1,-1,-1,1,-1,-1,-1,1,1315.76376554,1315.76376554,-1315.76376554,1315.76376554,-1315.76376554,1315.76376554,1315.76376554,1315.76376554,-1315.76376554,1315.76376554,-1315.76376554,-1315.76376554,1315.76376554,-1315.76376554,-1315.76376554,1315.76376554,-1315.76376554,-1315.76376554,1315.76376554,-1315.76376554,-1315.76376554,-1315.76376554
US,@USU6,172.375,1.6859375,0.00748858447489,1.0,-1.0,1.0,-1.0,1.0,-31.0,2016-07-08,1685.9375,2.0,1.0,1.0,172375.0,172.375,-1.0,rates,1.0,-31.0,-1.0,1.0,-30.0,-1.0,1.0,2.0,-1.0,1.0,2.0,1.0,2.0,2.0,-1.0,2.0,2.0,-1.0,1,1,-1,1,-1.0,1,-1,1,-1,-1,1,1,1,2581.68949772,2581.68949772,-2581.68949772,2581.68949772,-2581.68949772,2581.68949772,-2581.68949772,-2581.68949772,2581.68949772,-2581.68949772,2581.68949772,2581.68949772,2581.68949772,-2581.68949772,-2581.68949772,2581.68949772,-2581.68949772,2581.68949772,-2581.68949772,-2581.68949772,2581.68949772,2581.68949772
VX,@VXU6,14.725,0.740211386,0.00340715502555,1.0,-1.0,1.0,-1.0,1.0,-21.0,2016-07-22,740.211386,3.0,1.0,1.0,14725.0,14.725,-1.0,index,1.0,-21.0,1.0,1.0,-20.0,-1.0,1.0,3.0,-1.0,1.0,3.0,1.0,1.0,3.0,-1.0,1.0,3.0,-1.0,1,1,-1,-1,-1.0,1,-1,-1,-1,-1,1,-1,1,150.511073254,150.511073254,150.511073254,-150.511073254,-150.511073254,150.511073254,-150.511073254,-150.511073254,150.511073254,-150.511073254,150.511073254,150.511073254,150.511073254,-150.511073254,-150.511073254,150.511073254,-150.511073254,-150.511073254,-150.511073254,-150.511073254,150.511073254,-150.511073254
